Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25108 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-87.25,-52.84,20.00,-20.00
0.90,0.00,0.00,-81.72,-47.13,20.00,-20.00
1.62,0.00,0.00,-87.39,-47.22,20.00,-20.00
2.83,0.00,0.00,-81.94,-46.96,20.00,-20.00
3.75,0.00,0.00,-87.69,-52.36,20.00,-20.00
4.48,0.00,0.00,-87.82,-52.19,20.00,-20.00
5.69,0.00,0.00,-88.13,-46.25,20.00,-20.00
6.50,0.00,0.00,-88.31,-45.99,20.00,-20.00
7.27,0.00,0.00,-82.86,-51.39,20.00,-20.00
8.50,0.00,0.00,-83.03,-51.04,20.00,-20.00
9.42,0.00,0.00,-88.79,-50.91,20.00,-20.00
10.14,0.00,0.00,-88.92,-45.07,20.00,-20.00
11.37,0.00,0.00,-83.52,-50.54,20.00,-20.00
12.18,0.00,0.00,-89.23,-55.94,20.00,-20.00
13.48,0.00,0.00,-83.91,-55.59,20.00,-20.00
14.21,0.00,0.00,-84.13,-49.70,20.00,-20.00
15.10,0.00,0.00,-90.00,-49.44,20.00,-20.00
16.35,0.00,0.00,-96.15,-48.96,20.00,-20.00
17.07,0.00,0.00,-90.88,-54.27,20.00,-20.00
17.95,0.00,0.00,-91.27,-48.25,20.00,-20.00
19.19,0.00,0.00,-91.98,-47.64,20.00,-20.00
19.91,0.00,0.00,-98.04,-47.24,20.00,-20.00
20.86,0.00,0.00,-98.48,-46.76,20.00,-20.00
22.09,0.00,0.00,-93.56,-46.23,20.00,-20.00
22.80,0.00,0.00,-99.76,-45.75,20.00,-20.00
24.04,0.00,0.00,-94.70,-45.00,20.00,-20.00
24.91,0.00,0.00,-100.81,-39.00,20.00,-20.00
25.63,0.00,0.00,-95.54,-44.14,20.00,-20.00
26.85,0.00,0.00,-90.59,-37.77,20.00,-20.00
27.93,0.00,0.00,-96.97,-36.98,20.00,-20.00
28.83,0.00,0.00,-97.49,-36.41,20.00,-20.00
29.82,0.00,0.00,-92.48,-35.71,20.00,-20.00
30.53,0.00,0.00,-93.01,-35.22,20.00,-20.00
32.03,0.00,0.00,-94.15,-34.04,20.00,-20.00
32.75,0.00,0.00,-94.68,-44.69,20.00,-20.00
33.67,0.00,0.00,-95.52,-38.28,20.00,-20.00
34.63,0.00,0.00,-101.95,-37.44,20.00,-20.00
35.51,0.00,0.00,-108.46,-36.78,20.00,-20.00
36.75,0.00,0.00,-103.84,-35.64,20.00,-20.00
37.61,0.00,0.00,-104.59,-40.56,20.00,-20.00
38.35,0.00,0.00,-110.92,-39.90,20.00,-20.00
39.58,0.00,0.00,-112.06,-27.58,20.00,-20.00
40.62,0.00,0.00,-107.42,-32.23,20.00,-20.00
41.65,0.00,0.00,-108.30,-31.31,20.00,-20.00
42.53,0.00,0.00,-103.56,-24.90,20.00,-20.00
43.31,0.00,0.00,-109.93,-24.02,20.00,-20.00
44.64,0.00,0.00,-111.20,-28.32,20.00,-20.00
45.38,0.00,0.00,-111.99,-27.55,20.00,-20.00
46.61,0.00,0.00,-113.38,-31.77,20.00,-20.00
47.59,0.00,0.00,-120.10,-30.72,20.00,-20.00
48.31,0.00,0.00,-120.81,-29.97,20.00,-20.00
49.56,0.00,0.00,-122.34,-28.56,20.00,-20.00
50.32,0.00,0.00,-117.73,-22.04,20.00,-20.00
51.60,0.00,0.00,-119.29,-20.46,20.00,-20.00
52.42,0.00,0.00,-120.26,-19.49,20.00,-20.00
53.26,0.00,0.00,-121.31,-12.90,20.00,-20.00
54.59,0.00,0.00,-122.89,-16.90,20.00,-20.00
55.30,0.00,0.00,-123.68,-16.04,20.00,-20.00
56.54,0.00,0.00,-125.20,-20.08,20.00,-20.00
57.47,0.00,0.00,-131.92,-18.90,20.00,-20.00
58.63,0.00,0.00,-133.46,-17.49,20.00,-20.00
59.45,0.00,0.00,-128.89,-5.16,20.00,-20.00
60.26,0.00,0.00,-130.06,-4.06,20.00,-20.00
61.51,0.00,0.00,-126.15,-2.31,20.00,-20.00
62.30,0.00,0.00,-127.07,-1.30,20.00,-20.00
63.16,0.00,0.00,-128.34,-11.21,20.00,-20.00
64.46,0.00,0.00,-135.79,-9.27,20.00,-20.00
65.18,0.00,0.00,-136.89,-2.64,20.00,-20.00
66.40,0.00,0.00,-144.32,-6.46,20.00,-20.00
67.30,0.00,0.00,-140.10,6.17,20.00,-20.00
68.02,0.00,0.00,-141.17,1.60,20.00,-20.00
69.25,0.00,0.00,-137.44,3.41,20.00,-20.00
70.14,0.00,0.00,-138.76,4.77,20.00,-20.00
70.85,0.00,0.00,-145.52,5.84,20.00,-20.00
72.07,0.00,0.00,-147.26,2.11,20.00,-20.00
72.99,0.00,0.00,-148.71,9.10,20.00,-20.00
73.71,0.00,0.00,-155.39,4.66,20.00,-20.00
74.93,0.00,0.00,-157.37,17.73,20.00,-20.00
75.74,0.00,0.00,-147.41,19.09,20.00,-20.00
76.52,0.00,0.00,-148.73,14.61,20.00,-20.00
77.76,0.00,0.00,-150.80,22.39,20.00,-20.00
78.69,0.00,0.00,-157.94,18.28,20.00,-20.00
79.90,0.00,0.00,-160.05,14.77,20.00,-20.00
80.61,0.00,0.00,-166.95,21.58,20.00,-20.00
81.56,0.00,0.00,-163.04,28.89,20.00,-20.00
82.73,0.00,0.00,-159.54,25.38,20.00,-20.00
83.48,0.00,0.00,-160.86,26.56,20.00,-20.00
84.38,0.00,0.00,-162.49,22.72,20.00,-20.00
85.67,0.00,0.00,-176.00,24.96,20.00,-20.00
86.39,0.00,0.00,-171.65,26.32,20.00,-20.00
87.63,0.00,0.00,-179.43,34.08,20.00,-20.00
88.38,0.00,0.00,-175.23,41.02,20.00,-20.00
89.22,0.00,0.00,-171.10,42.56,20.00,-20.00
90.45,0.00,0.00,-173.34,39.18,20.00,-20.00
91.32,0.00,0.00,-186.20,40.91,20.00,-20.00
92.05,0.00,0.00,-187.51,36.56,20.00,-20.00
93.28,0.00,0.00,-189.98,39.07,20.00,-20.00
94.27,0.00,0.00,-186.31,52.27,20.00,-20.00
95.33,0.00,0.00,-182.79,48.67,20.00,-20.00
96.20,0.00,0.00,-184.55,50.43,20.00,-20.00
96.97,0.00,0.00,-197.40,51.94,20.00,-20.00
98.27,0.00,0.00,-200.00,54.54,20.00,-20.00
99.02,0.00,0.00,-201.49,50.36,20.00,-20.00
99.92,0.00,0.00,-192.06,63.44,20.00,-20.00
101.21,0.00,0.00,-194.66,65.90,-20.00,20.00
101.93,0.00,0.00,-201.77,61.72,-20.00,20.00
103.18,0.00,0.00,-204.08,58.45,-20.00,20.00
103.94,0.00,0.00,-211.03,59.77,-20.00,20.00
104.82,0.00,0.00,-212.43,66.88,-20.00,20.00
106.06,0.00,0.00,-208.76,74.20,-20.00,20.00
106.85,0.00,0.00,-204.24,69.72,-20.00,20.00
108.12,0.00,0.00,-206.26,71.43,-20.00,20.00
108.91,0.00,0.00,-207.49,78.11,-20.00,20.00
109.82,0.00,0.00,-214.45,73.61,-20.00,20.00
111.12,0.00,0.00,-222.10,75.19,-20.00,20.00
111.84,0.00,0.00,-217.57,76.25,-20.00,20.00
113.09,0.00,0.00,-213.95,77.87,-20.00,20.00
