Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25108 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-154.86,23.36,70.00,-70.00
0.90,0.00,0.00,-149.24,28.98,70.00,-70.00
1.62,0.00,0.00,-149.37,29.25,70.00,-70.00
2.83,0.00,0.00,-155.61,29.99,70.00,-70.00
3.75,0.00,0.00,-150.82,30.74,70.00,-70.00
4.47,0.00,0.00,-151.30,31.53,70.00,-70.00
5.69,0.00,0.00,-152.38,32.85,70.00,-70.00
6.50,0.00,0.00,-147.24,33.64,70.00,-70.00
7.27,0.00,0.00,-153.30,22.98,70.00,-70.00
8.48,0.00,0.00,-153.87,23.86,70.00,-70.00
9.46,0.00,0.00,-148.78,30.19,70.00,-70.00
10.18,0.00,0.00,-149.04,30.67,70.00,-70.00
11.32,0.00,0.00,-149.70,26.06,70.00,-70.00
12.36,0.00,0.00,-150.49,32.65,70.00,-70.00
13.31,0.00,0.00,-156.99,28.08,70.00,-70.00
14.26,0.00,0.00,-158.12,40.45,70.00,-70.00
14.98,0.00,0.00,-158.99,41.42,70.00,-70.00
16.31,0.00,0.00,-161.15,43.48,70.00,-70.00
17.07,0.00,0.00,-168.09,38.96,70.00,-70.00
17.94,0.00,0.00,-158.58,40.56,70.00,-70.00
19.19,0.00,0.00,-166.71,42.98,70.00,-70.00
19.91,0.00,0.00,-168.20,38.63,70.00,-70.00
20.84,0.00,0.00,-175.78,51.75,70.00,-70.00
22.13,0.00,0.00,-178.37,54.29,70.00,-70.00
22.85,0.00,0.00,-174.16,55.70,70.00,-70.00
24.01,0.00,0.00,-176.46,46.89,70.00,-70.00
24.95,0.00,0.00,-172.86,54.45,70.00,-70.00
25.67,0.00,0.00,-174.31,50.54,70.00,-70.00
26.90,0.00,0.00,-188.53,64.53,70.00,-70.00
27.75,0.00,0.00,-190.63,60.93,70.00,-70.00
29.04,0.00,0.00,-182.97,58.54,70.00,-70.00
29.77,0.00,0.00,-184.99,60.60,70.00,-70.00
30.58,0.00,0.00,-198.59,68.40,70.00,-70.00
31.87,0.00,0.00,-202.41,78.07,70.00,-70.00
32.60,0.00,0.00,-199.01,74.71,70.00,-70.00
33.48,0.00,0.00,-201.60,72.03,70.00,-70.00
34.73,0.00,0.00,-211.20,87.25,70.00,-70.00
35.45,0.00,0.00,-207.86,84.05,70.00,-70.00
36.40,0.00,0.00,-211.18,81.56,70.00,-70.00
37.63,0.00,0.00,-221.13,91.16,70.00,-70.00
38.35,0.00,0.00,-223.64,99.12,70.00,-70.00
39.58,0.00,0.00,-222.21,97.87,70.00,-70.00
40.45,0.00,0.00,-225.22,95.41,70.00,-70.00
41.17,0.00,0.00,-227.59,103.60,70.00,-70.00
42.40,0.00,0.00,-232.14,108.24,70.00,-70.00
43.43,0.00,0.00,-236.01,112.10,70.00,-70.00
44.45,0.00,0.00,-245.79,121.62,70.00,-70.00
45.34,0.00,0.00,-238.34,119.71,70.00,-70.00
46.15,0.00,0.00,-241.63,123.13,70.00,-70.00
47.46,0.00,0.00,-252.77,128.69,70.00,-70.00
48.19,0.00,0.00,-250.38,131.92,70.00,-70.00
49.44,0.00,0.00,-267.14,137.40,70.00,-70.00
50.39,0.00,0.00,-260.18,141.55,70.00,-70.00
51.11,0.00,0.00,-263.43,144.89,70.00,-70.00
52.35,0.00,0.00,-280.24,156.25,70.00,-70.00
53.22,0.00,0.00,-278.68,154.60,70.00,-70.00
54.50,0.00,0.00,-284.72,160.42,70.00,-70.00
55.22,0.00,0.00,-288.13,163.74,70.00,-70.00
56.14,0.00,0.00,-298.26,162.55,70.00,-70.00
57.43,0.00,0.00,-298.89,179.98,70.00,-70.00
58.14,0.00,0.00,-296.78,178.02,70.00,-70.00
59.40,0.00,0.00,-308.89,190.00,70.00,-70.00
60.18,0.00,0.00,-307.33,182.94,70.00,-70.00
61.49,0.00,0.00,-325.46,201.29,70.00,-70.00
62.24,0.00,0.00,-318.19,194.15,70.00,-70.00
63.17,0.00,0.00,-334.42,210.34,70.00,-70.00
64.41,0.00,0.00,-335.63,211.64,70.00,-70.00
65.13,0.00,0.00,-345.23,221.29,70.00,-70.00
66.02,0.00,0.00,-344.60,215.02,70.00,-70.00
67.36,0.00,0.00,-352.22,228.14,70.00,-70.00
68.08,0.00,0.00,-350.79,226.76,70.00,-70.00
69.25,0.00,0.00,-368.79,244.53,70.00,-70.00
70.22,0.00,0.00,-363.14,239.02,70.00,-70.00
71.37,0.00,0.00,-381.27,256.97,70.00,-70.00
72.16,0.00,0.00,-374.83,256.07,70.00,-70.00
73.00,0.00,0.00,-385.49,261.19,70.00,-70.00
74.29,0.00,0.00,-387.88,263.50,70.00,-70.00
75.01,0.00,0.00,-403.64,273.58,70.00,-70.00
76.00,0.00,0.00,-404.23,274.22,70.00,-70.00
77.20,0.00,0.00,-411.79,287.53,70.00,-70.00
77.92,0.00,0.00,-422.05,292.19,70.00,-70.00
79.17,0.00,0.00,-424.49,294.70,70.00,-70.00
80.08,0.00,0.00,-430.44,311.99,70.00,-70.00
81.32,0.00,0.00,-438.64,314.47,70.00,-70.00
82.05,0.00,0.00,-443.54,324.95,70.00,-70.00
82.95,0.00,0.00,-449.63,319.66,70.00,-70.00
84.24,0.00,0.00,-452.61,328.32,70.00,-70.00
84.96,0.00,0.00,-463.05,338.80,70.00,-70.00
86.20,0.00,0.00,-471.64,341.76,70.00,-70.00
87.10,0.00,0.00,-477.86,359.23,70.00,-70.00
87.82,0.00,0.00,-477.44,353.10,70.00,-70.00
89.07,0.00,0.00,-491.90,362.11,70.00,-70.00
90.00,0.00,0.00,-504.23,374.39,70.00,-70.00
91.26,0.00,0.00,-513.33,389.20,70.00,-70.00
91.98,0.00,0.00,-507.28,383.29,70.00,-70.00
92.82,0.00,0.00,-524.79,395.27,70.00,-70.00
94.14,0.00,0.00,-529.01,399.38,70.00,-70.00
94.86,0.00,0.00,-528.82,410.30,70.00,-70.00
96.12,0.00,0.00,-544.00,419.83,70.00,-70.00
96.93,0.00,0.00,-550.22,420.21,70.00,-70.00
98.25,0.00,0.00,-554.74,430.18,70.00,-70.00
98.97,0.00,0.00,-571.55,441.36,70.00,-70.00
99.90,0.00,0.00,-573.02,442.92,70.00,-70.00
101.17,0.00,0.00,-577.38,452.90,-70.00,70.00
101.89,0.00,0.00,-594.27,469.80,-70.00,70.00
103.15,0.00,0.00,-603.54,473.58,-70.00,70.00
104.03,0.00,0.00,-603.87,479.49,-70.00,70.00
105.35,0.00,0.00,-612.47,493.66,-70.00,70.00
