Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25108 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,57.88,-135.35,100.00,-100.00
0.90,0.00,0.00,63.46,-140.93,100.00,-100.00
1.60,0.00,0.00,63.19,-135.04,100.00,-100.00
2.85,0.00,0.00,62.09,-128.25,100.00,-100.00
3.88,0.00,0.00,60.80,-126.98,100.00,-100.00
4.92,0.00,0.00,59.22,-131.02,100.00,-100.00
5.79,0.00,0.00,57.94,-124.08,100.00,-100.00
6.60,0.00,0.00,62.47,-134.08,100.00,-100.00
7.90,0.00,0.00,55.50,-132.45,100.00,-100.00
8.62,0.00,0.00,49.26,-131.88,100.00,-100.00
9.64,0.00,0.00,48.65,-131.09,100.00,-100.00
10.85,0.00,0.00,53.61,-124.76,100.00,-100.00
12.05,0.00,0.00,52.78,-124.01,100.00,-100.00
12.80,0.00,0.00,52.03,-117.71,100.00,-100.00
13.70,0.00,0.00,50.98,-122.32,100.00,-100.00
15.03,0.00,0.00,54.34,-114.63,100.00,-100.00
15.72,0.00,0.00,47.40,-118.94,100.00,-100.00
16.98,0.00,0.00,44.60,-115.97,100.00,-100.00
17.90,0.00,0.00,42.36,-118.92,100.00,-100.00
19.19,0.00,0.00,38.69,-104.13,100.00,-100.00
19.89,0.00,0.00,42.25,-107.64,100.00,-100.00
20.73,0.00,0.00,34.04,-105.03,100.00,-100.00
22.04,0.00,0.00,24.79,-107.05,100.00,-100.00
22.77,0.00,0.00,22.76,-93.89,100.00,-100.00
24.04,0.00,0.00,30.87,-90.77,100.00,-100.00
24.99,0.00,0.00,23.05,-94.26,100.00,-100.00
26.20,0.00,0.00,14.28,-91.23,100.00,-100.00
26.92,0.00,0.00,17.71,-89.23,100.00,-100.00
27.85,0.00,0.00,14.66,-86.29,100.00,-100.00
29.15,0.00,0.00,4.31,-81.56,100.00,-100.00
29.85,0.00,0.00,7.34,-84.59,100.00,-100.00
31.09,0.00,0.00,8.15,-68.49,100.00,-100.00
31.88,0.00,0.00,-6.06,-71.06,100.00,-100.00
32.67,0.00,0.00,-3.60,-67.85,100.00,-100.00
33.93,0.00,0.00,-3.23,-62.60,100.00,-100.00
34.85,0.00,0.00,-12.92,-64.07,100.00,-100.00
36.14,0.00,0.00,-18.79,-52.54,100.00,-100.00
36.83,0.00,0.00,-16.24,-55.02,100.00,-100.00
37.71,0.00,0.00,-31.38,-45.48,100.00,-100.00
39.01,0.00,0.00,-31.49,-39.84,100.00,-100.00
39.71,0.00,0.00,-34.72,-36.69,100.00,-100.00
40.97,0.00,0.00,-34.83,-25.33,100.00,-100.00
41.99,0.00,0.00,-50.76,-31.77,100.00,-100.00
43.12,0.00,0.00,-50.54,-20.76,100.00,-100.00
43.91,0.00,0.00,-54.51,-22.32,100.00,-100.00
44.77,0.00,0.00,-59.06,-17.75,100.00,-100.00
46.08,0.00,0.00,-60.53,-10.59,100.00,-100.00
46.79,0.00,0.00,-70.09,-6.64,100.00,-100.00
48.05,0.00,0.00,-77.28,0.57,100.00,-100.00
49.02,0.00,0.00,-88.64,11.98,100.00,-100.00
50.15,0.00,0.00,-89.71,13.18,100.00,-100.00
50.94,0.00,0.00,-100.15,23.62,100.00,-100.00
51.84,0.00,0.00,-100.09,23.55,100.00,-100.00
53.17,0.00,0.00,-102.50,43.00,100.00,-100.00
53.86,0.00,0.00,-106.85,41.66,100.00,-100.00
55.12,0.00,0.00,-114.50,49.42,100.00,-100.00
56.04,0.00,0.00,-131.57,55.11,100.00,-100.00
57.33,0.00,0.00,-128.61,63.19,100.00,-100.00
58.03,0.00,0.00,-138.65,67.52,100.00,-100.00
58.87,0.00,0.00,-144.29,73.06,100.00,-100.00
60.18,0.00,0.00,-147.81,87.78,100.00,-100.00
60.92,0.00,0.00,-158.64,87.36,100.00,-100.00
62.18,0.00,0.00,-167.76,90.83,100.00,-100.00
63.18,0.00,0.00,-169.61,104.08,100.00,-100.00
64.35,0.00,0.00,-189.40,112.79,100.00,-100.00
65.11,0.00,0.00,-183.98,118.56,100.00,-100.00
66.39,0.00,0.00,-193.51,133.70,100.00,-100.00
67.31,0.00,0.00,-206.02,134.96,100.00,-100.00
68.67,0.00,0.00,-216.25,139.57,100.00,-100.00
69.37,0.00,0.00,-221.59,156.03,100.00,-100.00
70.63,0.00,0.00,-225.64,165.70,100.00,-100.00
71.43,0.00,0.00,-237.48,160.62,100.00,-100.00
72.25,0.00,0.00,-244.09,172.86,100.00,-100.00
73.52,0.00,0.00,-254.33,188.72,100.00,-100.00
74.46,0.00,0.00,-262.09,191.03,100.00,-100.00
75.79,0.00,0.00,-273.34,196.79,100.00,-100.00
76.49,0.00,0.00,-273.71,208.34,100.00,-100.00
77.75,0.00,0.00,-290.28,219.42,100.00,-100.00
78.58,0.00,0.00,-303.13,232.19,100.00,-100.00
79.91,0.00,0.00,-309.16,243.83,100.00,-100.00
80.66,0.00,0.00,-321.20,239.06,100.00,-100.00
81.93,0.00,0.00,-326.82,250.18,100.00,-100.00
82.88,0.00,0.00,-335.37,269.85,100.00,-100.00
84.15,0.00,0.00,-341.17,275.52,100.00,-100.00
84.85,0.00,0.00,-353.10,287.47,100.00,-100.00
85.84,0.00,0.00,-362.37,285.38,100.00,-100.00
87.12,0.00,0.00,-374.28,302.83,100.00,-100.00
87.82,0.00,0.00,-380.90,309.46,100.00,-100.00
89.08,0.00,0.00,-387.27,315.83,100.00,-100.00
89.99,0.00,0.00,-401.68,330.27,100.00,-100.00
91.32,0.00,0.00,-414.56,343.26,100.00,-100.00
92.02,0.00,0.00,-427.02,355.80,100.00,-100.00
93.28,0.00,0.00,-433.89,368.46,100.00,-100.00
94.22,0.00,0.00,-443.14,377.78,100.00,-100.00
95.47,0.00,0.00,-450.15,390.26,100.00,-100.00
96.19,0.00,0.00,-468.54,386.46,100.00,-100.00
97.47,0.00,0.00,-481.64,399.24,100.00,-100.00
98.45,0.00,0.00,-486.04,414.98,100.00,-100.00
99.65,0.00,0.00,-504.14,421.83,100.00,-100.00
100.41,0.00,0.00,-512.09,435.37,-100.00,100.00
101.70,0.00,0.00,-525.41,448.55,-100.00,100.00
102.61,0.00,0.00,-522.84,457.29,-100.00,100.00
103.95,0.00,0.00,-545.80,468.76,-100.00,100.00
104.65,0.00,0.00,-540.64,474.94,-100.00,100.00
105.57,0.00,0.00,-559.69,477.11,-100.00,100.00
106.95,0.00,0.00,-565.75,494.21,-100.00,100.00
108.05,0.00,0.00,-574.76,503.53,-100.00,100.00
108.91,0.00,0.00,-581.59,515.94,-100.00,100.00
110.19,0.00,0.00,-590.65,525.43,-100.00,100.00
111.08,0.00,0.00,-596.95,526.11,-100.00,100.00
112.40,0.00,0.00,-606.07,529.58,-100.00,100.00
113.11,0.00,0.00,-610.84,546.48,-100.00,100.00
114.11,0.00,0.00,-617.94,542.77,-100.00,100.00
115.43,0.00,0.00,-626.90,552.52,-100.00,100.00
116.53,0.00,0.00,-634.92,571.71,-100.00,100.00
117.39,0.00,0.00,-646.88,566.67,-100.00,100.00
118.66,0.00,0.00,-644.92,581.57,-100.00,100.00
119.56,0.00,0.00,-657.07,588.36,-100.00,100.00
120.90,0.00,0.00,-671.22,598.12,-100.00,100.00
121.60,0.00,0.00,-670.10,603.19,-100.00,100.00
122.52,0.00,0.00,-681.20,609.85,-100.00,100.00
123.91,0.00,0.00,-684.38,619.91,-100.00,100.00
125.01,0.00,0.00,-697.32,622.40,-100.00,100.00
125.86,0.00,0.00,-697.68,639.69,-100.00,100.00
127.14,0.00,0.00,-706.09,648.26,-100.00,100.00
128.04,0.00,0.00,-711.69,642.61,-100.00,100.00
129.37,0.00,0.00,-719.98,661.93,-100.00,100.00
130.08,0.00,0.00,-724.13,660.32,-100.00,100.00
131.00,0.00,0.00,-729.60,665.53,-100.00,100.00
132.38,0.00,0.00,-731.54,667.22,-100.00,100.00
133.48,0.00,0.00,-748.61,678.14,-100.00,100.00
134.34,0.00,0.00,-747.64,676.32,-100.00,100.00
135.62,0.00,0.00,-754.10,687.59,-100.00,100.00
136.51,0.00,0.00,-758.41,697.43,-100.00,100.00
137.85,0.00,0.00,-764.27,697.92,-100.00,100.00
138.55,0.00,0.00,-772.87,700.86,-100.00,100.00
139.48,0.00,0.00,-771.04,704.75,-100.00,100.00
140.86,0.00,0.00,-782.45,709.91,-100.00,100.00
141.96,0.00,0.00,-781.30,714.09,-100.00,100.00
142.81,0.00,0.00,-778.86,717.85,-100.00,100.00
144.09,0.00,0.00,-793.87,723.45,-100.00,100.00
144.99,0.00,0.00,-796.55,727.08,-100.00,100.00
146.33,0.00,0.00,-794.69,732.37,-100.00,100.00
147.03,0.00,0.00,-796.66,735.14,-100.00,100.00
147.95,0.00,0.00,-805.12,732.96,-100.00,100.00
149.33,0.00,0.00,-809.21,748.94,-100.00,100.00
150.43,0.00,0.00,-800.93,746.74,-100.00,100.00
151.29,0.00,0.00,-808.92,743.51,-100.00,100.00
152.57,0.00,0.00,-812.64,746.59,-100.00,100.00
153.47,0.00,0.00,-820.68,754.08,-100.00,100.00
154.80,0.00,0.00,-818.33,762.65,-100.00,100.00
155.50,0.00,0.00,-819.65,764.32,-100.00,100.00
156.43,0.00,0.00,-821.25,760.87,-100.00,100.00
157.81,0.00,0.00,-829.20,758.50,-100.00,100.00
158.91,0.00,0.00,-825.42,771.75,-100.00,100.00
159.77,0.00,0.00,-826.66,773.24,-100.00,100.00
161.04,0.00,0.00,-827.60,769.33,-100.00,100.00
161.94,0.00,0.00,-821.93,770.38,-100.00,100.00
163.28,0.00,0.00,-826.94,771.81,-100.00,100.00
163.98,0.00,0.00,-832.41,772.47,-100.00,100.00
164.91,0.00,0.00,-832.32,767.59,-100.00,100.00
166.29,0.00,0.00,-827.29,768.30,-100.00,100.00
167.39,0.00,0.00,-822.06,774.27,-100.00,100.00
168.24,0.00,0.00,-822.02,768.74,-100.00,100.00
169.52,0.00,0.00,-827.60,768.69,-100.00,100.00
170.42,0.00,0.00,-827.60,774.18,-100.00,100.00
171.75,0.00,0.00,-827.34,773.92,-100.00,100.00
172.46,0.00,0.00,-832.19,767.99,-100.00,100.00
173.38,0.00,0.00,-830.92,773.26,-100.00,100.00
174.76,0.00,0.00,-828.85,772.60,-100.00,100.00
175.86,0.00,0.00,-821.91,766.41,-100.00,100.00
176.72,0.00,0.00,-815.52,765.83,-100.00,100.00
