Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25108 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,16.87,27.07,40.00,-40.00
0.88,0.00,0.00,16.83,32.74,40.00,-40.00
1.59,0.00,0.00,22.46,27.07,40.00,-40.00
2.40,0.00,0.00,16.61,27.38,40.00,-40.00
3.66,0.00,0.00,16.04,27.86,40.00,-40.00
4.38,0.00,0.00,15.56,39.57,40.00,-40.00
5.16,0.00,0.00,20.74,39.92,40.00,-40.00
6.43,0.00,0.00,14.41,40.58,40.00,-40.00
7.15,0.00,0.00,14.19,35.13,40.00,-40.00
7.97,0.00,0.00,13.80,35.35,40.00,-40.00
8.70,0.00,0.00,19.12,35.79,40.00,-40.00
9.90,0.00,0.00,18.59,36.10,40.00,-40.00
10.86,0.00,0.00,12.57,42.17,40.00,-40.00
11.58,0.00,0.00,12.17,36.76,40.00,-40.00
12.64,0.00,0.00,11.56,37.20,40.00,-40.00
13.60,0.00,0.00,16.50,37.68,40.00,-40.00
14.31,0.00,0.00,15.84,38.12,40.00,-40.00
15.20,0.00,0.00,20.63,44.54,40.00,-40.00
16.45,0.00,0.00,13.73,39.99,40.00,-40.00
17.17,0.00,0.00,18.52,40.74,40.00,-40.00
18.32,0.00,0.00,11.58,42.06,40.00,-40.00
19.13,0.00,0.00,10.68,37.40,40.00,-40.00
19.94,0.00,0.00,4.04,43.99,40.00,-40.00
20.72,0.00,0.00,8.88,39.33,40.00,-40.00
21.97,0.00,0.00,1.76,52.10,40.00,-40.00
22.69,0.00,0.00,0.92,47.31,40.00,-40.00
23.60,0.00,0.00,5.43,54.03,40.00,-40.00
24.79,0.00,0.00,3.98,55.44,40.00,-40.00
25.50,0.00,0.00,3.05,50.98,40.00,-40.00
26.31,0.00,0.00,2.09,52.25,40.00,-40.00
27.06,0.00,0.00,1.08,53.26,40.00,-40.00
28.25,0.00,0.00,-6.20,55.11,40.00,-40.00
29.17,0.00,0.00,-1.98,62.25,40.00,-40.00
29.89,0.00,0.00,-8.75,57.94,40.00,-40.00
31.10,0.00,0.00,-10.85,60.01,40.00,-40.00
31.89,0.00,0.00,-6.70,61.59,40.00,-40.00
32.68,0.00,0.00,-2.61,57.22,40.00,-40.00
33.56,0.00,0.00,-10.00,64.60,40.00,-40.00
34.82,0.00,0.00,-12.39,61.44,40.00,-40.00
35.54,0.00,0.00,-19.47,68.40,40.00,-40.00
36.76,0.00,0.00,-16.22,70.82,40.00,-40.00
37.55,0.00,0.00,-17.73,77.98,40.00,-40.00
38.33,0.00,0.00,-13.78,73.96,40.00,-40.00
39.55,0.00,0.00,-21.73,76.42,40.00,-40.00
40.45,0.00,0.00,-29.36,78.31,40.00,-40.00
41.17,0.00,0.00,-25.22,85.58,40.00,-40.00
42.39,0.00,0.00,-33.71,88.13,40.00,-40.00
43.31,0.00,0.00,-24.54,84.64,40.00,-40.00
44.03,0.00,0.00,-26.35,86.44,40.00,-40.00
45.25,0.00,0.00,-34.85,89.43,40.00,-40.00
46.06,0.00,0.00,-36.91,91.34,40.00,-40.00
46.84,0.00,0.00,-44.38,98.99,40.00,-40.00
48.06,0.00,0.00,-41.86,96.50,40.00,-40.00
48.97,0.00,0.00,-38.56,93.30,40.00,-40.00
49.69,0.00,0.00,-46.01,95.27,40.00,-40.00
50.91,0.00,0.00,-49.22,109.67,40.00,-40.00
51.72,0.00,0.00,-45.73,111.82,40.00,-40.00
52.51,0.00,0.00,-53.42,102.79,40.00,-40.00
53.75,0.00,0.00,-62.49,111.75,40.00,-40.00
54.67,0.00,0.00,-65.04,119.99,40.00,-40.00
55.88,0.00,0.00,-57.24,123.51,40.00,-40.00
56.60,0.00,0.00,-59.17,120.10,40.00,-40.00
57.55,0.00,0.00,-61.85,122.96,40.00,-40.00
58.71,0.00,0.00,-76.55,131.99,40.00,-40.00
59.47,0.00,0.00,-67.65,134.23,40.00,-40.00
60.37,0.00,0.00,-70.42,131.26,40.00,-40.00
61.66,0.00,0.00,-80.11,140.91,40.00,-40.00
62.38,0.00,0.00,-88.11,143.24,40.00,-40.00
63.62,0.00,0.00,-86.42,136.01,40.00,-40.00
64.37,0.00,0.00,-83.21,144.18,40.00,-40.00
65.21,0.00,0.00,-91.58,152.56,40.00,-40.00
66.44,0.00,0.00,-95.78,156.64,40.00,-40.00
67.30,0.00,0.00,-98.64,148.05,40.00,-40.00
68.03,0.00,0.00,-95.52,150.56,40.00,-40.00
69.26,0.00,0.00,-105.34,160.38,40.00,-40.00
70.26,0.00,0.00,-108.70,163.83,40.00,-40.00
71.34,0.00,0.00,-106.81,162.07,40.00,-40.00
72.18,0.00,0.00,-115.27,170.57,40.00,-40.00
73.05,0.00,0.00,-112.79,173.69,40.00,-40.00
74.36,0.00,0.00,-123.20,178.42,40.00,-40.00
75.07,0.00,0.00,-125.86,181.03,40.00,-40.00
76.31,0.00,0.00,-130.45,180.09,40.00,-40.00
77.24,0.00,0.00,-133.97,189.27,40.00,-40.00
78.40,0.00,0.00,-138.25,193.69,40.00,-40.00
79.22,0.00,0.00,-141.35,191.34,40.00,-40.00
80.01,0.00,0.00,-144.34,199.95,40.00,-40.00
81.29,0.00,0.00,-149.24,204.94,40.00,-40.00
82.07,0.00,0.00,-146.80,207.84,40.00,-40.00
82.99,0.00,0.00,-156.03,205.93,40.00,-40.00
84.31,0.00,0.00,-166.73,216.80,40.00,-40.00
85.03,0.00,0.00,-158.49,219.68,40.00,-40.00
86.20,0.00,0.00,-174.38,218.72,40.00,-40.00
87.17,0.00,0.00,-172.79,228.27,40.00,-40.00
88.32,0.00,0.00,-177.65,233.09,40.00,-40.00
89.11,0.00,0.00,-180.92,236.45,40.00,-40.00
89.95,0.00,0.00,-190.15,239.92,40.00,-40.00
91.25,0.00,0.00,-190.09,245.48,40.00,-40.00
91.96,0.00,0.00,-193.32,253.98,40.00,-40.00
92.97,0.00,0.00,-192.06,258.46,40.00,-40.00
94.15,0.00,0.00,-208.39,257.92,40.00,-40.00
94.87,0.00,0.00,-211.55,261.10,40.00,-40.00
96.12,0.00,0.00,-205.77,260.95,40.00,-40.00
97.03,0.00,0.00,-215.51,276.17,40.00,-40.00
98.27,0.00,0.00,-221.07,270.40,40.00,-40.00
99.00,0.00,0.00,-224.32,273.74,40.00,-40.00
99.90,0.00,0.00,-228.30,283.43,40.00,-40.00
101.19,0.00,0.00,-234.21,283.67,40.00,-40.00
101.91,0.00,0.00,-237.57,292.57,40.00,-40.00
103.15,0.00,0.00,-243.30,292.76,40.00,-40.00
104.10,0.00,0.00,-247.72,302.92,40.00,-40.00
105.30,0.00,0.00,-253.41,314.27,40.00,-40.00
106.07,0.00,0.00,-257.10,312.36,40.00,-40.00
106.98,0.00,0.00,-267.01,316.56,40.00,-40.00
108.29,0.00,0.00,-262.11,322.91,40.00,-40.00
109.01,0.00,0.00,-271.14,326.36,40.00,-40.00
110.26,0.00,0.00,-277.19,332.49,-40.00,40.00
111.09,0.00,0.00,-281.18,336.49,-40.00,40.00
112.40,0.00,0.00,-281.49,342.27,-40.00,40.00
113.15,0.00,0.00,-284.66,339.70,-40.00,40.00
114.07,0.00,0.00,-294.08,354.62,-40.00,40.00
115.42,0.00,0.00,-299.38,348.79,-40.00,40.00
116.15,0.00,0.00,-302.28,351.65,-40.00,40.00
117.33,0.00,0.00,-306.96,367.67,-40.00,40.00
118.21,0.00,0.00,-310.32,365.47,-40.00,40.00
119.53,0.00,0.00,-315.57,370.63,-40.00,40.00
120.25,0.00,0.00,-318.43,373.56,-40.00,40.00
121.50,0.00,0.00,-323.46,373.14,-40.00,40.00
122.41,0.00,0.00,-332.71,382.57,-40.00,40.00
123.13,0.00,0.00,-335.57,385.60,-40.00,40.00
124.39,0.00,0.00,-335.06,385.31,-40.00,40.00
125.35,0.00,0.00,-344.49,394.91,-40.00,40.00
