BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.63,31.22,-0.04,0.04,-0.02,0.02,9.35,-4.31,9.33,-4.29,0.00,0.00
2.37,6.99,5.08,6.99,5.08,197.54,31.27,0.10,-0.00,0.05,-0.00,9.45,-4.28,9.49,-4.28,0.00,0.00
4.64,7.00,5.09,6.99,5.09,197.74,31.25,0.04,0.02,0.02,0.01,9.54,-4.26,9.56,-4.25,0.00,0.00
7.00,7.00,5.09,7.00,5.10,198.01,31.07,0.03,0.19,0.02,0.09,9.64,-4.23,9.66,-4.14,0.00,0.00
9.49,7.01,5.11,7.01,5.11,198.29,31.14,0.12,0.11,0.06,0.05,9.74,-4.21,9.80,-4.15,0.00,0.00
11.54,7.03,5.12,7.01,5.11,198.34,31.09,0.47,0.14,0.24,0.07,9.82,-4.19,10.06,-4.12,0.00,0.00
14.12,7.04,5.14,7.01,5.12,198.64,31.03,0.77,0.19,0.38,0.10,9.93,-4.16,10.31,-4.06,0.00,0.00
16.25,7.06,5.16,7.02,5.13,198.91,30.87,1.09,0.33,0.54,0.16,10.01,-4.14,10.56,-3.97,0.00,0.00
18.73,7.08,5.18,7.02,5.15,199.30,30.65,1.48,0.53,0.74,0.26,10.11,-4.11,10.85,-3.85,0.00,0.00
20.88,7.11,5.20,7.03,5.17,199.65,30.54,1.89,0.61,0.95,0.31,10.19,-4.09,11.14,-3.78,0.00,0.00
22.98,7.13,5.23,7.03,5.18,199.98,30.28,2.39,0.85,1.19,0.43,10.27,-4.07,11.46,-3.64,0.00,0.00
25.17,7.16,5.26,7.04,5.20,200.34,30.01,2.98,1.09,1.49,0.55,10.35,-4.04,11.84,-3.50,0.00,0.00
27.47,7.19,5.29,7.04,5.22,200.80,29.82,3.60,1.26,1.80,0.63,10.44,-4.02,12.24,-3.39,0.00,0.00
29.64,7.22,5.33,7.05,5.25,201.28,29.53,4.22,1.51,2.11,0.76,10.52,-4.00,12.63,-3.24,0.00,0.00
32.06,7.26,5.37,7.06,5.27,201.83,29.18,4.99,1.83,2.50,0.91,10.61,-3.97,13.10,-3.06,0.00,0.00
34.22,7.30,5.41,7.06,5.30,202.38,28.83,5.70,2.15,2.85,1.07,10.68,-3.95,13.54,-2.87,0.00,0.00
36.78,7.35,5.46,7.07,5.33,203.02,28.43,6.66,2.50,3.33,1.25,10.78,-3.92,14.11,-2.67,0.00,0.00
38.93,7.39,5.50,7.08,5.35,203.43,28.21,7.67,2.68,3.84,1.34,10.85,-3.90,14.69,-2.56,0.00,0.00
41.70,7.45,5.57,7.09,5.39,204.31,27.73,8.74,3.11,4.37,1.55,10.95,-3.87,15.32,-2.31,0.00,0.00
43.82,7.50,5.62,7.10,5.42,205.04,27.44,9.60,3.35,4.80,1.67,11.02,-3.84,15.82,-2.17,0.00,0.00
45.94,7.55,5.67,7.11,5.46,205.81,27.09,10.48,3.65,5.24,1.83,11.09,-3.82,16.33,-1.99,0.00,0.00
48.53,7.61,5.73,7.13,5.50,206.77,26.74,11.63,3.95,5.81,1.97,11.18,-3.79,16.99,-1.82,0.00,0.00
50.68,7.66,5.79,7.15,5.54,207.72,26.39,12.52,4.25,6.26,2.12,11.25,-3.77,17.51,-1.65,0.00,0.00
52.84,7.72,5.85,7.17,5.58,208.66,26.13,13.50,4.46,6.75,2.23,11.32,-3.75,18.06,-1.52,0.00,0.00
55.02,7.78,5.91,7.19,5.61,209.65,25.84,14.52,4.69,7.26,2.34,11.39,-3.72,18.64,-1.38,0.00,0.00
57.38,7.85,5.99,7.22,5.66,210.88,25.47,15.55,5.00,7.77,2.50,11.46,-3.70,19.23,-1.20,0.00,0.00
59.54,7.91,6.05,7.25,5.71,212.16,25.11,16.42,5.29,8.21,2.64,11.53,-3.67,19.74,-1.03,0.00,0.00
62.06,7.99,6.13,7.28,5.77,213.61,24.74,17.56,5.59,8.78,2.80,11.60,-3.65,20.38,-0.85,0.00,0.00
64.23,8.06,6.21,7.32,5.82,215.08,24.59,18.40,5.68,9.20,2.84,11.67,-3.62,20.87,-0.78,0.00,0.00
66.96,8.15,6.30,7.36,5.88,216.86,24.26,19.63,5.93,9.82,2.96,11.75,-3.59,21.57,-0.63,0.00,0.00
69.08,8.22,6.38,7.41,5.94,218.46,24.02,20.44,6.10,10.22,3.05,11.81,-3.57,22.03,-0.52,0.00,0.00
71.20,8.29,6.45,7.46,6.00,220.33,23.80,21.06,6.25,10.53,3.13,11.87,-3.55,22.40,-0.42,0.00,0.00
73.46,8.37,6.54,7.51,6.07,222.20,23.58,21.90,6.40,10.95,3.20,11.94,-3.52,22.89,-0.32,0.00,0.00
75.57,8.45,6.62,7.57,6.13,224.24,23.44,22.47,6.46,11.24,3.23,11.99,-3.50,23.23,-0.27,0.00,0.00
77.80,8.53,6.71,7.63,6.20,226.35,23.31,23.18,6.51,11.59,3.26,12.05,-3.48,23.64,-0.22,0.00,0.00
