BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.61,31.22,-0.02,0.04,-0.01,0.02,9.46,-4.16,9.45,-4.13,0.00,0.00
2.41,6.99,5.08,6.99,5.08,197.65,31.29,-0.01,-0.02,-0.01,-0.01,9.57,-4.13,9.56,-4.14,0.00,0.00
4.51,7.00,5.09,6.99,5.08,197.72,31.27,0.06,-0.01,0.03,-0.00,9.66,-4.11,9.69,-4.11,0.00,0.00
6.66,7.00,5.09,7.00,5.09,197.92,31.14,0.08,0.12,0.04,0.06,9.75,-4.09,9.79,-4.03,0.00,0.00
8.76,7.01,5.10,7.00,5.10,198.16,31.05,0.13,0.20,0.07,0.10,9.84,-4.07,9.91,-3.97,0.00,0.00
11.17,7.02,5.12,7.01,5.11,198.34,31.03,0.39,0.21,0.20,0.10,9.95,-4.05,10.14,-3.94,0.00,0.00
13.09,7.04,5.13,7.01,5.11,198.45,30.98,0.71,0.24,0.35,0.12,10.03,-4.03,10.38,-3.91,0.00,0.00
15.16,7.05,5.15,7.01,5.13,198.71,30.89,0.97,0.31,0.49,0.16,10.11,-4.01,10.60,-3.85,0.00,0.00
17.78,7.08,5.17,7.02,5.14,199.06,30.74,1.41,0.45,0.70,0.22,10.22,-3.98,10.92,-3.76,0.00,0.00
19.73,7.09,5.19,7.02,5.16,199.50,30.50,1.62,0.67,0.81,0.33,10.30,-3.96,11.11,-3.63,0.00,0.00
21.76,7.12,5.21,7.03,5.18,199.87,30.26,2.01,0.89,1.00,0.45,10.38,-3.94,11.39,-3.49,0.00,0.00
24.00,7.14,5.24,7.04,5.20,200.40,30.10,2.40,1.02,1.20,0.51,10.47,-3.92,11.67,-3.41,0.00,0.00
25.91,7.17,5.27,7.04,5.22,200.75,29.88,2.90,1.21,1.45,0.61,10.55,-3.90,12.00,-3.29,0.00,0.00
28.25,7.20,5.31,7.05,5.24,201.30,29.60,3.48,1.47,1.74,0.73,10.64,-3.87,12.38,-3.14,0.00,0.00
30.31,7.24,5.34,7.06,5.27,201.79,29.27,4.07,1.77,2.03,0.88,10.72,-3.85,12.75,-2.97,0.00,0.00
32.41,7.27,5.38,7.07,5.30,202.40,28.92,4.62,2.09,2.31,1.04,10.80,-3.83,13.11,-2.79,0.00,0.00
34.66,7.31,5.42,7.08,5.33,203.04,28.61,5.31,2.36,2.66,1.18,10.88,-3.81,13.54,-2.63,0.00,0.00
36.62,7.35,5.46,7.09,5.36,203.76,28.26,5.82,2.68,2.91,1.34,10.96,-3.79,13.86,-2.45,0.00,0.00
39.36,7.40,5.51,7.11,5.40,204.80,27.86,6.61,3.02,3.30,1.51,11.06,-3.76,14.36,-2.25,0.00,0.00
41.30,7.44,5.56,7.12,5.44,205.54,27.58,7.23,3.27,3.61,1.63,11.13,-3.74,14.74,-2.11,0.00,0.00
