BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.54,31.27,0.04,0.00,0.90,0.00,76.65,-33.86,77.55,-33.86,0.00,0.00
2.40,7.00,5.09,6.99,5.08,197.68,31.25,0.34,0.01,0.20,0.01,76.58,-33.26,76.77,-33.25,0.00,0.00
4.42,7.03,5.13,7.00,5.11,198.36,30.94,0.67,0.28,0.37,0.17,76.50,-32.75,76.87,-32.58,0.00,0.00
6.75,7.09,5.19,7.06,5.23,201.28,29.95,-0.34,1.21,-0.26,0.69,76.39,-32.16,76.13,-31.47,0.00,0.00
8.87,7.16,5.26,7.12,5.34,203.89,29.20,-0.54,1.89,-0.29,1.01,76.26,-31.62,75.97,-30.61,0.00,0.00
11.04,7.25,5.36,7.17,5.41,206.05,28.78,0.43,2.21,0.31,1.13,76.11,-31.06,76.42,-29.93,0.00,0.00
13.23,7.37,5.48,7.24,5.47,207.96,28.94,2.31,1.94,1.33,0.94,75.94,-30.51,77.26,-29.56,0.00,0.00
15.27,7.49,5.61,7.31,5.54,210.40,28.96,4.01,1.79,2.17,0.88,75.75,-29.98,77.92,-29.10,0.00,0.00
17.37,7.63,5.76,7.42,5.67,214.18,28.67,5.06,1.93,2.63,0.98,75.55,-29.45,78.18,-28.47,0.00,0.00
19.73,7.81,5.95,7.56,5.86,219.74,27.84,5.60,2.58,2.84,1.34,75.29,-28.84,78.14,-27.50,0.00,0.00
21.70,7.98,6.13,7.68,6.04,224.61,26.92,6.37,3.33,3.26,1.74,75.06,-28.34,78.32,-26.60,0.00,0.00
24.14,8.21,6.37,7.85,6.26,230.94,26.04,7.70,3.97,3.96,2.04,74.75,-27.71,78.70,-25.67,0.00,0.00
26.12,8.40,6.58,8.01,6.45,236.63,25.60,8.73,4.21,4.47,2.13,74.47,-27.20,78.94,-25.07,0.00,0.00
28.55,8.67,6.87,8.22,6.70,244.21,24.83,10.09,4.71,5.16,2.40,74.11,-26.57,79.27,-24.18,0.00,0.00
30.56,8.90,7.11,8.40,6.93,250.96,24.19,11.24,5.11,5.73,2.59,73.79,-26.05,79.53,-23.46,0.00,0.00
32.98,9.20,7.43,8.66,7.24,260.23,23.23,12.10,5.77,6.12,2.94,73.39,-25.43,79.51,-22.49,0.00,0.00
34.97,9.47,7.71,8.88,7.51,268.38,22.39,12.77,6.34,6.45,3.23,73.03,-24.91,79.49,-21.68,0.00,0.00
37.31,9.79,8.05,9.16,7.85,278.43,21.58,13.61,6.83,6.88,3.46,72.59,-24.31,79.47,-20.85,0.00,0.00
39.31,10.08,8.36,9.43,8.15,287.70,20.94,14.14,7.18,7.12,3.62,72.20,-23.79,79.32,-20.16,0.00,0.00
42.13,10.51,8.82,9.81,8.58,300.90,20.15,15.45,7.54,7.82,3.80,71.61,-23.05,79.43,-19.25,0.00,0.00
44.16,10.83,9.16,10.11,8.91,311.21,19.64,16.10,7.73,8.12,3.88,71.16,-22.52,79.28,-18.64,0.00,0.00
46.88,11.29,9.64,10.54,9.40,326.30,18.70,16.34,8.22,8.18,4.15,70.53,-21.81,78.72,-17.66,0.00,0.00
48.83,11.63,10.00,10.85,9.76,337.47,17.89,16.58,8.70,8.32,4.40,70.06,-21.30,78.38,-16.90,0.00,0.00
51.57,12.12,10.52,11.32,10.29,353.75,16.96,16.93,9.14,8.49,4.60,69.37,-20.58,77.86,-15.98,0.00,0.00
54.21,12.61,11.05,11.81,10.80,370.10,16.44,17.23,9.19,8.64,4.60,68.67,-19.89,77.31,-15.29,0.00,0.00
56.38,13.03,11.49,12.22,11.24,384.05,16.06,17.45,9.15,8.74,4.57,68.07,-19.32,76.82,-14.74,0.00,0.00
58.75,13.50,11.99,12.70,11.75,400.15,15.60,17.24,9.16,8.60,4.58,67.40,-18.69,76.00,-14.11,0.00,0.00
60.96,13.96,12.47,13.16,12.24,415.80,14.96,16.78,9.36,8.35,4.70,66.75,-18.11,75.09,-13.41,0.00,0.00
63.69,14.53,13.08,13.74,12.87,435.64,14.26,16.33,9.52,8.13,4.77,65.90,-17.39,74.04,-12.62,0.00,0.00
66.45,15.13,13.71,14.35,13.51,456.12,13.73,16.00,9.47,7.98,4.73,65.02,-16.66,73.00,-11.92,0.00,0.00
68.57,15.60,14.21,14.83,14.01,472.09,13.54,15.82,9.23,7.89,4.59,64.32,-16.09,72.22,-11.50,0.00,0.00
71.33,16.23,14.87,15.49,14.68,493.87,13.23,15.18,8.95,7.54,4.45,63.38,-15.36,70.92,-10.91,0.00,0.00
73.50,16.73,15.40,16.02,15.24,511.71,12.81,14.27,8.89,7.05,4.44,62.61,-14.78,69.66,-10.34,0.00,0.00
75.76,17.26,15.97,16.58,15.83,530.61,12.37,13.36,8.84,6.60,4.41,61.79,-14.18,68.39,-9.76,0.00,0.00
77.93,17.78,16.52,17.14,16.40,549.04,12.04,12.46,8.69,6.15,4.33,60.98,-13.60,67.13,-9.27,0.00,0.00
80.54,18.42,17.19,17.82,17.08,571.41,12.04,11.56,8.10,5.71,4.00,59.98,-12.90,65.69,-8.90,0.00,0.00
