BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.50,31.29,0.09,-0.02,43.99,-11.00,76.65,-33.86,100.00,-44.86,0.00,0.00
2.46,7.00,5.09,6.99,5.08,197.52,31.25,0.51,0.01,1.13,0.07,76.58,-33.24,77.70,-33.18,0.00,0.00
4.46,7.03,5.13,7.01,5.13,198.71,30.83,0.35,0.39,-0.22,1.16,76.50,-32.74,76.28,-31.58,0.00,0.00
6.64,7.09,5.18,7.08,5.26,201.87,29.77,-1.04,1.39,-3.72,3.00,76.39,-32.18,72.67,-29.19,0.00,0.00
8.82,7.16,5.26,7.16,5.38,205.26,29.03,-1.96,2.06,-3.11,2.57,76.26,-31.63,73.16,-29.06,0.00,0.00
11.38,7.27,5.38,7.21,5.46,207.39,28.65,-0.36,2.32,2.95,1.67,76.08,-30.98,79.04,-29.31,0.00,0.00
13.34,7.37,5.49,7.26,5.50,208.88,28.87,1.61,2.00,5.83,0.17,75.93,-30.48,81.76,-30.31,0.00,0.00
15.58,7.51,5.63,7.36,5.59,211.89,29.00,3.20,1.72,5.13,0.25,75.72,-29.90,80.86,-29.65,0.00,0.00
17.69,7.65,5.79,7.47,5.72,216.00,28.56,4.01,2.01,3.94,1.69,75.52,-29.37,79.45,-27.67,0.00,0.00
20.29,7.86,6.00,7.64,5.96,222.64,27.49,4.24,2.88,2.57,3.11,75.23,-28.70,77.80,-25.59,0.00,0.00
22.23,8.03,6.18,7.76,6.13,227.45,26.59,5.13,3.61,4.86,3.67,74.99,-28.20,79.85,-24.53,0.00,0.00
24.44,8.23,6.40,7.92,6.32,233.16,26.08,6.46,3.90,6.25,2.61,74.71,-27.63,80.95,-25.02,0.00,0.00
26.52,8.45,6.63,8.09,6.52,239.16,25.73,7.65,4.03,6.66,2.34,74.42,-27.10,81.07,-24.75,0.00,0.00
28.58,8.67,6.87,8.28,6.72,245.62,25.44,8.79,4.09,7.18,2.18,74.11,-26.56,81.28,-24.38,0.00,0.00
30.81,8.93,7.15,8.50,6.99,253.49,24.68,9.74,4.60,6.99,3.43,73.75,-25.99,80.74,-22.56,0.00,0.00
33.41,9.26,7.49,8.78,7.33,263.73,23.62,10.45,5.32,6.59,4.06,73.31,-25.32,79.90,-21.25,0.00,0.00
35.36,9.52,7.77,9.01,7.60,271.86,23.01,11.07,5.68,7.14,3.74,72.96,-24.81,80.10,-21.07,0.00,0.00
37.59,9.83,8.09,9.28,7.91,281.50,22.43,11.88,5.94,7.75,3.55,72.54,-24.23,80.29,-20.68,0.00,0.00
39.62,10.12,8.41,9.55,8.21,290.77,21.99,12.63,6.08,8.17,3.39,72.13,-23.70,80.30,-20.31,0.00,0.00
41.87,10.47,8.77,9.87,8.54,301.43,21.67,13.58,6.07,8.91,3.00,71.66,-23.12,80.57,-20.11,0.00,0.00
43.99,10.81,9.13,10.19,8.90,312.35,21.12,14.03,6.28,8.06,3.65,71.20,-22.57,79.26,-18.92,0.00,0.00
46.71,11.26,9.61,10.62,9.37,327.25,20.32,14.40,6.62,7.88,3.94,70.57,-21.85,78.45,-17.91,0.00,0.00
49.39,11.72,10.11,11.06,9.88,342.70,19.34,14.66,7.15,7.82,4.57,69.92,-21.15,77.74,-16.59,0.00,0.00
51.51,12.11,10.51,11.43,10.28,355.40,18.83,14.92,7.28,8.07,3.94,69.38,-20.60,77.46,-16.65,0.00,0.00
54.12,12.60,11.03,11.91,10.78,371.39,18.52,15.35,7.12,8.50,3.24,68.70,-19.91,77.19,-16.67,0.00,0.00
56.30,13.02,11.48,12.33,11.21,385.37,18.35,15.59,6.88,8.36,2.91,68.10,-19.34,76.45,-16.43,0.00,0.00
58.49,13.45,11.94,12.78,11.67,400.15,18.13,15.45,6.68,7.39,2.88,67.47,-18.76,74.86,-15.88,0.00,0.00
60.65,13.89,12.40,13.23,12.15,415.38,17.71,15.08,6.68,6.70,3.32,66.84,-18.19,73.54,-14.87,0.00,0.00
63.37,14.46,13.01,13.81,12.77,435.03,17.01,14.66,6.83,6.54,3.71,66.00,-17.47,72.55,-13.77,0.00,0.00
66.13,15.06,13.64,14.42,13.39,455.22,16.79,14.51,6.49,6.98,2.62,65.13,-16.74,72.11,-14.13,0.00,0.00
