BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.09,197.76,31.18,-0.18,0.09,-307.76,153.89,39.11,21.93,-100.00,100.00,0.00,0.00
2.45,7.01,5.08,6.99,5.09,197.83,31.16,0.10,0.38,2.06,2.41,39.23,22.27,41.30,24.68,0.00,0.00
4.42,7.05,5.09,7.00,5.04,197.02,32.01,1.69,0.14,15.39,-2.06,39.31,22.53,54.70,20.47,0.00,0.00
6.61,7.13,5.10,7.02,4.95,195.94,33.86,4.12,-0.63,22.80,-6.68,39.38,22.80,62.18,16.12,0.00,0.00
8.72,7.22,5.11,7.10,4.97,197.57,34.76,4.30,-0.10,4.97,4.32,39.42,23.05,44.39,27.37,0.00,0.00
10.73,7.34,5.12,7.24,5.09,201.90,35.11,2.13,1.25,-17.33,12.81,39.44,23.27,22.11,36.08,0.00,0.00
13.03,7.51,5.14,7.39,5.19,206.05,36.06,0.96,2.67,-8.10,12.93,39.45,23.50,31.35,36.43,0.00,0.00
14.96,7.67,5.16,7.51,5.20,208.11,37.86,1.81,3.18,9.15,7.14,39.43,23.68,48.58,30.82,0.00,0.00
17.28,7.88,5.18,7.63,5.09,208.16,41.64,5.75,2.55,34.37,-2.66,39.39,23.88,73.76,21.22,0.00,0.00
19.32,8.10,5.21,7.76,5.03,209.37,44.76,8.49,2.56,30.23,2.10,39.33,24.04,69.56,26.14,0.00,0.00
21.45,8.35,5.24,7.95,5.06,213.04,47.33,9.34,3.57,14.48,11.17,39.26,24.19,53.74,35.36,0.00,0.00
23.71,8.64,5.27,8.21,5.17,219.06,49.68,8.59,5.39,1.06,18.39,39.15,24.33,40.21,42.72,0.00,0.00
25.68,8.91,5.30,8.46,5.25,224.46,52.56,8.13,6.43,2.43,14.39,39.04,24.44,41.47,38.83,0.00,0.00
28.20,9.28,5.35,8.77,5.23,229.32,57.96,10.10,6.43,21.74,5.14,38.88,24.56,60.62,29.70,0.00,0.00
30.19,9.59,5.38,9.06,5.19,233.14,63.33,12.04,5.63,26.68,-2.51,38.73,24.63,65.41,22.13,0.00,0.00
32.72,10.02,5.43,9.46,5.19,239.89,69.94,13.07,5.18,17.59,0.99,38.51,24.71,56.10,25.70,0.00,0.00
34.78,10.39,5.47,9.84,5.27,247.44,74.86,12.21,5.57,2.51,7.76,38.31,24.75,40.82,32.51,0.00,0.00
37.09,10.82,5.52,10.30,5.40,256.91,80.18,10.66,6.52,-3.21,12.43,38.06,24.79,34.85,37.22,0.00,0.00
39.20,11.23,5.57,10.70,5.46,264.67,85.80,10.46,6.88,6.65,8.45,37.82,24.80,44.47,33.24,0.00,0.00
41.49,11.70,5.63,11.16,5.46,272.12,93.30,11.60,6.19,18.02,-0.26,37.53,24.79,55.54,24.53,0.00,0.00
43.61,12.16,5.68,11.62,5.47,279.79,100.70,12.18,5.32,14.53,-2.94,37.24,24.77,51.78,21.83,0.00,0.00
46.33,12.76,5.75,12.25,5.54,291.28,109.82,11.68,4.91,6.13,1.26,36.84,24.72,42.97,25.98,0.00,0.00
48.32,13.22,5.80,12.73,5.64,300.75,116.13,10.58,5.23,-1.17,7.03,36.53,24.66,35.36,31.69,0.00,0.00
51.06,13.87,5.88,13.41,5.76,313.85,125.13,9.36,5.62,-0.34,7.02,36.07,24.56,35.73,31.58,0.00,0.00
53.80,14.54,5.96,14.09,5.83,326.13,135.24,9.40,5.27,7.76,1.99,35.58,24.43,43.34,26.42,0.00,0.00
