BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.68,31.25,-0.09,0.02,-0.08,0.02,76.65,-33.86,76.57,-33.84,0.00,0.00
2.44,7.00,5.09,6.99,5.08,197.70,31.22,0.33,0.03,0.30,0.03,76.58,-33.25,76.88,-33.22,0.00,0.00
4.58,7.04,5.13,7.00,5.11,198.36,30.96,0.78,0.26,0.70,0.23,76.49,-32.71,77.20,-32.47,0.00,0.00
6.56,7.08,5.18,7.07,5.22,201.13,30.30,-0.37,0.87,-0.33,0.78,76.40,-32.20,76.06,-31.42,0.00,0.00
8.94,7.16,5.26,7.14,5.34,204.33,29.51,-0.89,1.58,-0.80,1.42,76.25,-31.60,75.46,-30.18,0.00,0.00
10.91,7.25,5.35,7.20,5.41,206.44,29.22,-0.17,1.78,-0.16,1.60,76.12,-31.10,75.96,-29.50,0.00,0.00
13.26,7.37,5.48,7.27,5.47,208.68,29.47,1.66,1.41,1.49,1.27,75.93,-30.50,77.43,-29.23,0.00,0.00
15.82,7.52,5.65,7.39,5.58,212.22,29.64,3.39,1.07,3.05,0.96,75.70,-29.84,78.75,-28.88,0.00,0.00
17.76,7.66,5.79,7.50,5.70,215.98,29.47,4.21,1.11,3.78,1.00,75.51,-29.35,79.29,-28.35,0.00,0.00
19.97,7.83,5.97,7.64,5.88,221.30,28.78,4.70,1.61,4.23,1.45,75.26,-28.78,79.50,-27.33,0.00,0.00
22.14,8.02,6.17,7.79,6.09,227.10,27.80,5.20,2.41,4.68,2.17,75.01,-28.22,79.68,-26.06,0.00,0.00
24.85,8.28,6.45,8.00,6.36,234.96,26.87,6.03,3.07,5.42,2.76,74.65,-27.53,80.07,-24.77,0.00,0.00
26.79,8.48,6.66,8.17,6.54,240.72,26.63,7.05,3.10,6.35,2.79,74.38,-27.03,80.73,-24.23,0.00,0.00
28.98,8.72,6.92,8.36,6.76,247.47,26.26,8.50,3.23,7.65,2.91,74.05,-26.46,81.69,-23.55,0.00,0.00
31.15,8.97,7.19,8.58,7.02,255.33,25.58,9.27,3.65,8.35,3.29,73.70,-25.90,82.05,-22.61,0.00,0.00
33.86,9.32,7.55,8.89,7.39,266.54,24.54,9.64,4.34,8.67,3.91,73.23,-25.20,81.90,-21.29,0.00,0.00
35.79,9.58,7.83,9.12,7.66,274.76,23.86,10.12,4.76,9.11,4.29,72.88,-24.70,81.99,-20.42,0.00,0.00
38.00,9.89,8.16,9.41,8.00,285.11,23.09,10.30,5.22,9.27,4.70,72.46,-24.12,81.73,-19.43,0.00,0.00
40.08,10.19,8.48,9.70,8.31,294.71,22.79,11.05,5.22,9.94,4.70,72.04,-23.58,81.98,-18.89,0.00,0.00
42.35,10.54,8.85,10.04,8.66,306.05,22.52,11.47,5.14,10.33,4.62,71.56,-22.99,81.89,-18.37,0.00,0.00
44.44,10.88,9.21,10.36,9.01,317.10,22.15,11.76,5.18,10.59,4.66,71.10,-22.45,81.68,-17.79,0.00,0.00
47.18,11.34,9.70,10.82,9.51,332.90,21.38,11.45,5.49,10.31,4.94,70.46,-21.73,80.77,-16.79,0.00,0.00
49.94,11.82,10.21,11.30,10.05,349.51,20.54,11.19,5.85,10.07,5.26,69.78,-21.01,79.86,-15.74,0.00,0.00
52.10,12.22,10.63,11.71,10.47,363.09,20.15,10.88,5.86,9.79,5.27,69.23,-20.44,79.03,-15.17,0.00,0.00
54.61,12.69,11.13,12.20,10.98,379.41,19.89,10.46,5.66,9.41,5.10,68.57,-19.78,77.98,-14.69,0.00,0.00
56.80,13.11,11.58,12.65,11.43,394.24,19.93,9.99,5.21,8.99,4.69,67.96,-19.21,76.95,-14.52,0.00,0.00
58.90,13.53,12.02,13.09,11.89,408.88,19.71,9.48,5.02,8.53,4.52,67.36,-18.65,75.89,-14.13,0.00,0.00
61.12,13.99,12.51,13.58,12.40,425.27,19.34,8.45,4.96,7.60,4.46,66.70,-18.07,74.30,-13.61,0.00,0.00
63.84,14.56,13.11,14.20,13.04,445.95,18.94,7.08,4.81,6.37,4.32,65.86,-17.35,72.23,-13.02,0.00,0.00
66.58,15.16,13.74,14.83,13.69,466.93,18.65,6.15,4.53,5.54,4.07,64.98,-16.62,70.52,-12.55,0.00,0.00
68.69,15.62,14.24,15.33,14.20,483.41,18.65,5.40,4.08,4.86,3.68,64.28,-16.06,69.15,-12.39,0.00,0.00
71.34,16.23,14.87,16.00,14.85,505.01,18.68,4.09,3.50,3.68,3.15,63.38,-15.36,67.06,-12.21,0.00,0.00
73.49,16.72,15.40,16.54,15.41,522.98,18.61,2.88,3.10,2.59,2.79,62.62,-14.79,65.21,-12.00,0.00,0.00
75.74,17.26,15.96,17.12,16.01,542.38,18.28,1.42,2.93,1.27,2.64,61.80,-14.18,63.07,-11.55,0.00,0.00
77.92,17.78,16.51,17.70,16.60,561.48,18.04,-0.06,2.69,-0.05,2.42,60.98,-13.60,60.93,-11.18,0.00,0.00
80.65,18.45,17.22,18.42,17.32,585.10,18.08,-1.22,2.03,-1.10,1.83,59.94,-12.87,58.83,-11.04,0.00,0.00
83.44,19.14,17.95,19.18,18.07,609.71,18.17,-2.51,1.31,-2.26,1.18,58.83,-12.13,56.57,-10.94,0.00,0.00
85.58,19.68,18.52,19.76,18.66,629.07,18.00,-3.64,1.00,-3.28,0.90,57.96,-11.55,54.68,-10.65,0.00,0.00
88.20,20.35,19.23,20.49,19.41,653.17,17.56,-5.14,0.83,-4.63,0.75,56.86,-10.85,52.23,-10.09,0.00,0.00
90.37,20.92,19.83,21.09,20.05,673.41,17.09,-6.35,0.79,-5.72,0.71,55.93,-10.26,50.21,-9.55,0.00,0.00
93.08,21.63,20.58,21.84,20.82,698.43,16.63,-7.45,0.62,-6.70,0.56,54.73,-9.53,48.03,-8.97,0.00,0.00
95.07,22.16,21.13,22.38,21.39,716.63,16.24,-7.87,0.55,-7.08,0.50,53.84,-8.99,46.75,-8.49,0.00,0.00
97.80,22.90,21.91,23.15,22.18,742.09,15.89,-8.65,0.27,-7.78,0.24,52.57,-8.25,44.79,-8.01,0.00,0.00
100.45,23.62,22.67,23.90,22.98,767.45,15.18,-9.78,0.35,-8.80,0.31,51.31,-7.53,42.52,-7.22,0.00,0.00
102.78,24.25,23.34,24.56,23.68,789.75,14.44,-10.67,0.55,-9.60,0.49,50.18,-6.90,40.58,-6.41,0.00,0.00
105.12,24.90,24.02,25.22,24.38,811.88,13.82,-11.11,0.62,-10.00,0.55,49.02,-6.26,39.03,-5.71,0.00,0.00
107.28,25.50,24.65,25.82,25.02,832.20,13.01,-11.26,0.92,-10.14,0.83,47.93,-5.68,37.79,-4.84,0.00,0.00
109.99,26.26,25.45,26.58,25.84,858.04,12.15,-11.56,1.15,-10.41,1.03,46.52,-4.93,36.12,-3.90,0.00,0.00
112.82,27.06,26.28,27.37,26.69,884.87,11.18,-11.68,1.46,-10.51,1.32,45.03,-4.16,34.51,-2.84,0.00,0.00
