BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Puck,Y_Puck,x_mallet,y_mallet,Left_PWM,Right_PWM
0.00,0.00,0.00,0.07,0.05,0
2.02,0.00,0.00,0.07,0.05,0
3.49,0.00,0.00,0.07,0.05,0
4.97,0.00,0.00,0.07,0.05,0
6.44,0.00,0.00,0.07,0.05,0
7.91,0.00,0.00,0.07,0.05,0
9.38,0.00,0.00,0.07,0.05,0
10.86,0.00,0.00,0.07,0.05,0
12.33,0.00,0.00,0.07,0.05,0
13.81,0.00,0.00,0.07,0.05,0
15.28,0.00,0.00,0.07,0.06,0
16.76,0.00,0.00,0.07,0.06,0
18.23,0.00,0.00,0.07,0.06,0
19.70,0.00,0.00,0.07,0.06,0
21.18,0.00,0.00,0.07,0.06,0
22.66,0.00,0.00,0.07,0.06,0
24.13,0.00,0.00,0.07,0.06,0
25.61,0.00,0.00,0.07,0.06,0
27.08,0.00,0.00,0.07,0.07,0
28.55,0.00,0.00,0.07,0.07,0
30.02,0.00,0.00,0.07,0.07,0
31.48,0.00,0.00,0.07,0.07,0
32.96,0.00,0.00,0.07,0.07,0
34.43,0.00,0.00,0.07,0.08,0
35.90,0.00,0.00,0.07,0.08,0
37.37,0.00,0.00,0.07,0.08,0
38.86,0.00,0.00,0.08,0.08,0
40.33,0.00,0.00,0.08,0.08,0
41.83,0.00,0.00,0.08,0.09,0
43.30,0.00,0.00,0.08,0.09,0
44.78,0.00,0.00,0.08,0.09,0
46.26,0.00,0.00,0.09,0.09,0
47.74,0.00,0.00,0.09,0.10,0
49.21,0.00,0.00,0.09,0.10,0
50.69,0.00,0.00,0.09,0.10,0
52.18,0.00,0.00,0.09,0.11,0
53.67,0.00,0.00,0.10,0.11,0
55.16,0.00,0.00,0.10,0.11,0
56.65,0.00,0.00,0.10,0.11,0
58.14,0.00,0.00,0.10,0.12,0
59.63,0.00,0.00,0.11,0.12,0
61.12,0.00,0.00,0.11,0.12,0
62.61,0.00,0.00,0.11,0.13,0
64.10,0.00,0.00,0.11,0.13,0
65.59,0.00,0.00,0.12,0.13,0
67.09,0.00,0.00,0.12,0.14,0
68.59,0.00,0.00,0.12,0.14,0
70.08,0.00,0.00,0.13,0.15,0
71.58,0.00,0.00,0.13,0.15,0
73.07,0.00,0.00,0.13,0.15,0
74.56,0.00,0.00,0.13,0.16,0
76.05,0.00,0.00,0.14,0.16,0
77.54,0.00,0.00,0.14,0.16,0
79.04,0.00,0.00,0.14,0.17,0
80.53,0.00,0.00,0.15,0.17,0
82.02,0.00,0.00,0.15,0.18,0
83.51,0.00,0.00,0.15,0.18,0
85.01,0.00,0.00,0.16,0.18,0
86.49,0.00,0.00,0.16,0.19,0
87.99,0.00,0.00,0.16,0.19,0
89.48,0.00,0.00,0.17,0.20,0
90.98,0.00,0.00,0.17,0.20,0
92.46,0.00,0.00,0.17,0.20,0
93.96,0.00,0.00,0.18,0.21,0
95.45,0.00,0.00,0.18,0.21,0
96.95,0.00,0.00,0.19,0.22,0
98.44,0.00,0.00,0.19,0.22,0
99.94,0.00,0.00,0.19,0.22,0
101.44,0.00,0.00,0.20,0.23,0
102.93,0.00,0.00,0.20,0.23,0
104.42,0.00,0.00,0.20,0.24,0
105.91,0.00,0.00,0.21,0.24,0
107.40,0.00,0.00,0.21,0.25,0
108.89,0.00,0.00,0.21,0.25,0
110.38,0.00,0.00,0.22,0.26,0
111.87,0.00,0.00,0.22,0.26,0
113.36,0.00,0.00,0.23,0.26,0
114.86,0.00,0.00,0.23,0.27,0
116.34,0.00,0.00,0.23,0.27,0
117.83,0.00,0.00,0.24,0.28,0
119.33,0.00,0.00,0.24,0.28,0
120.82,0.00,0.00,0.25,0.29,0
122.31,0.00,0.00,0.25,0.29,0
123.81,0.00,0.00,0.25,0.30,0
125.30,0.00,0.00,0.26,0.30,0
126.78,0.00,0.00,0.26,0.30,0
128.27,0.00,0.00,0.27,0.31,0
129.76,0.00,0.00,0.27,0.31,0
131.25,0.00,0.00,0.27,0.32,0
132.74,0.00,0.00,0.28,0.32,0
134.24,0.00,0.00,0.28,0.33,0
135.73,0.00,0.00,0.29,0.33,0
137.22,0.00,0.00,0.29,0.34,0
138.71,0.00,0.00,0.29,0.34,0
140.21,0.00,0.00,0.30,0.34,0
141.70,0.00,0.00,0.30,0.35,0
143.19,0.00,0.00,0.31,0.35,0
144.68,0.00,0.00,0.31,0.36,0
146.17,0.00,0.00,0.31,0.36,0
147.66,0.00,0.00,0.32,0.37,0
149.16,0.00,0.00,0.32,0.37,0
150.65,0.00,0.00,0.33,0.38,0
152.14,0.00,0.00,0.33,0.38,0
153.64,0.00,0.00,0.34,0.38,0
155.14,0.00,0.00,0.34,0.39,0
156.62,0.00,0.00,0.34,0.39,0
158.12,0.00,0.00,0.35,0.40,0
159.61,0.00,0.00,0.35,0.40,0
161.10,0.00,0.00,0.36,0.41,0
162.60,0.00,0.00,0.36,0.41,0
164.09,0.00,0.00,0.36,0.41,0
165.58,0.00,0.00,0.37,0.42,0
167.07,0.00,0.00,0.37,0.42,0
168.56,0.00,0.00,0.38,0.43,0
170.06,0.00,0.00,0.38,0.43,0
171.55,0.00,0.00,0.39,0.43,0
173.04,0.00,0.00,0.39,0.44,0
174.54,0.00,0.00,0.39,0.44,0
176.03,0.00,0.00,0.40,0.45,0
177.52,0.00,0.00,0.40,0.45,0
179.01,0.00,0.00,0.41,0.45,0
180.50,0.00,0.00,0.41,0.46,0
181.99,0.00,0.00,0.41,0.46,0
183.48,0.00,0.00,0.42,0.46,0
184.97,0.00,0.00,0.42,0.47,0
186.47,0.00,0.00,0.43,0.47,0
187.96,0.00,0.00,0.43,0.47,0
189.45,0.00,0.00,0.43,0.48,0
190.94,0.00,0.00,0.44,0.48,0
192.43,0.00,0.00,0.44,0.48,0
193.93,0.00,0.00,0.44,0.49,0
195.42,0.00,0.00,0.45,0.49,0
196.92,0.00,0.00,0.45,0.49,0
198.41,0.00,0.00,0.46,0.50,0
199.90,0.00,0.00,0.46,0.50,0
201.40,0.00,0.00,0.46,0.50,0
202.86,0.00,0.00,0.46,0.50,0
204.36,0.00,0.00,0.47,0.51,0
205.85,0.00,0.00,0.47,0.51,0
207.35,0.00,0.00,0.47,0.51,0
208.84,0.00,0.00,0.48,0.52,0
210.34,0.00,0.00,0.48,0.52,0
211.84,0.00,0.00,0.48,0.52,0
213.33,0.00,0.00,0.49,0.52,0
214.83,0.00,0.00,0.49,0.53,0
216.32,0.00,0.00,0.50,0.53,0
217.82,0.00,0.00,0.50,0.53,0
219.32,0.00,0.00,0.50,0.54,0
220.81,0.00,0.00,0.50,0.54,0
222.30,0.00,0.00,0.51,0.54,0
223.80,0.00,0.00,0.51,0.55,0
225.29,0.00,0.00,0.51,0.55,0
226.79,0.00,0.00,0.52,0.55,0
228.28,0.00,0.00,0.52,0.56,0
229.79,0.00,0.00,0.52,0.56,0
231.28,0.00,0.00,0.53,0.56,0
232.78,0.00,0.00,0.53,0.57,0
234.27,0.00,0.00,0.53,0.57,0
235.77,0.00,0.00,0.53,0.57,0
237.27,0.00,0.00,0.54,0.58,0
238.76,0.00,0.00,0.54,0.58,0
240.25,0.00,0.00,0.54,0.58,0
241.75,0.00,0.00,0.54,0.59,0
243.25,0.00,0.00,0.55,0.59,0
244.74,0.00,0.00,0.55,0.59,0
246.24,0.00,0.00,0.55,0.60,0
247.74,0.00,0.00,0.55,0.60,0
249.23,0.00,0.00,0.56,0.60,0
250.73,0.00,0.00,0.56,0.61,0
252.22,0.00,0.00,0.56,0.61,0
253.72,0.00,0.00,0.56,0.61,0
255.21,0.00,0.00,0.56,0.62,0
256.71,0.00,0.00,0.57,0.62,0
258.21,0.00,0.00,0.57,0.62,0
259.71,0.00,0.00,0.57,0.63,0
261.20,0.00,0.00,0.57,0.63,0
262.70,0.00,0.00,0.57,0.63,0
264.19,0.00,0.00,0.57,0.64,0
265.68,0.00,0.00,0.58,0.64,0
267.18,0.00,0.00,0.58,0.64,0
268.68,0.00,0.00,0.58,0.65,0
270.18,0.00,0.00,0.58,0.65,0
271.67,0.00,0.00,0.58,0.65,0
273.17,0.00,0.00,0.58,0.66,0
274.66,0.00,0.00,0.58,0.66,0
276.16,0.00,0.00,0.59,0.66,0
277.65,0.00,0.00,0.59,0.67,0
279.15,0.00,0.00,0.59,0.67,0
280.64,0.00,0.00,0.59,0.67,0
282.13,0.00,0.00,0.59,0.68,0
283.63,0.00,0.00,0.59,0.68,0
285.13,0.00,0.00,0.59,0.68,0
286.63,0.00,0.00,0.59,0.68,0
288.13,0.00,0.00,0.59,0.69,0
289.63,0.00,0.00,0.59,0.69,0
291.13,0.00,0.00,0.59,0.69,0
292.63,0.00,0.00,0.60,0.70,0
294.12,0.00,0.00,0.60,0.70,0
295.61,0.00,0.00,0.60,0.70,0
297.11,0.00,0.00,0.60,0.71,0
298.60,0.00,0.00,0.60,0.71,0
300.10,0.00,0.00,0.60,0.71,0
301.59,0.00,0.00,0.60,0.72,0
303.08,0.00,0.00,0.60,0.72,0
304.57,0.00,0.00,0.60,0.72,0
306.08,0.00,0.00,0.60,0.72,0
307.56,0.00,0.00,0.60,0.73,0
309.05,0.00,0.00,0.60,0.73,0
310.54,0.00,0.00,0.60,0.73,0
312.04,0.00,0.00,0.60,0.74,0
313.52,0.00,0.00,0.60,0.74,0
315.02,0.00,0.00,0.60,0.74,0
316.51,0.00,0.00,0.60,0.74,0
318.00,0.00,0.00,0.60,0.75,0
319.49,0.00,0.00,0.60,0.75,0
320.99,0.00,0.00,0.59,0.75,0
322.48,0.00,0.00,0.59,0.75,0
323.98,0.00,0.00,0.59,0.76,0
325.48,0.00,0.00,0.59,0.76,0
326.97,0.00,0.00,0.59,0.76,0
328.47,0.00,0.00,0.59,0.76,0
329.96,0.00,0.00,0.59,0.77,0
331.45,0.00,0.00,0.59,0.77,0
332.95,0.00,0.00,0.59,0.77,0
334.44,0.00,0.00,0.59,0.77,0
335.93,0.00,0.00,0.58,0.78,0
337.44,0.00,0.00,0.58,0.78,0
338.93,0.00,0.00,0.58,0.78,0
340.43,0.00,0.00,0.58,0.78,0
341.93,0.00,0.00,0.58,0.78,0
343.42,0.00,0.00,0.58,0.79,0
344.93,0.00,0.00,0.58,0.79,0
346.43,0.00,0.00,0.57,0.79,0
347.91,0.00,0.00,0.57,0.79,0
349.41,0.00,0.00,0.57,0.79,0
350.90,0.00,0.00,0.57,0.80,0
352.39,0.00,0.00,0.57,0.80,0
353.89,0.00,0.00,0.56,0.80,0
355.39,0.00,0.00,0.56,0.80,0
356.88,0.00,0.00,0.56,0.80,0
358.37,0.00,0.00,0.56,0.81,0
359.87,0.00,0.00,0.56,0.81,0
361.36,0.00,0.00,0.55,0.81,0
362.86,0.00,0.00,0.55,0.81,0
364.35,0.00,0.00,0.55,0.81,0
365.85,0.00,0.00,0.55,0.81,0
367.34,0.00,0.00,0.54,0.81,0
368.84,0.00,0.00,0.54,0.82,0
370.34,0.00,0.00,0.54,0.82,0
371.83,0.00,0.00,0.53,0.82,0
373.32,0.00,0.00,0.53,0.82,0
374.82,0.00,0.00,0.53,0.82,0
376.31,0.00,0.00,0.52,0.82,0
377.81,0.00,0.00,0.52,0.82,0
379.31,0.00,0.00,0.52,0.82,0
380.81,0.00,0.00,0.51,0.82,0
382.30,0.00,0.00,0.51,0.82,0
383.79,0.00,0.00,0.51,0.83,0
385.29,0.00,0.00,0.50,0.83,0
386.79,0.00,0.00,0.50,0.83,0
388.29,0.00,0.00,0.50,0.83,0
389.79,0.00,0.00,0.49,0.83,0
391.28,0.00,0.00,0.49,0.83,0
392.79,0.00,0.00,0.48,0.83,0
394.28,0.00,0.00,0.48,0.83,0
395.77,0.00,0.00,0.48,0.83,0
397.27,0.00,0.00,0.47,0.83,0
398.76,0.00,0.00,0.47,0.83,0
400.26,0.00,0.00,0.46,0.83,0
401.76,0.00,0.00,0.46,0.83,0
403.21,0.00,0.00,0.46,0.83,0
404.70,0.00,0.00,0.45,0.83,0
406.20,0.00,0.00,0.45,0.83,0
407.69,0.00,0.00,0.44,0.83,0
409.17,0.00,0.00,0.44,0.83,0
410.67,0.00,0.00,0.43,0.83,0
412.16,0.00,0.00,0.43,0.83,0
413.64,0.00,0.00,0.43,0.83,0
415.14,0.00,0.00,0.42,0.83,0
416.63,0.00,0.00,0.42,0.83,0
418.12,0.00,0.00,0.42,0.83,0
419.61,0.00,0.00,0.41,0.83,0
421.11,0.00,0.00,0.41,0.82,0
422.60,0.00,0.00,0.40,0.82,0
424.09,0.00,0.00,0.40,0.82,0
425.57,0.00,0.00,0.40,0.82,0
427.07,0.00,0.00,0.40,0.82,0
428.55,0.00,0.00,0.39,0.82,0
430.05,0.00,0.00,0.39,0.82,0
431.54,0.00,0.00,0.39,0.82,0
433.04,0.00,0.00,0.38,0.82,0
434.53,0.00,0.00,0.38,0.82,0
436.03,0.00,0.00,0.38,0.81,0
437.52,0.00,0.00,0.37,0.81,0
439.02,0.00,0.00,0.37,0.81,0
440.51,0.00,0.00,0.37,0.81,0
442.00,0.00,0.00,0.37,0.81,0
443.49,0.00,0.00,0.36,0.81,0
444.98,0.00,0.00,0.36,0.81,0
446.48,0.00,0.00,0.36,0.80,0
447.97,0.00,0.00,0.36,0.80,0
449.47,0.00,0.00,0.36,0.80,0
450.96,0.00,0.00,0.35,0.80,0
452.45,0.00,0.00,0.35,0.80,0
453.94,0.00,0.00,0.35,0.79,0
455.43,0.00,0.00,0.35,0.79,0
456.93,0.00,0.00,0.35,0.79,0
458.43,0.00,0.00,0.34,0.79,0
459.92,0.00,0.00,0.34,0.79,0
461.41,0.00,0.00,0.34,0.78,0
462.91,0.00,0.00,0.34,0.78,0
464.40,0.00,0.00,0.34,0.78,0
465.89,0.00,0.00,0.34,0.78,0
467.39,0.00,0.00,0.33,0.78,0
468.89,0.00,0.00,0.33,0.77,0
470.38,0.00,0.00,0.33,0.77,0
471.87,0.00,0.00,0.33,0.77,0
473.37,0.00,0.00,0.33,0.77,0
474.86,0.00,0.00,0.33,0.76,0
476.36,0.00,0.00,0.33,0.76,0
477.85,0.00,0.00,0.33,0.76,0
479.34,0.00,0.00,0.33,0.76,0
480.84,0.00,0.00,0.33,0.75,0
482.33,0.00,0.00,0.33,0.75,0
483.83,0.00,0.00,0.32,0.75,0
485.32,0.00,0.00,0.32,0.75,0
486.81,0.00,0.00,0.32,0.74,0
488.31,0.00,0.00,0.32,0.74,0
489.80,0.00,0.00,0.32,0.74,0
491.29,0.00,0.00,0.32,0.74,0
492.79,0.00,0.00,0.32,0.73,0
494.28,0.00,0.00,0.32,0.73,0
495.77,0.00,0.00,0.32,0.73,0
497.27,0.00,0.00,0.32,0.72,0
498.76,0.00,0.00,0.32,0.72,0
500.26,0.00,0.00,0.32,0.72,0
501.75,0.00,0.00,0.32,0.72,0
503.24,0.00,0.00,0.32,0.71,0
504.73,0.00,0.00,0.32,0.71,0
506.23,0.00,0.00,0.32,0.71,0
507.72,0.00,0.00,0.32,0.70,0
509.21,0.00,0.00,0.32,0.70,0
510.71,0.00,0.00,0.32,0.70,0
512.20,0.00,0.00,0.33,0.69,0
513.69,0.00,0.00,0.33,0.69,0
515.18,0.00,0.00,0.33,0.69,0
516.68,0.00,0.00,0.33,0.68,0
518.17,0.00,0.00,0.33,0.68,0
519.66,0.00,0.00,0.33,0.68,0
521.16,0.00,0.00,0.33,0.68,0
522.66,0.00,0.00,0.33,0.67,0
524.15,0.00,0.00,0.33,0.67,0
525.64,0.00,0.00,0.33,0.67,0
527.14,0.00,0.00,0.33,0.66,0
528.64,0.00,0.00,0.34,0.66,0
530.12,0.00,0.00,0.34,0.66,0
531.62,0.00,0.00,0.34,0.65,0
533.11,0.00,0.00,0.34,0.65,0
534.60,0.00,0.00,0.34,0.65,0
536.10,0.00,0.00,0.34,0.64,0
537.59,0.00,0.00,0.34,0.64,0
539.08,0.00,0.00,0.35,0.64,0
540.58,0.00,0.00,0.35,0.63,0
542.07,0.00,0.00,0.35,0.63,0
543.56,0.00,0.00,0.35,0.63,0
545.06,0.00,0.00,0.35,0.62,0
546.55,0.00,0.00,0.35,0.62,0
548.04,0.00,0.00,0.36,0.62,0
549.53,0.00,0.00,0.36,0.61,0
551.03,0.00,0.00,0.36,0.61,0
552.51,0.00,0.00,0.36,0.61,0
554.01,0.00,0.00,0.36,0.60,0
555.50,0.00,0.00,0.37,0.60,0
556.99,0.00,0.00,0.37,0.60,0
558.48,0.00,0.00,0.37,0.59,0
559.97,0.00,0.00,0.37,0.59,0
561.46,0.00,0.00,0.38,0.59,0
562.96,0.00,0.00,0.38,0.58,0
564.45,0.00,0.00,0.38,0.58,0
565.95,0.00,0.00,0.38,0.58,0
567.44,0.00,0.00,0.39,0.57,0
568.93,0.00,0.00,0.39,0.57,0
570.43,0.00,0.00,0.39,0.57,0
571.92,0.00,0.00,0.39,0.56,0
573.42,0.00,0.00,0.40,0.56,0
574.91,0.00,0.00,0.40,0.56,0
576.41,0.00,0.00,0.40,0.55,0
577.91,0.00,0.00,0.41,0.55,0
579.41,0.00,0.00,0.41,0.55,0
580.90,0.00,0.00,0.41,0.54,0
582.39,0.00,0.00,0.42,0.54,0
583.90,0.00,0.00,0.42,0.54,0
585.39,0.00,0.00,0.42,0.53,0
586.88,0.00,0.00,0.43,0.53,0
588.38,0.00,0.00,0.43,0.53,0
589.87,0.00,0.00,0.43,0.52,0
591.37,0.00,0.00,0.44,0.52,0
592.87,0.00,0.00,0.44,0.52,0
594.36,0.00,0.00,0.44,0.52,0
595.85,0.00,0.00,0.45,0.51,0
597.35,0.00,0.00,0.45,0.51,0
598.84,0.00,0.00,0.45,0.51,0
600.34,0.00,0.00,0.46,0.50,0
601.84,0.00,0.00,0.46,0.50,0
603.31,0.00,0.00,0.46,0.50,0
604.80,0.00,0.00,0.47,0.49,0
606.30,0.00,0.00,0.47,0.49,0
607.79,0.00,0.00,0.47,0.49,0
609.29,0.00,0.00,0.48,0.48,0
610.78,0.00,0.00,0.48,0.48,0
612.28,0.00,0.00,0.49,0.48,0
613.78,0.00,0.00,0.49,0.48,0
615.25,0.00,0.00,0.49,0.47,0
616.74,0.00,0.00,0.50,0.47,0
618.24,0.00,0.00,0.50,0.47,0
619.73,0.00,0.00,0.50,0.46,0
621.22,0.00,0.00,0.50,0.46,0
622.71,0.00,0.00,0.51,0.46,0
624.20,0.00,0.00,0.51,0.45,0
625.69,0.00,0.00,0.51,0.45,0
627.19,0.00,0.00,0.52,0.45,0
628.68,0.00,0.00,0.52,0.44,0
630.17,0.00,0.00,0.52,0.44,0
631.67,0.00,0.00,0.53,0.44,0
633.16,0.00,0.00,0.53,0.43,0
634.65,0.00,0.00,0.53,0.43,0
636.14,0.00,0.00,0.53,0.43,0
637.63,0.00,0.00,0.54,0.42,0
639.12,0.00,0.00,0.54,0.42,0
640.62,0.00,0.00,0.54,0.42,0
642.11,0.00,0.00,0.54,0.41,0
643.60,0.00,0.00,0.55,0.41,0
645.09,0.00,0.00,0.55,0.41,0
646.58,0.00,0.00,0.55,0.40,0
648.07,0.00,0.00,0.55,0.40,0
649.56,0.00,0.00,0.56,0.40,0
651.05,0.00,0.00,0.56,0.39,0
652.54,0.00,0.00,0.56,0.39,0
654.03,0.00,0.00,0.56,0.39,0
655.52,0.00,0.00,0.56,0.38,0
657.00,0.00,0.00,0.57,0.38,0
658.48,0.00,0.00,0.57,0.38,0
659.98,0.00,0.00,0.57,0.37,0
661.47,0.00,0.00,0.57,0.37,0
662.96,0.00,0.00,0.57,0.37,0
664.45,0.00,0.00,0.57,0.36,0
665.95,0.00,0.00,0.58,0.36,0
667.44,0.00,0.00,0.58,0.36,0
668.93,0.00,0.00,0.58,0.35,0
670.42,0.00,0.00,0.58,0.35,0
671.93,0.00,0.00,0.58,0.35,0
673.42,0.00,0.00,0.58,0.34,0
674.93,0.00,0.00,0.58,0.34,0
676.42,0.00,0.00,0.59,0.34,0
677.92,0.00,0.00,0.59,0.33,0
679.41,0.00,0.00,0.59,0.33,0
680.91,0.00,0.00,0.59,0.33,0
682.40,0.00,0.00,0.59,0.33,0
683.90,0.00,0.00,0.59,0.32,0
685.40,0.00,0.00,0.59,0.32,0
686.89,0.00,0.00,0.59,0.32,0
688.39,0.00,0.00,0.59,0.31,0
689.88,0.00,0.00,0.59,0.31,0
691.37,0.00,0.00,0.59,0.31,0
692.87,0.00,0.00,0.60,0.30,0
694.36,0.00,0.00,0.60,0.30,0
695.85,0.00,0.00,0.60,0.30,0
697.35,0.00,0.00,0.60,0.29,0
698.84,0.00,0.00,0.60,0.29,0
700.34,0.00,0.00,0.60,0.29,0
701.83,0.00,0.00,0.60,0.29,0
703.32,0.00,0.00,0.60,0.28,0
704.82,0.00,0.00,0.60,0.28,0
706.32,0.00,0.00,0.60,0.28,0
707.81,0.00,0.00,0.60,0.27,0
709.30,0.00,0.00,0.60,0.27,0
710.80,0.00,0.00,0.60,0.27,0
712.28,0.00,0.00,0.60,0.26,0
713.78,0.00,0.00,0.60,0.26,0
715.28,0.00,0.00,0.60,0.26,0
716.78,0.00,0.00,0.60,0.26,0
718.27,0.00,0.00,0.60,0.25,0
719.78,0.00,0.00,0.60,0.25,0
721.27,0.00,0.00,0.59,0.25,0
722.77,0.00,0.00,0.59,0.25,0
724.27,0.00,0.00,0.59,0.24,0
725.77,0.00,0.00,0.59,0.24,0
727.27,0.00,0.00,0.59,0.24,0
728.77,0.00,0.00,0.59,0.24,0
730.26,0.00,0.00,0.59,0.23,0
731.75,0.00,0.00,0.59,0.23,0
733.25,0.00,0.00,0.59,0.23,0
734.74,0.00,0.00,0.59,0.23,0
736.25,0.00,0.00,0.59,0.22,0
737.74,0.00,0.00,0.58,0.22,0
739.24,0.00,0.00,0.58,0.22,0
740.73,0.00,0.00,0.58,0.22,0
742.23,0.00,0.00,0.58,0.22,0
743.73,0.00,0.00,0.58,0.21,0
745.23,0.00,0.00,0.58,0.21,0
746.72,0.00,0.00,0.57,0.21,0
748.22,0.00,0.00,0.57,0.21,0
749.72,0.00,0.00,0.57,0.21,0
751.21,0.00,0.00,0.57,0.20,0
752.71,0.00,0.00,0.57,0.20,0
754.21,0.00,0.00,0.56,0.20,0
755.70,0.00,0.00,0.56,0.20,0
757.19,0.00,0.00,0.56,0.20,0
758.69,0.00,0.00,0.56,0.19,0
760.19,0.00,0.00,0.56,0.19,0
761.69,0.00,0.00,0.55,0.19,0
763.19,0.00,0.00,0.55,0.19,0
764.68,0.00,0.00,0.55,0.19,0
766.18,0.00,0.00,0.55,0.19,0
767.68,0.00,0.00,0.54,0.19,0
769.18,0.00,0.00,0.54,0.18,0
770.68,0.00,0.00,0.54,0.18,0
772.18,0.00,0.00,0.53,0.18,0
773.67,0.00,0.00,0.53,0.18,0
775.17,0.00,0.00,0.53,0.18,0
776.67,0.00,0.00,0.52,0.18,0
778.16,0.00,0.00,0.52,0.18,0
779.66,0.00,0.00,0.52,0.18,0
781.15,0.00,0.00,0.51,0.18,0
782.65,0.00,0.00,0.51,0.18,0
784.15,0.00,0.00,0.51,0.17,0
785.64,0.00,0.00,0.50,0.17,0
787.13,0.00,0.00,0.50,0.17,0
788.63,0.00,0.00,0.50,0.17,0
790.12,0.00,0.00,0.49,0.17,0
791.62,0.00,0.00,0.49,0.17,0
793.12,0.00,0.00,0.48,0.17,0
794.62,0.00,0.00,0.48,0.17,0
796.11,0.00,0.00,0.48,0.17,0
797.61,0.00,0.00,0.47,0.17,0
799.10,0.00,0.00,0.47,0.17,0
800.60,0.00,0.00,0.46,0.17,0
802.09,0.00,0.00,0.46,0.17,0
803.54,0.00,0.00,0.46,0.17,0
805.04,0.00,0.00,0.45,0.17,0
806.52,0.00,0.00,0.45,0.17,0
808.02,0.00,0.00,0.44,0.17,0
809.51,0.00,0.00,0.44,0.17,0
811.01,0.00,0.00,0.43,0.17,0
812.49,0.00,0.00,0.43,0.17,0
813.99,0.00,0.00,0.43,0.17,0
815.49,0.00,0.00,0.42,0.17,0
816.98,0.00,0.00,0.42,0.17,0
818.48,0.00,0.00,0.42,0.17,0
819.97,0.00,0.00,0.41,0.17,0
821.46,0.00,0.00,0.41,0.17,0
822.97,0.00,0.00,0.41,0.18,0
824.46,0.00,0.00,0.40,0.18,0
825.95,0.00,0.00,0.40,0.18,0
