BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.70,31.27,-0.11,0.00,-0.05,0.00,76.65,-33.86,76.60,-33.86,0.00,0.00
2.47,7.00,5.09,6.99,5.09,197.72,31.22,0.32,0.03,0.16,0.01,76.58,-33.24,76.74,-33.23,0.00,0.00
4.59,7.04,5.13,7.00,5.11,198.25,30.89,0.90,0.33,0.45,0.16,76.49,-32.70,76.94,-32.54,0.00,0.00
6.57,7.08,5.18,7.04,5.21,200.60,30.04,0.17,1.13,0.08,0.57,76.40,-32.20,76.48,-31.64,0.00,0.00
8.92,7.16,5.26,7.12,5.34,203.87,29.14,-0.45,1.95,-0.22,0.98,76.26,-31.60,76.03,-30.63,0.00,0.00
10.95,7.25,5.36,7.17,5.42,206.14,28.74,0.20,2.26,0.10,1.13,76.12,-31.09,76.22,-29.96,0.00,0.00
13.24,7.37,5.48,7.25,5.49,208.44,28.81,1.86,2.07,0.93,1.03,75.93,-30.50,76.86,-29.47,0.00,0.00
15.28,7.49,5.61,7.33,5.56,210.97,28.89,3.46,1.85,1.73,0.93,75.75,-29.98,77.48,-29.05,0.00,0.00
17.39,7.63,5.76,7.43,5.69,214.68,28.50,4.59,2.10,2.30,1.05,75.55,-29.44,77.84,-28.39,0.00,0.00
19.74,7.81,5.95,7.57,5.87,220.07,27.88,5.31,2.53,2.65,1.27,75.29,-28.84,77.94,-27.57,0.00,0.00
21.72,7.98,6.13,7.70,6.05,225.19,26.98,5.83,3.26,2.92,1.63,75.06,-28.33,77.98,-26.70,0.00,0.00
24.16,8.21,6.37,7.88,6.29,231.95,26.02,6.72,3.99,3.36,2.00,74.75,-27.71,78.11,-25.71,0.00,0.00
26.13,8.41,6.58,8.04,6.48,237.71,25.49,7.68,4.32,3.84,2.16,74.47,-27.20,78.31,-25.04,0.00,0.00
28.56,8.67,6.87,8.25,6.73,245.12,24.87,9.22,4.66,4.61,2.33,74.11,-26.57,78.72,-24.24,0.00,0.00
30.53,8.90,7.11,8.43,6.95,251.84,24.26,10.23,5.05,5.11,2.52,73.80,-26.06,78.91,-23.54,0.00,0.00
33.00,9.21,7.43,8.69,7.27,261.35,23.27,11.05,5.73,5.52,2.86,73.38,-25.42,78.91,-22.56,0.00,0.00
35.01,9.47,7.71,8.92,7.55,269.61,22.43,11.69,6.30,5.85,3.15,73.03,-24.90,78.87,-21.75,0.00,0.00
37.33,9.79,8.06,9.21,7.89,279.88,21.56,12.27,6.85,6.14,3.43,72.59,-24.30,78.72,-20.87,0.00,0.00
39.33,10.08,8.36,9.47,8.19,289.15,20.85,12.80,7.26,6.40,3.63,72.19,-23.78,78.59,-20.15,0.00,0.00
41.56,10.42,8.72,9.78,8.53,299.65,20.41,13.72,7.37,6.86,3.68,71.73,-23.20,78.59,-19.52,0.00,0.00
43.75,10.77,9.09,10.10,8.88,310.77,19.91,14.33,7.53,7.17,3.76,71.25,-22.63,78.42,-18.86,0.00,0.00
46.48,11.22,9.57,10.53,9.37,325.71,19.01,14.63,7.98,7.31,3.99,70.63,-21.91,77.94,-17.92,0.00,0.00
48.46,11.56,9.93,10.85,9.74,337.11,18.15,14.71,8.50,7.36,4.25,70.15,-21.40,77.51,-17.15,0.00,0.00
51.19,12.05,10.45,11.32,10.27,353.46,17.16,14.87,9.01,7.44,4.51,69.47,-20.68,76.90,-16.17,0.00,0.00
53.94,12.56,10.99,11.82,10.81,370.49,16.57,15.08,9.11,7.54,4.55,68.75,-19.96,76.29,-15.41,0.00,0.00
56.04,12.97,11.42,12.23,11.24,384.16,16.19,15.09,9.09,7.54,4.54,68.17,-19.41,75.71,-14.86,0.00,0.00
58.61,13.47,11.96,12.74,11.78,401.38,15.75,14.99,9.03,7.49,4.52,67.44,-18.73,74.94,-14.21,0.00,0.00
60.80,13.92,12.43,13.20,12.27,417.01,15.18,14.45,9.17,7.23,4.59,66.79,-18.15,74.02,-13.57,0.00,0.00
63.52,14.49,13.04,13.79,12.91,437.02,14.30,13.67,9.51,6.83,4.75,65.96,-17.43,72.79,-12.68,0.00,0.00
65.52,14.92,13.50,14.23,13.38,451.92,13.91,13.33,9.49,6.66,4.75,65.32,-16.90,71.99,-12.16,0.00,0.00
68.26,15.53,14.14,14.84,14.03,472.60,13.38,13.03,9.45,6.52,4.72,64.42,-16.17,70.94,-11.45,0.00,0.00
70.89,16.12,14.76,15.46,14.66,493.19,13.10,12.44,9.17,6.22,4.59,63.53,-15.48,69.75,-10.89,0.00,0.00
73.07,16.63,15.30,16.00,15.22,511.03,12.68,11.55,9.12,5.77,4.56,62.77,-14.90,68.54,-10.34,0.00,0.00
75.39,17.17,15.87,16.58,15.83,530.50,12.28,10.50,9.01,5.25,4.50,61.93,-14.28,67.18,-9.77,0.00,0.00
77.60,17.70,16.43,17.14,16.42,549.30,11.87,9.46,8.94,4.73,4.47,61.11,-13.69,65.84,-9.22,0.00,0.00
80.07,18.30,17.07,17.78,17.07,570.57,11.65,8.43,8.60,4.22,4.30,60.16,-13.03,64.38,-8.73,0.00,0.00
82.09,18.80,17.59,18.32,17.61,588.06,11.60,7.77,8.19,3.89,4.09,59.37,-12.49,63.26,-8.39,0.00,0.00
84.79,19.48,18.31,19.05,18.34,611.99,11.56,6.73,7.62,3.37,3.81,58.28,-11.76,61.65,-7.95,0.00,0.00
87.53,20.18,19.05,19.80,19.12,637.09,11.23,5.12,7.32,2.56,3.66,57.14,-11.03,59.71,-7.37,0.00,0.00
89.65,20.73,19.63,20.39,19.72,656.69,10.96,4.00,7.09,2.00,3.55,56.24,-10.45,58.24,-6.91,0.00,0.00
92.25,21.41,20.35,21.13,20.47,680.99,10.66,2.66,6.79,1.33,3.40,55.10,-9.75,56.43,-6.36,0.00,0.00
94.37,21.97,20.94,21.73,21.08,700.76,10.63,1.71,6.32,0.85,3.16,54.15,-9.18,55.01,-6.02,0.00,0.00
96.76,22.62,21.61,22.41,21.76,723.20,10.61,0.84,5.78,0.42,2.89,53.06,-8.53,53.48,-5.64,0.00,0.00
98.92,23.20,22.23,23.05,22.40,744.00,10.59,-0.34,5.30,-0.17,2.65,52.04,-7.95,51.88,-5.30,0.00,0.00
101.18,23.81,22.88,23.72,23.08,766.18,10.52,-1.87,4.84,-0.94,2.42,50.97,-7.34,50.03,-4.92,0.00,0.00
103.28,24.39,23.48,24.35,23.72,786.96,10.35,-3.19,4.52,-1.60,2.26,49.94,-6.76,48.34,-4.50,0.00,0.00
106.01,25.15,24.28,25.17,24.54,813.68,10.26,-4.60,3.97,-2.30,1.98,48.58,-6.02,46.28,-4.04,0.00,0.00
108.94,25.97,25.14,26.04,25.42,842.49,10.06,-5.89,3.48,-2.95,1.74,47.07,-5.22,44.13,-3.48,0.00,0.00
111.35,26.64,25.85,26.77,26.16,866.52,9.98,-7.23,3.01,-3.62,1.50,45.81,-4.56,42.19,-3.06,0.00,0.00
113.83,27.34,26.58,27.52,26.92,891.11,9.87,-8.36,2.55,-4.18,1.27,44.48,-3.88,40.30,-2.61,0.00,0.00
116.08,27.98,27.25,28.20,27.61,913.57,9.73,-9.36,2.16,-4.68,1.08,43.25,-3.27,38.57,-2.18,0.00,0.00
118.26,28.60,27.90,28.86,28.28,935.36,9.60,-10.34,1.80,-5.17,0.90,42.04,-2.67,36.87,-1.77,0.00,0.00
120.47,29.23,28.57,29.53,28.96,957.45,9.43,-11.28,1.48,-5.64,0.74,40.79,-2.06,35.15,-1.32,0.00,0.00
123.19,30.01,29.38,30.34,29.79,984.36,9.10,-12.07,1.20,-6.03,0.60,39.21,-1.31,33.18,-0.71,0.00,0.00
126.14,30.85,30.27,31.22,30.69,1013.52,8.77,-12.96,0.88,-6.48,0.44,37.48,-0.50,31.00,-0.06,0.00,0.00
128.56,31.55,30.99,31.94,31.43,1037.38,8.39,-13.54,0.73,-6.77,0.36,36.02,0.17,29.25,0.54,0.00,0.00
131.04,32.26,31.74,32.68,32.19,1061.93,8.11,-14.18,0.48,-7.09,0.24,34.49,0.86,27.40,1.10,0.00,0.00
133.28,32.90,32.41,33.33,32.86,1083.57,7.80,-14.39,0.32,-7.19,0.16,33.10,1.48,25.90,1.64,0.00,0.00
135.47,33.53,33.06,33.97,33.52,1104.77,7.47,-14.59,0.20,-7.30,0.10,31.71,2.09,24.41,2.19,0.00,0.00
137.67,34.16,33.72,34.62,34.18,1126.20,7.14,-14.97,0.08,-7.49,0.04,30.29,2.70,22.80,2.74,0.00,0.00
140.39,34.94,34.53,35.39,34.99,1152.23,6.59,-15.05,0.09,-7.53,0.04,28.51,3.46,20.98,3.50,0.00,0.00
143.33,35.77,35.40,36.23,35.87,1180.32,5.98,-15.20,0.13,-7.60,0.07,26.54,4.28,18.94,4.35,0.00,0.00
145.77,36.46,36.12,36.92,36.59,1203.23,5.38,-15.01,0.27,-7.50,0.13,24.88,4.96,17.37,5.10,0.00,0.00
148.44,37.22,36.90,37.64,37.36,1227.86,4.64,-14.58,0.53,-7.29,0.26,23.03,5.71,15.74,5.98,0.00,0.00
150.75,37.86,37.57,38.27,38.03,1248.98,3.93,-14.19,0.82,-7.09,0.41,21.41,6.36,14.31,6.77,0.00,0.00
153.07,38.51,38.24,38.89,38.69,1270.14,3.30,-13.77,1.06,-6.89,0.53,19.75,7.01,12.86,7.54,0.00,0.00
155.24,39.10,38.86,39.47,39.31,1289.61,2.59,-13.31,1.41,-6.65,0.70,18.18,7.62,11.52,8.32,0.00,0.00
157.40,39.70,39.47,40.04,39.91,1308.79,2.00,-12.71,1.65,-6.35,0.83,16.59,8.23,10.23,9.06,0.00,0.00
159.62,40.30,40.10,40.61,40.53,1328.17,1.32,-11.99,1.99,-5.99,1.00,14.94,8.86,8.94,9.85,0.00,0.00
162.23,41.00,40.82,41.26,41.23,1350.34,0.57,-10.79,2.35,-5.40,1.18,12.97,9.60,7.57,10.77,0.00,0.00
165.05,41.76,41.60,41.96,41.99,1374.16,-0.51,-9.60,3.04,-4.80,1.52,10.80,10.39,6.00,11.91,0.00,0.00
167.44,42.38,42.25,42.54,42.62,1394.02,-1.38,-8.54,3.60,-4.27,1.80,8.94,11.07,4.67,12.87,0.00,0.00
169.92,43.03,42.91,43.12,43.26,1414.13,-2.29,-7.24,4.20,-3.62,2.10,6.98,11.78,3.36,13.88,0.00,0.00
172.15,43.60,43.50,43.65,43.83,1432.01,-2.90,-6.11,4.55,-3.05,2.28,5.19,12.41,2.14,14.69,0.00,0.00
174.36,44.16,44.08,44.16,44.37,1449.17,-3.52,-4.71,4.93,-2.36,2.46,3.40,13.04,1.04,15.51,0.00,0.00
176.47,44.69,44.61,44.64,44.89,1465.48,-4.09,-3.58,5.28,-1.79,2.64,1.67,13.65,-0.12,16.29,0.00,0.00
