BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
56.85,13.12,11.59,12.32,11.10,383.37,19.86,21.20,5.26,11.16,2.43,67.94,-19.19,79.11,-16.76,0.00,0.00
59.61,13.68,12.18,12.88,11.68,402.02,19.58,21.24,5.01,10.66,2.24,67.15,-18.47,77.81,-16.23,0.00,0.00
61.78,14.13,12.65,13.32,12.16,417.25,18.96,21.08,5.20,10.33,2.86,66.50,-17.89,76.82,-15.04,0.00,0.00
64.41,14.69,13.24,13.89,12.78,436.52,18.26,20.65,5.37,9.84,2.88,65.68,-17.20,75.52,-14.32,0.00,0.00
66.60,15.16,13.74,14.38,13.28,452.78,17.93,20.41,5.25,9.88,2.46,64.97,-16.62,74.85,-14.16,0.00,0.00
69.35,15.77,14.39,15.00,13.93,473.61,17.60,20.20,5.00,9.87,2.23,64.06,-15.89,73.93,-13.66,0.00,0.00
71.40,16.24,14.89,15.49,14.42,489.61,17.51,19.94,4.65,9.60,1.81,63.36,-15.34,72.96,-13.53,0.00,0.00
74.14,16.88,15.56,16.16,15.11,511.95,17.16,19.08,4.40,8.59,1.94,62.38,-14.61,70.97,-12.68,0.00,0.00
76.86,17.52,16.24,16.85,15.83,534.96,16.72,17.80,4.24,7.50,1.95,61.39,-13.89,68.88,-11.94,0.00,0.00
78.98,18.04,16.78,17.39,16.39,553.04,16.44,16.99,4.06,7.35,1.76,60.58,-13.32,67.94,-11.56,0.00,0.00
81.52,18.66,17.45,18.06,17.06,574.84,16.37,16.30,3.55,7.33,1.18,59.59,-12.64,66.93,-11.46,0.00,0.00
83.72,19.21,18.03,18.64,17.63,593.82,16.48,15.76,2.94,7.14,0.64,58.72,-12.05,65.86,-11.41,0.00,0.00
86.46,19.91,18.76,19.38,18.39,618.26,16.30,14.71,2.49,6.20,0.75,57.59,-11.31,63.79,-10.56,0.00,0.00
89.21,20.62,19.51,20.15,19.17,643.66,16.04,13.20,2.12,4.96,0.65,56.43,-10.57,61.39,-9.92,0.00,0.00
91.36,21.18,20.10,20.75,19.80,663.72,15.60,12.04,2.06,4.41,0.94,55.49,-9.99,59.90,-9.05,0.00,0.00
94.03,21.88,20.84,21.50,20.56,688.52,15.27,10.92,1.76,4.20,0.55,54.31,-9.27,58.50,-8.72,0.00,0.00
96.18,22.46,21.45,22.10,21.18,708.50,15.12,10.25,1.41,4.19,0.22,53.33,-8.69,57.52,-8.47,0.00,0.00
98.60,23.11,22.14,22.80,21.88,731.39,15.10,9.36,0.87,3.57,-0.24,52.20,-8.03,55.77,-8.28,0.00,0.00
100.77,23.70,22.76,23.44,22.53,752.49,14.88,8.10,0.58,2.30,-0.11,51.16,-7.45,53.46,-7.56,0.00,0.00
102.98,24.31,23.40,24.10,23.21,774.44,14.52,6.49,0.41,1.06,-0.02,50.09,-6.85,51.15,-6.86,0.00,0.00
105.18,24.92,24.04,24.75,23.88,796.08,14.13,5.30,0.29,1.04,-0.02,48.99,-6.25,50.03,-6.26,0.00,0.00
107.83,25.65,24.81,25.53,24.68,821.94,13.78,4.21,0.03,0.87,-0.29,47.65,-5.52,48.51,-5.81,0.00,0.00
110.79,26.48,25.68,26.41,25.58,851.08,13.45,2.87,-0.33,0.07,-0.53,46.11,-4.72,46.18,-5.24,0.00,0.00
113.23,27.17,26.41,27.14,26.34,875.47,13.12,1.67,-0.57,-0.63,-0.57,44.80,-4.05,44.17,-4.62,0.00,0.00
115.82,27.91,27.18,27.91,27.14,901.28,12.57,0.40,-0.61,-1.28,-0.36,43.40,-3.34,42.12,-3.69,0.00,0.00
118.09,28.55,27.85,28.60,27.86,924.27,12.02,-0.85,-0.58,-2.08,-0.25,42.13,-2.71,40.06,-2.96,0.00,0.00
120.24,29.17,28.50,29.25,28.53,945.85,11.71,-1.86,-0.76,-2.33,-0.63,40.92,-2.12,38.59,-2.75,0.00,0.00
122.47,29.81,29.17,29.91,29.22,968.02,11.40,-2.63,-0.95,-2.36,-0.73,39.63,-1.51,37.27,-2.24,0.00,0.00
125.22,30.59,29.99,30.73,30.07,995.22,10.88,-3.47,-1.03,-2.65,-0.60,38.02,-0.75,35.37,-1.35,0.00,0.00
127.80,31.33,30.76,31.50,30.87,1020.97,10.26,-4.45,-0.98,-3.37,-0.43,36.48,-0.04,33.11,-0.46,0.00,0.00
130.04,31.98,31.44,32.17,31.58,1043.60,9.69,-5.47,-0.89,-4.10,-0.33,35.11,0.58,31.01,0.26,0.00,0.00
132.75,32.75,32.25,32.97,32.42,1070.52,8.94,-6.37,-0.71,-4.17,-0.16,33.43,1.33,29.25,1.17,0.00,0.00
134.66,33.30,32.82,33.54,33.01,1089.39,8.57,-6.91,-0.74,-4.30,-0.41,32.22,1.87,27.92,1.46,0.00,0.00
137.44,34.10,33.65,34.35,33.86,1116.53,8.04,-7.49,-0.78,-4.37,-0.43,30.44,2.64,26.07,2.21,0.00,0.00
140.11,34.86,34.45,35.13,34.67,1142.72,7.45,-8.22,-0.71,-4.93,-0.29,28.69,3.38,23.76,3.09,0.00,0.00
142.39,35.51,35.12,35.79,35.37,1165.00,6.81,-8.82,-0.52,-5.20,-0.01,27.17,4.02,21.97,4.01,0.00,0.00
144.66,36.15,35.79,36.44,36.07,1187.04,6.15,-9.35,-0.29,-5.38,0.15,25.64,4.65,20.26,4.81,0.00,0.00
146.77,36.74,36.41,37.05,36.71,1207.39,5.58,-9.81,-0.11,-5.56,0.20,24.19,5.24,18.63,5.44,0.00,0.00
149.02,37.38,37.07,37.68,37.37,1228.61,5.01,-9.87,0.05,-5.02,0.24,22.62,5.87,17.60,6.12,0.00,0.00
151.04,37.94,37.65,38.24,37.97,1247.49,4.46,-9.94,0.24,-5.07,0.41,21.20,6.44,16.13,6.85,0.00,0.00
153.73,38.69,38.43,38.97,38.76,1272.49,3.52,-10.01,0.73,-5.08,0.91,19.27,7.20,14.18,8.11,0.00,0.00
156.49,39.45,39.22,39.71,39.56,1297.74,2.55,-9.96,1.25,-4.93,1.19,17.26,7.97,12.33,9.16,0.00,0.00
158.84,40.09,39.88,40.34,40.23,1318.92,1.91,-9.77,1.52,-4.65,1.10,15.52,8.64,10.87,9.74,0.00,0.00
161.30,40.76,40.57,40.98,40.90,1340.39,1.23,-9.09,1.83,-3.71,1.30,13.67,9.33,9.96,10.63,0.00,0.00
163.55,41.36,41.19,41.55,41.51,1359.74,0.66,-8.39,2.08,-3.26,1.37,11.95,9.97,8.69,11.34,0.00,0.00
165.80,41.95,41.81,42.13,42.13,1379.28,-0.02,-8.11,2.45,-3.68,1.73,10.22,10.61,6.54,12.33,0.00,0.00
167.96,42.52,42.39,42.68,42.72,1398.04,-0.79,-8.09,2.94,-4.02,2.15,8.53,11.22,4.52,13.37,0.00,0.00
170.17,43.09,42.98,43.22,43.32,1416.70,-1.60,-7.71,3.48,-3.35,2.48,6.78,11.85,3.43,14.33,0.00,0.00
172.34,43.65,43.55,43.76,43.90,1434.93,-2.33,-7.45,3.96,-3.35,2.63,5.04,12.47,1.68,15.10,0.00,0.00
174.98,44.32,44.24,44.39,44.59,1456.58,-3.23,-6.96,4.58,-2.92,2.99,2.89,13.22,-0.03,16.21,0.00,0.00
177.70,44.99,44.93,45.03,45.27,1478.22,-3.96,-6.22,5.03,-2.29,3.02,0.65,14.00,-1.65,17.02,0.00,0.00
180.03,45.56,45.51,45.57,45.85,1496.66,-4.53,-5.86,5.40,-2.46,3.17,-1.30,14.66,-3.76,17.83,0.00,0.00
182.37,46.12,46.08,46.10,46.42,1514.65,-5.21,-5.32,5.89,-1.97,3.58,-3.28,15.33,-5.25,18.92,0.00,0.00
184.50,46.62,46.59,46.58,46.93,1530.85,-5.69,-4.89,6.23,-1.85,3.58,-5.11,15.94,-6.96,19.52,0.00,0.00
187.22,47.25,47.23,47.19,47.56,1550.99,-6.09,-4.25,6.45,-1.42,3.48,-7.47,16.73,-8.89,20.20,0.00,0.00
190.12,47.91,47.89,47.81,48.21,1571.93,-6.46,-3.64,6.68,-1.18,3.58,-10.03,17.56,-11.21,21.14,0.00,0.00
192.52,48.44,48.43,48.32,48.73,1588.72,-6.61,-3.04,6.74,-0.77,3.45,-12.17,18.25,-12.94,21.70,0.00,0.00
194.87,48.94,48.94,48.81,49.22,1604.81,-6.75,-2.55,6.81,-0.65,3.49,-14.29,18.93,-14.95,22.42,0.00,0.00
197.00,49.39,49.38,49.24,49.66,1618.96,-6.79,-2.05,6.81,-0.32,3.41,-16.24,19.55,-16.56,22.96,0.00,0.00
199.75,49.95,49.95,49.78,50.20,1636.69,-6.77,-1.36,6.77,0.06,3.34,-18.79,20.35,-18.72,23.68,0.00,0.00
202.42,50.00,50.00,50.29,50.70,1653.17,-6.68,-16.15,6.68,-24.68,3.24,38.38,-22.86,13.70,-19.62,0.00,0.00
204.63,50.44,50.45,50.70,51.11,1666.59,-6.61,-15.10,6.51,-6.13,3.03,37.63,-22.72,31.51,-19.69,0.00,0.00
207.39,50.98,51.01,51.19,51.63,1683.12,-7.12,-13.45,6.61,-4.93,3.41,36.68,-22.55,31.75,-19.14,0.00,0.00
210.36,51.56,51.64,51.69,52.22,1701.09,-8.59,-11.82,7.29,-4.27,4.33,35.63,-22.35,31.36,-18.02,0.00,0.00
212.73,52.01,52.14,52.11,52.70,1715.75,-9.60,-10.89,7.42,-4.26,3.87,34.78,-22.20,30.52,-18.32,0.00,0.00
214.95,52.42,52.62,52.48,53.12,1728.73,-10.44,-9.18,7.22,-2.28,3.34,33.96,-22.04,31.68,-18.71,0.00,0.00
217.76,52.94,53.24,52.90,53.62,1743.80,-11.73,-5.67,6.93,0.90,3.15,32.92,-21.85,33.82,-18.70,0.00,0.00
220.25,53.39,53.79,53.28,54.08,1757.52,-13.05,-2.94,6.58,1.82,2.87,31.98,-21.67,33.80,-18.79,0.00,0.00
222.68,53.83,54.34,53.64,54.55,1771.09,-14.83,-0.45,6.50,2.84,3.15,31.04,-21.49,33.88,-18.34,0.00,0.00
224.86,54.21,54.83,53.95,54.97,1783.18,-16.72,1.76,6.54,3.94,3.33,30.19,-21.33,34.13,-18.00,0.00,0.00
227.60,54.68,55.46,54.35,55.52,1798.60,-19.20,4.35,6.43,5.01,3.10,29.10,-21.11,34.11,-18.01,0.00,0.00
230.41,55.15,56.11,54.75,56.08,1814.29,-21.82,7.11,6.10,6.50,2.69,27.96,-20.89,34.46,-18.21,0.00,0.00
232.74,55.53,56.66,55.08,56.55,1827.30,-24.04,9.31,5.65,7.48,2.25,27.00,-20.71,34.48,-18.45,0.00,0.00
234.97,55.89,57.18,55.39,57.01,1840.00,-26.48,11.13,5.35,8.01,2.27,26.07,-20.52,34.08,-18.25,0.00,0.00
237.12,56.23,57.69,55.68,57.45,1852.09,-28.98,12.93,5.05,8.98,2.11,25.17,-20.34,34.15,-18.23,0.00,0.00
239.88,56.66,58.36,56.06,58.03,1867.71,-32.28,15.13,4.49,9.95,1.64,23.98,-20.11,33.93,-18.47,0.00,0.00
242.47,57.05,58.98,56.41,58.57,1882.25,-35.44,17.15,3.80,10.93,1.10,22.85,-19.88,33.78,-18.78,0.00,0.00
244.72,57.38,59.52,56.71,59.05,1894.95,-38.28,18.72,3.10,11.46,0.62,21.86,-19.68,33.32,-19.06,0.00,0.00
247.48,57.77,60.20,57.08,59.65,1910.77,-42.10,20.34,2.34,11.92,0.34,20.62,-19.43,32.54,-19.09,0.00,0.00
250.39,58.17,60.91,57.44,60.29,1927.30,-46.54,21.97,1.68,12.68,0.15,19.30,-19.16,31.97,-19.01,0.00,0.00
252.71,58.47,61.48,57.74,60.81,1940.61,-50.19,23.02,1.05,12.86,-0.29,18.22,-18.95,31.08,-19.23,0.00,0.00
255.47,58.83,62.16,58.08,61.42,1956.28,-54.62,24.25,0.17,13.47,-0.87,16.93,-18.68,30.40,-19.55,0.00,0.00
258.49,59.20,62.90,58.45,62.10,1973.57,-59.74,25.29,-0.83,13.67,-1.41,15.49,-18.38,29.16,-19.79,0.00,0.00
260.88,59.48,63.49,58.74,62.64,1987.09,-63.83,26.03,-1.77,13.96,-2.07,14.34,-18.15,28.29,-20.22,0.00,0.00
263.64,59.80,64.17,59.07,63.27,2002.73,-68.69,26.67,-2.96,14.03,-2.77,12.98,-17.87,27.01,-20.64,0.00,0.00
266.70,60.13,64.93,59.42,63.99,2020.24,-74.66,26.93,-3.97,13.72,-2.97,11.46,-17.55,25.18,-20.52,0.00,0.00
269.07,60.37,65.51,59.69,64.54,2033.65,-79.41,27.07,-4.82,13.70,-3.49,10.27,-17.30,23.97,-20.79,0.00,0.00
271.83,60.64,66.19,59.99,65.20,2049.36,-85.21,26.91,-5.77,13.28,-3.91,8.86,-17.01,22.14,-20.92,0.00,0.00
274.87,60.91,66.94,60.30,65.91,2066.10,-91.71,26.95,-6.95,13.52,-4.65,7.28,-16.67,20.80,-21.32,0.00,0.00
277.24,61.12,67.52,60.54,66.46,2079.15,-96.92,26.71,-7.92,13.04,-5.18,6.04,-16.41,19.08,-21.59,0.00,0.00
280.00,61.34,68.20,60.80,67.13,2094.25,-103.47,26.27,-8.77,12.66,-5.32,4.57,-16.10,17.23,-21.42,0.00,0.00
283.01,61.56,68.93,61.08,67.85,2110.59,-110.90,25.52,-9.66,12.01,-5.71,2.95,-15.76,14.96,-21.47,0.00,0.00
285.39,61.72,69.50,61.28,68.42,2123.21,-116.94,25.01,-10.39,11.86,-6.12,1.65,-15.48,13.51,-21.60,0.00,0.00
288.16,61.90,70.17,61.49,69.08,2137.58,-124.26,24.31,-11.12,11.40,-6.34,0.12,-15.15,11.52,-21.49,0.00,0.00
291.21,62.07,70.89,61.71,69.82,2153.22,-132.80,23.35,-11.69,10.73,-6.41,-1.59,-14.78,9.14,-21.20,0.00,0.00
293.54,62.18,71.44,61.86,70.38,2164.78,-139.53,22.69,-12.10,10.51,-6.58,-2.91,-14.50,7.59,-21.08,0.00,0.00
296.34,62.30,72.10,62.02,71.05,2178.42,-147.85,21.76,-12.52,9.88,-6.71,-4.51,-14.15,5.36,-20.86,0.00,0.00
299.24,62.41,72.77,62.17,71.75,2192.35,-156.82,20.57,-12.84,9.05,-6.75,-6.20,-13.79,2.85,-20.54,0.00,0.00
301.51,62.48,73.29,62.27,72.29,2202.77,-164.03,19.78,-13.02,8.83,-6.75,-7.53,-13.50,1.31,-20.25,0.00,0.00
304.30,62.54,73.93,62.37,72.95,2215.34,-173.17,18.69,-13.18,8.17,-6.77,-9.19,-13.14,-1.01,-19.90,0.00,0.00
307.20,62.59,74.57,62.44,73.63,2227.53,-183.08,17.90,-13.11,8.13,-6.48,-10.93,-12.76,-2.80,-19.23,0.00,0.00
309.46,62.61,75.07,62.47,74.14,2236.32,-190.96,17.66,-13.03,8.51,-6.42,-12.30,-12.46,-3.79,-18.87,0.00,0.00
312.28,62.62,75.69,62.49,74.77,2246.91,-201.03,17.29,-12.88,8.25,-6.28,-14.03,-12.08,-5.78,-18.36,0.00,0.00
314.90,62.61,76.25,62.50,75.37,2257.02,-210.74,16.23,-12.55,6.90,-5.89,-15.66,-11.72,-8.76,-17.61,0.00,0.00
317.91,62.58,76.89,62.48,76.06,2267.94,-222.30,15.15,-11.96,6.49,-5.39,-17.55,-11.30,-11.06,-16.69,0.00,0.00
320.43,62.53,77.41,62.45,76.63,2276.88,-232.10,13.97,-11.49,5.58,-5.18,-19.15,-10.95,-13.57,-16.13,0.00,0.00
323.21,62.46,77.97,62.40,77.25,2286.07,-243.08,12.83,-10.95,5.19,-4.89,-20.94,-10.55,-15.75,-15.44,0.00,0.00
326.31,62.35,78.59,62.32,77.92,2295.82,-255.45,11.42,-10.43,4.34,-4.72,-22.95,-10.11,-18.61,-14.82,0.00,0.00
328.60,62.25,79.04,62.25,78.42,2302.77,-264.70,10.17,-10.04,3.45,-4.51,-24.46,-9.77,-21.01,-14.28,0.00,0.00
331.41,62.11,79.57,62.14,79.01,2310.74,-276.22,8.66,-9.56,2.71,-4.26,-26.32,-9.36,-23.61,-13.62,0.00,0.00
334.00,61.96,80.05,62.03,79.55,2317.69,-286.81,7.15,-9.30,1.83,-4.35,-28.06,-8.97,-26.22,-13.32,0.00,0.00
336.16,61.82,80.44,61.92,79.98,2323.03,-295.66,5.93,-9.12,1.26,-4.31,-29.52,-8.64,-28.26,-12.96,0.00,0.00
338.95,61.62,80.94,61.76,80.54,2329.53,-307.40,4.21,-8.77,0.26,-4.01,-31.42,-8.22,-31.17,-12.23,0.00,0.00
341.53,61.42,81.38,61.60,81.04,2335.04,-318.34,2.53,-8.44,-0.68,-3.83,-33.20,-7.82,-33.88,-11.65,0.00,0.00
343.70,61.23,81.74,61.45,81.45,2339.29,-327.55,1.10,-8.26,-1.43,-3.89,-34.71,-7.48,-36.14,-11.37,0.00,0.00
346.48,60.96,82.19,61.23,81.96,2344.03,-339.46,-0.62,-8.08,-2.16,-3.84,-36.66,-7.04,-38.83,-10.88,0.00,0.00
348.99,60.70,82.58,61.01,82.41,2347.72,-350.27,-2.17,-7.93,-2.93,-3.79,-38.44,-6.64,-41.37,-10.42,0.00,0.00
352.04,60.36,83.04,60.72,82.92,2351.39,-363.47,-3.97,-7.82,-3.77,-3.80,-40.62,-6.15,-44.39,-9.95,0.00,0.00
354.48,60.06,83.39,60.47,83.32,2353.88,-374.19,-5.57,-7.69,-4.75,-3.68,-42.38,-5.75,-47.13,-9.43,0.00,0.00
357.24,59.70,83.77,60.17,83.77,2356.25,-386.35,-7.60,-7.61,-6.01,-3.73,-44.39,-5.29,-50.40,-9.02,0.00,0.00
360.29,59.28,84.17,59.80,84.23,2357.83,-399.79,-9.63,-7.68,-6.81,-3.90,-46.64,-4.78,-53.45,-8.68,0.00,0.00
362.64,58.93,84.46,59.51,84.56,2358.53,-410.12,-11.29,-7.86,-7.76,-4.16,-48.39,-4.38,-56.15,-8.54,0.00,0.00
365.46,58.48,84.79,59.14,84.95,2358.67,-422.51,-13.27,-8.14,-8.75,-4.37,-50.50,-3.90,-59.25,-8.27,0.00,0.00
368.36,58.00,85.11,58.72,85.33,2358.09,-435.67,-15.42,-8.15,-9.94,-4.09,-52.70,-3.40,-62.64,-7.48,0.00,0.00
370.60,57.60,85.34,58.38,85.61,2357.11,-445.65,-17.13,-8.43,-10.84,-4.59,-54.41,-3.01,-65.25,-7.60,0.00,0.00
373.42,57.08,85.61,57.93,85.93,2354.93,-458.39,-19.07,-8.68,-11.60,-4.61,-56.59,-2.51,-68.18,-7.11,0.00,0.00
376.00,56.58,85.84,57.48,86.20,2352.01,-470.06,-20.64,-8.99,-12.14,-4.86,-58.59,-2.05,-70.74,-6.91,0.00,0.00
379.13,55.93,86.09,56.90,86.49,2347.28,-484.41,-22.31,-9.27,-12.76,-4.90,-61.05,-1.49,-73.80,-6.38,0.00,0.00
381.56,55.41,86.27,56.41,86.70,2342.82,-495.83,-23.55,-9.28,-13.30,-4.66,-62.97,-1.04,-76.28,-5.70,0.00,0.00
384.39,54.77,86.45,55.83,86.95,2337.26,-509.44,-25.43,-9.06,-14.71,-4.30,-65.23,-0.52,-79.94,-4.82,0.00,0.00
387.32,54.08,86.61,55.18,87.15,2330.01,-523.43,-26.86,-9.07,-14.89,-4.54,-67.60,0.02,-82.49,-4.51,0.00,0.00
389.55,53.54,86.71,54.66,87.27,2323.49,-533.74,-27.55,-9.41,-14.71,-5.16,-69.40,0.44,-84.11,-4.72,0.00,0.00
392.36,52.82,86.82,53.98,87.40,2314.43,-547.05,-28.46,-9.66,-15.20,-5.09,-71.71,0.97,-86.92,-4.12,0.00,0.00
394.91,52.14,86.90,53.34,87.50,2305.56,-559.34,-29.38,-9.69,-15.78,-4.88,-73.81,1.46,-89.59,-3.42,0.00,0.00
397.95,51.30,86.96,52.52,87.59,2293.67,-574.15,-30.22,-9.67,-15.93,-4.82,-76.35,2.05,-92.28,-2.77,0.00,0.00
400.41,50.60,86.99,51.84,87.65,2283.63,-586.21,-31.27,-9.62,-16.92,-4.75,-78.41,2.53,-95.33,-2.22,0.00,0.00
403.18,50.00,87.00,51.04,87.65,2270.31,-599.33,-27.59,-6.37,-9.81,0.33,-41.11,41.19,-50.92,41.53,0.00,0.00
406.17,49.12,86.98,50.13,87.64,2255.35,-613.96,-27.28,-5.87,-13.33,-2.44,-40.34,41.54,-53.67,39.10,0.00,0.00
408.51,48.46,86.95,49.42,87.60,2243.09,-625.10,-26.46,-5.06,-12.18,-1.48,-39.74,41.79,-51.92,40.31,0.00,0.00
411.33,47.68,86.88,48.58,87.54,2228.32,-637.76,-25.41,-3.96,-11.59,-0.81,-39.00,42.08,-50.60,41.27,0.00,0.00
414.06,46.97,86.80,47.80,87.45,2214.09,-648.94,-24.34,-3.03,-10.99,-0.49,-38.29,42.34,-49.28,41.85,0.00,0.00
417.06,46.21,86.67,46.94,87.30,2197.65,-660.67,-22.34,-1.60,-9.17,0.63,-37.50,42.60,-46.67,43.23,0.00,0.00
419.57,45.61,86.54,46.26,87.16,2184.03,-669.53,-20.68,-0.55,-8.36,0.99,-36.84,42.80,-45.20,43.79,0.00,0.00
421.94,45.06,86.40,45.63,87.00,2171.15,-677.31,-19.10,0.48,-7.55,1.54,-36.21,42.97,-43.76,44.52,0.00,0.00
425.02,44.37,86.20,44.84,86.78,2154.65,-686.43,-17.15,1.78,-6.68,2.16,-35.38,43.18,-42.06,45.34,0.00,0.00
427.43,43.87,86.02,44.27,86.57,2141.88,-692.42,-15.69,2.39,-6.02,1.96,-34.73,43.32,-40.75,45.28,0.00,0.00
429.71,43.40,85.83,43.76,86.36,2130.15,-697.48,-14.59,2.92,-5.85,2.16,-34.11,43.44,-39.96,45.60,0.00,0.00
432.53,42.85,85.58,43.15,86.08,2115.52,-702.88,-13.05,3.48,-4.89,2.33,-33.34,43.57,-38.23,45.90,0.00,0.00
434.95,42.41,85.34,42.64,85.81,2102.84,-706.66,-11.51,3.77,-3.85,2.24,-32.67,43.66,-36.52,45.90,0.00,0.00
437.71,41.92,85.06,42.10,85.48,2088.60,-710.09,-9.89,3.95,-3.18,2.16,-31.91,43.75,-35.09,45.92,0.00,0.00
440.74,41.42,84.72,41.56,85.09,2073.44,-712.60,-8.47,3.76,-2.83,1.70,-31.06,43.83,-33.90,45.53,0.00,0.00
443.12,41.05,84.44,41.17,84.77,2061.70,-713.78,-7.46,3.47,-2.46,1.37,-30.40,43.87,-32.86,45.24,0.00,0.00
445.39,40.71,84.16,40.82,84.46,2050.94,-714.44,-6.83,3.24,-2.57,1.31,-29.76,43.90,-32.33,45.21,0.00,0.00
448.20,40.32,83.79,40.43,84.05,2037.73,-714.16,-6.06,2.53,-2.22,0.51,-28.96,43.91,-31.17,44.42,0.00,0.00
450.66,40.00,83.45,40.10,83.65,2025.93,-712.90,-5.05,1.51,-1.28,-0.48,-28.26,43.90,-29.54,43.42,0.00,0.00
453.03,39.70,83.11,39.83,83.26,2015.01,-711.06,-4.44,0.43,-1.46,-1.16,-27.57,43.88,-29.03,42.72,0.00,0.00
456.08,39.36,82.66,39.50,82.75,2001.17,-707.96,-3.73,-0.95,-1.16,-1.83,-26.69,43.83,-27.85,42.00,0.00,0.00
458.53,39.10,82.28,39.26,82.32,1990.29,-704.90,-3.29,-2.03,-1.11,-2.33,-25.98,43.78,-27.10,41.45,0.00,0.00
460.82,38.87,81.92,39.06,81.91,1980.41,-701.52,-3.05,-3.09,-1.21,-2.95,-25.31,43.71,-26.52,40.77,0.00,0.00
463.69,38.62,81.44,38.84,81.38,1967.93,-696.36,-2.56,-4.72,-0.76,-4.05,-24.47,43.61,-25.23,39.55,0.00,0.00
466.09,38.42,81.03,38.67,80.91,1957.58,-691.46,-2.10,-6.13,-0.48,-4.84,-23.76,43.51,-24.24,38.66,0.00,0.00
