BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.61,31.22,-0.02,0.04,-4.41,8.81,76.65,-33.86,72.24,-25.05,0.00,0.00
2.45,7.00,5.09,6.99,5.08,197.61,31.22,0.42,0.03,0.57,0.00,76.58,-33.25,77.15,-33.24,0.00,0.00
4.57,7.04,5.13,7.01,5.11,198.47,31.00,0.66,0.22,0.56,0.28,76.49,-32.71,77.05,-32.43,0.00,0.00
6.55,7.08,5.18,7.07,5.22,201.21,30.28,-0.47,0.89,-1.38,1.13,76.40,-32.21,75.02,-31.08,0.00,0.00
8.93,7.16,5.26,7.15,5.35,204.55,29.55,-1.12,1.53,-1.11,1.31,76.26,-31.60,75.15,-30.30,0.00,0.00
10.92,7.25,5.35,7.21,5.41,206.58,29.36,-0.29,1.64,0.69,0.93,76.12,-31.09,76.80,-30.16,0.00,0.00
13.26,7.37,5.48,7.28,5.47,208.71,29.62,1.62,1.25,2.45,0.30,75.93,-30.50,78.38,-30.20,0.00,0.00
15.87,7.53,5.65,7.39,5.57,212.11,29.88,3.62,0.83,3.33,0.08,75.70,-29.83,79.03,-29.75,0.00,0.00
17.81,7.66,5.80,7.50,5.68,215.87,29.79,4.44,0.77,3.07,0.33,75.50,-29.33,78.57,-29.00,0.00,0.00
20.10,7.84,5.99,7.65,5.87,221.30,29.09,5.05,1.29,3.06,1.10,75.25,-28.75,78.31,-27.65,0.00,0.00
22.11,8.01,6.17,7.78,6.06,226.55,28.19,5.65,2.02,3.42,1.73,75.01,-28.23,78.43,-26.50,0.00,0.00
24.37,8.23,6.40,7.95,6.26,232.66,27.60,6.74,2.39,4.33,1.53,74.72,-27.65,79.05,-26.12,0.00,0.00
26.36,8.43,6.61,8.11,6.45,238.30,27.25,7.92,2.54,5.15,1.41,74.44,-27.14,79.59,-25.72,0.00,0.00
28.65,8.68,6.88,8.32,6.67,245.31,26.94,9.37,2.59,5.95,1.34,74.10,-26.55,80.05,-25.21,0.00,0.00
30.64,8.91,7.12,8.50,6.89,251.84,26.39,10.69,2.90,6.66,1.77,73.78,-26.03,80.44,-24.27,0.00,0.00
32.96,9.20,7.43,8.74,7.19,260.85,25.47,11.40,3.53,6.32,2.31,73.39,-25.43,79.71,-23.12,0.00,0.00
34.96,9.46,7.71,8.98,7.46,269.09,24.79,12.02,3.95,6.63,2.39,73.03,-24.91,79.66,-22.52,0.00,0.00
37.11,9.76,8.02,9.24,7.77,278.36,24.06,12.74,4.38,7.04,2.59,72.63,-24.36,79.68,-21.77,0.00,0.00
39.37,10.09,8.37,9.53,8.10,288.62,23.42,13.51,4.69,7.43,2.62,72.18,-23.77,79.62,-21.15,0.00,0.00
