BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.07,197.52,31.38,0.07,-0.11,6.62,-11.04,76.65,-33.86,83.28,-44.90,0.00,0.00
2.45,7.00,5.09,6.99,5.08,197.57,31.31,0.47,-0.06,0.40,-0.01,76.58,-33.24,76.98,-33.25,0.00,0.00
4.59,7.04,5.13,7.01,5.13,198.67,30.85,0.48,0.37,0.25,0.38,76.49,-32.70,76.74,-32.32,0.00,0.00
7.31,7.11,5.20,7.08,5.27,202.27,29.64,-0.74,1.50,-0.82,1.17,76.35,-32.01,75.53,-30.84,0.00,0.00
9.39,7.18,5.28,7.14,5.37,204.77,28.94,-0.72,2.13,-0.35,1.37,76.22,-31.48,75.87,-30.12,0.00,0.00
12.12,7.31,5.42,7.21,5.44,207.08,28.83,1.19,2.11,1.30,1.05,76.03,-30.79,77.32,-29.74,0.00,0.00
14.05,7.41,5.53,7.27,5.50,209.01,29.09,2.86,1.73,2.29,0.67,75.86,-30.30,78.16,-29.62,0.00,0.00
16.20,7.55,5.67,7.37,5.60,212.44,28.98,4.04,1.70,2.57,0.84,75.66,-29.74,78.23,-28.91,0.00,0.00
18.41,7.71,5.84,7.50,5.76,217.08,28.34,4.76,2.18,2.70,1.30,75.44,-29.18,78.14,-27.88,0.00,0.00
21.12,7.93,6.08,7.67,6.01,223.85,27.20,5.43,3.09,2.96,1.88,75.13,-28.48,78.09,-26.60,0.00,0.00
23.05,8.10,6.26,7.80,6.17,228.75,26.63,6.38,3.49,3.68,1.95,74.89,-27.99,78.57,-26.04,0.00,0.00
25.19,8.31,6.48,7.96,6.37,234.68,26.04,7.45,3.87,4.23,2.11,74.60,-27.44,78.84,-25.33,0.00,0.00
