BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.01,6.99,5.08,6.99,5.08,197.63,31.33,-0.04,-0.07,-76.94,-115.40,75.46,-32.81,-1.48,-100.00,0.00,0.00
2.50,7.00,5.09,6.99,5.08,197.61,31.40,0.44,-0.15,3.76,-0.68,75.50,-32.20,79.26,-32.89,0.00,0.00
4.55,7.04,5.13,6.97,5.10,197.54,30.56,1.58,0.66,10.94,7.36,75.50,-31.70,86.44,-24.35,0.00,0.00
7.28,7.11,5.20,6.93,5.22,198.80,27.95,2.70,3.20,9.33,18.82,75.48,-31.04,84.81,-12.22,0.00,0.00
9.26,7.18,5.28,6.95,5.32,200.75,26.70,3.12,4.38,6.22,13.94,75.44,-30.55,81.66,-16.61,0.00,0.00
12.00,7.30,5.41,7.02,5.42,203.68,26.19,4.39,4.75,11.65,6.20,75.35,-29.88,87.00,-23.68,0.00,0.00
13.99,7.41,5.53,7.09,5.47,205.63,26.54,6.12,4.29,20.14,-0.66,75.27,-29.39,95.41,-30.05,0.00,0.00
16.72,7.58,5.71,7.20,5.59,209.43,26.35,8.24,4.30,20.17,3.55,75.12,-28.72,95.29,-25.17,0.00,0.00
18.67,7.73,5.86,7.31,5.74,213.69,25.71,8.81,4.79,12.17,8.22,74.99,-28.24,87.16,-20.01,0.00,0.00
21.39,7.95,6.10,7.51,6.01,221.32,24.43,8.74,5.84,6.51,11.39,74.78,-27.56,81.29,-16.17,0.00,0.00
23.30,8.13,6.29,7.67,6.22,227.45,23.69,8.47,6.41,4.36,10.33,74.62,-27.09,78.98,-16.76,0.00,0.00
26.05,8.40,6.58,7.92,6.48,235.73,23.58,9.38,6.24,13.28,3.92,74.34,-26.41,87.62,-22.49,0.00,0.00
28.75,8.69,6.89,8.17,6.72,243.71,23.64,11.34,5.87,21.78,2.33,74.04,-25.74,95.82,-23.41,0.00,0.00
30.70,8.92,7.13,8.38,6.96,251.07,23.36,11.69,5.93,12.45,5.23,73.80,-25.25,86.25,-20.02,0.00,0.00
33.70,9.30,7.53,8.77,7.40,264.61,22.39,10.85,6.51,3.78,8.63,73.40,-24.50,77.18,-15.87,0.00,0.00
35.68,9.56,7.81,9.04,7.72,274.32,21.58,10.07,7.06,1.17,10.48,73.10,-24.01,74.27,-13.53,0.00,0.00
38.50,9.96,8.23,9.43,8.15,287.83,21.07,10.03,7.17,7.76,6.38,72.66,-23.30,80.42,-16.92,0.00,0.00
40.46,10.25,8.54,9.73,8.43,297.23,21.34,10.46,6.61,12.22,0.33,72.32,-22.81,84.55,-22.48,0.00,0.00
43.25,10.69,9.01,10.19,8.86,311.76,21.75,10.62,5.76,9.52,-0.73,71.82,-22.11,81.34,-22.83,0.00,0.00
45.33,11.03,9.37,10.56,9.25,324.28,21.31,9.56,5.86,-1.24,5.56,71.41,-21.58,70.17,-16.03,0.00,0.00
47.70,11.43,9.79,10.98,9.75,339.29,20.19,8.10,6.59,-4.37,10.63,70.93,-20.99,66.56,-10.36,0.00,0.00
49.82,11.80,10.19,11.36,10.18,352.61,19.40,7.38,7.01,0.01,9.10,70.47,-20.45,70.48,-11.34,0.00,0.00
52.54,12.30,10.71,11.87,10.69,369.37,19.38,7.34,6.55,5.59,2.26,69.86,-19.76,75.45,-17.50,0.00,0.00
54.52,12.67,11.11,12.27,11.07,382.01,19.60,7.31,5.97,5.64,-0.39,69.39,-19.26,75.02,-19.64,0.00,0.00
57.28,13.21,11.68,12.84,11.65,400.99,19.51,6.43,5.53,-0.44,1.68,68.70,-18.56,68.26,-16.88,0.00,0.00
59.90,13.74,12.24,13.41,12.28,420.39,18.50,4.88,6.03,-6.47,8.16,68.01,-17.89,61.54,-9.73,0.00,0.00
62.05,14.18,12.71,13.87,12.79,436.52,17.64,3.77,6.46,-6.04,8.67,67.42,-17.34,61.38,-8.67,0.00,0.00
64.42,14.69,13.24,14.38,13.34,453.79,17.16,3.45,6.47,0.46,5.19,66.75,-16.73,67.21,-11.54,0.00,0.00
66.59,15.16,13.74,14.88,13.82,469.81,17.25,3.35,5.93,1.81,0.42,66.11,-16.18,67.91,-15.76,0.00,0.00
69.32,15.77,14.38,15.51,14.47,490.66,17.05,2.91,5.55,-0.46,2.03,65.27,-15.48,64.82,-13.44,0.00,0.00
71.35,16.23,14.87,16.00,14.98,507.07,16.61,2.09,5.56,-5.42,4.49,64.62,-14.95,59.21,-10.47,0.00,0.00
74.09,16.87,15.55,16.66,15.71,529.86,15.60,0.76,5.98,-7.85,7.43,63.72,-14.25,55.87,-6.82,0.00,0.00
76.72,17.49,16.21,17.30,16.40,551.63,14.63,0.02,6.36,-4.93,7.67,62.82,-13.57,57.88,-5.90,0.00,0.00
78.86,18.01,16.76,17.82,16.95,569.21,14.24,-0.11,6.28,-1.18,4.35,62.06,-13.01,60.88,-8.66,0.00,0.00
81.34,18.62,17.40,18.44,17.58,589.58,14.02,-0.01,5.94,0.69,2.37,61.15,-12.37,61.84,-10.01,0.00,0.00
83.51,19.16,17.97,18.99,18.15,608.04,13.71,-0.22,5.76,-1.80,3.11,60.33,-11.81,58.53,-8.70,0.00,0.00
86.24,19.85,18.70,19.71,18.91,632.21,13.07,-1.11,5.77,-6.64,4.69,59.27,-11.10,52.63,-6.41,0.00,0.00
88.26,20.37,19.25,20.25,19.49,650.55,12.28,-2.01,6.09,-9.43,7.70,58.46,-10.57,49.03,-2.88,0.00,0.00
