--- Terminal on COM9 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,X_Puck(cm),Y_Puck(cm)
0.01,6.99,5.08,-0.04,-0.04,-0.04,-0.04,33.60,19.32
1.43,7.00,5.08,0.12,0.05,0.12,0.05,33.91,19.47
2.98,7.02,5.08,-0.04,0.29,-0.04,0.29,34.24,19.62
4.51,7.05,5.09,0.39,0.44,0.39,0.44,34.55,19.76
6.04,7.10,5.09,1.26,0.76,1.26,0.76,34.84,19.90
7.56,7.17,5.10,0.48,1.00,0.48,1.00,35.13,20.03
9.08,7.24,5.11,2.37,1.49,2.37,1.49,35.39,20.15
10.62,7.34,5.12,2.36,2.16,2.36,2.16,35.65,20.27
12.16,7.44,5.13,2.32,2.43,2.32,2.43,35.90,20.38
13.69,7.56,5.15,4.08,2.97,4.08,2.97,36.13,20.48
15.23,7.69,5.16,3.50,3.59,3.50,3.59,36.35,20.58
16.76,7.83,5.18,4.95,4.27,4.95,4.27,36.55,20.67
18.29,7.99,5.20,5.48,4.94,5.48,4.94,36.75,20.75
19.82,8.16,5.22,5.59,5.64,5.59,5.64,36.92,20.82
21.36,8.34,5.24,7.56,6.29,7.56,6.29,37.09,20.89
22.89,8.53,5.26,7.31,7.11,7.31,7.11,37.24,20.95
24.42,8.73,5.28,8.30,7.81,8.30,7.81,37.38,21.00
25.95,8.94,5.31,9.57,8.84,9.57,8.84,37.51,21.05
27.48,9.17,5.33,9.34,9.58,9.34,9.58,37.62,21.09
29.01,9.41,5.36,11.28,10.34,11.28,10.34,37.72,21.12
30.54,9.65,5.39,11.45,11.30,11.45,11.30,37.81,21.14
32.09,9.91,5.42,12.12,11.87,12.12,11.87,37.88,21.16
33.62,10.18,5.45,13.63,12.85,13.63,12.85,37.94,21.17
35.16,10.46,5.48,13.19,13.87,13.19,13.87,37.99,21.18
36.71,10.75,5.52,14.79,14.47,14.79,14.47,38.02,21.17
38.25,11.05,5.55,15.09,15.76,15.09,15.76,38.04,21.16
39.79,11.35,5.59,15.85,16.28,15.85,16.28,38.05,21.14
41.34,11.67,5.62,16.84
