Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25092 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-132.34,-29.53,70.00,70.00
0.90,0.00,0.00,-126.76,-29.58,70.00,70.00
1.61,0.00,0.00,-132.60,-24.08,70.00,70.00
2.83,0.00,0.00,-127.51,-24.65,70.00,70.00
3.76,0.00,0.00,-133.79,-30.98,70.00,70.00
4.47,0.00,0.00,-134.45,-31.55,70.00,70.00
5.70,0.00,0.00,-135.66,-32.56,70.00,70.00
6.46,0.00,0.00,-136.58,-27.69,70.00,70.00
7.29,0.00,0.00,-143.26,-22.92,70.00,70.00
8.50,0.00,0.00,-139.48,-24.54,70.00,70.00
9.40,0.00,0.00,-141.04,-31.75,70.00,70.00
10.11,0.00,0.00,-142.45,-33.11,70.00,70.00
11.36,0.00,0.00,-139.68,-41.44,70.00,70.00
12.21,0.00,0.00,-152.97,-43.46,70.00,70.00
13.51,0.00,0.00,-156.31,-41.24,70.00,70.00
14.22,0.00,0.00,-152.64,-37.60,70.00,70.00
15.06,0.00,0.00,-155.10,-51.46,70.00,70.00
16.35,0.00,0.00,-164.75,-49.97,70.00,70.00
17.07,0.00,0.00,-167.26,-52.40,70.00,70.00
17.96,0.00,0.00,-164.82,-49.77,70.00,70.00
19.28,0.00,0.00,-175.65,-60.12,70.00,70.00
20.00,0.00,0.00,-178.55,-62.86,70.00,70.00
21.11,0.00,0.00,-172.16,-67.43,70.00,70.00
22.00,0.00,0.00,-187.29,-76.99,70.00,70.00
22.79,0.00,0.00,-185.27,-69.37,70.00,70.00
24.01,0.00,0.00,-191.05,-80.86,70.00,70.00
24.95,0.00,0.00,-195.82,-79.96,70.00,70.00
25.67,0.00,0.00,-193.86,-83.65,70.00,70.00
26.91,0.00,0.00,-211.42,-95.91,70.00,70.00
27.75,0.00,0.00,-204.72,-94.81,70.00,70.00
29.04,0.00,0.00,-223.15,-107.60,70.00,70.00
29.76,0.00,0.00,-216.06,-111.64,70.00,70.00
30.63,0.00,0.00,-232.47,-116.76,70.00,70.00
31.94,0.00,0.00,-229.46,-124.72,70.00,70.00
32.67,0.00,0.00,-245.21,-134.91,70.00,70.00
33.90,0.00,0.00,-253.48,-137.29,70.00,70.00
34.76,0.00,0.00,-247.96,-142.89,70.00,70.00
35.50,0.00,0.00,-253.10,-147.83,70.00,70.00
36.75,0.00,0.00,-261.72,-150.80,70.00,70.00
37.75,0.00,0.00,-280.02,-157.83,70.00,70.00
38.81,0.00,0.00,-287.62,-171.08,70.00,70.00
39.69,0.00,0.00,-288.48,-177.69,70.00,70.00
40.51,0.00,0.00,-294.61,-183.87,70.00,70.00
41.80,0.00,0.00,-304.50,-199.38,70.00,70.00
42.53,0.00,0.00,-310.23,-199.36,70.00,70.00
43.51,0.00,0.00,-323.66,-207.20,70.00,70.00
44.71,0.00,0.00,-327.79,-216.87,70.00,70.00
45.43,0.00,0.00,-328.07,-217.07,70.00,70.00
46.68,0.00,0.00,-344.33,-227.70,70.00,70.00
47.59,0.00,0.00,-357.76,-246.58,70.00,70.00
48.82,0.00,0.00,-368.48,-257.34,70.00,70.00
49.56,0.00,0.00,-369.47,-258.33,70.00,70.00
50.48,0.00,0.00,-372.15,-260.97,70.00,70.00
51.75,0.00,0.00,-389.25,-272.53,70.00,70.00
52.46,0.00,0.00,-395.82,-290.43,70.00,70.00
53.70,0.00,0.00,-412.95,-296.50,70.00,70.00
54.61,0.00,0.00,-415.83,-305.07,70.00,70.00
55.32,0.00,0.00,-417.02,-306.36,70.00,70.00
56.58,0.00,0.00,-429.02,-324.12,70.00,70.00
57.51,0.00,0.00,-443.76,-327.68,70.00,70.00
58.74,0.00,0.00,-450.46,-345.70,70.00,70.00
59.46,0.00,0.00,-463.32,-358.42,70.00,70.00
60.39,0.00,0.00,-478.48,-362.15,70.00,70.00
61.71,0.00,0.00,-492.10,-381.36,70.00,70.00
62.42,0.00,0.00,-493.92,-383.07,70.00,70.00
63.56,0.00,0.00,-500.30,-395.07,70.00,70.00
64.60,0.00,0.00,-516.91,-411.68,70.00,70.00
65.58,0.00,0.00,-527.59,-422.31,70.00,70.00
66.54,0.00,0.00,-537.96,-426.99,70.00,70.00
67.26,0.00,0.00,-545.82,-434.90,70.00,70.00
68.57,0.00,0.00,-554.74,-449.36,70.00,70.00
69.39,0.00,0.00,-569.51,-458.37,70.00,70.00
70.63,0.00,0.00,-583.48,-472.50,70.00,70.00
71.52,0.00,0.00,-587.92,-476.92,70.00,70.00
72.24,0.00,0.00,-607.37,-490.72,70.00,70.00
73.48,0.00,0.00,-616.09,-499.37,70.00,70.00
74.51,0.00,0.00,-622.42,-516.73,70.00,70.00
75.53,0.00,0.00,-640.09,-528.68,70.00,70.00
76.43,0.00,0.00,-645.23,-533.87,70.00,70.00
77.21,0.00,0.00,-654.50,-543.14,70.00,70.00
78.52,0.00,0.00,-681.33,-570.23,70.00,70.00
79.28,0.00,0.00,-684.82,-573.75,70.00,70.00
80.52,0.00,0.00,-699.92,-594.71,-70.00,-70.00
81.47,0.00,0.00,-717.23,-606.31,-70.00,-70.00
82.65,0.00,0.00,-731.03,-614.42,-70.00,-70.00
83.48,0.00,0.00,-740.35,-629.25,-70.00,-70.00
84.33,0.00,0.00,-749.53,-638.61,-70.00,-70.00
85.69,0.00,0.00,-763.95,-641.89,-70.00,-70.00
86.41,0.00,0.00,-765.92,-655.00,-70.00,-70.00
87.68,0.00,0.00,-779.02,-667.79,-70.00,-70.00
88.53,0.00,0.00,-781.68,-675.97,-70.00,-70.00
89.84,0.00,0.00,-805.08,-687.96,-70.00,-70.00
90.59,0.00,0.00,-805.85,-688.73,-70.00,-70.00
91.85,0.00,0.00,-816.31,-704.82,-70.00,-70.00
92.86,0.00,0.00,-824.19,-718.29,-70.00,-70.00
93.96,0.00,0.00,-832.59,-726.37,-70.00,-70.00
94.82,0.00,0.00,-833.27,-726.75,-70.00,-70.00
96.09,0.00,0.00,-853.15,-740.74,-70.00,-70.00
96.97,0.00,0.00,-853.35,-735.18,-70.00,-70.00
98.30,0.00,0.00,-855.73,-743.01,-70.00,-70.00
99.03,0.00,0.00,-859.77,-747.22,-70.00,-70.00
100.29,0.00,0.00,-877.41,-753.90,-70.00,-70.00
101.18,0.00,0.00,-870.49,-758.21,-70.00,-70.00
102.51,0.00,0.00,-887.83,-775.20,-70.00,-70.00
103.24,0.00,0.00,-879.72,-767.09,-70.00,-70.00
104.14,0.00,0.00,-894.55,-776.01,-70.00,-70.00
105.52,0.00,0.00,-893.67,-786.36,-70.00,-70.00
106.62,0.00,0.00,-897.08,-778.38,-70.00,-70.00
107.50,0.00,0.00,-899.45,-786.16,-70.00,-70.00
108.77,0.00,0.00,-908.09,-794.66,-70.00,-70.00
109.65,0.00,0.00,-904.22,-796.25,-70.00,-70.00
110.98,0.00,0.00,-906.26,-792.91,-70.00,-70.00
111.72,0.00,0.00,-907.10,-788.49,-70.00,-70.00
112.63,0.00,0.00,-902.18,-795.21,-70.00,-70.00
114.00,0.00,0.00,-908.46,-796.57,-70.00,-70.00
115.09,0.00,0.00,-903.01,-791.48,-70.00,-70.00
115.98,0.00,0.00,-902.88,-791.39,-70.00,-70.00
117.25,0.00,0.00,-902.31,-790.91,-70.00,-70.00
118.13,0.00,0.00,-907.27,-790.11,-70.00,-70.00
119.46,0.00,0.00,-900.46,-788.66,-70.00,-70.00
120.19,0.00,0.00,-910.72,-787.83,-70.00,-70.00
121.11,0.00,0.00,-909.45,-797.87,-70.00,-70.00
122.47,0.00,0.00,-901.67,-790.00,-70.00,-70.00
123.57,0.00,0.00,-899.76,-793.52,-70.00,-70.00
124.45,0.00,0.00,-897.91,-785.98,-70.00,-70.00
125.72,0.00,0.00,-889.43,-782.82,-70.00,-70.00
126.61,0.00,0.00,-898.37,-786.18,-70.00,-70.00
127.94,0.00,0.00,-888.84,-782.53,-70.00,-70.00
128.67,0.00,0.00,-880.86,-774.78,-70.00,-70.00
129.59,0.00,0.00,-883.23,-771.97,-70.00,-70.00
130.95,0.00,0.00,-884.05,-767.59,-70.00,-70.00
132.05,0.00,0.00,-874.40,-763.88,-70.00,-70.00
132.93,0.00,0.00,-871.17,-760.50,-70.00,-70.00
134.20,0.00,0.00,-871.92,-755.33,-70.00,-70.00
135.08,0.00,0.00,-862.54,-751.62,-70.00,-70.00
136.41,0.00,0.00,-862.29,-751.51,-70.00,-70.00
137.15,0.00,0.00,-847.77,-748.26,-70.00,-70.00
138.06,0.00,0.00,-849.33,-738.44,-70.00,-70.00
139.43,0.00,0.00,-837.49,-737.67,-70.00,-70.00
140.52,0.00,0.00,-837.77,-720.99,-70.00,-70.00
141.41,0.00,0.00,-833.25,-722.20,-70.00,-70.00
142.67,0.00,0.00,-826.35,-710.09,-70.00,-70.00
