Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25100 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-21.07,12.04,30.00,30.00
0.88,0.00,0.00,-21.12,12.04,30.00,30.00
1.59,0.00,0.00,-21.16,11.95,30.00,30.00
2.40,0.00,0.00,-15.71,11.82,30.00,30.00
3.67,0.00,0.00,-21.73,17.14,30.00,30.00
4.38,0.00,0.00,-21.99,22.48,30.00,30.00
5.17,0.00,0.00,-16.72,22.17,30.00,30.00
6.43,0.00,0.00,-22.85,16.06,30.00,30.00
7.14,0.00,0.00,-28.83,21.25,30.00,30.00
8.00,0.00,0.00,-29.40,20.76,30.00,30.00
8.70,0.00,0.00,-29.93,20.32,30.00,30.00
9.89,0.00,0.00,-30.94,19.36,30.00,30.00
10.86,0.00,0.00,-31.73,18.52,30.00,30.00
11.58,0.00,0.00,-32.48,12.06,30.00,30.00
12.65,0.00,0.00,-27.91,5.36,30.00,30.00
13.59,0.00,0.00,-23.40,4.31,30.00,30.00
14.30,0.00,0.00,-29.86,3.52,30.00,30.00
15.18,0.00,0.00,-31.00,7.91,30.00,30.00
16.40,0.00,0.00,-27.14,6.15,30.00,30.00
17.12,0.00,0.00,-39.42,5.08,30.00,30.00
17.84,0.00,0.00,-40.56,9.56,30.00,30.00
19.08,0.00,0.00,-36.87,2.00,30.00,30.00
19.85,0.00,0.00,-43.86,6.26,30.00,30.00
20.72,0.00,0.00,-39.79,-6.50,30.00,30.00
21.43,0.00,0.00,-35.49,-2.24,30.00,30.00
22.63,0.00,0.00,-37.81,-4.57,30.00,30.00
23.58,0.00,0.00,-45.31,-6.57,30.00,30.00
24.30,0.00,0.00,-52.38,-2.44,30.00,30.00
25.49,0.00,0.00,-54.98,-10.61,30.00,30.00
26.26,0.00,0.00,-45.46,-17.93,30.00,30.00
27.07,0.00,0.00,-52.98,-19.86,30.00,30.00
28.28,0.00,0.00,-50.21,-17.20,30.00,30.00
29.20,0.00,0.00,-63.68,-13.82,30.00,30.00
29.92,0.00,0.00,-65.43,-15.58,30.00,30.00
31.14,0.00,0.00,-57.24,-24.30,30.00,30.00
31.97,0.00,0.00,-59.44,-26.54,30.00,30.00
32.72,0.00,0.00,-61.41,-28.59,30.00,30.00
33.93,0.00,0.00,-70.36,-31.88,30.00,30.00
34.92,0.00,0.00,-67.61,-34.72,30.00,30.00
35.64,0.00,0.00,-69.72,-42.41,30.00,30.00
36.83,0.00,0.00,-78.88,-40.45,30.00,30.00
37.56,0.00,0.00,-81.12,-36.98,30.00,30.00
38.85,0.00,0.00,-85.01,-46.54,30.00,30.00
39.63,0.00,0.00,-87.52,-48.91,30.00,30.00
40.50,0.00,0.00,-90.13,-51.75,30.00,30.00
41.79,0.00,0.00,-94.26,-50.30,30.00,30.00
42.50,0.00,0.00,-91.08,-58.32,30.00,30.00
43.27,0.00,0.00,-93.63,-61.00,30.00,30.00
44.55,0.00,0.00,-109.25,-59.74,30.00,30.00
45.31,0.00,0.00,-106.13,-67.94,30.00,30.00
46.15,0.00,0.00,-109.09,-76.60,30.00,30.00
47.44,0.00,0.00,-119.22,-75.61,30.00,30.00
48.16,0.00,0.00,-121.82,-72.62,30.00,30.00
49.08,0.00,0.00,-119.60,-87.28,30.00,30.00
50.33,0.00,0.00,-124.15,-80.75,30.00,30.00
51.05,0.00,0.00,-132.50,-89.19,30.00,30.00
52.27,0.00,0.00,-125.88,-93.74,30.00,30.00
53.15,0.00,0.00,-129.18,-91.69,30.00,30.00
53.87,0.00,0.00,-143.31,-94.37,30.00,30.00
55.09,0.00,0.00,-136.91,-104.85,30.00,30.00
56.09,0.00,0.00,-146.43,-108.96,30.00,30.00
57.19,0.00,0.00,-156.62,-119.00,30.00,30.00
58.04,0.00,0.00,-154.36,-122.52,30.00,30.00
58.84,0.00,0.00,-157.68,-114.54,30.00,30.00
60.11,0.00,0.00,-168.53,-125.42,30.00,30.00
60.89,0.00,0.00,-160.47,-134.34,30.00,30.00
61.78,0.00,0.00,-175.47,-127.02,30.00,30.00
63.10,0.00,0.00,-169.87,-138.43,30.00,30.00
63.82,0.00,0.00,-172.99,-135.94,30.00,30.00
65.06,0.00,0.00,-184.04,-147.08,30.00,30.00
65.85,0.00,0.00,-181.82,-156.23,30.00,30.00
67.13,0.00,0.00,-193.27,-150.62,30.00,30.00
67.93,0.00,0.00,-196.79,-159.92,30.00,30.00
68.78,0.00,0.00,-200.81,-158.18,30.00,30.00
70.06,0.00,0.00,-212.21,-175.21,30.00,30.00
70.78,0.00,0.00,-204.32,-172.97,30.00,30.00
71.76,0.00,0.00,-214.54,-172.07,30.00,30.00
72.96,0.00,0.00,-214.52,-183.25,30.00,30.00
73.68,0.00,0.00,-217.77,-180.99,30.00,30.00
74.94,0.00,0.00,-234.93,-198.24,30.00,30.00
75.84,0.00,0.00,-233.64,-197.07,30.00,30.00
77.08,0.00,0.00,-245.21,-208.70,30.00,30.00
77.81,0.00,0.00,-237.41,-206.76,30.00,30.00
78.74,0.00,0.00,-247.54,-211.35,30.00,30.00
80.00,0.00,0.00,-248.14,-223.15,30.00,30.00
80.71,0.00,0.00,-257.23,-221.07,30.00,30.00
81.96,0.00,0.00,-269.08,-232.95,30.00,30.00
82.86,0.00,0.00,-262.42,-226.34,30.00,30.00
83.58,0.00,0.00,-271.67,-229.94,30.00,30.00
84.83,0.00,0.00,-278.02,-236.32,30.00,30.00
85.76,0.00,0.00,-288.37,-246.60,30.00,30.00
87.02,0.00,0.00,-283.65,-253.19,30.00,30.00
87.73,0.00,0.00,-298.48,-256.93,30.00,30.00
88.60,0.00,0.00,-297.42,-267.01,30.00,30.00
89.91,0.00,0.00,-309.99,-262.68,30.00,30.00
90.63,0.00,0.00,-308.10,-272.11,30.00,30.00
91.89,0.00,0.00,-309.05,-273.23,30.00,30.00
92.70,0.00,0.00,-318.91,-283.18,30.00,30.00
94.01,0.00,0.00,-325.88,-290.24,30.00,30.00
94.73,0.00,0.00,-329.72,-299.79,30.00,30.00
95.68,0.00,0.00,-334.93,-299.38,30.00,30.00
