Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25092 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-130.47,-47.29,60.00,60.00
0.90,0.00,0.00,-130.47,-52.95,60.00,60.00
1.61,0.00,0.00,-130.61,-53.00,60.00,60.00
2.83,0.00,0.00,-131.18,-53.48,60.00,60.00
3.76,0.00,0.00,-131.84,-48.43,60.00,60.00
4.47,0.00,0.00,-132.45,-54.58,60.00,60.00
5.70,0.00,0.00,-133.55,-49.79,60.00,60.00
6.46,0.00,0.00,-134.21,-50.45,60.00,60.00
7.29,0.00,0.00,-129.48,-45.68,60.00,60.00
8.50,0.00,0.00,-125.35,-47.09,60.00,60.00
9.40,0.00,0.00,-132.12,-48.49,60.00,60.00
10.11,0.00,0.00,-133.22,-49.72,60.00,60.00
11.36,0.00,0.00,-140.89,-57.66,60.00,60.00
12.21,0.00,0.00,-136.98,-59.33,60.00,60.00
13.51,0.00,0.00,-139.88,-56.45,60.00,60.00
14.22,0.00,0.00,-135.94,-63.70,60.00,60.00
15.06,0.00,0.00,-143.81,-60.23,60.00,60.00
16.35,0.00,0.00,-147.30,-69.26,60.00,60.00
17.07,0.00,0.00,-155.08,-76.86,60.00,60.00
17.96,0.00,0.00,-152.16,-68.18,60.00,60.00
19.28,0.00,0.00,-150.53,-77.81,60.00,60.00
20.00,0.00,0.00,-164.22,-85.87,60.00,60.00
21.11,0.00,0.00,-162.38,-84.20,60.00,60.00
22.00,0.00,0.00,-160.03,-81.94,60.00,60.00
22.79,0.00,0.00,-168.68,-96.28,60.00,60.00
24.01,0.00,0.00,-173.63,-90.15,60.00,60.00
24.95,0.00,0.00,-171.89,-94.02,60.00,60.00
25.67,0.00,0.00,-186.06,-108.37,60.00,60.00
26.91,0.00,0.00,-180.51,-102.90,60.00,60.00
27.76,0.00,0.00,-184.50,-112.48,60.00,60.00
29.02,0.00,0.00,-196.13,-118.45,60.00,60.00
29.78,0.00,0.00,-194.48,-116.43,60.00,60.00
30.68,0.00,0.00,-204.57,-132.01,60.00,60.00
31.94,0.00,0.00,-211.35,-127.38,60.00,60.00
32.67,0.00,0.00,-215.16,-142.38,60.00,60.00
33.90,0.00,0.00,-222.12,-143.94,60.00,60.00
34.85,0.00,0.00,-227.50,-149.37,60.00,60.00
35.56,0.00,0.00,-231.66,-153.57,60.00,60.00
36.81,0.00,0.00,-244.73,-166.60,60.00,60.00
37.68,0.00,0.00,-244.40,-160.73,60.00,60.00
38.96,0.00,0.00,-252.25,-179.82,60.00,60.00
39.68,0.00,0.00,-251.30,-173.17,60.00,60.00
40.60,0.00,0.00,-268.55,-190.37,60.00,60.00
41.89,0.00,0.00,-271.49,-198.90,60.00,60.00
42.61,0.00,0.00,-276.31,-198.17,60.00,60.00
43.86,0.00,0.00,-284.99,-212.30,60.00,60.00
44.61,0.00,0.00,-284.74,-206.30,60.00,60.00
45.89,0.00,0.00,-293.80,-221.02,60.00,60.00
46.73,0.00,0.00,-305.64,-227.15,60.00,60.00
47.54,0.00,0.00,-311.55,-227.40,60.00,60.00
48.81,0.00,0.00,-321.04,-236.89,60.00,60.00
49.59,0.00,0.00,-326.95,-254.14,60.00,60.00
50.48,0.00,0.00,-328.21,-255.48,60.00,60.00
51.80,0.00,0.00,-344.07,-265.85,60.00,60.00
52.52,0.00,0.00,-355.34,-277.21,60.00,60.00
53.76,0.00,0.00,-359.80,-287.31,60.00,60.00
54.55,0.00,0.00,-360.59,-282.41,60.00,60.00
55.83,0.00,0.00,-376.90,-293.09,60.00,60.00
56.62,0.00,0.00,-383.55,-310.91,60.00,60.00
57.48,0.00,0.00,-390.92,-306.94,60.00,60.00
58.76,0.00,0.00,-401.81,-317.79,60.00,60.00
59.48,0.00,0.00,-408.08,-335.13,60.00,60.00
60.46,0.00,0.00,-416.65,-343.65,60.00,60.00
61.66,0.00,0.00,-427.48,-348.84,60.00,60.00
62.39,0.00,0.00,-433.89,-355.41,60.00,60.00
63.64,0.00,0.00,-439.65,-366.88,60.00,60.00
64.52,0.00,0.00,-453.30,-374.85,60.00,60.00
65.77,0.00,0.00,-464.99,-392.08,60.00,60.00
66.51,0.00,0.00,-471.91,-393.42,60.00,60.00
67.43,0.00,0.00,-475.07,-396.41,60.00,60.00
68.70,0.00,0.00,-492.74,-408.36,60.00,60.00
69.42,0.00,0.00,-505.20,-426.58,60.00,60.00
70.66,0.00,0.00,-511.74,-438.57,60.00,60.00
71.56,0.00,0.00,-526.33,-447.45,60.00,60.00
72.28,0.00,0.00,-522.36,-448.84,60.00,60.00
73.53,0.00,0.00,-540.44,-461.29,60.00,60.00
74.46,0.00,0.00,-544.28,-464.79,60.00,60.00
75.70,0.00,0.00,-562.48,-477.36,60.00,60.00
76.41,0.00,0.00,-564.19,-484.56,60.00,60.00
77.36,0.00,0.00,-573.90,-505.68,60.00,60.00
78.61,0.00,0.00,-586.87,-507.33,60.00,60.00
79.33,0.00,0.00,-600.03,-520.53,60.00,60.00
80.59,0.00,0.00,-607.74,-533.76,-60.00,-60.00
81.40,0.00,0.00,-627.63,-547.91,-60.00,-60.00
82.71,0.00,0.00,-640.90,-561.14,-60.00,-60.00
83.48,0.00,0.00,-648.41,-562.90,-60.00,-60.00
84.75,0.00,0.00,-660.15,-580.52,-60.00,-60.00
85.69,0.00,0.00,-663.11,-583.35,-60.00,-60.00
86.95,0.00,0.00,-674.32,-588.85,-60.00,-60.00
87.68,0.00,0.00,-675.15,-600.86,-60.00,-60.00
88.63,0.00,0.00,-694.29,-608.73,-60.00,-60.00
89.93,0.00,0.00,-698.91,-618.88,-60.00,-60.00
90.66,0.00,0.00,-704.42,-629.96,-60.00,-60.00
91.93,0.00,0.00,-713.19,-638.70,-60.00,-60.00
92.70,0.00,0.00,-712.73,-632.53,-60.00,-60.00
94.03,0.00,0.00,-726.88,-646.35,-60.00,-60.00
94.83,0.00,0.00,-731.56,-650.94,-60.00,-60.00
96.09,0.00,0.00,-733.16,-657.69,-60.00,-60.00
97.07,0.00,0.00,-749.75,-662.81,-60.00,-60.00
98.25,0.00,0.00,-750.21,-668.80,-60.00,-60.00
