Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25100 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-62.12,-54.58,60.00,60.00
0.89,0.00,0.00,-62.16,-49.00,60.00,60.00
1.60,0.00,0.00,-56.67,-49.09,60.00,60.00
2.82,0.00,0.00,-62.73,-55.20,60.00,60.00
3.65,0.00,0.00,-63.35,-50.05,60.00,60.00
4.40,0.00,0.00,-63.79,-56.16,60.00,60.00
5.25,0.00,0.00,-64.49,-51.04,60.00,60.00
6.53,0.00,0.00,-65.59,-46.43,60.00,60.00
7.24,0.00,0.00,-66.34,-47.26,60.00,60.00
7.98,0.00,0.00,-61.59,-53.64,60.00,60.00
9.25,0.00,0.00,-74.58,-55.57,60.00,60.00
10.02,0.00,0.00,-70.18,-62.45,60.00,60.00
10.88,0.00,0.00,-77.30,-64.12,60.00,60.00
12.12,0.00,0.00,-74.25,-66.58,60.00,60.00
12.84,0.00,0.00,-75.87,-62.56,60.00,60.00
13.76,0.00,0.00,-72.40,-64.75,60.00,60.00
14.98,0.00,0.00,-86.92,-67.90,60.00,60.00
15.69,0.00,0.00,-83.19,-69.87,60.00,60.00
16.55,0.00,0.00,-85.76,-77.92,60.00,60.00
17.83,0.00,0.00,-83.91,-70.47,60.00,60.00
18.55,0.00,0.00,-97.43,-72.71,60.00,60.00
19.77,0.00,0.00,-90.29,-82.35,60.00,60.00
20.55,0.00,0.00,-98.77,-85.36,60.00,60.00
21.37,0.00,0.00,-107.36,-82.90,60.00,60.00
22.60,0.00,0.00,-106.66,-93.52,60.00,60.00
23.45,0.00,0.00,-104.44,-91.43,60.00,60.00
24.20,0.00,0.00,-113.12,-100.22,60.00,60.00
25.44,0.00,0.00,-118.54,-111.45,60.00,60.00
26.42,0.00,0.00,-117.44,-104.66,60.00,60.00
27.52,0.00,0.00,-128.23,-115.58,60.00,60.00
28.37,0.00,0.00,-126.72,-119.64,60.00,60.00
29.17,0.00,0.00,-136.27,-117.88,60.00,60.00
30.44,0.00,0.00,-137.18,-129.97,60.00,60.00
31.22,0.00,0.00,-152.53,-128.43,60.00,60.00
32.12,0.00,0.00,-157.41,-144.67,60.00,60.00
33.44,0.00,0.00,-159.26,-152.01,60.00,60.00
34.15,0.00,0.00,-157.79,-150.78,60.00,60.00
35.40,0.00,0.00,-176.40,-158.16,60.00,60.00
36.18,0.00,0.00,-169.87,-168.57,60.00,60.00
37.46,0.00,0.00,-183.38,-170.77,60.00,60.00
38.26,0.00,0.00,-182.79,-175.89,60.00,60.00
39.12,0.00,0.00,-199.51,-187.12,60.00,60.00
40.39,0.00,0.00,-202.26,-190.09,60.00,60.00
41.11,0.00,0.00,-207.07,-200.48,60.00,60.00
42.10,0.00,0.00,-213.75,-195.97,60.00,60.00
43.30,0.00,0.00,-216.45,-209.82,60.00,60.00
44.01,0.00,0.00,-227.11,-214.85,60.00,60.00
45.27,0.00,0.00,-230.52,-218.30,60.00,60.00
46.17,0.00,0.00,-237.11,-236.16,60.00,60.00
47.41,0.00,0.00,-257.43,-245.48,60.00,60.00
48.15,0.00,0.00,-251.83,-239.88,60.00,60.00
49.07,0.00,0.00,-264.44,-252.73,60.00,60.00
50.33,0.00,0.00,-274.17,-262.62,60.00,60.00
51.05,0.00,0.00,-274.20,-268.40,60.00,60.00
52.29,0.00,0.00,-289.75,-278.68,60.00,60.00
53.20,0.00,0.00,-302.74,-291.62,60.00,60.00
53.91,0.00,0.00,-297.36,-291.95,60.00,60.00
55.17,0.00,0.00,-307.73,-302.50,60.00,60.00
56.09,0.00,0.00,-321.17,-310.41,60.00,60.00
57.35,0.00,0.00,-331.94,-321.26,60.00,60.00
58.07,0.00,0.00,-338.03,-333.06,60.00,60.00
58.93,0.00,0.00,-345.48,-335.06,60.00,60.00
60.25,0.00,0.00,-351.76,-341.26,60.00,60.00
60.96,0.00,0.00,-363.74,-358.90,60.00,60.00
62.22,0.00,0.00,-380.92,-370.46,60.00,60.00
63.03,0.00,0.00,-382.81,-372.22,60.00,60.00
64.34,0.00,0.00,-400.43,-389.97,60.00,60.00
65.06,0.00,0.00,-395.97,-391.14,60.00,60.00
66.01,0.00,0.00,-416.03,-400.19,60.00,60.00
67.20,0.00,0.00,-421.79,-405.94,60.00,60.00
67.95,0.00,0.00,-434.53,-418.89,60.00,60.00
68.91,0.00,0.00,-432.62,-428.25,60.00,60.00
70.11,0.00,0.00,-450.00,-440.07,60.00,60.00
70.83,0.00,0.00,-457.19,-447.21,60.00,60.00
72.07,0.00,0.00,-464.00,-454.02,60.00,60.00
73.09,0.00,0.00,-479.77,-469.84,60.00,60.00
74.11,0.00,0.00,-484.56,-480.21,60.00,60.00
75.02,0.00,0.00,-499.48,-489.44,60.00,60.00
75.80,0.00,0.00,-507.52,-497.42,60.00,60.00
77.11,0.00,0.00,-521.19,-516.67,60.00,60.00
