Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25100 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-88.86,-57.99,70.00,70.00
0.89,0.00,0.00,-83.23,-57.90,70.00,70.00
1.60,0.00,0.00,-83.32,-63.70,70.00,70.00
2.82,0.00,0.00,-84.02,-64.45,70.00,70.00
3.65,0.00,0.00,-79.08,-59.52,70.00,70.00
4.40,0.00,0.00,-79.65,-60.23,70.00,70.00
5.25,0.00,0.00,-86.07,-66.73,70.00,70.00
6.53,0.00,0.00,-81.85,-68.12,70.00,70.00
7.24,0.00,0.00,-82.64,-68.99,70.00,70.00
7.98,0.00,0.00,-89.23,-70.05,70.00,70.00
9.25,0.00,0.00,-96.94,-77.78,70.00,70.00
10.02,0.00,0.00,-98.48,-73.67,70.00,70.00
10.88,0.00,0.00,-94.70,-75.52,70.00,70.00
12.12,0.00,0.00,-92.26,-78.33,70.00,70.00
12.84,0.00,0.00,-99.82,-85.61,70.00,70.00
13.76,0.00,0.00,-102.44,-82.57,70.00,70.00
14.98,0.00,0.00,-111.71,-80.66,70.00,70.00
15.70,0.00,0.00,-108.26,-83.17,70.00,70.00
16.60,0.00,0.00,-105.40,-91.85,70.00,70.00
17.89,0.00,0.00,-115.22,-90.86,70.00,70.00
18.60,0.00,0.00,-117.69,-93.58,70.00,70.00
19.84,0.00,0.00,-122.59,-104.02,70.00,70.00
20.59,0.00,0.00,-131.35,-101.58,70.00,70.00
21.44,0.00,0.00,-129.44,-105.18,70.00,70.00
22.68,0.00,0.00,-129.35,-122.04,70.00,70.00
23.58,0.00,0.00,-144.80,-120.56,70.00,70.00
24.86,0.00,0.00,-145.61,-126.83,70.00,70.00
25.57,0.00,0.00,-154.95,-130.58,70.00,70.00
26.44,0.00,0.00,-148.25,-135.18,70.00,70.00
27.75,0.00,0.00,-166.60,-136.69,70.00,70.00
28.47,0.00,0.00,-159.32,-146.29,70.00,70.00
29.73,0.00,0.00,-177.67,-153.65,70.00,70.00
30.54,0.00,0.00,-176.86,-164.14,70.00,70.00
31.85,0.00,0.00,-184.75,-161.13,70.00,70.00
32.57,0.00,0.00,-189.34,-176.92,70.00,70.00
33.52,0.00,0.00,-195.56,-177.78,70.00,70.00
34.73,0.00,0.00,-209.27,-185.95,70.00,70.00
35.45,0.00,0.00,-208.72,-185.08,70.00,70.00
36.48,0.00,0.00,-215.99,-192.28,70.00,70.00
37.62,0.00,0.00,-224.01,-205.88,70.00,70.00
38.33,0.00,0.00,-234.76,-205.33,70.00,70.00
39.58,0.00,0.00,-238.23,-220.14,70.00,70.00
40.60,0.00,0.00,-246.03,-228.03,70.00,70.00
41.62,0.00,0.00,-248.36,-230.21,70.00,70.00
42.53,0.00,0.00,-266.62,-237.37,70.00,70.00
43.30,0.00,0.00,-267.21,-254.93,70.00,70.00
44.61,0.00,0.00,-277.84,-260.11,70.00,70.00
45.37,0.00,0.00,-284.19,-266.33,70.00,70.00
46.62,0.00,0.00,-300.23,-271.56,70.00,70.00
47.56,0.00,0.00,-302.63,-285.29,70.00,70.00
48.28,0.00,0.00,-314.43,-291.56,70.00,70.00
49.52,0.00,0.00,-325.37,-297.00,70.00,70.00
50.39,0.00,0.00,-333.28,-310.58,70.00,70.00
51.67,0.00,0.00,-339.43,-316.74,70.00,70.00
52.39,0.00,0.00,-346.14,-334.60,70.00,70.00
53.31,0.00,0.00,-349.30,-337.63,70.00,70.00
54.60,0.00,0.00,-367.27,-350.02,70.00,70.00
55.32,0.00,0.00,-374.15,-351.41,70.00,70.00
56.57,0.00,0.00,-386.28,-363.76,70.00,70.00
57.35,0.00,0.00,-393.75,-377.07,70.00,70.00
58.67,0.00,0.00,-412.51,-384.72,70.00,70.00
59.41,0.00,0.00,-414.38,-403.55,70.00,70.00
60.34,0.00,0.00,-418.16,-413.13,70.00,70.00
61.59,0.00,0.00,-431.17,-420.51,70.00,70.00
62.31,0.00,0.00,-449.96,-433.70,70.00,70.00
63.56,0.00,0.00,-451.91,-446.97,70.00,70.00
64.43,0.00,0.00,-472.41,-456.28,70.00,70.00
65.17,0.00,0.00,-474.83,-458.64,70.00,70.00
66.42,0.00,0.00,-493.99,-466.63,70.00,70.00
67.41,0.00,0.00,-499.31,-477.53,70.00,70.00
68.48,0.00,0.00,-511.08,-494.89,70.00,70.00
69.35,0.00,0.00,-520.93,-499.06,70.00,70.00
70.15,0.00,0.00,-530.11,-508.16,70.00,70.00
71.47,0.00,0.00,-550.72,-528.75,70.00,70.00
72.19,0.00,0.00,-559.12,-531.63,70.00,70.00
73.17,0.00,0.00,-564.87,-548.72,70.00,70.00
74.38,0.00,0.00,-578.89,-562.72,70.00,70.00
75.09,0.00,0.00,-587.37,-565.69,70.00,70.00
76.35,0.00,0.00,-602.25,-591.77,70.00,70.00
77.25,0.00,0.00,-618.71,-602.62,70.00,70.00
78.49,0.00,0.00,-622.33,-617.83,70.00,70.00
79.23,0.00,0.00,-637.10,-621.17,70.00,70.00
80.15,0.00,0.00,-648.35,-638.26,-70.00,-70.00
81.42,0.00,0.00,-663.97,-648.35,-70.00,-70.00
82.15,0.00,0.00,-666.85,-662.43,-70.00,-70.00
83.43,0.00,0.00,-692.36,-665.31,-70.00,-70.00
84.29,0.00,0.00,-695.90,-680.19,-70.00,-70.00
85.62,0.00,0.00,-709.98,-694.31,-70.00,-70.00
86.35,0.00,0.00,-717.65,-707.48,-70.00,-70.00
87.61,0.00,0.00,-730.57,-714.75,-70.00,-70.00
88.55,0.00,0.00,-734.08,-729.32,-70.00,-70.00
89.77,0.00,0.00,-745.29,-734.81,-70.00,-70.00
90.55,0.00,0.00,-757.44,-735.84,-70.00,-70.00
91.81,0.00,0.00,-767.81,-746.04,-70.00,-70.00
92.75,0.00,0.00,-775.00,-764.38,-70.00,-70.00
94.01,0.00,0.00,-778.69,-773.35,-70.00,-70.00
94.75,0.00,0.00,-789.52,-772.71,-70.00,-70.00
95.69,0.00,0.00,-796.09,-778.97,-70.00,-70.00
97.00,0.00,0.00,-798.86,-781.41,-70.00,-70.00
97.72,0.00,0.00,-808.75,-796.95,-70.00,-70.00
99.00,0.00,0.00,-815.87,-792.97,-70.00,-70.00
99.77,0.00,0.00,-819.78,-802.66,-70.00,-70.00
101.10,0.00,0.00,-826.00,-809.10,-70.00,-70.00
101.90,0.00,0.00,-829.58,-818.22,-70.00,-70.00
103.18,0.00,0.00,-840.67,-812.13,-70.00,-70.00
104.11,0.00,0.00,-833.05,-815.38,-70.00,-70.00
105.44,0.00,0.00,-843.11,-825.16,-70.00,-70.00
106.17,0.00,0.00,-850.74,-821.71,-70.00,-70.00
107.46,0.00,0.00,-848.32,-830.46,-70.00,-70.00
108.24,0.00,0.00,-844.34,-826.41,-70.00,-70.00
109.57,0.00,0.00,-846.80,-839.88,-70.00,-70.00
110.38,0.00,0.00,-853.70,-841.20,-70.00,-70.00
111.66,0.00,0.00,-861.02,-836.89,-70.00,-70.00
112.58,0.00,0.00,-861.72,-843.22,-70.00,-70.00
113.92,0.00,0.00,-856.67,-832.57,-70.00,-70.00
114.65,0.00,0.00,-862.29,-832.79,-70.00,-70.00
115.94,0.00,0.00,-856.36,-832.52,-70.00,-70.00
116.72,0.00,0.00,-861.64,-843.53,-70.00,-70.00
118.05,0.00,0.00,-860.84,-836.94,-70.00,-70.00
118.85,0.00,0.00,-849.09,-836.19,-70.00,-70.00
120.13,0.00,0.00,-853.40,-834.48,-70.00,-70.00
121.06,0.00,0.00,-846.63,-833.07,-70.00,-70.00
122.39,0.00,0.00,-850.32,-825.18,-70.00,-70.00
123.13,0.00,0.00,-854.60,-829.36,-70.00,-70.00
124.41,0.00,0.00,-851.97,-832.19,-70.00,-70.00
125.19,0.00,0.00,-844.58,-830.30,-70.00,-70.00
126.52,0.00,0.00,-835.38,-827.05,-70.00,-70.00
127.33,0.00,0.00,-838.67,-813.63,-70.00,-70.00
128.61,0.00,0.00,-834.79,-815.65,-70.00,-70.00
129.54,0.00,0.00,-831.95,-818.61,-70.00,-70.00
130.87,0.00,0.00,-822.06,-802.86,-70.00,-70.00
131.60,0.00,0.00,-825.25,-800.18,-70.00,-70.00
132.89,0.00,0.00,-815.21,-806.40,-70.00,-70.00
133.67,0.00,0.00,-812.22,-797.59,-70.00,-70.00
135.00,0.00,0.00,-818.26,-792.20,-70.00,-70.00
135.80,0.00,0.00,-803.69,-794.49,-70.00,-70.00
137.08,0.00,0.00,-804.07,-783.35,-70.00,-70.00
138.01,0.00,0.00,-800.02,-784.78,-70.00,-70.00
139.35,0.00,0.00,-788.27,-767.31,-70.00,-70.00
140.08,0.00,0.00,-795.72,-775.02,-70.00,-70.00
141.36,0.00,0.00,-783.57,-763.13,-70.00,-70.00
142.14,0.00,0.00,-785.21,-764.69,-70.00,-70.00
143.48,0.00,0.00,-772.49,-751.97,-70.00,-70.00
144.28,0.00,0.00,-773.70,-753.00,-70.00,-70.00
145.56,0.00,0.00,-755.31,-739.97,-70.00,-70.00
146.49,0.00,0.00,-755.38,-734.19,-70.00,-70.00
147.82,0.00,0.00,-753.05,-725.87,-70.00,-70.00
148.55,0.00,0.00,-742.94,-726.77,-70.00,-70.00
149.84,0.00,0.00,-734.55,-712.62,-70.00,-70.00
150.62,0.00,0.00,-723.80,-707.37,-70.00,-70.00
151.95,0.00,0.00,-725.98,-698.07,-70.00,-70.00
152.76,0.00,0.00,-709.21,-686.89,-70.00,-70.00
154.04,0.00,0.00,-700.25,-683.06,-70.00,-70.00
154.96,0.00,0.00,-704.93,-676.14,-70.00,-70.00
156.30,0.00,0.00,-689.63,-666.12,-70.00,-70.00
157.03,0.00,0.00,-678.45,-660.65,-70.00,-70.00
158.32,0.00,0.00,-674.19,-650.72,-70.00,-70.00
159.10,0.00,0.00,-668.10,-644.55,-70.00,-70.00
========================= [SUCCESS] Took 84.39 seconds =========================
