Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.4% (used 25164 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,58.97,-155.06,-80.00,0
0.86,0.00,0.00,64.64,-149.48,-80.00,0
1.53,0.00,0.00,59.15,-155.06,-80.00,0
2.38,0.00,0.00,59.59,-149.44,-80.00,0
3.05,0.00,0.00,60.07,-155.10,-80.00,0
4.24,0.00,0.00,61.17,-149.26,-80.00,0
5.19,0.00,0.00,67.57,-149.26,-80.00,0
5.85,0.00,0.00,68.40,-154.80,-80.00,0
7.01,0.00,0.00,75.26,-148.78,-80.00,0
7.69,0.00,0.00,70.42,-154.18,-80.00,0
8.57,0.00,0.00,71.43,-148.16,-80.00,0
9.24,0.00,0.00,77.98,-153.52,-80.00,0
10.08,0.00,0.00,67.85,-153.17,-80.00,0
11.29,0.00,0.00,75.19,-152.42,-80.00,0
12.05,0.00,0.00,70.88,-146.45,-80.00,0
12.81,0.00,0.00,77.87,-151.52,-80.00,0
13.67,0.00,0.00,79.69,-156.49,-80.00,0
14.34,0.00,0.00,81.06,-155.96,-80.00,0
15.54,0.00,0.00,84.00,-155.04,-80.00,0
16.52,0.00,0.00,80.82,-148.80,-80.00,0
17.18,0.00,0.00,88.20,-148.27,-80.00,0
18.34,0.00,0.00,96.97,-147.35,-80.00,0
19.11,0.00,0.00,99.07,-152.36,-80.00,0
19.87,0.00,0.00,95.67,-140.38,-80.00,0
20.73,0.00,0.00,98.17,-139.46,-80.00,0
21.40,0.00,0.00,100.20,-138.67,-80.00,0
22.61,0.00,0.00,104.17,-142.89,-80.00,0
23.62,0.00,0.00,107.71,-136.12,-80.00,0
24.29,0.00,0.00,104.59,-141.00,-80.00,0
25.41,0.00,0.00,114.41,-139.57,-80.00,0
26.31,0.00,0.00,123.46,-144.14,-80.00,0
26.98,0.00,0.00,114.83,-137.64,-80.00,0
27.88,0.00,0.00,124.08,-142.16,-80.00,0
29.11,0.00,0.00,134.98,-129.35,-80.00,0
29.78,0.00,0.00,132.45,-134.06,-80.00,0
30.64,0.00,0.00,136.34,-132.96,-80.00,0
31.90,0.00,0.00,142.29,-125.53,-80.00,0
32.57,0.00,0.00,139.97,-130.19,-80.00,0
33.38,0.00,0.00,149.66,-134.74,-80.00,0
34.11,0.00,0.00,153.41,-128.06,-80.00,0
35.32,0.00,0.00,159.98,-131.97,-80.00,0
36.27,0.00,0.00,165.06,-130.61,-80.00,0
36.94,0.00,0.00,168.75,-129.59,-80.00,0
38.16,0.00,0.00,175.47,-116.52,-80.00,0
38.96,0.00,0.00,185.73,-115.16,-80.00,0
39.68,0.00,0.00,184.28,-119.60,-80.00,0
40.53,0.00,0.00,183.52,-112.52,-80.00,0
41.77,0.00,0.00,196.55,-121.60,-80.00,0
42.46,0.00,0.00,200.74,-120.37,-80.00,0
43.35,0.00,0.00,206.26,-113.25,-80.00,0
44.56,0.00,0.00,219.44,-111.07,-80.00,0
45.24,0.00,0.00,218.12,-104.39,-80.00,0
46.17,0.00,0.00,218.63,-102.72,-80.00,0
46.84,0.00,0.00,234.07,-107.16,-80.00,0
48.06,0.00,0.00,242.16,-104.85,-80.00,0
48.87,0.00,0.00,236.65,-108.94,-80.00,0
49.59,0.00,0.00,247.19,-102.04,-80.00,0
50.49,0.00,0.00,247.90,-94.59,-80.00,0
51.73,0.00,0.00,268.00,-97.98,-80.00,0
52.39,0.00,0.00,267.14,-96.70,-80.00,0
53.13,0.00,0.00,272.61,-100.90,-80.00,0
54.43,0.00,0.00,287.86,-98.35,-80.00,0
55.13,0.00,0.00,281.95,-91.54,-80.00,0
56.02,0.00,0.00,294.28,-84.22,-80.00,0
56.69,0.00,0.00,293.82,-88.57,-80.00,0
57.91,0.00,0.00,308.83,-80.62,-80.00,0
58.69,0.00,0.00,315.02,-79.12,-80.00,0
59.45,0.00,0.00,320.98,-83.23,-80.00,0
60.28,0.00,0.00,333.35,-87.10,-80.00,0
61.54,0.00,0.00,338.05,-84.55,-80.00,0
62.20,0.00,0.00,343.56,-77.67,-80.00,0
63.06,0.00,0.00,356.15,-70.25,-80.00,0
63.73,0.00,0.00,356.13,-68.84,-80.00,0
64.68,0.00,0.00,369.78,-72.51,-80.00,0
65.82,0.00,0.00,373.78,-70.31,-80.00,0
66.49,0.00,0.00,379.51,-68.95,-80.00,0
67.41,0.00,0.00,393.16,-67.04,-80.00,0
68.58,0.00,0.00,397.73,-59.08,-80.00,0
69.25,0.00,0.00,403.86,-63.35,-80.00,0
70.15,0.00,0.00,411.81,-61.44,-80.00,0
70.81,0.00,0.00,423.52,-60.07,-80.00,0
72.04,0.00,0.00,434.82,-57.57,-80.00,0
72.82,0.00,0.00,430.71,-50.34,-80.00,0
73.57,0.00,0.00,443.43,-48.85,-80.00,0
74.41,0.00,0.00,456.88,-47.00,-80.00,0
75.66,0.00,0.00,463.12,-55.68,-80.00,0
76.33,0.00,0.00,463.89,-48.60,-80.00,0
77.17,0.00,0.00,477.44,-52.60,-80.00,0
77.85,0.00,0.00,489.66,-45.44,-80.00,0
78.80,0.00,0.00,487.66,-43.48,-80.00,0
