Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25116 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-179.43,-23.09,50.00,50.00
0.90,0.00,0.00,-179.41,-23.16,50.00,50.00
1.59,0.00,0.00,-179.38,-23.18,50.00,50.00
2.56,0.00,0.00,-179.78,-23.55,50.00,50.00
3.76,0.00,0.00,-180.46,-24.15,50.00,50.00
4.45,0.00,0.00,-181.03,-24.52,50.00,50.00
5.68,0.00,0.00,-181.98,-25.38,50.00,50.00
6.55,0.00,0.00,-182.77,-26.08,50.00,50.00
7.25,0.00,0.00,-183.43,-26.65,50.00,50.00
8.47,0.00,0.00,-184.92,-27.95,50.00,50.00
9.46,0.00,0.00,-186.24,-29.38,50.00,50.00
10.15,0.00,0.00,-187.40,-30.37,50.00,50.00
11.40,0.00,0.00,-189.51,-32.34,50.00,50.00
12.09,0.00,0.00,-190.74,-33.53,50.00,50.00
13.42,0.00,0.00,-193.36,-36.01,50.00,50.00
14.23,0.00,0.00,-195.05,-37.73,50.00,50.00
15.02,0.00,0.00,-196.81,-39.66,50.00,50.00
16.31,0.00,0.00,-199.82,-42.82,50.00,50.00
17.07,0.00,0.00,-201.84,-44.82,50.00,50.00
17.96,0.00,0.00,-204.10,-47.04,50.00,50.00
19.26,0.00,0.00,-207.91,-50.58,50.00,50.00
19.95,0.00,0.00,-210.01,-52.56,50.00,50.00
21.18,0.00,0.00,-214.12,-56.25,50.00,50.00
22.00,0.00,0.00,-216.85,-58.84,50.00,50.00
22.79,0.00,0.00,-219.66,-61.46,50.00,50.00
24.01,0.00,0.00,-223.84,-65.81,50.00,50.00
24.95,0.00,0.00,-227.31,-69.30,50.00,50.00
25.65,0.00,0.00,-229.90,-72.00,50.00,50.00
26.89,0.00,0.00,-234.80,-76.93,50.00,50.00
27.75,0.00,0.00,-238.38,-80.51,50.00,50.00
29.04,0.00,0.00,-243.83,-85.96,50.00,50.00
29.74,0.00,0.00,-246.82,-89.03,50.00,50.00
30.67,0.00,0.00,-250.93,-93.12,50.00,50.00
31.89,0.00,0.00,-256.38,-98.48,50.00,50.00
