Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25116 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-88.11,38.52,80.00,80.00
0.88,0.00,0.00,-88.11,38.65,80.00,80.00
1.59,0.00,0.00,-88.24,38.36,80.00,80.00
2.40,0.00,0.00,-88.73,38.10,80.00,80.00
3.67,0.00,0.00,-89.74,37.16,80.00,80.00
4.38,0.00,0.00,-90.48,36.47,80.00,80.00
5.14,0.00,0.00,-91.52,35.73,80.00,80.00
6.41,0.00,0.00,-93.16,34.19,80.00,80.00
7.14,0.00,0.00,-94.28,33.05,80.00,80.00
8.02,0.00,0.00,-95.84,31.62,80.00,80.00
8.73,0.00,0.00,-97.19,30.17,80.00,80.00
9.92,0.00,0.00,-99.82,27.38,80.00,80.00
10.80,0.00,0.00,-102.11,25.00,80.00,80.00
11.51,0.00,0.00,-104.08,23.05,80.00,80.00
12.74,0.00,0.00,-107.82,19.38,80.00,80.00
13.63,0.00,0.00,-110.76,16.63,80.00,80.00
14.35,0.00,0.00,-113.27,14.30,80.00,80.00
15.57,0.00,0.00,-117.66,10.00,80.00,80.00
16.46,0.00,0.00,-121.20,6.37,80.00,80.00
17.17,0.00,0.00,-124.23,3.58,80.00,80.00
18.39,0.00,0.00,-129.46,-1.74,80.00,80.00
19.28,0.00,0.00,-133.44,-5.82,80.00,80.00
20.00,0.00,0.00,-136.67,-9.16,80.00,80.00
21.22,0.00,0.00,-142.51,-14.90,80.00,80.00
22.12,0.00,0.00,-147.06,-19.58,80.00,80.00
22.84,0.00,0.00,-150.89,-23.44,80.00,80.00
24.08,0.00,0.00,-157.65,-30.34,80.00,80.00
24.98,0.00,0.00,-162.66,-35.53,80.00,80.00
26.18,0.00,0.00,-169.78,-42.65,80.00,80.00
26.94,0.00,0.00,-174.53,-47.48,80.00,80.00
27.79,0.00,0.00,-179.98,-52.84,80.00,80.00
29.08,0.00,0.00,-188.81,-61.44,80.00,80.00
29.80,0.00,0.00,-193.86,-66.31,80.00,80.00
30.69,0.00,0.00,-200.10,-72.47,80.00,80.00
31.96,0.00,0.00,-209.36,-81.41,80.00,80.00
32.69,0.00,0.00,-214.54,-86.68,80.00,80.00
33.90,0.00,0.00,-223.62,-95.78,80.00,80.00
34.78,0.00,0.00,-230.36,-102.55,80.00,80.00
35.51,0.00,0.00,-236.03,-108.15,80.00,80.00
36.75,0.00,0.00,-246.14,-118.17,80.00,80.00
37.75,0.00,0.00,-254.36,-126.30,80.00,80.00
38.81,0.00,0.00,-263.41,-135.20,80.00,80.00
39.69,0.00,0.00,-270.83,-142.69,80.00,80.00
40.49,0.00,0.00,-277.80,-149.59,80.00,80.00
41.80,0.00,0.00,-289.56,-161.28,80.00,80.00
42.53,0.00,0.00,-296.19,-167.83,80.00,80.00
43.51,0.00,0.00,-305.22,-176.92,80.00,80.00
44.71,0.00,0.00,-316.58,-188.06,80.00,80.00
45.43,0.00,0.00,-323.37,-194.74,80.00,80.00
46.69,0.00,0.00,-335.65,-206.87,80.00,80.00
47.57,0.00,0.00,-344.44,-215.40,80.00,80.00
48.82,0.00,0.00,-356.99,-228.10,80.00,80.00
49.56,0.00,0.00,-364.57,-235.70,80.00,80.00
50.48,0.00,0.00,-374.11,-245.19,80.00,80.00
51.75,0.00,0.00,-387.49,-258.57,80.00,80.00
52.47,0.00,0.00,-394.98,-266.15,80.00,80.00
53.71,0.00,0.00,-408.41,-279.62,80.00,80.00
54.61,0.00,0.00,-418.16,-289.47,80.00,80.00
55.33,0.00,0.00,-426.16,-297.44,80.00,80.00
56.58,0.00,0.00,-440.18,-311.42,80.00,80.00
57.51,0.00,0.00,-450.73,-321.83,80.00,80.00
58.74,0.00,0.00,-465.03,-336.01,80.00,80.00
59.46,0.00,0.00,-473.42,-344.29,80.00,80.00
60.41,0.00,0.00,-484.43,-355.28,80.00,80.00
61.68,0.00,0.00,-499.55,-370.39,80.00,80.00
62.40,0.00,0.00,-508.16,-379.05,80.00,80.00
63.65,0.00,0.00,-523.21,-393.82,80.00,80.00
64.40,0.00,0.00,-532.51,-402.96,80.00,80.00
65.69,0.00,0.00,-548.61,-418.86,80.00,80.00
66.51,0.00,0.00,-558.92,-429.08,80.00,80.00
67.34,0.00,0.00,-569.36,-439.32,80.00,80.00
68.62,0.00,0.00,-585.59,-455.60,80.00,80.00
69.37,0.00,0.00,-595.24,-465.18,80.00,80.00
70.32,0.00,0.00,-607.52,-477.36,80.00,80.00
71.52,0.00,0.00,-623.17,-492.82,80.00,80.00
72.25,0.00,0.00,-632.64,-502.10,80.00,80.00
73.48,0.00,0.00,-649.14,-518.44,80.00,80.00
74.51,0.00,0.00,-662.70,-532.00,80.00,80.00
75.53,0.00,0.00,-676.60,-545.71,80.00,80.00
76.43,0.00,0.00,-688.82,-557.86,80.00,80.00
77.21,0.00,0.00,-699.39,-568.37,80.00,80.00
78.52,0.00,0.00,-717.45,-586.34,80.00,80.00
79.28,0.00,0.00,-728.06,-596.73,80.00,80.00
80.52,0.00,0.00,-745.42,-614.29,80.00,80.00
81.47,0.00,0.00,-758.74,-627.50,80.00,80.00
82.19,0.00,0.00,-768.96,-637.65,80.00,80.00
83.45,0.00,0.00,-786.80,-655.53,80.00,80.00
84.21,0.00,0.00,-797.81,-666.54,80.00,80.00
85.47,0.00,0.00,-816.06,-684.76,80.00,80.00
86.32,0.00,0.00,-828.48,-697.10,80.00,80.00
87.15,0.00,0.00,-840.72,-709.43,80.00,80.00
88.46,0.00,0.00,-860.12,-728.66,80.00,80.00
89.18,0.00,0.00,-870.97,-739.38,80.00,80.00
90.43,0.00,0.00,-889.72,-757.88,80.00,80.00
91.36,0.00,0.00,-903.71,-771.64,80.00,80.00
92.53,0.00,0.00,-921.40,-789.04,80.00,80.00
93.35,0.00,0.00,-933.86,-801.50,80.00,80.00
94.16,0.00,0.00,-946.23,-813.78,80.00,80.00
95.43,0.00,0.00,-965.74,-833.16,80.00,80.00
96.21,0.00,0.00,-977.72,-845.05,80.00,80.00
97.10,0.00,0.00,-991.56,-858.69,80.00,80.00
98.42,0.00,0.00,-1012.24,-879.21,80.00,80.00
99.14,0.00,0.00,-1023.53,-890.49,80.00,80.00
100.42,0.00,0.00,-1043.53,-910.52,-80.00,-80.00
101.16,0.00,0.00,-1055.24,-922.24,-80.00,-80.00
102.52,0.00,0.00,-1075.94,-942.65,-80.00,-80.00
103.32,0.00,0.00,-1087.71,-954.27,-80.00,-80.00
104.61,0.00,0.00,-1105.97,-972.36,-80.00,-80.00
105.61,0.00,0.00,-1119.86,-986.22,-80.00,-80.00
106.88,0.00,0.00,-1137.24,-1003.25,-80.00,-80.00
108.10,0.00,0.00,-1153.15,-1019.07,-80.00,-80.00
108.91,0.00,0.00,-1163.63,-1029.40,-80.00,-80.00
110.19,0.00,0.00,-1179.23,-1044.47,-80.00,-80.00
