Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25116 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
53.12,0.00,0.00,-460.13,-314.12,100.00,100.00
53.87,0.00,0.00,-469.80,-323.61,100.00,100.00
55.12,0.00,0.00,-486.25,-340.05,100.00,100.00
56.18,0.00,0.00,-500.32,-354.07,100.00,100.00
57.29,0.00,0.00,-515.30,-369.10,100.00,100.00
58.09,0.00,0.00,-526.31,-379.95,100.00,100.00
59.36,0.00,0.00,-544.09,-397.38,100.00,100.00
60.32,0.00,0.00,-557.67,-410.89,100.00,100.00
61.52,0.00,0.00,-574.94,-428.09,100.00,100.00
62.29,0.00,0.00,-585.99,-439.12,100.00,100.00
63.22,0.00,0.00,-599.57,-452.68,100.00,100.00
64.58,0.00,0.00,-619.43,-472.43,100.00,100.00
65.65,0.00,0.00,-635.32,-488.23,100.00,100.00
66.53,0.00,0.00,-648.35,-501.20,100.00,100.00
67.80,0.00,0.00,-667.53,-520.27,100.00,100.00
68.60,0.00,0.00,-679.64,-532.55,100.00,100.00
69.43,0.00,0.00,-692.47,-545.23,100.00,100.00
70.70,0.00,0.00,-712.40,-564.92,-100.00,-100.00
71.65,0.00,0.00,-727.25,-579.62,-100.00,-100.00
72.99,0.00,0.00,-747.36,-599.37,-100.00,-100.00
73.70,0.00,0.00,-757.31,-609.26,-100.00,-100.00
74.99,0.00,0.00,-775.09,-627.12,-100.00,-100.00
76.28,0.00,0.00,-792.33,-644.46,-100.00,-100.00
77.15,0.00,0.00,-803.98,-655.64,-100.00,-100.00
78.51,0.00,0.00,-821.43,-672.80,-100.00,-100.00
79.22,0.00,0.00,-830.32,-681.55,-100.00,-100.00
80.52,0.00,0.00,-845.46,-696.18,-100.00,-100.00
81.50,0.00,0.00,-856.21,-706.84,-100.00,-100.00
82.74,0.00,0.00,-869.19,-719.56,-100.00,-100.00
83.49,0.00,0.00,-876.67,-726.90,-100.00,-100.00
84.78,0.00,0.00,-889.23,-738.81,-100.00,-100.00
85.82,0.00,0.00,-898.68,-747.55,-100.00,-100.00
86.97,0.00,0.00,-908.99,-756.52,-100.00,-100.00
87.78,0.00,0.00,-915.84,-762.06,-100.00,-100.00
89.07,0.00,0.00,-926.04,-770.25,-100.00,-100.00
90.01,0.00,0.00,-933.13,-775.66,-100.00,-100.00
91.31,0.00,0.00,-942.10,-782.78,-100.00,-100.00
92.68,0.00,0.00,-950.89,-789.19,-100.00,-100.00
93.39,0.00,0.00,-955.20,-792.25,-100.00,-100.00
94.68,0.00,0.00,-962.18,-797.15,-100.00,-100.00
95.51,0.00,0.00,-966.45,-800.40,-100.00,-100.00
96.86,0.00,0.00,-972.80,-805.69,-100.00,-100.00
97.61,0.00,0.00,-975.72,-808.66,-100.00,-100.00
98.89,0.00,0.00,-979.67,-813.30,-100.00,-100.00
99.89,0.00,0.00,-982.02,-816.48,-100.00,-100.00
101.12,0.00,0.00,-984.42,-820.00,-100.00,-100.00
101.87,0.00,0.00,-985.83,-821.71,-100.00,-100.00
103.15,0.00,0.00,-987.82,-824.17,-100.00,-100.00
104.25,0.00,0.00,-989.27,-825.47,-100.00,-100.00
105.32,0.00,0.00,-990.24,-826.04,-100.00,-100.00
106.68,0.00,0.00,-990.83,-825.47,-100.00,-100.00
107.50,0.00,0.00,-990.90,-824.79,-100.00,-100.00
108.80,0.00,0.00,-990.48,-823.12,-100.00,-100.00
109.75,0.00,0.00,-989.76,-821.82,-100.00,-100.00
111.07,0.00,0.00,-988.24,-819.89,-100.00,-100.00
111.78,0.00,0.00,-987.19,-818.79,-100.00,-100.00
113.08,0.00,0.00,-985.01,-816.81,-100.00,-100.00
114.09,0.00,0.00,-983.06,-814.90,-100.00,-100.00
115.42,0.00,0.00,-979.78,-811.91,-100.00,-100.00
116.55,0.00,0.00,-976.35,-808.77,-100.00,-100.00
117.41,0.00,0.00,-973.48,-805.80,-100.00,-100.00
118.69,0.00,0.00,-968.80,-800.79,-100.00,-100.00
119.68,0.00,0.00,-965.26,-796.57,-100.00,-100.00
121.01,0.00,0.00,-960.38,-790.66,-100.00,-100.00
121.72,0.00,0.00,-957.57,-787.35,-100.00,-100.00
123.02,0.00,0.00,-951.94,-780.64,-100.00,-100.00
124.32,0.00,0.00,-945.46,-773.61,-100.00,-100.00
125.22,0.00,0.00,-940.87,-768.63,-100.00,-100.00
126.57,0.00,0.00,-933.62,-760.87,-100.00,-100.00
127.28,0.00,0.00,-929.55,-756.52,-100.00,-100.00
128.58,0.00,0.00,-921.71,-748.50,-100.00,-100.00
129.65,0.00,0.00,-915.10,-741.80,-100.00,-100.00
130.82,0.00,0.00,-907.47,-733.97,-100.00,-100.00
132.21,0.00,0.00,-898.13,-724.53,-100.00,-100.00
132.92,0.00,0.00,-893.14,-719.41,-100.00,-100.00
134.21,0.00,0.00,-883.89,-709.74,-100.00,-100.00
135.16,0.00,0.00,-876.82,-702.38,-100.00,-100.00
136.52,0.00,0.00,-866.58,-691.55,-100.00,-100.00
137.23,0.00,0.00,-861.13,-685.66,-100.00,-100.00
138.52,0.00,0.00,-850.94,-674.89,-100.00,-100.00
139.42,0.00,0.00,-843.77,-667.22,-100.00,-100.00
140.77,0.00,0.00,-832.54,-655.44,0.00,0.00
141.46,0.00,0.00,-826.63,-649.23,0.00,0.00
142.68,0.00,0.00,-816.33,-638.61,0.00,0.00
143.74,0.00,0.00,-807.45,-629.78,0.00,0.00
144.71,0.00,0.00,-799.58,-621.89,0.00,0.00
145.63,0.00,0.00,-792.11,-614.33,0.00,0.00
146.40,0.00,0.00,-785.90,-607.90,0.00,0.00
147.65,0.00,0.00,-775.88,-597.68,0.00,0.00
148.46,0.00,0.00,-769.53,-590.98,0.00,0.00
149.34,0.00,0.00,-762.76,-583.81,0.00,0.00
150.60,0.00,0.00,-753.51,-573.99,0.00,0.00
151.30,0.00,0.00,-748.59,-568.50,0.00,0.00
152.30,0.00,0.00,-741.62,-560.83,0.00,0.00
153.40,0.00,0.00,-734.02,-552.52,0.00,0.00
154.16,0.00,0.00,-728.90,-546.90,0.00,0.00
155.39,0.00,0.00,-720.62,-538.13,0.00,0.00
156.34,0.00,0.00,-714.27,-531.47,0.00,0.00
157.03,0.00,0.00,-709.63,-526.51,0.00,0.00
158.27,0.00,0.00,-701.21,-518.27,0.00,0.00
159.15,0.00,0.00,-695.39,-512.38,0.00,0.00
160.45,0.00,0.00,-687.08,-504.10,0.00,0.00
161.14,0.00,0.00,-682.82,-499.75,0.00,0.00
162.01,0.00,0.00,-677.50,-494.27,0.00,0.00
163.29,0.00,0.00,-669.97,-486.39,0.00,0.00
163.99,0.00,0.00,-666.04,-482.15,0.00,0.00
164.90,0.00,0.00,-660.98,-476.63,0.00,0.00
166.20,0.00,0.00,-653.88,-468.87,0.00,0.00
166.90,0.00,0.00,-650.17,-464.77,0.00,0.00
168.12,0.00,0.00,-643.71,-457.82,0.00,0.00
168.94,0.00,0.00,-639.58,-453.36,0.00,0.00
169.71,0.00,0.00,-635.60,-449.14,0.00,0.00
170.93,0.00,0.00,-629.49,-442.81,0.00,0.00
171.88,0.00,0.00,-624.86,-438.07,0.00,0.00
172.57,0.00,0.00,-621.50,-434.62,0.00,0.00
173.81,0.00,0.00,-615.67,-428.73,0.00,0.00
174.69,0.00,0.00,-611.72,-424.58,0.00,0.00
175.98,0.00,0.00,-606.12,-418.80,0.00,0.00
176.68,0.00,0.00,-603.24,-415.59,0.00,0.00
177.52,0.00,0.00,-599.66,-411.83,0.00,0.00
178.81,0.00,0.00,-594.54,-406.05,0.00,0.00
179.52,0.00,0.00,-591.79,-402.98,0.00,0.00
180.47,0.00,0.00,-588.21,-398.98,0.00,0.00
181.68,0.00,0.00,-583.66,-393.90,0.00,0.00
182.37,0.00,0.00,-580.96,-391.03,0.00,0.00
183.37,0.00,0.00,-577.35,-387.05,0.00,0.00
184.48,0.00,0.00,-573.24,-382.63,0.00,0.00
185.24,0.00,0.00,-570.52,-379.62,0.00,0.00
186.47,0.00,0.00,-566.26,-375.03,0.00,0.00
187.42,0.00,0.00,-562.96,-371.67,0.00,0.00
188.11,0.00,0.00,-560.59,-369.16,0.00,0.00
189.35,0.00,0.00,-556.55,-364.97,0.00,0.00
190.23,0.00,0.00,-553.73,-361.85,0.00,0.00
191.52,0.00,0.00,-549.65,-357.54,0.00,0.00
192.22,0.00,0.00,-547.54,-355.19,0.00,0.00
193.08,0.00,0.00,-544.94,-352.42,0.00,0.00
194.37,0.00,0.00,-541.14,-348.35,0.00,0.00
195.07,0.00,0.00,-539.23,-346.16,0.00,0.00
195.98,0.00,0.00,-536.64,-343.37,0.00,0.00
197.28,0.00,0.00,-533.12,-339.39,0.00,0.00
197.98,0.00,0.00,-531.25,-337.37,0.00,0.00
199.19,0.00,0.00,-528.16,-333.92,0.00,0.00
200.02,0.00,0.00,-526.11,-331.55,0.00,0.00
200.78,0.00,0.00,-524.29,-329.52,0.00,0.00
202.01,0.00,0.00,-521.50,-326.29,0.00,0.00
202.96,0.00,0.00,-519.19,-323.92,0.00,0.00
203.65,0.00,0.00,-517.63,-322.21,0.00,0.00
204.89,0.00,0.00,-514.75,-319.26,0.00,0.00
205.77,0.00,0.00,-512.93,-317.33,0.00,0.00
207.06,0.00,0.00,-510.42,-314.43,0.00,0.00
207.76,0.00,0.00,-509.13,-313.00,0.00,0.00
208.62,0.00,0.00,-507.63,-311.20,0.00,0.00
209.91,0.00,0.00,-505.22,-308.34,0.00,0.00
========================= [SUCCESS] Took 12.70 seconds =========================
