BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,7.00,5.08,7.00,5.08,197.72,31.40,-0.03,-0.03,-288.55,-288.37,17.46,9.80,-50.00,-50.00,44.96,166.57
3.42,7.01,5.08,6.35,5.11,187.66,20.37,10.30,11.27,61.16,66.88,17.73,10.13,50.00,50.00,44.93,166.60
18.72,7.47,5.13,6.34,5.11,187.53,20.06,18.82,18.22,24.81,22.52,18.77,11.43,43.58,33.96,44.93,166.60
21.28,7.61,5.15,6.55,5.13,191.17,23.25,17.65,16.99,6.16,5.26,18.92,11.63,25.08,16.89,44.93,166.60
24.06,7.77,5.17,6.95,5.22,199.13,28.28,12.71,14.35,-20.99,-5.21,19.07,11.83,-1.93,6.62,44.93,166.60
26.53,7.93,5.19,7.28,5.31,206.05,32.17,8.75,12.80,-21.04,-0.68,19.19,12.00,-1.85,11.32,44.93,166.60
29.01,8.11,5.21,7.53,5.34,210.68,35.75,7.35,11.79,-3.98,2.26,19.30,12.17,15.32,14.43,44.93,166.60
31.25,8.28,5.23,7.75,5.32,213.98,39.68,7.20,10.35,4.59,-2.97,19.40,12.31,23.99,9.34,44.93,166.60
34.19,8.53,5.26,8.05,5.32,218.88,44.63,6.73,8.91,2.55,-1.45,19.51,12.49,22.06,11.04,44.93,166.60
36.32,8.71,5.28,8.27,5.36,223.08,47.75,5.97,8.51,-1.43,3.57,19.59,12.62,18.16,16.19,44.93,166.60
38.98,8.96,5.31,8.57,5.41,228.97,51.68,4.60,8.16,-5.34,4.21,19.68,12.77,14.34,16.98,44.93,166.60
41.29,9.19,5.33,8.79,5.44,232.92,54.91,4.82,8.24,5.49,7.15,19.74,12.89,25.23,20.05,44.93,166.60
44.06,9.48,5.37,9.09,5.44,237.73,59.79,5.24,7.50,6.86,1.36,19.82,13.04,26.67,14.40,44.93,166.60
46.18,9.71,5.39,9.31,5.43,241.38,63.52,5.80,7.10,9.28,2.39,19.86,13.14,29.15,15.53,44.93,166.60
48.60,9.98,5.42,9.58,5.47,246.28,67.35,5.91,7.25,5.48,6.82,19.91,13.25,25.39,20.07,44.93,166.60
50.71,10.23,5.45,9.81,5.50,250.56,70.62,6.15,7.56,6.95,8.66,19.95,13.34,26.90,22.00,44.93,166.60
53.41,10.56,5.49,10.14,5.53,256.61,75.41,6.12,7.53,4.69,5.85,19.99,13.45,24.68,19.30,44.93,166.60
56.25,10.92,5.53,10.52,5.55,263.00,81.34,6.30,6.81,6.16,0.98,20.01,13.56,26.17,14.54,44.93,166.60
58.62,11.23,5.57,10.80,5.58,268.23,85.52,6.77,7.15,8.84,8.20,20.03,13.64,28.87,21.85,44.93,166.60
61.26,11.59,5.61,11.16,5.63,274.80,90.51,6.75,7.35,5.27,7.23,20.04,13.73,25.31,20.95,44.93,166.60
63.52,11.90,5.65,11.47,5.66,280.51,95.14,6.81,7.29,5.97,5.40,20.04,13.79,26.01,19.19,44.93,166.60
65.90,12.25,5.69,11.81,5.69,286.51,100.28,7.09,7.12,7.68,4.44,20.03,13.86,27.71,18.30,44.93,166.60
68.24,12.59,5.73,12.15,5.72,292.55,105.27,7.34,7.12,7.75,5.69,20.01,13.91,27.77,19.60,44.93,166.60
71.15,13.03,5.78,12.59,5.78,300.60,111.47,7.35,7.31,5.96,6.97,19.98,13.98,25.95,20.95,44.93,166.60
73.38,13.38,5.82,12.94,5.82,307.06,116.54,7.22,7.25,4.74,5.32,19.96,14.02,24.70,19.34,44.93,166.60
76.15,13.82,5.87,13.40,5.86,315.27,123.29,7.06,6.88,4.63,3.22,19.91,14.06,24.54,17.29,44.93,166.60
78.81,14.25,5.92,13.85,5.92,323.60,129.88,6.66,6.57,2.70,3.22,19.85,14.10,22.55,17.32,44.93,166.60
81.23,14.66,5.97,14.23,5.97,330.59,135.24,7.01,7.03,8.14,8.90,19.80,14.12,27.94,23.02,44.93,166.60
83.86,15.10,6.02,14.67,6.03,338.92,141.53,6.82,7.19,4.17,6.83,19.73,14.14,23.90,20.98,44.93,166.60
86.17,15.50,6.06,15.07,6.07,346.10,147.44,6.93,7.06,6.38,4.67,19.66,14.16,26.04,18.83,44.93,166.60
88.50,15.91,6.11,15.49,6.11,353.62,153.50,6.87,6.90,5.03,4.33,19.58,14.16,24.61,18.49,44.93,166.60
90.84,16.33,6.16,15.92,6.16,361.39,159.68,6.70,6.76,4.16,4.38,19.49,14.16,23.65,18.54,44.93,166.60
93.35,16.78,6.21,16.38,6.22,369.94,166.20,6.46,6.82,3.45,5.82,19.39,14.15,22.84,19.97,44.93,166.60
96.32,17.33,6.28,16.93,6.29,380.25,174.18,6.11,6.73,2.80,4.85,19.27,14.14,22.07,18.99,44.93,166.60
98.60,17.75,6.32,17.39,6.34,388.55,180.86,5.56,6.20,0.30,0.91,19.16,14.12,19.45,15.03,44.93,166.60
101.52,18.30,6.39,17.92,6.40,398.16,188.66,6.04,6.39,7.68,6.22,19.01,14.08,26.70,20.31,44.93,166.60
104.02,18.78,6.44,18.41,6.46,407.19,195.56,5.75,6.42,2.61,5.35,18.88,14.05,21.48,19.40,44.93,166.60
106.44,19.25,6.50,18.88,6.53,416.02,202.26,5.48,6.50,2.42,5.79,18.74,14.01,21.15,19.80,44.93,166.60
108.77,19.71,6.55,19.35,6.58,424.43,209.09,5.40,6.27,3.70,3.29,18.60,13.96,22.29,17.25,44.93,166.60
111.40,20.23,6.61,19.87,6.63,433.86,216.69,5.47,6.19,4.85,4.44,18.43,13.90,23.28,18.35,44.93,166.60
114.57,20.86,6.68,20.50,6.71,445.42,225.73,5.45,6.30,4.23,5.64,18.22,13.82,22.44,19.47,44.93,166.60
117.19,21.39,6.75,21.05,6.78,455.64,233.68,4.88,5.99,0.13,2.75,18.03,13.75,18.15,16.50,44.93,166.60
119.99,21.96,6.81,21.60,6.85,465.63,241.50,5.29,6.42,6.79,7.79,17.82,13.66,24.61,21.45,44.93,166.60
122.45,22.46,6.87,22.10,6.90,474.64,248.80,5.45,6.39,5.49,4.90,17.63,13.58,23.12,18.47,44.93,166.60
124.80,22.94,6.93,22.57,6.95,483.30,255.74,5.65,6.47,6.05,5.77,17.43,13.49,23.48,19.26,44.93,166.60
127.09,23.42,6.98,23.04,7.02,492.07,262.38,5.52,6.68,3.43,6.95,17.24,13.40,20.67,20.34,44.93,166.60
129.50,23.92,7.04,23.55,7.08,501.36,269.54,5.40,6.78,3.42,6.18,17.03,13.30,20.45,19.48,44.93,166.60
132.55,24.56,7.11,24.19,7.16,513.18,278.77,5.22,6.78,3.17,5.43,16.75,13.16,19.92,18.59,44.93,166.60
135.14,25.10,7.18,24.73,7.23,523.11,286.52,5.22,6.89,4.16,6.27,16.50,13.04,20.66,19.31,44.93,166.60
137.91,25.68,7.24,25.35,7.29,534.34,295.51,4.67,6.37,0.26,1.78,16.23,12.89,16.49,14.67,44.93,166.60
140.44,26.22,7.30,25.85,7.36,543.61,302.72,5.16,6.90,7.55,9.20,15.97,12.76,23.51,21.96,44.93,166.60
143.36,26.84,7.38,26.47,7.43,554.95,311.57,5.16,7.02,4.07,6.35,15.66,12.59,19.72,18.94,44.93,166.60
145.51,27.29,7.43,26.93,7.49,563.37,318.27,5.07,6.92,3.36,4.72,15.42,12.46,18.78,17.19,44.93,166.60
148.29,27.88,7.50,27.52,7.55,574.16,326.89,5.04,6.83,3.82,4.90,15.11,12.29,18.93,17.19,44.93,166.60
151.16,28.49,7.57,28.13,7.63,585.36,335.68,4.99,6.89,3.71,5.84,14.77,12.10,18.49,17.95,44.93,166.60
