BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.70,31.22,0.00,-0.00,0.00,-0.04,53.45,30.04,30.00,29.96,88.89,166.69
2.66,7.02,5.09,7.46,5.27,208.42,35.75,-10.17,-4.09,-75.13,-30.19,53.39,30.41,-30.00,-0.19,88.90,166.63
16.30,8.07,5.21,7.57,5.26,210.00,37.77,7.46,9.12,28.60,24.25,52.25,31.66,30.00,30.00,88.90,166.63
19.08,8.46,5.25,7.67,5.23,211.17,40.06,13.30,12.39,47.42,30.49,51.86,31.78,30.00,30.00,88.90,166.63
22.00,8.92,5.31,7.79,5.19,212.42,42.65,20.47,16.47,59.17,37.54,51.38,31.86,30.00,30.00,88.90,166.63
24.20,9.30,5.35,7.96,5.21,215.58,44.96,24.28,19.69,49.81,41.44,50.98,31.88,30.00,30.00,88.90,166.63
26.86,9.80,5.41,8.20,5.28,220.77,47.83,28.30,24.11,49.01,48.29,50.45,31.88,30.00,30.00,88.90,166.63
29.21,10.28,5.47,8.40,5.28,224.00,51.02,33.82,27.86,68.21,50.25,49.94,31.84,30.00,30.00,88.90,166.63
32.18,10.93,5.54,8.65,5.27,227.80,55.26,41.90,33.04,81.19,56.98,49.25,31.74,30.00,30.00,88.90,166.63
34.41,11.46,5.60,8.87,5.26,231.34,58.97,47.89,36.88,85.22,59.57,48.68,31.64,30.00,30.00,88.90,166.63
36.72,12.02,5.67,9.12,5.27,235.47,63.08,54.09,40.96,90.34,63.75,48.05,31.50,30.00,30.00,88.90,166.63
39.21,12.66,5.74,9.44,5.28,240.87,68.16,60.36,45.14,92.42,65.53,47.34,31.31,30.00,30.00,88.90,166.63
41.62,13.31,5.82,9.73,5.30,245.99,72.62,67.09,50.07,102.45,75.81,46.60,31.09,30.00,30.00,88.90,166.63
43.93,13.96,5.89,10.04,5.30,251.05,77.63,73.83,54.41,110.09,76.38,45.86,30.86,30.00,30.00,88.90,166.63
46.28,14.63,5.97,10.37,5.28,256.28,83.28,80.99,58.59,118.21,78.01,45.06,30.58,30.00,30.00,88.90,166.63
49.05,15.46,6.06,10.79,5.29,263.29,90.02,89.14,63.85,122.75,84.35,44.07,30.22,30.00,30.00,88.90,166.63
51.80,16.31,6.16,11.24,5.31,270.89,97.05,97.07,69.14,128.19,88.97,43.04,29.81,30.00,30.00,88.90,166.63
54.09,17.04,6.25,11.62,5.32,277.35,103.10,103.94,73.66,135.60,93.47,42.13,29.44,30.00,30.00,88.90,166.63
56.85,17.94,6.35,12.10,5.33,285.41,110.85,112.30,78.92,142.93,96.56,40.99,28.95,30.00,30.00,88.90,166.63
59.86,18.95,6.47,12.66,5.33,294.55,120.01,121.61,84.39,151.29,99.21,39.68,28.36,30.00,30.00,88.90,166.63
62.23,19.76,6.56,13.11,5.34,301.96,127.22,128.96,88.88,157.58,104.33,38.61,27.87,30.00,30.00,88.90,166.63
65.42,20.87,6.69,13.78,5.36,313.25,137.92,137.96,94.27,159.77,104.98,37.10,27.14,30.00,30.00,88.90,166.63
68.55,21.98,6.82,14.40,5.36,323.58,148.03,147.94,100.25,174.08,113.64,35.55,26.38,30.00,30.00,88.90,166.63
70.92,22.84,6.92,14.91,5.37,332.00,156.29,155.11,104.35,177.01,113.69,34.32,25.76,30.00,30.00,88.90,166.63
73.73,23.86,7.04,15.53,5.38,342.34,166.16,163.44,109.28,182.54,118.14,32.82,24.98,30.00,30.00,88.90,166.63
76.73,24.96,7.16,16.22,5.39,353.75,177.23,172.10,114.11,188.31,119.54,31.16,24.11,30.00,30.00,88.90,166.63
79.07,25.83,7.26,16.78,5.40,363.04,186.28,178.65,117.62,191.75,120.25,29.81,23.38,30.00,30.00,88.90,166.63
81.91,26.88,7.38,17.46,5.41,374.29,197.25,186.64,121.91,198.60,123.99,28.13,22.46,30.00,30.00,88.90,166.63
84.81,27.96,7.51,18.22,5.41,386.80,209.64,193.82,125.12,198.46,119.50,26.35,21.48,30.00,30.00,88.90,166.63
87.30,28.89,7.62,18.80,5.42,396.51,219.13,201.04,129.06,211.61,130.88,24.78,20.59,30.00,30.00,88.90,166.63
90.07,29.92,7.74,19.53,5.43,408.59,230.73,207.83,132.41,209.01,127.07,22.97,19.56,30.00,30.00,88.90,166.63
92.71,30.90,7.85,20.23,5.45,420.30,241.92,213.99,135.39,212.04,128.09,21.20,18.53,30.00,30.00,88.90,166.63
95.71,32.00,7.98,21.02,5.46,433.49,254.82,220.96,138.47,217.53,128.78,19.13,17.32,30.00,30.00,88.90,166.63
98.26,32.94,8.08,21.72,5.46,444.93,266.13,226.60,140.70,219.87,127.82,17.31,16.25,30.00,30.00,88.90,166.63
100.75,33.84,8.19,22.41,5.47,456.43,277.29,231.56,142.58,220.19,127.31,15.50,15.17,30.00,30.00,88.90,166.63
103.99,35.00,8.32,23.33,5.49,471.79,291.99,237.43,144.71,221.61,127.26,13.07,13.70,30.00,30.00,88.90,166.63
106.55,35.90,8.43,24.06,5.50,483.85,303.84,241.82,145.91,223.56,124.96,11.10,12.50,30.00,30.00,88.90,166.63
109.54,36.94,8.55,24.93,5.51,498.26,318.01,246.37,146.77,223.70,122.45,8.73,11.05,30.00,30.00,88.90,166.63
112.30,37.88,8.66,25.78,5.51,512.32,331.77,249.45,146.61,219.08,116.24,6.49,9.67,30.00,30.00,88.90,166.63
114.86,38.73,8.75,26.51,5.53,524.41,343.41,252.90,147.27,225.89,122.36,4.37,8.34,30.00,30.00,88.90,166.63
117.38,39.55,8.85,27.27,5.54,537.09,355.72,255.19,146.83,220.03,114.41,2.23,7.00,30.00,30.00,88.90,166.63
120.41,40.51,8.96,28.20,5.54,552.40,370.92,257.37,145.50,218.51,108.71,-0.40,5.34,30.00,30.00,88.90,166.63
122.82,41.24,9.05,28.95,5.54,564.62,383.16,258.63,143.94,216.02,103.81,-2.54,3.98,30.00,30.00,88.90,166.63
125.65,42.08,9.14,29.84,5.55,579.30,397.64,259.28,141.61,211.45,98.90,-5.10,2.34,30.00,30.00,88.90,166.63
128.49,42.89,9.24,30.74,5.57,594.41,412.14,258.95,138.84,205.18,93.99,-7.74,0.64,30.00,30.00,88.90,166.63
