BEGIN CSV
1576560.79,49.83,74.05,49.83,74.05,2027.89,-396.41,0.00,0.02,0.00,0.02,-69.22,68.57,-30.00,30.00,69.22,150.88
1576564.82,51.48,74.81,49.83,74.04,2027.82,-396.36,39.65,14.53,203.97,74.66,-69.87,67.48,30.00,30.00,69.22,150.88
1576567.50,52.54,75.26,49.83,74.05,2027.84,-396.45,64.19,24.51,211.27,84.65,-70.26,66.75,30.00,30.00,69.22,150.88
1576570.56,53.69,75.71,49.83,74.04,2027.89,-396.36,90.32,35.85,222.08,93.67,-70.66,65.90,30.00,30.00,69.22,150.88
1576573.36,54.70,76.07,49.83,74.04,2027.84,-396.30,112.83,46.45,230.58,103.25,-71.00,65.12,30.00,30.00,69.22,150.88
1576576.54,55.79,76.41,49.83,74.04,2027.89,-396.34,136.36,58.74,238.83,114.73,-71.33,64.22,30.00,30.00,69.22,150.88
1576579.59,56.79,76.69,49.83,74.04,2027.87,-396.39,157.26,70.73,245.64,125.34,-71.62,63.35,30.00,30.00,69.22,150.88
1576582.28,57.64,76.88,49.83,74.04,2027.87,-396.36,174.20,81.35,249.77,134.34,-71.83,62.58,30.00,30.00,69.22,150.88
1576585.08,58.48,77.03,49.83,74.04,2027.89,-396.34,190.49,92.60,253.91,144.16,-72.02,61.77,30.00,30.00,69.22,150.88
1576588.01,59.32,77.14,49.83,74.04,2027.84,-396.34,206.05,104.49,257.78,154.63,-72.18,60.91,30.00,30.00,69.22,150.88
1576591.06,60.14,77.21,49.83,74.04,2027.80,-396.32,220.65,117.00,260.28,165.35,-72.30,60.01,30.00,30.00,69.22,150.88
1576594.36,60.99,77.21,49.83,74.05,2027.93,-396.39,234.45,130.76,260.82,177.67,-72.39,59.03,30.00,30.00,69.28,151.20
1576597.53,61.75,77.16,49.83,74.04,2027.89,-396.32,246.18,144.03,261.62,188.38,-72.43,58.08,30.00,30.00,69.28,151.20
1576600.22,62.36,77.08,49.83,74.05,2027.84,-396.43,254.82,155.53,260.13,199.36,-72.43,57.26,30.00,30.00,69.28,151.20
1576603.03,62.97,76.95,49.83,74.04,2027.87,-396.36,262.53,167.47,258.13,208.42,-72.40,56.41,30.00,30.00,69.28,151.20
1576605.96,63.56,76.77,49.83,74.04,2027.89,-396.34,269.26,180.09,255.57,219.41,-72.32,55.50,30.00,30.00,69.28,151.20
1576608.89,64.11,76.54,49.83,74.04,2027.84,-396.32,274.72,192.80,252.39,230.18,-72.21,54.59,30.00,30.00,69.28,151.20
1576612.06,64.67,76.25,49.83,74.04,2027.84,-396.34,279.12,206.73,247.57,242.17,-72.05,53.60,30.00,30.00,69.28,151.20
1576615.36,65.21,75.90,49.83,74.04,2027.82,-396.36,282.14,221.30,241.74,254.41,-71.83,52.55,30.00,30.00,69.28,151.20
1576618.41,65.66,75.53,49.83,74.05,2027.87,-396.41,283.47,234.91,234.44,265.97,-71.58,51.58,30.00,30.00,69.28,151.20
1576621.09,66.03,75.17,49.83,74.05,2027.95,-396.39,283.52,246.89,227.09,275.61,-71.33,50.71,30.00,30.00,69.28,151.20
1576624.15,66.42,74.71,49.83,74.04,2027.89,-396.34,282.53,260.57,220.37,286.86,-71.01,49.72,30.00,30.00,69.33,151.04
1576627.20,66.77,74.22,49.83,74.04,2027.84,-396.36,280.28,274.38,211.29,298.69,-70.65,48.72,30.00,30.00,69.33,151.04
1576630.37,67.10,73.67,49.83,74.05,2027.91,-396.41,276.53,288.83,200.57,310.75,-70.22,47.68,30.00,30.00,69.33,151.04
1576633.42,67.38,73.10,49.83,74.04,2027.84,-396.36,271.85,302.70,190.67,321.69,-69.78,46.66,30.00,30.00,69.33,151.04
1576636.72,67.64,72.44,49.83,74.05,2027.89,-396.39,265.40,317.80,178.06,334.45,-69.24,45.55,30.00,30.00,69.33,151.04
1576639.28,67.82,71.91,49.83,74.04,2027.87,-396.34,259.54,329.53,167.62,343.67,-68.80,44.69,30.00,30.00,69.33,151.04
1576642.09,68.00,71.29,49.83,74.04,2027.80,-396.34,252.29,342.45,156.61,354.50,-68.28,43.73,30.00,30.00,69.33,151.04
1576645.02,68.15,70.61,49.83,74.05,2027.89,-396.43,243.61,356.05,143.05,366.09,-67.69,42.72,30.00,30.00,69.33,151.04
1576647.95,68.27,69.91,49.83,74.04,2027.82,-396.36,234.14,369.53,130.76,376.10,-67.07,41.71,30.00,30.00,69.33,151.04
1576651.25,68.37,69.08,49.83,74.05,2027.93,-396.39,222.22,384.80,114.45,388.95,-66.33,40.56,30.00,30.00,69.33,151.04
1576654.42,68.44,68.25,49.83,74.04,2027.84,-396.41,209.87,399.53,99.83,400.83,-65.57,39.44,30.00,30.00,69.41,151.07
1576657.84,68.48,67.32,49.83,74.04,2027.82,-396.36,195.39,415.33,82.17,413.17,-64.70,38.23,30.00,30.00,69.41,151.07
1576660.64,68.49,66.54,49.83,74.04,2027.87,-396.34,182.60,428.32,66.36,423.66,-63.94,37.23,30.00,30.00,69.41,151.07
1576663.57,68.48,65.69,49.83,74.04,2027.87,-396.34,168.53,441.90,50.76,434.63,-63.12,36.17,20.76,30.00,69.41,151.07
1576666.38,68.44,64.86,49.83,74.04,2027.87,-396.34,154.33,454.90,34.96,444.96,-62.29,35.16,4.96,30.00,69.41,151.07
1576669.56,68.37,63.90,49.83,74.05,2027.89,-396.39,137.45,469.63,16.88,456.89,-61.32,34.00,-13.12,30.00,69.41,151.07
1576672.73,68.28,62.91,49.83,74.05,2027.93,-396.41,119.72,484.30,-1.95,468.36,-60.30,32.83,-30.00,30.00,69.41,151.07
1576675.29,68.19,62.10,49.83,74.04,2027.87,-396.36,104.93,496.07,-17.02,477.19,-59.44,31.88,-30.00,30.00,69.41,151.07
1576678.10,68.07,61.19,49.83,74.04,2027.87,-396.36,88.10,508.98,-34.45,487.63,-58.47,30.83,-30.00,30.00,69.41,151.07
1576681.27,67.91,60.14,49.83,74.04,2027.87,-396.34,68.39,523.50,-53.97,498.89,-57.33,29.64,-30.00,30.00,69.41,151.07
1576684.33,67.74,59.12,49.83,74.04,2027.89,-396.36,48.77,537.46,-73.51,510.02,-56.19,28.48,-30.00,30.00,69.93,151.35
1576687.62,67.53,57.99,49.83,74.04,2027.82,-396.34,26.99,552.43,-94.04,521.43,-54.91,27.23,-30.00,30.00,69.93,151.35
1576690.80,67.31,56.89,49.83,74.04,2027.87,-396.36,5.29,566.82,-115.44,532.80,-53.64,26.01,-30.00,30.00,69.93,151.35
1576693.85,67.07,55.82,49.83,74.05,2027.89,-396.39,-16.10,580.59,-135.55,543.41,-52.37,24.83,-30.00,30.00,69.93,151.35
1576696.53,66.85,54.87,49.83,74.04,2027.89,-396.36,-35.32,592.60,-153.49,552.35,-51.22,23.78,-30.00,30.00,69.93,151.35
1576699.34,66.61,53.86,49.83,74.05,2027.87,-396.41,-55.78,605.16,-172.15,562.40,-49.99,22.68,-30.00,30.00,69.93,151.35
1576702.51,66.32,52.71,49.83,74.04,2027.82,-396.36,-79.34,619.17,-193.36,572.60,-48.55,21.43,-30.00,30.00,69.93,151.35
1576705.32,66.05,51.68,49.83,74.04,2027.87,-396.34,-100.63,631.50,-213.20,582.05,-47.23,20.31,-30.00,30.00,69.93,151.35
1576708.50,65.72,50.51,49.83,74.04,2027.89,-396.36,-125.05,645.38,-234.69,592.85,-45.71,19.04,-30.00,30.00,69.93,151.35
1576711.79,65.37,49.29,49.83,74.04,2027.87,-396.36,-150.76,659.65,-257.10,603.50,-44.08,17.71,-30.00,30.00,69.93,151.35
1576714.84,65.04,48.15,49.83,74.05,2027.91,-396.39,-174.95,672.77,-278.66,613.45,-42.53,16.47,-30.00,30.00,70.74,150.83
1576718.26,64.65,46.87,49.83,74.04,2027.87,-396.39,-202.27,687.30,-301.70,624.22,-40.74,15.08,-30.00,30.00,70.74,150.83
1576721.31,64.28,45.73,49.83,74.04,2027.89,-396.36,-226.98,700.12,-323.27,633.58,-39.10,13.82,-30.00,30.00,70.74,150.83
1576724.12,63.94,44.67,49.83,74.04,2027.80,-396.43,-249.78,711.88,-341.98,642.79,-37.55,12.66,-30.00,30.00,70.74,150.83
1576727.05,63.58,43.57,49.83,74.05,2027.89,-396.39,-273.92,723.91,-363.30,651.00,-35.90,11.44,-30.00,30.00,70.74,150.83
1576729.98,63.20,42.47,49.83,74.04,2027.84,-396.34,-298.05,735.81,-382.61,659.72,-34.21,10.21,-30.00,30.00,70.74,150.83
1576732.91,62.82,41.36,49.83,74.04,2027.82,-396.36,-322.31,747.63,-402.76,668.74,-32.49,8.97,-30.00,30.00,70.74,150.83
1576736.08,62.40,40.17,49.83,74.04,2027.91,-396.34,-348.79,760.23,-425.02,677.66,-30.57,7.62,-30.00,30.00,70.74,150.83
1576739.38,61.96,38.94,49.83,74.04,2027.87,-396.36,-376.20,773.17,-446.52,687.26,-28.54,6.21,-30.00,30.00,70.74,150.83
1576742.55,61.52,37.76,49.83,74.04,2027.84,-396.39,-402.63,785.45,-467.84,696.05,-26.53,4.85,-30.00,30.00,70.74,150.83
1576745.61,61.10,36.63,49.83,74.04,2027.91,-396.32,-428.11,796.99,-488.60,703.74,-24.56,3.52,-30.00,30.00,70.74,150.83
1576748.54,60.69,35.55,49.83,74.04,2027.89,-396.36,-452.44,807.99,-507.24,712.15,-22.63,2.25,-30.00,30.00,70.74,150.83
