BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,7.00,5.08,7.00,5.08,197.79,31.33,0.02,-0.00,128.28,-0.02,17.45,9.80,80.00,9.78,39.37,165.54
2.64,7.01,5.09,7.06,5.14,199.83,31.46,-1.84,0.01,-13.87,0.07,17.67,10.06,3.80,10.13,39.34,165.54
7.18,7.07,5.09,7.26,5.33,206.16,31.64,-7.04,0.73,-25.67,3.37,18.01,10.48,-7.65,13.84,39.34,165.54
9.82,7.13,5.10,7.39,5.42,209.83,32.26,-9.58,1.01,-24.51,2.65,18.20,10.71,-6.31,13.36,39.34,165.54
12.00,7.20,5.11,7.42,5.37,209.37,33.46,-7.93,0.74,6.87,-1.57,18.35,10.89,25.22,9.33,39.34,165.54
14.78,7.30,5.12,7.45,5.26,208.16,35.86,-4.89,-0.20,15.27,-6.04,18.53,11.12,33.80,5.08,39.34,165.54
17.69,7.42,5.13,7.51,5.25,208.86,37.07,-3.27,0.43,7.06,4.10,18.71,11.36,25.77,15.46,39.34,165.54
19.81,7.53,5.15,7.61,5.33,211.91,37.38,-4.41,1.65,-12.88,11.39,18.83,11.52,5.95,22.91,39.34,165.54
22.62,7.69,5.16,7.80,5.50,217.80,37.68,-7.43,3.61,-24.78,15.12,18.99,11.73,-5.80,26.85,39.34,165.54
25.06,7.84,5.18,7.93,5.53,220.22,39.27,-7.07,4.23,-3.09,7.81,19.11,11.90,16.02,19.71,39.34,165.54
27.49,8.00,5.20,8.06,5.49,221.80,42.06,-5.63,3.83,5.82,0.20,19.23,12.07,25.05,12.27,39.33,165.53
30.33,8.21,5.23,8.15,5.48,223.12,43.68,-3.12,5.24,13.02,12.90,19.35,12.26,32.37,25.16,39.33,165.53
32.56,8.39,5.25,8.26,5.54,225.89,44.49,-2.64,7.00,1.63,19.42,19.45,12.40,21.08,31.82,39.33,165.53
34.78,8.58,5.27,8.42,5.62,229.87,45.97,-3.19,8.25,-6.85,16.44,19.53,12.53,12.68,28.97,39.33,165.53
37.15,8.79,5.29,8.59,5.66,233.34,48.01,-2.77,9.29,0.91,15.12,19.61,12.67,20.53,27.79,39.33,165.53
39.35,9.00,5.32,8.74,5.65,235.65,50.56,-1.27,9.76,10.84,11.48,19.68,12.79,30.53,24.27,39.33,165.53
42.06,9.27,5.35,8.94,5.63,238.52,54.29,0.77,9.92,13.84,9.01,19.76,12.94,33.60,21.94,39.33,165.53
44.81,9.56,5.38,9.19,5.65,242.94,57.81,1.65,10.61,6.92,12.83,19.83,13.07,26.75,25.91,39.33,165.53
46.98,9.80,5.41,9.49,5.73,249.11,61.48,-0.17,10.39,-14.84,6.55,19.88,13.18,5.04,19.73,39.33,165.53
50.19,10.17,5.45,9.74,5.76,253.75,65.26,1.95,11.97,13.15,18.19,19.94,13.32,33.08,31.51,39.33,165.53
52.45,10.44,5.48,9.97,5.75,257.24,69.15,3.43,12.02,14.20,10.02,19.97,13.41,34.17,23.44,39.33,165.53
55.42,10.81,5.53,10.32,5.72,262.58,75.19,4.89,11.37,12.51,5.24,20.00,13.53,32.51,18.77,39.33,165.53
57.67,11.11,5.56,10.62,5.75,267.97,79.67,4.85,11.12,3.58,6.98,20.02,13.61,23.60,20.59,39.33,165.53
60.45,11.48,5.60,10.99,5.81,275.11,84.77,4.54,11.44,1.68,11.14,20.03,13.70,21.71,24.84,39.33,165.53
63.41,11.89,5.65,11.38,5.86,282.21,90.26,4.96,11.90,6.44,12.26,20.03,13.79,26.47,26.05,39.33,165.53
65.66,12.22,5.69,11.69,5.86,287.22,95.49,5.87,11.36,11.76,4.94,20.03,13.85,31.78,18.79,39.33,165.53
68.30,12.60,5.73,12.16,5.85,294.86,103.27,5.33,9.22,0.65,-6.88,20.01,13.92,20.66,7.03,39.33,165.53
71.08,13.02,5.78,12.52,5.88,301.23,108.79,6.63,9.79,13.54,11.43,19.98,13.98,33.52,25.40,39.33,165.53
74.03,13.49,5.83,12.97,5.95,309.74,114.96,6.54,10.28,4.66,11.13,19.94,14.03,24.60,25.16,39.33,165.53
76.27,13.84,5.88,13.32,5.99,316.11,119.90,6.68,10.50,6.48,10.13,19.90,14.07,26.38,24.20,39.33,165.53
78.62,14.22,5.92,13.70,6.01,322.63,125.97,7.14,9.97,9.16,4.08,19.86,14.10,29.02,18.17,39.33,165.53
81.41,14.69,5.97,14.17,6.01,330.39,133.55,7.87,9.12,10.85,1.93,19.79,14.13,30.64,16.06,39.33,165.53
