BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.09,197.74,31.25,-0.04,0.02,-256.38,128.18,9.83,5.52,-30.00,30.00,88.22,164.07
3.55,7.00,5.08,6.99,5.08,197.72,31.29,0.16,0.12,1.13,0.59,10.05,5.75,11.18,6.34,88.20,164.10
5.83,7.02,5.09,6.99,5.06,197.30,31.60,0.89,0.06,6.27,-0.44,10.19,5.89,16.46,5.44,88.20,164.10
8.58,7.05,5.09,7.00,5.04,197.02,32.06,1.74,0.05,6.81,-0.04,10.35,6.05,17.16,6.01,88.20,164.10
10.85,7.09,5.09,7.02,5.06,197.68,32.15,1.70,0.45,1.10,3.51,10.48,6.19,11.58,9.70,88.20,164.10
12.95,7.12,5.10,7.05,5.08,198.58,32.26,1.51,0.90,-0.44,4.46,10.60,6.31,10.16,10.78,88.20,164.10
15.17,7.17,5.10,7.10,5.11,199.94,32.59,1.02,1.27,-3.02,3.89,10.72,6.44,7.70,10.33,88.20,164.10
17.28,7.22,5.11,7.16,5.14,201.26,33.09,0.66,1.52,-2.46,3.31,10.83,6.56,8.37,9.87,88.20,164.10
19.59,7.29,5.12,7.23,5.17,202.93,33.71,0.17,1.84,-3.53,3.92,10.96,6.69,7.43,10.61,88.20,164.10
21.82,7.36,5.13,7.28,5.21,204.42,33.88,-0.05,2.68,-1.76,8.69,11.07,6.81,9.31,15.50,88.20,164.10
24.23,7.44,5.14,7.31,5.23,205.30,34.10,0.60,3.66,5.14,10.10,11.19,6.94,16.33,17.03,88.20,164.10
27.17,7.56,5.15,7.35,5.22,205.74,34.78,2.22,4.62,11.41,9.35,11.33,7.09,22.74,16.44,88.20,164.10
29.29,7.64,5.16,7.38,5.21,206.09,35.55,3.48,5.13,13.25,8.35,11.43,7.20,24.69,15.55,88.20,164.10
32.06,7.77,5.17,7.44,5.22,207.34,36.32,4.51,6.17,10.11,11.50,11.56,7.34,21.67,18.84,88.20,164.10
