BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.63,31.33,0.07,-0.09,inf,inf,12.45,6.99,30.00,-30.00,47.19,162.38
5.90,7.03,5.09,6.99,5.08,197.59,31.33,0.74,0.41,2.60,1.82,12.78,7.39,15.38,9.21,47.19,162.38
8.23,7.06,5.09,7.00,5.10,198.12,30.98,0.81,1.23,1.13,7.16,12.90,7.54,14.03,14.70,47.19,162.38
10.50,7.10,5.10,7.04,5.16,199.74,30.65,-0.06,2.17,-6.70,8.91,13.02,7.68,6.32,16.59,47.19,162.38
12.75,7.15,5.10,7.12,5.22,202.03,31.09,-1.41,2.46,-11.67,4.28,13.12,7.82,1.45,12.09,47.19,162.38
15.09,7.22,5.11,7.21,5.28,204.33,31.60,-2.57,2.87,-10.75,5.31,13.23,7.95,2.48,13.26,47.19,162.38
17.29,7.28,5.12,7.24,5.28,204.95,32.04,-1.95,3.41,3.43,7.07,13.33,8.08,16.76,15.15,47.19,162.38
20.23,7.39,5.13,7.27,5.28,205.48,32.61,-0.57,4.35,7.77,9.09,13.45,8.24,21.22,17.33,47.19,162.38
22.36,7.47,5.14,7.31,5.29,206.27,33.09,0.19,5.10,6.42,10.23,13.53,8.35,19.95,18.58,47.19,162.38
24.89,7.58,5.15,7.37,5.31,207.56,33.84,0.93,5.97,5.84,10.75,13.63,8.48,19.46,19.23,47.19,162.38
27.21,7.70,5.17,7.44,5.32,208.82,34.63,1.71,6.79,7.28,11.64,13.70,8.59,20.99,20.23,47.19,162.38
29.78,7.83,5.18,7.50,5.33,210.07,35.62,2.91,7.74,10.48,12.68,13.79,8.72,24.26,21.40,47.19,162.38
31.95,7.95,5.19,7.57,5.33,211.12,36.67,4.07,8.44,12.62,12.41,13.85,8.82,26.47,21.22,47.19,162.38
34.21,8.09,5.21,7.66,5.33,212.55,38.08,5.10,8.98,12.03,11.36,13.91,8.91,25.94,20.28,47.19,162.38
36.41,8.22,5.23,7.76,5.34,214.51,39.64,5.68,9.43,9.13,11.10,13.97,9.01,23.10,20.11,47.19,162.38
38.83,8.38,5.24,7.89,5.36,216.92,41.31,6.19,10.09,8.70,12.82,14.03,9.10,22.73,21.92,47.19,162.38
41.77,8.59,5.27,8.06,5.38,219.96,43.97,6.95,10.43,10.05,10.39,14.09,9.22,24.14,19.61,47.19,162.38
44.05,8.76,5.29,8.22,5.38,222.64,46.56,7.36,10.29,9.02,7.12,14.13,9.30,23.15,16.42,47.19,162.38
47.01,8.99,5.32,8.42,5.39,226.09,49.61,8.12,10.57,11.04,10.17,14.18,9.40,25.22,19.57,47.19,162.38
49.18,9.17,5.34,8.59,5.42,229.36,51.97,8.09,10.79,6.17,10.36,14.21,9.47,20.38,19.83,47.19,162.38
51.82,9.39,5.36,8.81,5.44,233.34,55.22,8.20,10.78,7.33,8.58,14.24,9.55,21.57,18.13,47.19,162.38
53.99,9.58,5.38,9.00,5.45,236.61,58.12,8.42,10.65,8.50,7.46,14.26,9.61,22.76,17.07,47.19,162.38
56.49,9.81,5.41,9.23,5.46,240.48,61.74,8.72,10.32,9.05,5.99,14.27,9.68,23.32,15.66,47.19,162.38
58.65,10.02,5.43,9.44,5.47,244.08,64.86,8.81,10.14,7.82,6.58,14.28,9.73,22.11,16.31,47.19,162.38
61.12,10.25,5.46,9.69,5.50,248.68,68.58,8.59,9.89,5.29,6.14,14.29,9.79,19.58,15.93,47.19,162.38
63.38,10.48,5.49,9.97,5.53,253.82,72.75,7.57,8.98,-1.86,0.14,14.29,9.84,12.43,9.98,47.19,162.38
66.08,10.76,5.52,10.21,5.55,257.93,76.36,8.52,9.38,12.98,10.15,14.28,9.89,27.26,20.04,47.19,162.38
68.39,11.00,5.55,10.45,5.57,262.19,79.87,8.71,9.40,8.39,7.62,14.27,9.93,22.67,17.54,47.19,162.38
71.29,11.31,5.58,10.77,5.60,268.10,84.66,8.53,9.15,5.72,5.82,14.25,9.97,19.97,15.79,47.19,162.38
73.51,11.56,5.61,11.04,5.63,272.93,88.53,8.19,8.85,3.92,4.72,14.23,10.00,18.15,14.72,47.19,162.38
76.04,11.85,5.65,11.34,5.66,278.34,92.99,8.02,8.54,5.23,4.67,14.20,10.03,19.42,14.70,47.19,162.38
78.21,12.10,5.67,11.60,5.68,282.78,96.86,8.19,8.32,7.90,4.92,14.17,10.05,22.06,14.97,47.19,162.38
80.51,12.37,5.71,11.88,5.70,287.79,101.14,8.13,7.96,6.05,3.62,14.13,10.07,20.18,13.69,47.19,162.38
83.45,12.72,5.75,12.33,5.76,296.07,107.56,6.31,6.67,-5.78,-2.35,14.08,10.09,8.30,7.73,47.19,162.38
86.33,13.08,5.79,12.62,5.79,301.37,111.88,7.48,7.46,13.10,10.81,14.01,10.10,27.11,20.91,47.19,162.38
