BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.70,31.29,-0.07,0.02,-576.97,192.31,17.46,9.80,-40.00,40.00,44.90,129.11
3.43,7.01,5.08,6.94,4.69,190.34,36.89,7.58,-5.32,45.07,-31.53,17.73,10.13,40.00,-21.40,44.88,129.11
24.16,7.77,5.17,6.97,4.66,190.34,37.73,21.56,4.92,29.06,12.59,19.07,11.84,40.00,24.43,44.88,129.11
26.85,7.95,5.19,7.02,4.71,191.94,37.75,23.22,7.48,29.30,22.59,19.20,12.03,40.00,34.61,44.88,129.11
29.80,8.17,5.21,7.14,4.88,196.84,37.02,22.23,11.31,11.90,31.76,19.34,12.22,31.24,40.00,44.88,129.11
32.31,8.37,5.24,7.32,5.04,202.27,37.33,20.42,13.87,3.74,28.93,19.44,12.38,23.18,40.00,44.88,129.11
34.86,8.58,5.26,7.44,5.12,205.54,38.06,21.09,16.26,21.46,29.45,19.54,12.54,40.00,40.00,44.88,129.11
37.22,8.79,5.29,7.52,5.15,207.34,38.74,23.15,18.65,33.86,32.61,19.62,12.67,40.00,40.00,44.88,129.11
40.19,9.08,5.32,7.70,5.24,211.72,40.23,23.96,21.26,23.92,32.39,19.71,12.84,40.00,40.00,44.88,129.11
42.37,9.30,5.35,7.88,5.33,216.35,41.75,23.35,22.93,13.77,31.74,19.78,12.95,33.55,40.00,44.88,129.11
45.01,9.58,5.38,8.15,5.44,222.59,44.34,22.21,24.38,10.25,29.12,19.84,13.08,30.09,40.00,44.88,129.11
48.08,9.92,5.42,8.46,5.52,228.88,48.03,22.17,25.63,17.47,27.65,19.90,13.23,37.37,40.00,44.88,129.11
50.29,10.18,5.45,8.72,5.55,233.62,51.92,22.14,25.48,17.51,19.22,19.94,13.32,37.46,32.54,44.88,129.11
52.82,10.48,5.48,9.06,5.59,239.95,56.82,21.40,25.01,11.99,16.74,19.98,13.43,31.97,30.16,44.88,129.11
55.12,10.77,5.52,9.39,5.68,246.72,60.75,19.89,25.24,4.37,21.96,20.00,13.52,24.38,35.48,44.88,129.11
57.68,11.10,5.55,9.78,5.78,254.65,65.48,18.03,25.34,1.79,20.91,20.02,13.61,21.82,34.52,44.88,129.11
60.65,11.50,5.60,10.25,5.82,263.09,72.55,16.89,24.04,6.75,11.58,20.04,13.71,26.79,25.28,44.88,129.11
62.91,11.82,5.64,10.63,5.84,269.64,78.53,16.09,22.62,6.74,7.15,20.04,13.78,26.78,20.93,44.88,129.11
65.81,12.23,5.69,11.20,5.90,280.03,86.75,13.28,20.41,-6.39,2.95,20.03,13.86,13.64,16.81,44.89,129.11
68.22,12.59,5.73,11.62,5.98,288.12,92.46,11.69,19.84,-2.20,11.76,20.02,13.92,17.82,25.68,44.89,129.11
71.19,13.04,5.78,12.12,6.06,297.61,99.25,10.42,19.57,0.85,14.04,19.99,13.98,20.84,28.02,44.89,129.11
73.42,13.38,5.82,12.51,6.08,304.35,105.27,10.01,18.57,4.80,7.02,19.96,14.02,24.76,21.04,44.89,129.11
76.18,13.82,5.87,13.05,6.11,313.56,113.58,8.83,16.63,-0.38,1.00,19.91,14.07,19.53,15.07,44.89,129.11
78.97,14.28,5.92,13.58,6.17,323.21,121.33,7.47,15.44,-2.58,4.86,19.85,14.10,17.27,18.96,44.89,129.11
81.27,14.66,5.97,14.00,6.23,331.20,127.07,6.47,15.24,-2.46,10.73,19.80,14.13,17.34,24.86,44.89,129.11
83.59,15.05,6.01,14.40,6.29,338.83,132.76,6.02,15.24,1.40,12.14,19.74,14.14,21.14,26.28,44.89,129.11
85.91,15.45,6.06,14.85,6.32,346.56,139.53,5.59,14.26,1.23,4.03,19.67,14.16,20.90,18.18,44.89,129.11
88.41,15.89,6.11,15.34,6.36,355.24,147.00,4.92,13.14,-0.71,2.69,19.58,14.16,18.88,16.85,44.88,129.11
91.43,16.43,6.17,15.89,6.42,365.15,154.97,4.84,12.95,3.41,9.28,19.47,14.16,22.88,23.44,44.88,129.11
93.71,16.84,6.22,16.31,6.46,372.80,161.21,4.75,12.70,3.08,8.20,19.38,14.15,22.46,22.36,44.88,129.11
96.11,17.29,6.27,16.77,6.50,381.02,168.16,4.61,12.15,2.66,5.77,19.28,14.14,21.94,19.91,44.88,129.11
98.45,17.72,6.32,17.23,6.54,389.06,174.95,4.53,11.68,3.05,5.77,19.17,14.12,22.22,19.89,44.88,129.11
101.00,18.20,6.38,17.73,6.58,397.91,182.42,4.45,11.16,3.00,5.37,19.04,14.09,22.04,19.46,44.88,129.11
104.17,18.81,6.45,18.33,6.64,408.81,191.34,4.63,11.02,4.73,8.06,18.87,14.05,23.59,22.10,44.88,129.11
106.85,19.33,6.51,18.91,6.69,419.03,199.93,3.92,9.96,-1.55,1.03,18.71,14.00,17.16,15.03,44.87,129.11
109.65,19.88,6.57,19.44,6.73,428.43,208.04,4.52,9.78,7.38,6.71,18.54,13.94,25.93,20.65,44.87,129.11
112.03,20.35,6.63,19.92,6.78,437.05,215.11,4.52,9.54,3.67,5.84,18.39,13.89,22.06,19.73,44.87,129.11
114.96,20.93,6.69,20.51,6.83,447.51,224.03,4.75,9.09,5.18,4.58,18.19,13.81,23.37,18.39,44.87,129.11
117.09,21.36,6.74,20.95,6.86,455.15,230.63,4.97,8.72,5.72,4.00,18.04,13.75,23.75,17.75,44.87,129.11
119.86,21.93,6.81,21.52,6.91,465.44,239.15,4.96,8.34,3.91,4.25,17.83,13.67,21.74,17.92,44.87,129.11
122.71,22.51,6.88,22.12,6.97,476.11,248.07,4.95,7.87,3.90,3.44,17.61,13.57,21.51,17.01,44.87,129.11
125.31,23.04,6.94,22.71,7.01,486.51,256.93,4.32,6.75,-0.82,-2.16,17.39,13.47,16.57,11.31,44.89,129.11
127.97,23.60,7.00,23.21,7.06,495.54,264.33,5.36,7.33,11.14,9.66,17.16,13.36,28.30,23.02,44.89,129.11
130.27,24.08,7.06,23.68,7.11,504.13,271.32,5.55,7.31,5.92,5.66,16.96,13.26,22.88,18.92,44.89,129.11
132.68,24.58,7.12,24.19,7.16,513.20,278.68,5.69,7.24,5.52,5.34,16.74,13.15,22.26,18.49,44.89,129.11
135.73,25.22,7.19,24.85,7.24,525.22,288.22,5.37,6.98,2.49,4.09,16.44,13.01,18.94,17.10,44.89,129.11
138.33,25.77,7.25,25.40,7.29,535.02,296.48,5.58,6.65,5.85,3.08,16.19,12.87,22.04,15.96,44.89,129.11
140.93,26.32,7.32,25.94,7.33,544.76,304.63,5.90,6.47,6.89,3.95,15.92,12.73,22.81,16.68,44.89,129.11
143.33,26.83,7.38,26.44,7.39,553.96,311.86,6.00,6.61,5.53,6.36,15.66,12.59,21.19,18.95,44.89,129.11
146.46,27.49,7.45,27.14,7.48,566.73,321.92,5.35,6.15,0.64,2.34,15.32,12.41,15.96,14.75,44.88,129.11
148.75,27.98,7.51,27.61,7.53,575.12,328.69,5.83,6.42,8.33,7.15,15.06,12.26,23.38,19.41,44.88,129.11
151.54,28.57,7.58,28.20,7.58,585.71,337.61,6.09,6.09,6.49,2.86,14.73,12.08,21.22,14.94,44.88,129.11
154.41,29.18,7.65,28.80,7.64,596.39,346.40,6.53,6.12,7.95,5.07,14.38,11.88,22.34,16.95,44.88,129.11
156.93,29.72,7.71,29.33,7.71,606.30,354.02,6.40,6.25,4.20,5.85,14.07,11.70,18.27,17.55,44.88,129.11
159.41,30.24,7.77,29.86,7.78,616.19,361.43,6.12,6.46,2.94,6.66,13.75,11.52,16.70,18.17,44.88,129.11
161.77,30.74,7.83,30.36,7.83,625.15,368.81,6.25,6.28,5.95,3.71,13.45,11.33,19.40,15.04,44.88,129.11
164.44,31.31,7.89,30.95,7.88,635.66,377.62,6.05,5.63,3.52,0.27,13.09,11.12,16.60,11.39,44.88,129.11
167.72,32.00,7.97,31.60,7.94,647.30,387.27,7.00,5.97,10.66,6.56,12.63,10.85,23.29,17.41,44.88,129.11
170.39,32.55,8.04,32.15,8.01,657.45,395.22,7.03,6.08,5.82,5.62,12.25,10.62,18.08,16.24,44.88,129.11
173.06,33.11,8.10,32.72,8.08,667.83,403.35,6.82,6.01,4.09,4.31,11.86,10.38,15.95,14.69,44.88,129.11
175.51,33.62,8.16,33.23,8.13,677.16,410.89,6.75,5.82,4.91,3.29,11.50,10.15,16.40,13.44,44.88,129.11
177.86,34.10,8.22,33.72,8.18,685.91,418.05,6.82,5.64,6.01,3.21,11.14,9.93,17.15,13.14,44.88,129.11
180.14,34.57,8.27,34.19,8.23,694.48,424.93,6.79,5.53,5.14,3.53,10.78,9.71,15.92,13.24,44.88,129.11
182.57,35.06,8.33,34.69,8.30,703.66,432.03,6.62,5.58,4.12,4.84,10.40,9.47,14.52,14.30,44.88,129.11
185.56,35.66,8.40,35.32,8.38,715.40,440.95,5.89,5.37,0.40,3.09,9.91,9.16,10.31,12.25,44.88,129.11
188.33,36.22,8.46,35.84,8.45,725.15,448.42,6.24,5.91,7.24,8.16,9.45,8.87,16.69,17.02,44.88,129.11
191.07,36.76,8.53,36.38,8.50,734.78,456.44,6.50,5.73,6.86,3.39,8.99,8.57,15.85,11.96,44.88,129.11
193.59,37.25,8.58,36.88,8.56,743.83,463.71,6.45,5.59,4.82,3.52,8.55,8.29,13.37,11.80,44.88,129.11
196.11,37.74,8.64,37.38,8.62,752.99,470.83,6.19,5.53,3.16,3.99,8.11,8.00,11.27,11.99,44.88,129.11
198.53,38.20,8.69,37.85,8.69,761.85,477.25,5.78,5.80,1.66,6.65,7.67,7.72,9.33,14.37,44.88,129.11
200.85,38.64,8.74,38.29,8.75,770.11,483.57,5.56,5.84,2.74,4.98,7.25,7.44,9.99,12.41,44.88,129.11
203.17,39.07,8.79,38.72,8.80,777.95,489.81,5.62,5.87,4.97,4.89,6.82,7.16,11.78,12.05,44.88,129.11
206.15,39.62,8.86,39.31,8.87,788.61,498.30,5.01,5.35,0.42,1.23,6.25,6.78,6.67,8.01,44.88,129.11
208.50,40.05,8.91,39.69,8.92,795.77,503.75,5.62,6.06,9.08,10.18,5.80,6.48,14.88,16.66,44.88,129.11
211.08,40.51,8.96,40.15,8.99,804.52,510.12,5.31,6.37,2.12,7.20,5.29,6.15,7.41,13.34,44.88,129.11
213.17,40.88,9.00,40.52,9.03,811.20,515.50,5.36,6.33,4.75,4.68,4.87,5.87,9.62,10.54,44.88,129.11
215.45,41.27,9.05,40.91,9.07,818.29,521.21,5.48,6.33,5.26,5.08,4.41,5.56,9.67,10.64,44.88,129.11
218.40,41.78,9.11,41.41,9.13,827.24,528.40,5.72,6.43,6.02,5.71,3.80,5.15,9.83,10.86,44.88,129.11
220.98,42.21,9.16,41.83,9.18,834.97,534.48,5.84,6.56,5.43,6.15,3.26,4.79,8.70,10.93,44.88,129.11
223.72,42.65,9.21,42.27,9.24,843.17,540.73,5.80,6.79,4.42,6.89,2.68,4.39,7.10,11.28,44.88,129.11
226.25,43.06,9.25,42.67,9.29,850.66,546.50,5.68,6.85,3.74,5.94,2.13,4.02,5.87,9.96,44.88,129.11
228.84,43.46,9.30,43.07,9.34,857.93,552.26,5.76,6.92,5.11,5.98,1.56,3.63,6.67,9.61,44.88,129.11
