BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,7.00,5.09,7.00,5.08,197.83,31.36,0.09,0.02,512.68,128.17,17.45,9.81,60.00,60.00,52.09,168.58
2.66,7.01,5.09,7.03,5.09,198.53,31.79,-0.43,-0.27,-3.79,-2.17,17.66,10.06,13.87,7.89,52.13,168.58
6.72,7.07,5.09,7.21,5.18,202.88,33.20,-3.82,-0.91,-17.62,-3.48,17.98,10.43,0.36,6.96,52.13,168.58
9.14,7.12,5.10,7.35,5.26,206.51,34.26,-6.47,-1.20,-24.39,-3.04,18.15,10.65,-6.24,7.61,52.13,168.58
11.35,7.18,5.11,7.45,5.30,208.68,35.11,-7.52,-1.16,-14.27,-0.61,18.30,10.84,4.04,10.23,52.13,168.58
14.06,7.27,5.12,7.48,5.23,208.18,36.85,-5.31,-1.54,10.03,-3.71,18.48,11.07,28.52,7.35,52.13,168.58
16.87,7.39,5.13,7.55,5.18,208.42,38.69,-3.42,-1.70,9.03,-2.36,18.66,11.29,27.69,8.94,52.13,168.58
19.05,7.50,5.14,7.63,5.20,209.96,39.79,-3.06,-1.29,0.49,2.26,18.79,11.46,19.27,13.72,52.13,168.58
21.56,7.63,5.16,7.77,5.28,213.61,40.74,-4.25,-0.29,-11.70,6.76,18.93,11.65,7.22,18.41,52.13,168.58
23.91,7.77,5.18,7.90,5.35,216.86,41.68,-4.94,0.80,-9.07,8.70,19.05,11.82,9.98,20.52,52.13,168.58
26.26,7.92,5.19,8.01,5.35,218.57,43.55,-3.86,1.14,4.92,3.46,19.17,11.99,24.08,15.44,52.13,168.58
28.59,8.09,5.21,8.09,5.31,219.45,45.44,-1.74,1.63,14.56,4.99,19.27,12.14,33.84,17.13,52.13,168.58
31.24,8.29,5.24,8.21,5.33,221.58,47.15,-0.17,2.85,10.19,10.30,19.39,12.31,29.58,22.62,52.13,168.58
33.44,8.47,5.26,8.33,5.37,224.24,48.45,0.45,4.15,5.31,13.71,19.48,12.45,24.79,26.16,52.13,168.58
36.07,8.70,5.28,8.51,5.42,228.02,50.69,0.85,5.23,3.38,11.34,19.57,12.61,22.96,23.95,52.13,168.58
39.01,8.97,5.31,8.71,5.43,231.43,53.77,2.45,6.11,11.44,10.17,19.67,12.77,31.11,22.95,52.13,168.58
41.16,9.18,5.34,8.86,5.41,233.69,56.47,4.04,6.47,16.21,8.05,19.73,12.89,35.95,20.94,52.13,168.58
43.96,9.47,5.37,9.09,5.43,237.73,60.03,5.29,7.11,12.06,9.67,19.81,13.03,31.87,22.71,52.13,168.58
46.29,9.73,5.40,9.34,5.49,242.79,63.17,4.86,7.62,0.59,9.98,19.86,13.14,20.45,23.13,52.13,168.58
49.01,10.03,5.44,9.62,5.53,247.95,66.91,5.33,8.36,7.30,11.40,19.91,13.27,27.22,24.67,52.13,168.58
51.28,10.30,5.47,9.85,5.54,251.93,70.58,6.27,8.58,12.25,8.63,19.95,13.37,32.20,21.99,52.13,168.58
53.75,10.61,5.50,10.12,5.54,256.41,74.88,7.31,8.66,13.23,7.43,19.98,13.47,33.22,20.90,52.13,168.58
56.05,10.90,5.54,10.40,5.58,261.62,79.01,7.45,8.77,7.05,7.86,20.00,13.55,27.06,21.41,52.13,168.58
58.98,11.29,5.58,10.80,5.63,268.98,84.51,7.14,8.86,3.87,7.67,20.02,13.65,23.90,21.33,52.13,168.58
61.21,11.59,5.62,11.10,5.68,274.67,88.84,6.98,8.92,4.32,7.57,20.03,13.73,24.35,21.29,52.13,168.58
63.69,11.94,5.66,11.44,5.70,280.51,93.91,7.49,8.88,9.55,6.81,20.03,13.80,29.58,20.61,52.13,168.58
66.07,12.28,5.70,11.80,5.72,286.82,99.56,7.45,8.20,5.69,1.59,20.02,13.86,25.71,15.45,52.13,168.58
68.49,12.64,5.74,12.14,5.77,293.21,104.41,7.59,8.52,7.07,9.15,20.00,13.92,27.07,23.07,52.13,168.58
71.44,13.08,5.79,12.61,5.83,301.87,111.05,7.10,8.36,2.77,5.74,19.97,13.98,22.75,19.72,52.13,168.58
73.71,13.44,5.83,12.97,5.87,308.35,116.21,7.09,8.33,5.55,6.38,19.94,14.03,25.50,20.40,52.13,168.58
76.30,13.85,5.88,13.38,5.91,315.76,122.30,7.23,8.23,6.78,5.91,19.90,14.07,26.68,19.98,52.13,168.58
