BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.70,31.27,-0.07,0.00,-384.49,0.02,17.46,9.80,-40.00,9.83,42.94,164.34
2.65,7.00,5.08,6.92,4.99,194.93,31.60,2.88,-0.19,21.81,-1.39,17.67,10.06,39.48,8.67,42.94,164.34
11.26,7.17,5.10,6.88,4.96,193.79,31.44,7.04,2.36,14.09,7.06,18.31,10.83,32.39,17.89,42.94,164.34
13.83,7.25,5.11,6.87,4.96,193.72,31.20,8.70,3.86,18.29,13.36,18.48,11.05,36.77,24.41,42.94,164.34
16.03,7.34,5.12,6.93,5.02,195.70,31.29,8.34,5.06,3.79,13.53,18.61,11.22,22.41,24.75,42.94,164.34
18.81,7.47,5.14,7.13,5.14,200.84,32.61,5.56,5.61,-13.04,7.97,18.78,11.44,5.74,19.41,42.94,164.34
20.91,7.58,5.15,7.23,5.16,202.84,33.79,5.58,6.03,4.65,8.27,18.90,11.60,23.55,19.88,42.94,164.34
23.50,7.73,5.17,7.32,5.16,204.16,35.35,7.02,6.65,15.32,9.53,19.04,11.79,34.36,21.32,42.94,164.34
26.40,7.92,5.19,7.43,5.17,206.38,37.02,8.23,7.70,13.90,12.49,19.18,12.00,33.08,24.49,42.94,164.34
28.55,8.07,5.21,7.56,5.22,209.15,38.39,8.24,8.54,6.66,13.66,19.28,12.14,25.94,25.80,42.94,164.34
31.24,8.28,5.23,7.79,5.28,213.85,41.09,7.28,8.80,-0.42,8.76,19.40,12.31,18.97,21.07,42.94,164.34
33.78,8.49,5.25,7.93,5.30,216.59,43.00,8.35,9.92,14.06,15.60,19.50,12.47,33.56,28.07,42.94,164.34
36.34,8.71,5.28,8.11,5.32,219.76,45.68,9.29,10.49,13.83,12.28,19.59,12.62,33.42,24.90,42.94,164.34
38.55,8.92,5.30,8.29,5.33,222.88,48.52,9.91,10.61,12.84,9.52,19.66,12.75,32.51,22.27,42.94,164.34
40.81,9.14,5.33,8.51,5.37,227.21,51.35,9.62,10.98,5.43,11.60,19.73,12.87,25.17,24.47,42.94,164.34
43.05,9.37,5.36,8.73,5.43,231.82,54.14,9.18,11.50,3.93,13.27,19.79,12.99,23.72,26.26,42.94,164.34
45.66,9.64,5.39,9.01,5.46,236.85,58.07,9.25,11.61,7.84,10.01,19.85,13.12,27.69,23.12,42.94,164.34
47.85,9.89,5.42,9.25,5.47,240.90,61.83,9.68,11.40,11.25,7.48,19.90,13.22,31.15,20.70,42.94,164.34
50.51,10.20,5.45,9.58,5.50,246.81,66.82,9.43,10.90,5.90,5.42,19.95,13.33,25.85,18.76,42.94,164.34
