BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.63,31.25,-0.04,0.02,-384.56,192.31,17.46,9.80,-40.00,40.00,47.67,173.31
3.59,7.01,5.08,6.99,5.08,197.59,31.22,0.30,0.34,1.90,1.82,17.75,10.15,19.64,11.97,47.67,173.31
5.88,7.04,5.08,6.99,5.05,197.15,31.73,1.26,0.30,8.37,-0.06,17.92,10.36,26.29,10.30,47.67,173.31
8.29,7.09,5.09,7.00,5.02,196.80,32.45,2.47,0.26,10.81,-0.12,18.10,10.57,28.91,10.45,47.67,173.31
10.53,7.14,5.09,7.04,5.05,197.81,32.59,2.52,0.96,2.39,6.27,18.26,10.77,20.65,17.04,47.67,173.31
12.73,7.21,5.10,7.12,5.12,200.34,32.83,1.27,1.73,-8.96,7.47,18.40,10.96,9.44,18.42,47.67,173.31
14.93,7.30,5.11,7.26,5.23,204.38,33.24,-1.27,2.50,-21.13,8.15,18.55,11.14,-2.58,19.28,47.67,173.31
17.62,7.41,5.13,7.32,5.23,205.52,34.28,-0.27,3.16,6.29,6.84,18.71,11.35,25.00,18.19,47.67,173.31
20.50,7.56,5.14,7.35,5.18,205.06,35.62,2.86,3.93,21.26,7.81,18.88,11.57,40.00,19.38,47.67,173.31
22.63,7.68,5.16,7.40,5.17,205.65,36.54,4.47,4.76,16.85,10.59,18.99,11.73,35.84,22.32,47.67,173.31
25.40,7.85,5.18,7.53,5.24,209.10,37.60,4.18,6.20,1.50,14.13,19.13,11.93,20.63,26.05,47.67,173.31
27.54,8.00,5.19,7.64,5.29,211.67,38.50,4.30,7.43,4.37,15.92,19.24,12.07,23.61,28.00,47.67,173.31
30.07,8.19,5.22,7.78,5.29,214.05,40.83,5.34,7.80,11.44,8.81,19.35,12.24,30.79,21.05,47.68,173.29
32.69,8.39,5.24,7.90,5.26,215.41,43.13,7.78,8.51,22.57,11.54,19.46,12.41,40.00,23.95,47.68,173.29
35.07,8.60,5.26,8.06,5.25,217.87,45.94,9.03,8.63,16.38,7.82,19.55,12.55,35.93,20.37,47.68,173.29
37.32,8.80,5.29,8.25,5.29,221.71,48.41,8.88,9.10,5.99,10.95,19.62,12.68,25.61,23.63,47.68,173.29
40.27,9.08,5.32,8.52,5.37,227.38,51.42,8.37,10.17,3.63,14.50,19.72,12.84,23.35,27.34,47.68,173.29
42.43,9.30,5.34,8.70,5.39,230.77,54.23,8.97,10.52,12.06,11.21,19.78,12.96,31.84,24.17,47.68,173.29
44.90,9.56,5.38,8.95,5.37,234.35,58.65,10.18,9.89,16.65,3.50,19.84,13.08,36.49,16.58,47.68,173.29
47.12,9.81,5.40,9.20,5.37,238.50,62.80,10.49,9.28,10.84,2.54,19.89,13.18,30.73,15.72,47.68,173.29
49.35,10.06,5.43,9.48,5.41,243.73,66.60,9.93,9.18,3.62,6.59,19.93,13.29,23.55,19.88,47.68,173.29
52.24,10.41,5.47,9.84,5.49,250.87,71.19,9.10,9.58,2.22,10.11,19.97,13.41,22.19,23.52,47.68,173.29
54.44,10.68,5.51,10.11,5.52,255.90,75.01,9.08,9.73,7.10,8.94,20.00,13.49,27.10,22.44,47.68,173.29
57.10,11.02,5.54,10.45,5.53,261.64,80.44,9.58,9.24,10.97,4.18,20.02,13.59,30.99,17.77,47.68,173.29
59.40,11.33,5.58,10.77,5.55,267.18,85.54,9.63,8.57,8.06,1.72,20.03,13.67,28.09,15.39,47.68,173.29
61.81,11.66,5.62,11.13,5.59,273.59,90.68,9.25,8.21,4.66,3.97,20.04,13.75,24.70,17.72,47.68,173.29
64.32,12.01,5.66,11.52,5.65,281.08,96.09,8.23,7.93,-0.54,4.41,20.04,13.82,19.50,18.22,47.67,173.31
67.36,12.46,5.71,11.95,5.71,289.08,102.15,8.34,8.29,7.29,8.69,20.02,13.90,27.31,22.58,47.67,173.31
69.61,12.79,5.75,12.29,5.74,295.24,107.16,8.32,8.14,6.56,5.38,20.00,13.95,26.56,19.33,47.67,173.31
72.39,13.22,5.80,12.73,5.79,303.10,113.69,8.27,7.81,6.31,4.16,19.97,14.00,26.28,18.16,47.67,173.31
