BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.61,31.27,0.07,0.02,384.57,128.21,17.46,9.80,50.00,50.00,55.92,149.06
2.59,7.00,5.08,8.06,5.25,217.87,45.90,-20.02,-14.47,-151.68,-109.49,17.67,10.05,-50.00,-50.00,55.95,149.07
20.65,7.57,5.15,8.45,5.29,225.03,51.68,-16.83,-12.05,-10.37,-7.28,18.88,11.58,8.52,4.30,55.95,149.07
23.25,7.72,5.17,8.74,5.33,230.31,55.72,-19.36,-13.92,-32.53,-23.72,19.02,11.77,-13.51,-11.95,55.95,149.07
26.06,7.90,5.19,8.98,5.28,233.32,60.56,-19.09,-16.15,-13.57,-26.86,19.16,11.97,5.59,-14.89,55.95,149.07
28.31,8.06,5.21,9.19,5.22,236.02,64.97,-18.91,-18.28,-13.72,-31.17,19.27,12.12,5.55,-19.05,55.95,149.07
30.80,8.24,5.23,9.40,5.23,239.42,68.33,-18.89,-18.93,-14.99,-19.71,19.38,12.29,4.39,-7.43,55.95,149.07
33.72,8.48,5.25,9.63,5.27,243.86,71.28,-18.97,-18.42,-15.67,-11.69,19.49,12.47,3.82,0.77,55.95,149.07
36.10,8.69,5.28,9.79,5.32,247.25,73.13,-18.55,-17.25,-11.75,-5.21,19.58,12.61,7.83,7.40,55.95,149.07
39.07,8.97,5.31,9.97,5.35,250.63,75.63,-16.89,-15.76,-3.70,-3.79,19.68,12.78,15.97,8.99,55.95,149.07
41.44,9.20,5.34,10.09,5.37,253.09,77.32,-15.08,-14.06,1.31,1.26,19.75,12.90,21.06,14.17,55.97,149.05
44.27,9.50,5.37,10.23,5.39,255.73,79.19,-12.33,-11.66,7.11,5.50,19.82,13.05,26.93,18.55,55.97,149.05
47.07,9.80,5.41,10.40,5.45,259.44,80.95,-10.43,-8.97,3.53,9.64,19.88,13.18,23.41,22.82,55.97,149.05
49.31,10.06,5.44,10.56,5.52,263.33,82.46,-9.64,-6.77,-1.49,11.76,19.93,13.28,18.44,25.04,55.97,149.05
51.69,10.34,5.47,10.79,5.63,268.89,84.44,-10.03,-4.65,-10.89,11.87,19.96,13.38,9.07,25.25,55.97,149.05
54.04,10.63,5.50,10.96,5.69,272.60,86.24,-8.44,-2.26,5.05,16.04,19.99,13.48,25.04,29.52,55.97,149.05
56.40,10.94,5.54,11.13,5.70,275.57,88.90,-5.89,-0.54,14.14,12.23,20.01,13.57,34.16,25.80,55.97,149.05
59.28,11.32,5.58,11.37,5.71,279.55,92.75,-2.91,1.13,15.79,11.05,20.03,13.66,35.82,24.72,55.97,149.05
61.71,11.65,5.62,11.61,5.74,283.92,96.13,-1.23,2.54,11.16,12.25,20.04,13.74,31.20,25.99,55.97,149.05
64.79,12.08,5.67,11.92,5.82,290.34,99.91,0.32,5.08,9.05,18.44,20.03,13.83,29.09,32.27,55.97,149.05
67.03,12.41,5.71,12.17,5.86,295.10,103.34,1.53,6.38,10.62,15.29,20.02,13.89,30.64,29.18,55.97,149.05
69.82,12.83,5.76,12.50,5.85,300.38,108.83,3.86,6.92,17.75,8.89,20.00,13.95,37.75,22.84,55.97,149.05
72.70,13.27,5.81,12.88,5.86,306.77,115.03,5.57,7.15,14.87,7.12,19.97,14.01,34.83,21.13,55.97,149.05
74.98,13.63,5.85,13.21,5.92,313.16,119.49,5.75,7.89,5.94,12.04,19.93,14.05,25.87,26.09,55.97,149.05
77.49,14.04,5.90,13.60,5.99,320.66,124.50,5.64,8.74,3.80,12.90,19.88,14.08,23.68,26.98,55.97,149.05
79.82,14.42,5.94,13.95,6.03,327.03,129.57,6.26,9.20,9.65,10.85,19.83,14.11,29.48,24.96,55.97,149.05
82.64,14.89,6.00,14.39,6.04,334.41,136.78,7.54,8.87,13.98,5.00,19.76,14.14,33.74,19.14,55.97,149.05
85.03,15.30,6.04,14.82,6.06,341.77,143.33,7.64,8.23,6.84,1.92,19.69,14.15,26.53,16.08,55.97,149.05
87.87,15.80,6.10,15.29,6.12,350.58,150.10,7.89,8.64,7.83,9.45,19.60,14.16,27.43,23.61,55.97,149.05
90.67,16.30,6.16,15.80,6.21,360.30,157.13,7.27,8.82,1.93,8.14,19.50,14.16,21.43,22.30,55.97,149.05
92.96,16.71,6.21,16.22,6.24,367.61,163.28,7.48,8.63,7.58,5.46,19.41,14.16,26.99,19.62,55.97,149.05
95.47,17.17,6.26,16.67,6.27,375.50,170.29,7.99,8.28,9.97,4.18,19.30,14.14,29.27,18.33,55.97,149.05
97.79,17.60,6.31,17.11,6.31,383.30,176.81,8.05,7.99,6.93,4.19,19.20,14.13,26.13,18.31,55.97,149.05
100.72,18.15,6.37,17.67,6.37,393.65,184.94,7.78,7.84,4.56,5.39,19.05,14.10,23.62,19.49,55.97,149.05
102.88,18.56,6.42,18.11,6.43,401.65,191.16,7.30,7.58,2.02,4.02,18.94,14.07,20.96,18.08,55.97,149.05
105.65,19.10,6.48,18.65,6.49,411.54,199.09,7.18,7.39,4.96,4.69,18.78,14.02,23.74,18.71,55.97,149.05
108.54,19.66,6.55,19.21,6.55,421.69,207.38,7.31,7.26,6.64,4.99,18.61,13.97,25.25,18.96,55.97,149.05
111.08,20.16,6.61,19.86,6.62,433.51,216.80,4.64,5.08,-14.68,-10.90,18.45,13.91,3.77,3.01,55.97,149.05
114.24,20.79,6.68,20.38,6.68,442.94,224.30,6.71,6.70,16.83,14.33,18.24,13.83,35.07,28.16,55.97,149.05
116.58,21.26,6.73,20.85,6.73,451.50,231.24,6.75,6.59,5.74,4.41,18.07,13.77,23.82,18.18,55.97,149.05
119.01,21.75,6.79,21.34,6.78,460.34,238.25,6.92,6.71,6.69,6.22,17.89,13.69,24.59,19.92,55.97,149.05
122.14,22.39,6.86,21.97,6.86,471.96,247.50,6.97,6.71,5.88,5.40,17.65,13.59,23.53,18.99,55.97,149.05
124.74,22.93,6.93,22.52,6.92,481.87,255.43,6.86,6.55,4.77,4.14,17.44,13.49,22.21,17.64,55.97,149.05
127.32,23.46,6.99,23.06,6.98,491.80,263.12,6.67,6.58,4.06,5.49,17.22,13.39,21.28,18.88,55.97,149.05
129.75,23.97,7.05,23.56,7.05,501.12,270.37,6.59,6.65,4.69,5.82,17.01,13.29,21.70,19.10,55.97,149.05
