--- Terminal on COM9 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,X_Puck(cm),Y_Puck(cm)
0.01,6.99,5.08,0.00,0.00,0.00,0.00,64.18,-27.02
1.39,6.99,5.08,0.21,-0.03,0.21,-0.03,64.48,-26.74
2.95,7.01,5.10,0.49,-0.81,0.49,-0.81,64.81,-26.42
4.48,7.03,5.13,1.09,1.18,1.09,1.18,65.11,-26.11
6.03,7.07,5.16,-0.99,0.40,-0.99,0.40,65.41,-25.80
7.56,7.11,5.21,-1.49,-0.17,-1.49,-0.17,65.69,-25.49
9.11,7.17,5.27,-7.78,1.92,-7.78,1.92,65.96,-25.18
10.66,7.24,5.34,-8.29,0.38,-8.29,0.38,66.21,-24.86
12.20,7.31,5.42,-8.31,1.56,-8.31,1.56,66.45,-24.55
13.75,7.40,5.51,-8.25,2.28,-8.25,2.28,66.68,-24.23
15.29,7.49,5.61,-3.85,0.51,-3.85,0.51,66.90,-23.92
16.84,7.59,5.72,-5.19,2.47,-5.19,2.47,67.10,-23.61
18.38,7.71,5.84,-1.39,0.07,-1.39,0.07,67.28,-23.29
19.92,7.83,5.97,-1.12,-0.03,-1.12,-0.03,67.46,-22.98
21.47,7.96,6.11,-0.46,2.05,-0.46,2.05,67.62,-22.66
23.02,8.10,6.26,1.83,1.84,1.83,1.84,67.76,-22.34
24.56,8.25,6.42,0.33,4.85,0.33,4.85,67.89,-22.02
26.10,8.40,6.58,5.28,3.73,5.28,3.73,68.01,-21.71
27.64,8.57,6.76,4.00,2.99,4.00,2.99,68.12,-21.39
29.17,8.74,6.94,7.51,5.16,7.51,5.16,68.21,-21.08
30.71,8.92,7.13,9.95,3.68,9.95,3.68,68.29,-20.76
32.26,9.11,7.33,9.50,6.61,9.50,6.61,68.35,-20.44
33.79,9.31,7.54,13.91,6.88,13.91,6.88,68.40,-20.12
35.33,9.51,7.76,11.64,6.96,11.64,6.96,68.44,-19.81
36.87,9.73,7.99,16.36,9.44,16.36,9.44,68.46,-19.49
38.42,9.95,8.22,15.99,8.21,15.99,8.21,68.47,-19.17
39.97,10.18,8.46,18.56,9.87,18.56,9.87,68.47,-18.85
41.50,10.41,8.71,21.18,10.30,21.18,10.30,68.46,-18.53
43.04,10.65,8.97,20.91,10.39,20.91,10.39,68.43,-18.21
44.61,10.91,9.24,23.24,12.27,23.24,12.27,68.38,-17.88
46.17,11.17,9.51,22.99,11.72,22.99,11.72,68.32,-17.56
47.72,11.43,9.80,25.35,13.22,25.35,13.22,68.25,-17.23
49.27,11.70,10.08,25.68,13.09,25.68,13.09,68.17,-16.91
50.82,11.98,10.38,27.00,13.14,27.00,13.14,68.07,-16.58
52.37,12.27,10.68,27.64,13.85,27.64,13.85,67.95,-16.26
53.93,12.56,10.99,28.34,13.48,28.34,13.48,67.83,-15.93
55.49,12.86,11.31,28.65,14.51,28.65,14.51,67.69,-15.61
57.05,13.16,11.63,29.01,14.43,29.01,14.43,67.53,-15.28
58.60,13.47,11.96,29.13,14.51,29.13,14.51,67.37,-14.95
60.16,13.79,12.30,29.91,14.38,29.91,14.38,67.18,-14.62
61.71,14.11,12.64,29.73,13.74,29.73,13.74,66.99,-14.30
63.27,14.44,12.98,29.67,14.02,29.67,14.02,66.78,-13.97
64.82,14.77,13.33,29.31,13.64,29.31,13.64,66.56,-13.64
66.38,15.11,13.69,28.79,13.58,28.79,13.58,66.32,-13.31
67.93,15.46,14.06,28.70,13.27,28.70,13.27,66.07,-12.98
69.49,15.80,14.43,27.23,12.55,27.23,12.55,65.80,-12.65
71.04,16.16,14.80,27.50,12.77,27.50,12.77,65.53,-12.32
72.59,16.52,15.18,26.15,11.68,26.15,11.68,65.24,-11.99
74.15,16.88,15.56,25.80,11.48,25.80,11.48,64.93,-11.66
