Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.2% (used 25060 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,-88.04,-78.11,30.00,-30.00
0.90,0.00,0.00,-88.09,-78.11,30.00,-30.00
1.61,0.00,0.00,-88.09,-78.07,30.00,-30.00
2.83,0.00,0.00,-82.73,-72.18,30.00,-30.00
3.75,0.00,0.00,-88.66,-71.92,30.00,-30.00
4.47,0.00,0.00,-88.84,-77.37,30.00,-30.00
5.69,0.00,0.00,-89.19,-77.01,30.00,-30.00
6.50,0.00,0.00,-83.78,-71.21,30.00,-30.00
7.27,0.00,0.00,-83.91,-76.62,30.00,-30.00
8.50,0.00,0.00,-89.85,-70.64,30.00,-30.00
9.42,0.00,0.00,-90.09,-70.42,30.00,-30.00
10.14,0.00,0.00,-95.84,-70.29,30.00,-30.00
11.37,0.00,0.00,-90.57,-69.94,30.00,-30.00
12.18,0.00,0.00,-90.75,-69.72,30.00,-30.00
13.48,0.00,0.00,-96.94,-69.24,30.00,-30.00
14.20,0.00,0.00,-97.21,-74.60,30.00,-30.00
15.13,0.00,0.00,-97.82,-68.49,30.00,-30.00
16.35,0.00,0.00,-98.61,-73.37,30.00,-30.00
17.07,0.00,0.00,-99.05,-78.53,30.00,-30.00
17.94,0.00,0.00,-99.76,-72.29,30.00,-30.00
19.19,0.00,0.00,-94.92,-77.17,30.00,-30.00
19.91,0.00,0.00,-101.03,-76.64,30.00,-30.00
20.84,0.00,0.00,-90.51,-70.36,30.00,-30.00
22.14,0.00,0.00,-96.97,-75.10,30.00,-30.00
22.85,0.00,0.00,-91.87,-74.62,30.00,-30.00
24.09,0.00,0.00,-92.92,-68.03,30.00,-30.00
24.81,0.00,0.00,-93.41,-67.48,30.00,-30.00
25.68,0.00,0.00,-94.20,-61.11,30.00,-30.00
26.91,0.00,0.00,-95.16,-65.54,30.00,-30.00
27.75,0.00,0.00,-101.56,-59.13,30.00,-30.00
29.05,0.00,0.00,-108.46,-63.35,30.00,-30.00
29.77,0.00,0.00,-109.16,-56.98,30.00,-30.00
30.63,0.00,0.00,-110.04,-67.28,30.00,-30.00
31.91,0.00,0.00,-105.82,-60.21,30.00,-30.00
32.64,0.00,0.00,-106.57,-64.95,30.00,-30.00
33.60,0.00,0.00,-102.11,-58.18,30.00,-30.00
34.82,0.00,0.00,-109.01,-62.49,30.00,-30.00
35.53,0.00,0.00,-104.26,-56.01,30.00,-30.00
36.79,0.00,0.00,-111.34,-48.89,30.00,-30.00
37.70,0.00,0.00,-106.85,-47.75,30.00,-30.00
38.93,0.00,0.00,-119.62,-51.79,30.00,-30.00
39.67,0.00,0.00,-114.96,-45.20,30.00,-30.00
40.57,0.00,0.00,-121.82,-49.61,30.00,-30.00
41.86,0.00,0.00,-123.62,-47.94,30.00,-30.00
42.57,0.00,0.00,-113.49,-52.51,30.00,-30.00
43.82,0.00,0.00,-121.00,-45.09,30.00,-30.00
44.72,0.00,0.00,-116.78,-38.21,30.00,-30.00
45.44,0.00,0.00,-117.88,-42.65,30.00,-30.00
46.69,0.00,0.00,-125.46,-35.13,30.00,-30.00
47.63,0.00,0.00,-126.78,-44.96,30.00,-30.00
48.86,0.00,0.00,-134.38,-43.02,30.00,-30.00
49.57,0.00,0.00,-129.84,-41.88,30.00,-30.00
50.50,0.00,0.00,-131.33,-40.43,30.00,-30.00
51.80,0.00,0.00,-127.90,-27.09,30.00,-30.00
52.51,0.00,0.00,-129.05,-31.40,30.00,-30.00
53.76,0.00,0.00,-136.85,-29.38,30.00,-30.00
54.52,0.00,0.00,-143.79,-27.91,30.00,-30.00
55.80,0.00,0.00,-140.45,-31.25,30.00,-30.00
56.62,0.00,0.00,-141.97,-24.21,30.00,-30.00
57.43,0.00,0.00,-143.50,-28.26,30.00,-30.00
58.72,0.00,0.00,-145.88,-20.19,30.00,-30.00
59.48,0.00,0.00,-147.30,-13.12,30.00,-30.00
60.41,0.00,0.00,-154.69,-16.90,30.00,-30.00
61.72,0.00,0.00,-157.10,-20.04,30.00,-30.00
62.43,0.00,0.00,-147.33,-13.10,30.00,-30.00
63.62,0.00,0.00,-149.52,-10.66,30.00,-30.00
64.55,0.00,0.00,-156.91,-8.81,30.00,-30.00
65.74,0.00,0.00,-159.30,-6.39,30.00,-30.00
66.48,0.00,0.00,-160.84,-4.83,30.00,-30.00
67.41,0.00,0.00,-168.44,-8.53,30.00,-30.00
68.65,0.00,0.00,-165.61,-0.26,30.00,-30.00
69.37,0.00,0.00,-161.65,6.88,30.00,-30.00
70.20,0.00,0.00,-169.06,3.05,30.00,-30.00
71.48,0.00,0.00,-172.00,5.80,30.00,-30.00
72.19,0.00,0.00,-173.45,1.85,30.00,-30.00
73.05,0.00,0.00,-175.41,3.78,30.00,-30.00
74.33,0.00,0.00,-172.64,17.91,30.00,-30.00
75.05,0.00,0.00,-179.89,13.69,30.00,-30.00
76.28,0.00,0.00,-182.68,22.08,30.00,-30.00
77.12,0.00,0.00,-184.57,18.41,30.00,-30.00
77.88,0.00,0.00,-186.35,20.13,30.00,-30.00
79.11,0.00,0.00,-183.67,23.05,30.00,-30.00
80.07,0.00,0.00,-191.69,25.55,30.00,-30.00
80.79,0.00,0.00,-199.12,27.18,30.00,-30.00
82.02,0.00,0.00,-196.48,30.28,30.00,-30.00
82.81,0.00,0.00,-198.48,26.54,30.00,-30.00
84.08,0.00,0.00,-195.97,40.98,30.00,-30.00
84.84,0.00,0.00,-203.42,42.91,30.00,-30.00
85.75,0.00,0.00,-211.25,33.84,30.00,-30.00
87.01,0.00,0.00,-203.23,37.13,30.00,-30.00
87.73,0.00,0.00,-205.11,44.43,30.00,-30.00
88.54,0.00,0.00,-207.18,52.14,30.00,-30.00
89.83,0.00,0.00,-216.12,49.86,30.00,-30.00
90.55,0.00,0.00,-223.64,51.81,30.00,-30.00
91.53,0.00,0.00,-220.50,48.69,30.00,-30.00
92.66,0.00,0.00,-223.48,57.37,30.00,-30.00
93.42,0.00,0.00,-225.57,59.48,30.00,-30.00
94.65,0.00,0.00,-234.49,62.84,30.00,-30.00
95.61,0.00,0.00,-225.94,65.39,30.00,-30.00
96.33,0.00,0.00,-227.88,67.46,30.00,-30.00
97.56,0.00,0.00,-236.91,70.77,30.00,-30.00
98.35,0.00,0.00,-239.06,72.97,30.00,-30.00
99.62,0.00,0.00,-237.02,76.46,30.00,-30.00
100.38,0.00,0.00,-239.13,72.99,30.00,-30.00
101.29,0.00,0.00,-247.35,81.23,30.00,-30.00
102.59,0.00,0.00,-256.55,79.19,30.00,-30.00
103.31,0.00,0.00,-258.71,86.88,30.00,-30.00
104.54,0.00,0.00,-251.04,90.46,30.00,-30.00
105.39,0.00,0.00,-259.19,92.97,30.00,-30.00
106.14,0.00,0.00,-267.10,95.25,30.00,-30.00
107.37,0.00,0.00,-259.56,98.83,30.00,-30.00
108.43,0.00,0.00,-268.31,102.06,30.00,-30.00
109.43,0.00,0.00,-271.32,110.68,30.00,-30.00
110.35,0.00,0.00,-279.62,102.22,30.00,-30.00
111.61,0.00,0.00,-277.84,106.04,30.00,-30.00
112.40,0.00,0.00,-274.33,113.75,30.00,-30.00
113.22,0.00,0.00,-287.67,115.91,30.00,-30.00
114.47,0.00,0.00,-290.70,119.05,30.00,-30.00
115.41,0.00,0.00,-281.76,121.38,30.00,-30.00
116.66,0.00,0.00,-290.50,124.69,30.00,-30.00
117.37,0.00,0.00,-286.81,126.58,30.00,-30.00
118.33,0.00,0.00,-300.59,134.85,30.00,-30.00
119.64,0.00,0.00,-298.41,132.76,30.00,-30.00
120.36,0.00,0.00,-294.63,134.69,30.00,-30.00
121.61,0.00,0.00,-303.46,143.68,30.00,-30.00
122.34,0.00,0.00,-310.91,139.90,30.00,-30.00
123.65,0.00,0.00,-314.03,137.64,30.00,-30.00
124.48,0.00,0.00,-310.50,145.24,30.00,-30.00
