--- Terminal on COM9 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Fully Homed
0.00,6.99,5.08,0.09,0.07,0.09,0.07,68.34,-22.88
1.30,6.99,5.08,0.21,-0.01,0.21,-0.01,68.64,-22.63
2.74,7.01,5.10,0.71,0.09,0.71,0.09,68.96,-22.36
4.17,7.04,5.12,1.45,0.14,1.45,0.14,69.27,-22.08
5.61,7.07,5.15,2.60,0.22,2.60,0.22,69.56,-21.81
7.04,7.12,5.20,4.14,0.32,4.14,0.32,69.84,-21.54
8.49,7.18,5.25,5.84,0.42,5.84,0.42,70.10,-21.27
9.93,7.25,5.31,8.06,0.57,8.06,0.57,70.35,-21.00
11.37,7.33,5.38,10.53,0.75,10.53,0.75,70.59,-20.74
12.81,7.42,5.46,13.22,0.93,13.22,0.93,70.81,-20.47
14.25,7.52,5.54,16.32,1.16,16.32,1.16,71.02,-20.21
15.71,7.63,5.64,19.70,1.36,19.70,1.36,71.22,-19.94
17.15,7.75,5.75,23.36,1.57,23.36,1.57,71.40,-19.68
18.61,7.88,5.86,27.34,1.76,27.34,1.76,71.56,-19.42
20.06,8.02,5.98,31.67,2.06,31.67,2.06,71.71,-19.15
21.50,8.17,6.11,36.24,2.39,36.24,2.39,71.85,-18.90
22.96,8.33,6.25,41.12,2.70,41.12,2.70,71.97,-18.64
24.41,8.49,6.40,46.27,3.06,46.27,3.06,72.08,-18.38
25.85,8.67,6.55,51.66,3.33,51.66,3.33,72.17,-18.13
27.30,8.85,6.72,57.40,3.64,57.40,3.64,72.25,-17.87
28.74,9.05,6.89,63.26,3.99,63.26,3.99,72.32,-17.62
30.20,9.25,7.07,69.58,4.39,69.58,4.39,72.37,-17.37
31.64,9.46,7.25,76.05,4.78,76.05,4.78,72.40,-17.12
33.09,9.68,7.45,82.73,5.19,82.73,5.19,72.42,-16.87
34.54,9.90,7.65,89.77,5.60,89.77,5.60,72.43,-16.63
35.99,10.13,7.86,97.03,6.00,97.03,6.00,72.42,-16.38
37.43,10.38,8.07,104.44,6.47,104.44,6.47,72.40,-16.14
38.88,10.63,8.30,112.11,6.82,112.11,6.82,72.36,-15.90
40.34,10.88,8.53,120.28,7.40,120.28,7.40,72.31,-15.65
41.80,11.15,8.76,128.38,7.72,128.38,7.72,72.25,-15.41
43.25,11.42,9.01,136.91,8.25,136.91,8.25,72.17,-15.17
44.71,11.70,9.26,145.57,8.71,145.57,8.71,72.07,-14.93
46.16,11.99,9.51,154.39,9.25,154.39,9.25,71.96,-14.70
47.62,12.28,9.78,163.61,9.67,163.61,9.67,71.84,-14.46
49.09,12.58,10.05,173.01,10.16,173.01,10.16,71.70,-14.23
50.54,12.89,10.33,182.45,10.62,182.45,10.62,71.55,-14.00
52.00,13.20,10.61,192.14,11.07,192.14,11.07,71.38,-13.76
53.46,13.52,10.90,202.15,11.70,202.15,11.70,71.19,-13.53
54.93,13.85,11.20,212.40,12.11,212.40,12.11,70.99,-13.30
56.40,14.18,11.50,222.79,12.66,222.79,12.66,70.78,-13.07
57.86,14.52,11.80,233.33,13.16,233.33,13.16,70.55,-12.84
59.32,14.86,12.11,244.01,13.66,244.01,13.66,70.31,-12.62
60.78,15.21,12.43,254.91,14.14,254.91,14.14,70.06,-12.40
62.24,15.56,12.75,265.93,14.66,265.93,14.66,69.78,-12.17
63.71,15.92,13.08,277.25,15.10,277.25,15.10,69.50,-11.95
65.17,16.28,13.42,288.56,15.62,288.56,15.62,69.20,-11.73
66.64,16.65,13.76,300.16,16.16,300.16,16.16,68.88,-11.51
68.10,17.02,14.10,311.99,16.65,311.99,16.65,68.55,-11.29
69.56,17.40,14.45,323.74,17.09,323.74,17.09,68.20,-11.08
71.02,17.78,14.80,335.73,17.60,335.73,17.60,67.84,-10.87
72.48,18.17,15.15,347.86,18.07,347.86,18.07,67.47,-10.65
73.94,18.56,15.51,360.19,18.52,360.19,18.52,67.08,-10.44
75.40,18.95,15.88,372.54,19.03,372.54,19.03,66.68,-10.23
76.87,19.35,16.25,385.03,19.42,385.03,19.42,66.26,-10.02
78.33,19.75,16.62,397.75,19.92,397.75,19.92,65.82,-9.81
79.80,20.15,17.00,410.70,20.32,410.70,20.32,65.37,-9.61
81.25,20.56,17.38,423.53,20.82,423.53,20.82,64.91,-9.40
82.72,20.97,17.76,436.45,21.24,436.45,21.24,64.43,-9.20
84.18,21.38,18.15,449.61,21.68,449.61,21.68,63.94,-9.00
85.64,21.80,18.54,462.77,21.95,462.77,21.95,63.44,-8.80
87.10,22.22,18.94,476.12,22.45,476.12,22.45,62.91,-8.60
88.56,22.64,19.33,489.47,22.83,489.47,22.83,62.38,-8.40
90.02,23.06,19.73,502.93,23.13,502.93,23.13,61.83,-8.20
91.49,23.48,20.14,516.55,23.46,516.55,23.46,61.26,-8.01
92.95,23.91,20.54,530.20,23.89,530.20,23.89,60.68,-7.82
94.41,24.34,20.95,543.88,24.19,543.88,24.19,60.09,-7.62
95.88,24.77,21.37,557.82,24.46,557.82,24.46,59.47,-7.43
97.35,25.21,21.78,571.70,24.78,571.70,24.78,58.85,-7.24
98.81,25.64,22.20,585.55,25.10,585.55,25.10,58.21,-7.05
100.27,26.07,22.62,599.50,25.36,599.50,25.36,57.55,-6.87
101.72,26.51,23.03,613.48,25.60,613.48,25.60,56.89,-6.68
103.18,26.94,23.46,627.53,25.83,627.53,25.83,56.21,-6.50
104.64,27.38,23.88,641.68,26.06,641.68,26.06,55.51,-6.32
106.11,27.82,24.31,655.80,26.20,655.80,26.20,54.80,-6.14
107.56,28.26,24.74,669.96,26.39,669.96,26.39,54.07,-5.96
109.03,28.70,25.17,684.17,26.53,684.17,26.53,53.33,-5.78
110.49,29.13,25.60,698.32,26.64,698.32,26.64,52.57,-5.60
111.95,29.57,26.03,712.68,26.78,712.68,26.78,51.80,-5.43
113.42,30.01,26.46,726.90,26.84,726.90,26.84,51.01,-5.25
114.87,30.45,26.90,741.20,26.90,741.20,26.90,50.22,-5.08
116.32,30.88,27.33,755.33,26.93,755.33,26.93,49.41,-4.91
117.78,31.32,27.76,769.65,26.94,769.65,26.94,48.58,-4.74
119.25,31.76,28.20,783.98,26.88,783.98,26.88,47.73,-4.57
120.71,32.19,28.64,798.22,26.86,798.22,26.86,46.87,-4.40
122.18,32.63,29.08,812.59,26.84,812.59,26.84,46.00,-4.24
123.63,33.06,29.52,826.76,26.66,826.76,26.66,45.11,-4.07
125.09,33.49,29.95,841.04,26.60,841.04,26.60,44.21,-3.91
126.55,33.92,30.39,855.20,26.45,855.20,26.45,43.29,-3.75
128.01,34.35,30.83,869.46,26.25,869.46,26.25,42.36,-3.59
129.48,34.77,31.27,883.65,26.06,883.65,26.06,41.40,-3.43
130.94,35.20,31.71,897.76,25.87,897.76,25.87,40.44,-3.27
132.40,35.62,32.15,911.80,25.55,911.80,25.55,39.47,-3.11
133.86,36.04,32.59,925.87,25.23,925.87,25.23,38.48,-2.96
135.33,36.46,33.02,939.83,24.92,939.83,24.92,37.47,-2.80
136.79,36.87,33.46,953.82,24.58,953.82,24.58,36.44,-2.65
138.26,37.28,33.90,967.74,24.11,967.74,24.11,35.41,-2.50
139.72,37.69,34.33,981.52,23.70,981.52,23.70,34.35,-2.35
141.19,38.10,34.77,995.30,23.30,995.30,23.30,33.29,-2.20
142.64,38.50,35.20,1008.84,22.78,1008.84,22.78,32.22,-2.06
144.10,38.90,35.63,1022.48,22.24,1022.48,22.24,31.12,-1.91
145.57,39.29,36.06,1035.99,21.63,1035.99,21.63,30.01,-1.77
147.03,39.68,36.49,1049.45,20.93,1049.45,20.93,28.88,-1.63
148.50,40.07,36.92,1062.85,20.34,1062.85,20.34,27.74,-1.48
149.96,40.46,37.34,1076.01,19.70,1076.01,19.70,26.59,-1.35
151.42,40.83,37.77,1089.16,19.00,1089.16,19.00,25.42,-1.21
152.88,41.21,38.19,1102.17,18.13,1102.17,18.13,24.24,-1.07
154.34,41.58,38.61,1115.09,17.37,1115.09,17.37,23.04,-0.93
155.80,41.94,39.02,1127.92,16.59,1127.92,16.59,21.83,-0.80
157.27,42.31,39.44,1140.67,15.70,1140.67,15.70,20.60,-0.67
158.73,42.66,39.85,1153.16,14.74,1153.16,14.74,19.36,-0.54
160.19,43.01,40.26,1165.63,13.79,1165.63,13.79,18.10,-0.41
161.64,43.36,40.67,1177.90,12.76,1177.90,12.76,16.84,-0.28
163.10,43.69,41.07,1190.11,11.68,1190.11,11.68,15.55,-0.15
164.57,44.03,41.47,1202.11,10.65,1202.11,10.65,14.25,-0.03
166.03,44.36,41.87,1214.02,9.48,1214.02,9.48,12.94,0.10
167.48,44.68,42.26,1225.71,8.32,1225.71,8.32,11.61,0.22
168.94,44.99,42.65,1237.29,7.04,1237.29,7.04,10.27,0.34
170.39,45.30,43.04,1248.61,5.79,1248.61,5.79,8.92,0.46
171.85,45.60,43.42,1259.88,4.38,1259.88,4.38,7.56,0.58
