BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.61,31.27,0.00,0.00,nan,nan,9.45,5.13,-20.00,-20.00,0.54,1.48
10.61,7.08,5.09,6.99,5.08,197.57,31.29,1.65,1.25,1.65,1.25,10.07,5.76,11.73,7.01,0.54,1.48
12.81,7.12,5.10,6.98,5.08,197.43,31.07,2.51,2.05,2.51,2.05,10.19,5.88,12.70,7.93,0.54,1.48
15.29,7.17,5.10,6.97,5.08,197.39,30.94,3.54,2.96,3.54,2.96,10.32,6.02,13.86,8.97,0.54,1.48
17.44,7.23,5.11,6.99,5.09,197.68,31.09,4.23,3.58,4.23,3.58,10.44,6.13,14.67,9.71,0.54,1.48
19.53,7.28,5.11,7.01,5.09,198.07,31.29,4.91,4.24,4.91,4.24,10.54,6.24,15.46,10.48,0.54,1.48
22.10,7.37,5.12,7.04,5.10,198.67,31.75,5.79,4.94,5.79,4.94,10.67,6.38,16.46,11.32,0.54,1.48
24.23,7.44,5.13,7.06,5.10,199.13,32.12,6.69,5.64,6.69,5.64,10.78,6.48,17.46,12.13,0.54,1.48
26.74,7.53,5.14,7.10,5.10,199.70,32.65,7.85,6.49,7.85,6.49,10.89,6.61,18.75,13.10,0.54,1.48
29.09,7.63,5.15,7.14,5.11,200.64,33.20,8.69,7.36,8.69,7.36,11.00,6.73,19.69,14.08,0.54,1.48
31.44,7.74,5.17,7.17,5.12,201.28,33.51,9.96,8.56,9.96,8.56,11.11,6.84,20.00,15.40,0.54,1.48
33.62,7.84,5.18,7.20,5.13,201.96,33.90,11.18,9.67,11.18,9.67,11.20,6.94,20.00,16.61,0.54,1.48
36.12,7.97,5.19,7.24,5.14,202.71,34.37,12.75,11.04,12.75,11.04,11.31,7.06,20.00,18.10,0.54,1.48
38.31,8.09,5.21,7.28,5.15,203.43,34.98,14.17,12.13,14.17,12.13,11.40,7.15,20.00,19.29,0.54,1.48
40.84,8.23,5.22,7.33,5.15,204.38,35.62,15.86,13.58,15.86,13.58,11.50,7.27,20.00,20.00,0.54,1.48
43.04,8.36,5.24,7.38,5.16,205.24,36.34,17.40,14.76,17.40,14.76,11.58,7.36,20.00,20.00,0.54,1.48
45.50,8.52,5.26,7.44,5.17,206.29,37.18,19.17,16.16,19.17,16.16,11.67,7.46,20.00,20.00,0.54,1.48
47.86,8.67,5.28,7.50,5.17,207.48,38.14,20.82,17.44,20.82,17.44,11.76,7.56,20.00,20.00,0.54,1.48
50.35,8.84,5.29,7.57,5.18,208.66,39.13,22.75,18.93,22.75,18.93,11.84,7.66,20.00,20.00,0.54,1.48
52.56,9.00,5.31,7.64,5.18,209.87,40.25,24.43,20.09,24.43,20.09,11.92,7.74,20.00,20.00,0.54,1.48
54.82,9.17,5.33,7.72,5.19,211.30,41.42,26.06,21.35,26.06,21.35,11.99,7.83,20.00,20.00,0.54,1.48
57.04,9.34,5.35,7.80,5.19,212.60,42.65,27.88,22.59,27.88,22.59,12.06,7.91,20.00,20.00,0.54,1.48
59.98,9.57,5.38,7.90,5.19,214.38,44.43,30.36,24.19,30.36,24.19,12.15,8.02,20.00,20.00,0.54,1.48
62.12,9.75,5.40,7.99,5.19,215.78,45.90,32.19,25.28,32.19,25.28,12.21,8.09,20.00,20.00,0.54,1.48
65.01,9.99,5.43,8.12,5.20,218.02,47.92,34.45,26.82,34.45,26.82,12.28,8.19,20.00,20.00,0.54,1.48
67.40,10.20,5.45,8.22,5.20,219.67,49.50,36.63,28.28,36.63,28.28,12.34,8.26,20.00,20.00,0.54,1.48
70.10,10.45,5.48,8.35,5.20,221.89,51.55,38.90,29.79,38.90,29.79,12.41,8.35,20.00,20.00,0.54,1.48
72.34,10.66,5.51,8.46,5.20,223.60,53.33,40.99,31.03,40.99,31.03,12.46,8.42,20.00,20.00,0.54,1.48
74.62,10.88,5.53,8.57,5.20,225.38,55.22,43.20,32.30,43.20,32.30,12.51,8.48,20.00,20.00,0.54,1.48
76.81,11.09,5.56,8.69,5.20,227.36,57.06,45.13,33.55,45.13,33.55,12.55,8.54,20.00,20.00,0.54,1.48
79.10,11.32,5.58,8.82,5.20,229.51,59.11,47.16,34.83,47.16,34.83,12.59,8.61,20.00,20.00,0.54,1.48
82.07,11.62,5.62,9.03,5.20,232.96,62.62,49.29,35.73,49.29,35.73,12.65,8.68,20.00,20.00,0.54,1.48
84.93,11.93,5.65,9.16,5.20,235.10,64.80,52.66,37.92,52.66,37.92,12.69,8.76,20.00,20.00,0.54,1.48
87.77,12.23,5.69,9.34,5.21,238.08,67.61,55.25,39.53,55.25,39.53,12.73,8.82,20.00,20.00,0.54,1.48
89.98,12.48,5.72,9.49,5.21,240.55,70.05,57.26,40.63,57.26,40.63,12.76,8.87,20.00,20.00,0.54,1.48
92.63,12.77,5.75,9.66,5.21,243.42,72.91,59.80,42.07,59.80,42.07,12.79,8.93,20.00,20.00,0.54,1.48
94.87,13.03,5.78,9.82,5.21,246.06,75.45,61.85,43.23,61.85,43.23,12.81,8.98,20.00,20.00,0.54,1.48
97.36,13.32,5.81,10.00,5.21,249.05,78.33,64.15,44.54,64.15,44.54,12.84,9.02,20.00,20.00,0.54,1.48
99.65,13.59,5.84,10.16,5.21,251.73,81.04,66.42,45.77,66.42,45.77,12.85,9.07,20.00,20.00,0.54,1.48
102.77,13.97,5.89,10.41,5.22,255.77,84.99,69.25,47.26,69.25,47.26,12.87,9.12,20.00,20.00,0.54,1.48
105.15,14.26,5.92,10.59,5.22,258.74,87.85,71.61,48.62,71.61,48.62,12.88,9.16,20.00,20.00,0.54,1.48
107.70,14.58,5.96,10.79,5.23,262.17,91.08,73.99,49.99,73.99,49.99,12.89,9.20,20.00,20.00,0.54,1.48
110.86,14.98,6.00,11.05,5.23,266.58,95.25,76.89,51.62,76.89,51.62,12.90,9.24,20.00,20.00,0.54,1.48
113.50,15.32,6.04,11.27,5.24,270.16,98.77,79.50,53.01,79.50,53.01,12.90,9.27,20.00,20.00,0.54,1.48
116.34,15.69,6.09,11.52,5.24,274.32,102.74,82.12,54.40,82.12,54.40,12.90,9.30,20.00,20.00,0.54,1.48
118.87,16.02,6.13,11.75,5.25,278.25,106.50,84.30,55.49,84.30,55.49,12.89,9.33,20.00,20.00,0.54,1.48
121.45,16.37,6.17,11.97,5.25,281.83,110.02,87.04,56.98,87.04,56.98,12.88,9.35,20.00,20.00,0.54,1.48
123.80,16.69,6.20,12.19,5.25,285.48,113.51,89.21,58.10,89.21,58.10,12.87,9.37,20.00,20.00,0.54,1.48
126.53,17.06,6.25,12.45,5.26,289.90,117.71,91.63,59.32,91.63,59.32,12.85,9.39,20.00,20.00,0.54,1.48
129.68,17.50,6.30,12.74,5.26,294.77,122.50,94.74,60.87,94.74,60.87,12.82,9.41,20.00,20.00,0.54,1.48
132.33,17.87,6.34,13.00,5.26,299.04,126.69,97.27,62.05,97.27,62.05,12.79,9.42,20.00,20.00,0.54,1.48
135.12,18.27,6.39,13.32,5.27,304.24,131.81,99.29,62.66,99.29,62.66,12.76,9.43,20.00,20.00,0.54,1.48
137.92,18.67,6.43,13.57,5.27,308.46,135.79,102.41,64.50,102.41,64.50,12.73,9.43,20.00,20.00,0.54,1.48
