BEGIN CSV
1832024.05,48.87,24.58,48.87,24.58,1202.46,397.68,-0.07,-0.04,-0.07,-0.04,-32878004.00,18419734.00,-20.00,19.96,0.49,1.67
1832028.08,92.01,94.42,48.87,24.58,1202.46,397.64,1849.44,-437.09,1849.44,-437.09,-33039764.00,17584968.00,20.00,-20.00,0.49,1.67
1832031.13,92.01,94.42,48.87,24.58,1202.40,397.66,1849.50,-437.11,1849.50,-437.11,-33123946.00,16961684.00,20.00,-20.00,0.49,1.67
1832034.18,92.01,94.42,48.87,24.58,1202.44,397.60,1849.46,-437.05,1849.46,-437.05,-33175056.00,16346258.00,20.00,-20.00,0.49,1.67
1832037.23,92.01,94.42,48.87,24.58,1202.44,397.68,1849.46,-437.14,1849.46,-437.14,-33193104.00,15738693.00,20.00,-20.00,0.49,1.67
1832040.28,92.01,94.42,48.87,24.58,1202.35,397.60,1849.55,-437.05,1849.55,-437.05,-33178084.00,15138991.00,20.00,-20.00,0.49,1.67
1832043.33,92.01,94.42,48.87,24.58,1202.44,397.66,1849.46,-437.11,1849.46,-437.11,-33129988.00,14547142.00,20.00,-20.00,0.49,1.67
1832046.26,92.01,94.42,48.87,24.58,1202.38,397.66,1849.52,-437.11,1849.52,-437.11,-33052716.00,13986369.00,20.00,-20.00,0.49,1.67
1832049.68,92.01,94.42,48.87,24.58,1202.44,397.68,1849.46,-437.14,1849.46,-437.14,-32924038.00,13341278.00,20.00,-20.00,0.49,1.67
1832052.73,92.01,94.42,48.87,24.58,1202.38,397.64,1849.52,-437.09,1849.52,-437.09,-32774092.00,12773640.00,20.00,-20.00,0.49,1.67
1832056.03,92.01,94.42,48.87,24.58,1202.44,397.66,1849.46,-437.11,1849.46,-437.11,-32575016.00,12169417.00,20.00,-20.00,0.48,1.67
1832059.45,92.01,94.42,48.87,24.58,1202.38,397.68,1849.52,-437.14,1849.52,-437.14,-32327822.00,11552500.00,20.00,-20.00,0.48,1.67
1832062.62,92.01,94.42,48.87,24.58,1202.40,397.71,1849.50,-437.16,1849.50,-437.16,-32061140.00,10988470.00,20.00,-20.00,0.48,1.67
1832065.80,92.01,94.42,48.87,24.58,1202.35,397.68,1849.55,-437.14,1849.55,-437.14,-31758700.00,10432945.00,20.00,-20.00,0.48,1.67
1832069.09,92.01,94.42,48.87,24.58,1202.38,397.64,1849.52,-437.09,1849.52,-437.09,-31406760.00,9865050.00,20.00,-20.00,0.48,1.67
1832072.27,92.01,94.42,48.87,24.58,1202.40,397.66,1849.50,-437.11,1849.50,-437.11,-31031412.00,9326852.00,20.00,-20.00,0.48,1.67
1832075.68,92.01,94.42,48.87,24.58,1202.38,397.66,1849.52,-437.11,1849.52,-437.11,-30587182.00,8756758.00,20.00,-20.00,0.48,1.67
1832078.86,92.01,94.42,48.87,24.58,1202.35,397.66,1849.55,-437.11,1849.55,-437.11,-30137538.00,8236213.00,20.00,-20.00,0.48,1.67
1832082.15,92.01,94.42,48.87,24.58,1202.40,397.62,1849.50,-437.07,1849.50,-437.07,-29632746.00,7704647.00,20.00,-20.00,0.48,1.67
1832085.45,92.01,94.42,48.87,24.58,1202.33,397.71,1849.57,-437.16,1849.57,-437.16,-29089386.00,7182249.50,20.00,-20.00,0.48,1.67
1832088.99,92.01,94.42,48.87,24.58,1202.40,397.73,1849.50,-437.18,1849.50,-437.18,-28462812.00,6631360.00,20.00,-20.00,0.48,1.67
1832092.29,92.01,94.42,48.87,24.58,1202.40,397.62,1849.50,-437.07,1849.50,-437.07,-27839448.00,6127973.00,20.00,-20.00,0.48,1.67
1832095.58,92.01,94.42,48.87,24.58,1202.35,397.64,1849.55,-437.09,1849.55,-437.09,-27177518.00,5633753.00,20.00,-20.00,0.48,1.67
1832099.00,92.01,94.42,48.87,24.58,1202.35,397.66,1849.55,-437.11,1849.55,-437.11,-26450330.00,5130907.00,20.00,-20.00,0.48,1.67
