BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.63,31.29,-0.02,0.00,-0.02,0.00,37.70,20.46,29.98,20.46,0.62,1.68
2.55,7.01,5.08,6.99,5.08,197.68,31.27,0.29,0.34,0.29,0.34,37.82,20.81,30.00,21.15,0.62,1.68
5.78,7.10,5.09,7.03,5.09,198.34,31.75,1.16,1.07,1.16,1.07,37.94,21.22,30.00,22.29,0.62,1.68
8.09,7.19,5.10,7.07,5.10,199.26,32.34,2.03,1.90,2.03,1.90,38.00,21.49,30.00,23.39,0.62,1.68
10.53,7.33,5.12,7.14,5.10,200.38,33.24,3.44,3.01,3.44,3.01,38.03,21.75,30.00,24.76,0.62,1.68
13.05,7.51,5.14,7.22,5.10,201.74,34.67,5.33,4.15,5.33,4.15,38.04,22.01,30.00,26.16,0.62,1.68
15.25,7.69,5.16,7.31,5.11,203.19,36.04,7.24,5.45,7.24,5.45,38.03,22.21,30.00,27.66,0.62,1.68
17.98,7.96,5.19,7.44,5.12,205.59,37.90,9.69,7.43,9.69,7.43,37.98,22.44,30.00,29.86,0.62,1.68
20.11,8.19,5.22,7.55,5.13,207.61,39.62,11.94,9.10,11.94,9.10,37.92,22.60,30.00,30.00,0.62,1.68
22.23,8.45,5.25,7.68,5.13,209.72,41.68,14.50,10.73,14.50,10.73,37.85,22.74,30.00,30.00,0.62,1.68
24.90,8.80,5.29,7.86,5.14,212.79,44.60,17.90,12.94,17.90,12.94,37.72,22.90,30.00,30.00,0.62,1.68
27.81,9.23,5.34,8.09,5.15,216.62,48.14,21.81,15.53,21.81,15.53,37.55,23.05,30.00,30.00,0.62,1.68
30.14,9.60,5.38,8.28,5.16,220.04,51.17,25.11,17.83,25.11,17.83,37.38,23.14,30.00,30.00,0.62,1.68
33.02,10.08,5.44,8.52,5.17,224.09,54.91,29.98,21.16,29.98,21.16,37.15,23.24,30.00,30.00,0.62,1.68
35.31,10.50,5.48,8.74,5.17,227.67,58.45,33.97,23.62,33.97,23.62,36.93,23.29,30.00,30.00,0.62,1.68
37.88,10.99,5.54,9.00,5.17,231.93,62.69,38.64,26.46,38.64,26.46,36.67,23.33,30.00,30.00,0.62,1.68
40.14,11.44,5.59,9.24,5.18,236.00,66.56,42.87,29.17,42.87,29.17,36.41,23.34,30.00,30.00,0.62,1.68
42.42,11.92,5.65,9.49,5.19,240.35,70.51,47.22,32.11,47.22,32.11,36.12,23.34,30.00,30.00,0.62,1.68
44.72,12.42,5.71,9.77,5.20,245.09,74.75,51.58,35.08,51.58,35.08,35.81,23.31,30.00,30.00,0.62,1.68
47.38,13.02,5.78,10.09,5.21,250.43,79.94,57.24,38.62,57.24,38.62,35.43,23.26,30.00,30.00,0.62,1.68
49.62,13.54,5.84,10.37,5.20,254.96,84.59,62.26,41.52,62.26,41.52,35.08,23.20,30.00,30.00,0.62,1.68
52.37,14.21,5.91,10.76,5.20,261.31,91.03,68.11,44.75,68.11,44.75,34.62,23.11,30.00,30.00,0.62,1.68
55.41,14.97,6.00,11.17,5.22,268.38,97.45,74.95,49.36,74.95,49.36,34.08,22.97,30.00,30.00,0.62,1.68
