BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.57,31.29,0.02,-0.02,0.02,-0.02,30.50,16.55,20.00,16.53,0.44,1.66
2.56,7.01,5.08,7.08,5.09,199.10,32.54,-1.23,-1.01,-1.23,-1.01,30.60,16.83,18.77,15.82,0.44,1.67
12.31,7.36,5.12,7.12,5.09,199.76,33.20,4.65,3.51,4.65,3.51,30.78,17.75,20.00,20.00,0.44,1.67
14.48,7.50,5.14,7.16,5.09,200.51,33.93,6.45,4.81,6.45,4.81,30.77,17.91,20.00,20.00,0.44,1.67
16.67,7.67,5.16,7.21,5.09,201.46,34.74,8.47,6.34,8.47,6.34,30.75,18.07,20.00,20.00,0.44,1.67
19.01,7.86,5.18,7.27,5.09,202.47,35.66,11.05,8.26,11.05,8.26,30.71,18.22,20.00,20.00,0.44,1.67
21.21,8.07,5.20,7.33,5.10,203.50,36.50,13.76,10.40,13.76,10.40,30.65,18.35,20.00,20.00,0.44,1.67
23.69,8.32,5.23,7.41,5.09,204.64,37.84,17.27,12.75,17.27,12.75,30.56,18.47,20.00,20.00,0.44,1.67
25.87,8.57,5.26,7.48,5.09,205.76,38.98,20.61,15.14,20.61,15.14,30.47,18.57,20.00,20.00,0.44,1.67
28.21,8.85,5.29,7.55,5.09,207.04,40.30,24.48,17.90,24.48,17.90,30.35,18.66,20.00,20.00,0.44,1.67
30.43,9.14,5.33,7.64,5.09,208.40,41.59,28.37,20.76,28.37,20.76,30.22,18.73,20.00,20.00,0.44,1.67
33.36,9.54,5.37,7.75,5.09,210.18,43.46,33.96,24.74,33.96,24.74,30.03,18.81,20.00,20.00,0.44,1.67
35.51,9.86,5.41,7.84,5.09,211.67,44.98,38.27,27.82,38.27,27.82,29.86,18.84,20.00,20.00,0.44,1.67
38.20,10.27,5.46,7.95,5.09,213.45,46.91,44.10,31.91,44.10,31.91,29.63,18.87,20.00,20.00,0.44,1.67
40.57,10.66,5.50,8.05,5.09,214.97,48.47,49.65,35.95,49.65,35.95,29.41,18.88,20.00,20.00,0.44,1.67
43.34,11.13,5.56,8.18,5.09,217.17,50.63,56.10,40.66,56.10,40.66,29.12,18.87,20.00,20.00,0.44,1.67
46.27,11.66,5.62,8.32,5.09,219.61,52.91,63.25,45.97,63.25,45.97,28.79,18.84,20.00,20.00,0.44,1.67
48.50,12.08,5.67,8.44,5.09,221.41,54.82,69.06,50.09,69.06,50.09,28.52,18.80,20.00,20.00,0.44,1.67
51.33,12.62,5.73,8.59,5.08,223.74,57.39,76.69,55.41,76.69,55.41,28.15,18.73,20.00,20.00,0.44,1.67
53.55,13.06,5.78,8.71,5.08,225.74,59.44,82.79,59.79,82.79,59.79,27.84,18.65,20.00,20.00,0.44,1.67
56.06,13.58,5.84,8.86,5.08,228.20,61.88,89.74,64.81,89.74,64.81,27.47,18.55,20.00,20.00,0.44,1.67
58.33,14.06,5.90,9.00,5.09,230.59,64.07,96.10,69.54,96.10,69.54,27.11,18.45,20.00,20.00,0.44,1.67
60.58,14.54,5.95,9.18,5.08,233.47,67.10,102.06,73.52,102.06,73.52,26.74,18.33,20.00,20.00,0.44,1.66
63.44,15.17,6.03,9.33,5.08,235.89,69.46,111.18,80.31,111.18,80.31,26.25,18.16,20.00,20.00,0.44,1.66
65.81,15.71,6.09,9.48,5.08,238.48,72.03,118.35,85.48,118.35,85.48,25.82,18.00,20.00,20.00,0.44,1.66
68.79,16.40,6.17,9.69,5.08,241.86,75.41,127.52,92.04,127.52,92.04,25.24,17.78,20.00,20.00,0.44,1.66
71.02,16.92,6.23,9.85,5.09,244.52,78.00,134.41,97.02,134.41,97.02,24.80,17.59,20.00,20.00,0.44,1.66
73.77,17.57,6.30,10.05,5.08,247.82,81.39,143.07,103.11,143.07,103.11,24.22,17.35,20.00,20.00,0.44,1.66
76.09,18.13,6.37,10.23,5.08,250.63,84.35,150.48,108.24,150.48,108.24,23.71,17.13,20.00,20.00,0.44,1.66
79.07,18.86,6.45,10.46,5.08,254.37,88.15,160.08,115.01,160.08,115.01,23.03,16.82,20.00,20.00,0.44,1.66
82.01,19.59,6.54,10.70,5.08,258.28,91.98,169.52,121.77,169.52,121.77,22.33,16.49,20.00,20.00,0.44,1.66
84.55,20.23,6.61,10.92,5.08,261.92,95.47,177.49,127.48,177.49,127.48,21.70,16.19,20.00,20.00,0.44,1.67
87.14,20.89,6.69,11.12,5.09,265.31,98.79,186.06,133.64,186.06,133.64,21.03,15.86,20.00,20.00,0.44,1.67
89.50,21.48,6.76,11.32,5.08,268.49,102.13,193.82,138.97,193.82,138.97,20.41,15.54,20.00,20.00,0.44,1.67
92.34,22.21,6.84,11.57,5.08,272.52,106.30,203.10,145.34,203.10,145.34,19.63,15.14,20.00,20.00,0.44,1.67
95.21,22.95,6.93,11.83,5.08,276.89,110.57,212.18,151.73,212.18,151.73,18.81,14.71,20.00,20.00,0.44,1.67
97.55,23.55,7.00,12.05,5.08,280.40,113.97,219.69,157.07,219.69,157.07,18.12,14.35,20.00,20.00,0.44,1.67
100.31,24.26,7.08,12.30,5.09,284.62,118.13,228.46,163.21,228.46,163.21,17.28,13.90,20.00,20.00,0.44,1.67
103.44,25.07,7.17,12.60,5.08,289.52,123.13,238.28,169.86,238.28,169.86,16.30,13.36,20.00,20.00,0.44,1.67
105.91,25.71,7.25,12.84,5.08,293.41,127.05,246.01,175.16,246.01,175.16,15.50,12.92,20.00,20.00,0.44,1.67
108.89,26.47,7.33,13.14,5.08,298.33,131.92,255.04,181.34,255.04,181.34,14.51,12.36,20.00,20.00,0.44,1.67
