BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.59,31.33,0.00,-0.07,0.00,-0.07,16.79,9.11,16.79,9.05,0.48,1.49
2.52,7.00,5.08,7.08,5.10,199.48,32.37,-1.73,-0.97,-1.73,-0.97,16.99,9.34,15.26,8.38,0.48,1.49
15.66,7.33,5.12,7.11,5.11,200.01,32.74,3.71,3.38,3.71,3.38,17.89,10.45,20.00,13.83,0.48,1.49
17.99,7.43,5.13,7.14,5.12,200.73,32.98,4.90,4.66,4.90,4.66,18.03,10.63,20.00,15.28,0.48,1.49
20.16,7.54,5.14,7.17,5.14,201.39,33.20,6.25,6.03,6.25,6.03,18.15,10.79,20.00,16.82,0.48,1.49
22.65,7.68,5.16,7.20,5.14,202.05,33.68,8.15,7.58,8.15,7.58,18.29,10.96,20.00,18.54,0.48,1.49
24.81,7.81,5.18,7.24,5.15,202.73,34.19,9.91,9.01,9.91,9.01,18.39,11.11,20.00,20.00,0.48,1.49
27.46,7.99,5.20,7.28,5.16,203.63,34.78,12.27,11.00,12.27,11.00,18.52,11.29,20.00,20.00,0.48,1.49
29.63,8.15,5.21,7.32,5.16,204.36,35.40,14.46,12.69,14.46,12.69,18.61,11.43,20.00,20.00,0.48,1.49
32.47,8.38,5.24,7.39,5.17,205.63,36.39,17.27,14.94,17.27,14.94,18.73,11.60,20.00,20.00,0.48,1.49
34.77,8.57,5.26,7.45,5.18,206.75,37.27,19.71,16.88,19.71,16.88,18.81,11.74,20.00,20.00,0.48,1.49
37.38,8.80,5.29,7.52,5.19,208.07,38.30,22.67,19.24,22.67,19.24,18.90,11.88,20.00,20.00,0.48,1.49
39.57,9.01,5.31,7.59,5.18,209.15,39.40,25.40,21.16,25.40,21.16,18.97,12.00,20.00,20.00,0.48,1.49
41.98,9.25,5.34,7.68,5.19,210.55,40.74,28.39,23.31,28.39,23.31,19.04,12.13,20.00,20.00,0.48,1.49
44.19,9.49,5.37,7.76,5.19,212.00,41.92,31.16,25.46,31.16,25.46,19.10,12.23,20.00,20.00,0.48,1.49
46.42,9.73,5.40,7.84,5.19,213.32,43.26,34.28,27.64,34.28,27.64,19.15,12.34,20.00,20.00,0.48,1.49
48.65,9.98,5.43,7.92,5.19,214.71,44.74,37.52,29.83,37.52,29.83,19.19,12.44,20.00,20.00,0.48,1.49
51.50,10.32,5.47,8.05,5.20,216.92,46.67,41.45,32.78,41.45,32.78,19.24,12.56,20.00,20.00,0.48,1.49
53.86,10.61,5.50,8.15,5.20,218.64,48.27,45.05,35.38,45.05,35.38,19.27,12.65,20.00,20.00,0.48,1.49
56.15,10.90,5.53,8.26,5.21,220.48,49.94,48.53,37.93,48.53,37.93,19.29,12.73,20.00,20.00,0.48,1.49
59.12,11.29,5.58,8.40,5.21,222.84,52.25,53.33,41.29,53.33,41.29,19.31,12.84,20.00,20.00,0.48,1.49
61.34,11.59,5.61,8.52,5.21,224.75,54.07,56.95,43.85,56.95,43.85,19.31,12.91,20.00,20.00,0.48,1.49
64.22,12.00,5.66,8.67,5.21,227.27,56.58,61.80,47.20,61.80,47.20,19.31,12.99,20.00,20.00,0.48,1.49
66.57,12.34,5.70,8.81,5.22,229.65,58.78,65.67,49.94,65.67,49.94,19.31,13.05,20.00,20.00,0.48,1.49
69.32,12.75,5.75,8.96,5.22,232.11,61.30,70.69,53.34,70.69,53.34,19.29,13.11,20.00,20.00,0.48,1.49
71.58,13.09,5.79,9.09,5.22,234.39,63.37,74.69,56.26,74.69,56.26,19.26,13.16,20.00,20.00,0.48,1.49
73.93,13.46,5.83,9.25,5.22,236.81,65.90,78.99,59.06,78.99,59.06,19.23,13.20,20.00,20.00,0.48,1.49
76.22,13.83,5.87,9.39,5.23,239.31,68.23,83.16,62.02,83.16,62.02,19.20,13.24,20.00,20.00,0.48,1.49
79.03,14.29,5.92,9.58,5.23,242.41,71.24,88.43,65.64,88.43,65.64,19.14,13.28,20.00,20.00,0.48,1.49
