BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.57,31.31,0.07,0.00,0.07,0.00,30.50,16.54,20.00,16.54,0.43,1.69
2.55,7.01,5.08,7.44,5.11,205.34,38.17,-7.44,-6.58,-7.44,-6.58,30.60,16.83,12.56,10.24,0.43,1.69
26.95,8.70,5.27,7.50,5.11,206.47,39.22,22.26,16.80,22.26,16.80,30.42,18.61,20.00,20.00,0.43,1.69
29.28,8.99,5.31,7.57,5.12,207.74,40.25,26.28,19.97,26.28,19.97,30.29,18.69,20.00,20.00,0.43,1.69
31.51,9.28,5.34,7.64,5.12,208.88,41.37,30.54,23.13,30.54,23.13,30.16,18.76,20.00,20.00,0.43,1.69
34.43,9.70,5.39,7.75,5.12,210.62,42.98,36.38,27.53,36.38,27.53,29.95,18.82,20.00,20.00,0.43,1.69
36.58,10.02,5.43,7.82,5.12,211.96,44.21,40.97,31.00,40.97,31.00,29.77,18.85,20.00,20.00,0.43,1.69
39.18,10.43,5.48,7.92,5.12,213.45,45.75,46.99,35.41,46.99,35.41,29.54,18.87,20.00,20.00,0.43,1.69
41.40,10.80,5.52,8.00,5.13,215.03,47.00,52.13,39.48,52.13,39.48,29.33,18.88,20.00,20.00,0.43,1.69
44.13,11.28,5.57,8.12,5.13,216.95,48.91,58.89,44.44,58.89,44.44,29.04,18.86,20.00,20.00,0.43,1.69
47.08,11.81,5.64,8.25,5.14,219.34,50.91,66.26,50.19,66.26,50.19,28.70,18.82,20.00,20.00,0.43,1.69
49.31,12.23,5.68,8.36,5.15,221.03,52.54,72.24,54.64,72.24,54.64,28.42,18.78,20.00,20.00,0.43,1.69
52.03,12.76,5.75,8.49,5.14,223.16,54.73,79.82,60.14,79.82,60.14,28.06,18.70,20.00,20.00,0.43,1.69
54.27,13.21,5.80,8.61,5.15,225.16,56.67,86.06,64.73,86.06,64.73,27.74,18.62,20.00,20.00,0.43,1.69
56.97,13.77,5.86,8.76,5.15,227.82,59.08,93.60,70.40,93.60,70.40,27.33,18.51,20.00,20.00,0.44,1.69
59.37,14.28,5.92,8.89,5.16,230.02,61.06,100.73,75.81,100.73,75.81,26.95,18.39,20.00,20.00,0.44,1.69
62.31,14.93,6.00,9.06,5.16,232.83,63.90,109.67,82.29,109.67,82.29,26.45,18.23,20.00,20.00,0.44,1.69
64.55,15.43,6.05,9.20,5.16,235.16,66.18,116.45,87.22,116.45,87.22,26.05,18.08,20.00,20.00,0.44,1.69
67.35,16.06,6.13,9.38,5.17,238.15,68.97,125.12,93.67,125.12,93.67,25.53,17.88,20.00,20.00,0.44,1.69
70.29,16.75,6.21,9.58,5.17,241.45,72.05,134.35,100.52,134.35,100.52,24.94,17.65,20.00,20.00,0.44,1.69
72.56,17.29,6.27,9.73,5.18,244.08,74.58,141.53,105.77,141.53,105.77,24.48,17.46,20.00,20.00,0.44,1.69
75.02,17.88,6.34,9.90,5.18,246.81,77.32,149.58,111.56,149.58,111.56,23.95,17.23,20.00,20.00,0.44,1.69
77.35,18.44,6.40,10.07,5.18,249.58,80.07,157.15,117.01,157.15,117.01,23.43,17.00,20.00,20.00,0.44,1.69
80.16,19.14,6.48,10.28,5.18,252.98,83.50,166.40,123.61,166.40,123.61,22.78,16.70,20.00,20.00,0.44,1.69
83.20,19.89,6.57,10.52,5.18,257.16,87.41,176.07,130.67,176.07,130.67,22.04,16.35,20.00,20.00,0.43,1.69
85.62,20.50,6.64,10.70,5.19,260.12,90.15,184.24,136.74,184.24,136.74,21.43,16.05,20.00,20.00,0.43,1.69
88.59,21.25,6.73,10.94,5.19,264.01,94.02,194.08,143.76,194.08,143.76,20.65,15.66,20.00,20.00,0.43,1.69
91.52,22.00,6.82,11.18,5.19,268.01,97.95,203.75,150.65,203.75,150.65,19.86,15.26,20.00,20.00,0.43,1.69
93.80,22.59,6.88,11.38,5.20,271.33,101.14,211.11,155.93,211.11,155.93,19.21,14.93,20.00,20.00,0.43,1.69
96.45,23.27,6.96,11.60,5.19,274.98,104.92,219.92,162.02,219.92,162.02,18.45,14.52,20.00,20.00,0.43,1.69
98.81,23.88,7.03,11.81,5.20,278.45,108.24,227.55,167.50,227.55,167.50,17.74,14.14,20.00,20.00,0.43,1.69
101.66,24.61,7.12,12.08,5.20,282.89,112.50,236.54,173.88,236.54,173.88,16.87,13.67,20.00,20.00,0.43,1.69
104.55,25.36,7.20,12.35,5.21,287.46,116.87,245.59,180.29,245.59,180.29,15.95,13.16,20.00,20.00,0.43,1.69
106.93,25.97,7.28,12.57,5.21,291.08,120.50,253.13,185.52,253.13,185.52,15.17,12.73,20.00,20.00,0.43,1.69
109.56,26.64,7.35,12.84,5.21,295.52,124.89,260.99,190.87,260.99,190.87,14.29,12.23,20.00,20.00,0.43,1.69
112.73,27.45,7.45,13.14,5.21,300.46,129.84,270.79,197.61,270.79,197.61,13.19,11.60,20.00,20.00,0.43,1.69
115.15,28.06,7.52,13.39,5.21,304.44,133.81,278.03,202.52,278.03,202.52,12.32,11.10,20.00,20.00,0.43,1.69
117.88,28.75,7.60,13.66,5.22,309.12,138.19,285.85,208.06,285.85,208.06,11.33,10.52,20.00,20.00,0.43,1.69
121.00,29.52,7.69,13.99,5.22,314.46,143.46,294.64,213.98,294.64,213.98,10.16,9.83,20.00,20.00,0.43,1.69
123.43,30.12,7.76,14.24,5.22,318.66,147.66,301.31,218.39,301.31,218.39,9.22,9.28,20.00,20.00,0.43,1.69
126.40,30.84,7.84,14.56,5.22,323.84,152.93,309.26,223.52,309.26,223.52,8.05,8.57,20.00,20.00,0.43,1.69
129.56,31.59,7.93,14.90,5.23,329.53,158.38,317.30,228.96,317.30,228.96,6.77,7.80,20.00,20.00,0.43,1.69
132.16,32.19,8.00,15.20,5.24,334.54,162.97,323.35,233.13,323.35,233.13,5.69,7.14,20.00,20.00,0.43,1.69
134.65,32.76,8.06,15.48,5.24,339.18,167.56,329.15,236.80,329.15,236.80,4.64,6.49,20.00,20.00,0.43,1.69
136.96,33.28,8.12,15.75,5.24,343.51,172.00,334.30,239.88,334.30,239.88,3.64,5.88,20.00,20.00,0.43,1.69
139.64,33.87,8.19,16.07,5.23,348.72,177.50,339.89,242.94,339.89,242.94,2.45,5.14,20.00,20.00,0.43,1.69
142.71,34.53,8.27,16.43,5.24,354.61,183.21,345.98,246.72,345.98,246.72,1.07,4.27,20.00,20.00,0.43,1.69
145.15,35.04,8.33,16.71,5.24,359.37,187.78,350.50,249.51,350.50,249.51,-0.06,3.57,20.00,20.00,0.43,1.69
148.13,35.64,8.40,17.06,5.24,365.09,193.49,355.77,252.50,355.77,252.50,-1.46,2.68,20.00,20.00,0.43,1.69
151.33,36.26,8.47,17.45,5.23,371.30,199.97,360.89,255.00,360.89,255.00,-3.00,1.70,20.00,20.00,0.43,1.69
153.87,36.73,8.52,17.76,5.23,376.40,205.03,364.47,256.82,364.47,256.82,-4.25,0.90,20.00,20.00,0.43,1.69
156.26,37.16,8.57,18.05,5.24,381.30,209.73,367.41,258.33,367.41,258.33,-5.45,0.13,20.00,20.00,0.43,1.69
159.48,37.72,8.64,18.45,5.24,387.83,216.19,370.95,259.85,370.95,259.85,-7.09,-0.92,20.00,20.00,0.43,1.69
162.15,38.15,8.69,18.79,5.23,393.19,221.86,373.54,260.48,373.54,260.48,-8.48,-1.83,20.00,20.00,0.43,1.69
164.77,38.55,8.73,19.12,5.23,398.59,227.24,375.48,260.92,375.48,260.92,-9.87,-2.73,20.00,20.00,0.43,1.69
167.93,39.01,8.79,19.53,5.24,405.38,233.90,377.03,260.87,377.03,260.87,-11.57,-3.84,20.00,20.00,0.43,1.69
170.67,39.38,8.83,19.87,5.24,411.10,239.61,378.02,260.47,378.02,260.47,-13.08,-4.83,20.00,20.00,0.43,1.69
173.32,39.71,8.87,20.21,5.24,416.63,245.17,378.50,259.68,378.50,259.68,-14.56,-5.81,20.00,20.00,0.43,1.69
176.49,40.06,8.91,20.65,5.23,423.69,252.36,378.00,257.69,378.00,257.69,-16.37,-7.01,20.00,20.00,0.43,1.69
179.33,40.35,8.94,21.01,5.23,429.58,258.27,377.38,255.95,377.38,255.95,-18.02,-8.10,20.00,20.00,0.43,1.69
181.95,40.59,8.97,21.36,5.23,435.33,264.02,375.95,253.62,375.95,253.62,-19.57,-9.13,20.00,20.00,0.43,1.69
185.12,40.84,9.00,21.78,5.23,442.21,270.97,373.57,250.24,373.57,250.24,-21.47,-10.40,20.00,20.00,0.43,1.69
187.83,41.01,9.02,22.15,5.23,448.27,276.90,370.73,246.86,370.73,246.86,-23.13,-11.51,20.00,20.00,0.43,1.69
190.35,41.15,9.03,22.50,5.24,454.03,282.55,367.42,243.16,367.42,243.16,-24.69,-12.56,20.00,20.00,0.43,1.69
193.61,41.28,9.05,22.95,5.23,461.22,290.08,362.60,237.49,362.60,237.49,-26.74,-13.95,20.00,20.00,0.43,1.69
