Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  38.3% (used 25124 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,153.57,-120.45,50.00,-50.00
0.91,0.00,0.00,153.52,-120.50,50.00,-50.00
1.60,0.00,0.00,153.39,-120.34,50.00,-50.00
2.83,0.00,0.00,152.91,-119.95,50.00,-50.00
3.84,0.00,0.00,152.16,-119.31,50.00,-50.00
4.54,0.00,0.00,151.63,-118.87,50.00,-50.00
5.76,0.00,0.00,150.75,-118.10,50.00,-50.00
6.48,0.00,0.00,150.34,-117.86,50.00,-50.00
7.79,0.00,0.00,149.59,-117.14,50.00,-50.00
8.60,0.00,0.00,149.04,-116.94,50.00,-50.00
9.42,0.00,0.00,148.69,-116.52,50.00,-50.00
10.73,0.00,0.00,147.90,-116.06,50.00,-50.00
11.43,0.00,0.00,147.50,-115.51,50.00,-50.00
12.38,0.00,0.00,146.80,-115.18,50.00,-50.00
13.70,0.00,0.00,145.68,-114.21,50.00,-50.00
14.40,0.00,0.00,144.98,-113.69,50.00,-50.00
15.57,0.00,0.00,143.59,-112.43,50.00,-50.00
16.53,0.00,0.00,142.43,-111.36,50.00,-50.00
17.69,0.00,0.00,141.02,-109.67,50.00,-50.00
18.48,0.00,0.00,139.94,-108.46,50.00,-50.00
19.31,0.00,0.00,138.85,-107.14,50.00,-50.00
20.61,0.00,0.00,137.15,-105.27,50.00,-50.00
21.33,0.00,0.00,136.21,-104.15,50.00,-50.00
22.34,0.00,0.00,134.78,-102.72,50.00,-50.00
23.52,0.00,0.00,133.18,-100.92,50.00,-50.00
24.21,0.00,0.00,132.10,-99.98,50.00,-50.00
25.45,0.00,0.00,130.08,-97.82,50.00,-50.00
26.47,0.00,0.00,128.25,-96.06,50.00,-50.00
27.53,0.00,0.00,126.41,-94.13,50.00,-50.00
28.37,0.00,0.00,124.76,-92.37,50.00,-50.00
29.15,0.00,0.00,123.20,-90.81,50.00,-50.00
30.40,0.00,0.00,120.72,-88.18,50.00,-50.00
31.21,0.00,0.00,119.00,-86.48,50.00,-50.00
32.05,0.00,0.00,117.25,-84.62,50.00,-50.00
33.35,0.00,0.00,114.39,-81.72,50.00,-50.00
34.04,0.00,0.00,112.94,-80.18,50.00,-50.00
35.03,0.00,0.00,110.70,-77.85,50.00,-50.00
36.15,0.00,0.00,107.93,-75.17,50.00,-50.00
36.92,0.00,0.00,106.02,-73.19,50.00,-50.00
38.14,0.00,0.00,102.83,-70.20,50.00,-50.00
39.11,0.00,0.00,100.35,-67.76,50.00,-50.00
39.80,0.00,0.00,98.46,-65.90,50.00,-50.00
41.03,0.00,0.00,95.21,-62.51,50.00,-50.00
41.86,0.00,0.00,92.90,-60.38,50.00,-50.00
42.61,0.00,0.00,90.94,-58.25,50.00,-50.00
43.82,0.00,0.00,87.50,-54.76,50.00,-50.00
44.80,0.00,0.00,84.64,-52.03,50.00,-50.00
45.50,0.00,0.00,82.57,-50.08,50.00,-50.00
46.70,0.00,0.00,78.90,-46.38,50.00,-50.00
47.53,0.00,0.00,76.20,-43.88,50.00,-50.00
48.82,0.00,0.00,72.11,-39.64,50.00,-50.00
49.52,0.00,0.00,69.92,-37.38,50.00,-50.00
50.41,0.00,0.00,67.08,-34.39,50.00,-50.00
51.68,0.00,0.00,62.97,-30.15,50.00,-50.00
52.37,0.00,0.00,60.67,-27.99,50.00,-50.00
53.18,0.00,0.00,57.88,-25.25,50.00,-50.00
54.46,0.00,0.00,53.46,-20.83,50.00,-50.00
55.17,0.00,0.00,50.93,-18.44,50.00,-50.00
56.10,0.00,0.00,47.77,-15.10,50.00,-50.00
57.32,0.00,0.00,43.48,-10.70,50.00,-50.00
58.01,0.00,0.00,41.04,-8.09,50.00,-50.00
58.92,0.00,0.00,37.62,-4.72,50.00,-50.00
60.13,0.00,0.00,33.09,-0.24,50.00,-50.00
60.83,0.00,0.00,30.48,2.55,50.00,-50.00
61.72,0.00,0.00,27.05,6.06,50.00,-50.00
62.40,0.00,0.00,24.32,8.70,50.00,-50.00
63.60,0.00,0.00,19.69,13.58,50.00,-50.00
64.54,0.00,0.00,15.86,17.27,50.00,-50.00
65.23,0.00,0.00,13.05,20.17,50.00,-50.00
66.42,0.00,0.00,8.06,25.00,50.00,-50.00
67.27,0.00,0.00,4.57,28.41,50.00,-50.00
67.97,0.00,0.00,1.65,31.44,50.00,-50.00
68.90,0.00,0.00,-2.24,35.46,50.00,-50.00
70.13,0.00,0.00,-7.56,40.69,50.00,-50.00
70.82,0.00,0.00,-10.52,43.57,50.00,-50.00
72.04,0.00,0.00,-15.89,48.78,50.00,-50.00
72.82,0.00,0.00,-19.34,52.27,50.00,-50.00
73.64,0.00,0.00,-23.09,55.90,50.00,-50.00
74.49,0.00,0.00,-26.78,59.72,50.00,-50.00
75.76,0.00,0.00,-32.59,65.59,50.00,-50.00
76.46,0.00,0.00,-35.79,68.82,50.00,-50.00
77.35,0.00,0.00,-39.90,72.86,50.00,-50.00
78.62,0.00,0.00,-45.88,78.93,50.00,-50.00
79.31,0.00,0.00,-49.24,82.22,50.00,-50.00
80.52,0.00,0.00,-55.06,88.07,50.00,-50.00
81.38,0.00,0.00,-59.15,92.20,50.00,-50.00
82.11,0.00,0.00,-62.75,95.78,50.00,-50.00
83.06,0.00,0.00,-67.35,100.42,50.00,-50.00
84.25,0.00,0.00,-73.10,106.26,50.00,-50.00
84.95,0.00,0.00,-76.57,109.71,50.00,-50.00
86.18,0.00,0.00,-82.75,116.02,50.00,-50.00
87.19,0.00,0.00,-87.74,121.07,50.00,-50.00
87.89,0.00,0.00,-91.36,124.76,50.00,-50.00
89.08,0.00,0.00,-97.49,130.96,50.00,-50.00
89.92,0.00,0.00,-101.89,135.44,50.00,-50.00
91.20,0.00,0.00,-108.68,142.21,50.00,-50.00
91.94,0.00,0.00,-112.68,146.14,50.00,-50.00
92.84,0.00,0.00,-117.47,151.08,50.00,-50.00
94.13,0.00,0.00,-124.48,157.92,50.00,-50.00
94.82,0.00,0.00,-128.19,161.81,50.00,-50.00
96.06,0.00,0.00,-134.85,168.51,50.00,-50.00
97.03,0.00,0.00,-140.25,173.80,50.00,-50.00
97.73,0.00,0.00,-144.12,177.56,50.00,-50.00
98.97,0.00,0.00,-151.08,184.48,50.00,-50.00
99.87,0.00,0.00,-156.07,189.54,50.00,-50.00
101.15,0.00,0.00,-163.39,196.83,-50.00,50.00
101.84,0.00,0.00,-167.32,200.81,-50.00,50.00
102.84,0.00,0.00,-172.73,206.21,-50.00,50.00
104.02,0.00,0.00,-178.66,212.10,-50.00,50.00
104.74,0.00,0.00,-182.24,215.53,-50.00,50.00
106.00,0.00,0.00,-187.89,221.31,-50.00,50.00
106.98,0.00,0.00,-192.50,225.92,-50.00,50.00
108.26,0.00,0.00,-198.24,231.72,-50.00,50.00
108.95,0.00,0.00,-201.36,234.78,-50.00,50.00
110.20,0.00,0.00,-207.11,240.40,-50.00,50.00
111.14,0.00,0.00,-211.31,244.62,-50.00,50.00
112.39,0.00,0.00,-216.94,250.71,-50.00,50.00
113.09,0.00,0.00,-220.08,253.89,-50.00,50.00
114.07,0.00,0.00,-224.76,258.66,-50.00,50.00
115.29,0.00,0.00,-230.49,264.64,-50.00,50.00
116.00,0.00,0.00,-233.79,268.22,-50.00,50.00
117.26,0.00,0.00,-239.19,274.17,-50.00,50.00
118.25,0.00,0.00,-243.30,278.72,-50.00,50.00
119.40,0.00,0.00,-247.98,283.71,-50.00,50.00
120.20,0.00,0.00,-251.10,287.14,-50.00,50.00
121.07,0.00,0.00,-254.42,290.63,-50.00,50.00
122.39,0.00,0.00,-259.12,295.58,-50.00,50.00
123.09,0.00,0.00,-261.61,298.02,-50.00,50.00
124.34,0.00,0.00,-265.74,302.15,-50.00,50.00
125.34,0.00,0.00,-268.97,305.42,-50.00,50.00
126.50,0.00,0.00,-272.48,309.13,-50.00,50.00
127.27,0.00,0.00,-274.81,311.55,-50.00,50.00
128.18,0.00,0.00,-277.56,314.54,-50.00,50.00
