BEGIN CSV
HOME STATE
t: 0.20, x_cmd: 0.50, y_cmd: 0.10, theta_f: 1.56, v_f: 0.00, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.50, yp_prev: 1.65HOME STATE
t: 0.20, x_cmd: 0.50, y_cmd: 0.10, theta_f: 1.56, v_f: 0.00, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.50, y_puck: 1.67, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.65, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65, x_puck: 0.51, y_puck: 1.66, xp_prev: 0.51, yp_prev: 1.65HOME STATE
