BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.57,31.29,0.08,0.03,448.67,192.32,17.36,9.92,100.00,100.00,44.43,184.36
3.58,7.01,5.08,6.99,5.08,197.61,31.25,0.35,0.35,1.62,1.82,17.66,10.29,19.28,12.11,43.99,182.18
5.92,7.04,5.09,7.07,5.07,198.88,32.74,-0.36,-0.70,-5.58,-8.38,17.85,10.51,12.27,2.13,43.99,182.18
8.50,7.09,5.09,7.22,5.09,201.52,34.87,-2.05,-2.08,-13.17,-11.09,18.05,10.76,4.88,-0.33,43.99,182.18
10.72,7.15,5.10,7.29,5.10,202.80,35.79,-2.26,-2.16,-3.43,-2.33,18.21,10.96,14.78,8.63,43.99,182.18
12.97,7.22,5.11,7.37,5.09,203.98,37.24,-2.12,-2.56,-0.63,-5.17,18.37,11.16,17.74,5.99,43.99,182.18
15.87,7.34,5.12,7.48,5.11,206.25,38.80,-2.33,-2.49,-3.10,-1.57,18.56,11.41,15.46,9.84,43.99,182.18
18.17,7.44,5.13,7.61,5.14,208.68,40.43,-2.86,-2.60,-6.31,-2.94,18.71,11.61,12.40,8.66,44.01,182.07
20.81,7.58,5.15,7.71,5.17,210.71,41.57,-2.39,-1.77,1.20,4.09,18.87,11.82,20.07,15.90,44.01,182.07
23.01,7.71,5.16,7.78,5.17,212.02,42.74,-1.39,-1.10,6.83,4.46,18.99,11.99,25.83,16.45,44.01,182.07
25.24,7.85,5.18,7.88,5.17,213.67,44.38,-0.48,-0.72,6.75,2.38,19.11,12.16,25.86,14.54,44.01,182.07
27.48,8.00,5.20,7.99,5.20,215.83,45.73,0.16,0.15,5.09,6.91,19.23,12.32,24.32,19.23,44.01,182.07
