BEGIN CSV
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
280.44,48.98,14.88,48.64,14.92,1040.37,552.00,5.04,6.26,4.60,4.90,-14.43,-2.71,-9.83,2.19,45.44,129.42
283.65,49.13,14.91,48.77,14.95,1043.16,553.73,5.34,6.45,5.94,6.20,-15.52,-3.26,-9.58,2.94,45.44,129.42
286.16,49.24,14.94,48.87,14.97,1045.05,554.92,5.52,6.55,5.62,5.91,-16.38,-3.70,-10.76,2.22,45.44,129.42
288.63,49.32,14.96,48.95,15.00,1046.83,555.84,5.44,6.69,3.81,6.32,-17.24,-4.13,-13.42,2.19,45.44,129.42
291.86,49.41,14.98,49.03,15.01,1048.33,556.79,5.69,6.83,5.91,6.22,-18.37,-4.71,-12.46,1.51,45.44,129.42
294.54,49.46,14.99,49.07,15.03,1049.29,557.29,5.74,6.96,4.93,6.40,-19.32,-5.19,-14.40,1.21,45.44,129.42
297.19,49.49,15.00,49.10,15.03,1049.82,557.69,5.83,6.94,5.27,5.49,-20.27,-5.68,-15.00,-0.19,45.44,129.42
299.56,49.50,15.00,49.10,15.03,1049.82,557.69,6.05,7.08,6.46,6.67,-21.14,-6.12,-14.67,0.55,45.45,129.41
2538.59,49.01,15.05,49.01,15.05,1048.66,555.89,0.13,0.04,0.06,-0.02,22.63,-44.39,22.69,-44.41,42.02,124.66
2542.29,46.72,14.53,49.01,15.05,1048.70,555.91,-46.04,-28.81,-255.20,-159.51,23.17,-43.05,-100.00,-100.00,42.02,124.66
2545.67,44.71,14.09,49.00,15.10,1049.29,554.83,-86.75,-53.51,-280.69,-170.98,23.61,-41.84,-100.00,-100.00,42.02,124.66
2549.11,42.73,13.68,48.83,15.11,1046.68,551.95,-123.21,-76.42,-284.10,-177.75,24.01,-40.60,-100.00,-100.00,42.02,124.66
2551.76,41.25,13.40,48.60,15.08,1042.42,548.77,-147.87,-92.81,-280.82,-182.28,24.29,-39.64,-100.00,-100.00,42.02,124.66
2554.59,39.71,13.12,48.27,15.11,1037.56,542.83,-172.70,-107.44,-291.53,-176.34,24.56,-38.62,-100.00,-100.00,38.15,119.35
2557.78,38.04,12.84,47.78,15.19,1030.90,533.52,-198.01,-120.86,-297.42,-170.36,24.82,-37.48,-100.00,-100.00,38.15,119.35
2560.80,36.51,12.60,47.15,15.19,1020.60,523.28,-216.64,-131.78,-281.28,-168.66,25.03,-36.39,-100.00,-100.00,38.15,119.35
2563.81,35.04,12.39,46.42,15.19,1008.47,511.30,-232.07,-140.51,-275.33,-163.17,25.21,-35.31,-100.00,-100.00,38.15,119.35
2566.90,33.58,12.20,45.53,15.21,994.32,496.47,-244.90,-146.55,-268.57,-151.44,25.35,-34.21,-100.00,-100.00,38.15,119.35
2570.05,32.14,12.04,44.43,15.26,977.20,477.44,-253.94,-148.38,-253.38,-128.87,25.46,-33.08,-100.00,-100.00,34.28,114.15
2573.40,30.67,11.90,43.26,15.28,958.39,457.98,-261.46,-150.61,-248.55,-132.19,25.53,-31.88,-100.00,-100.00,34.28,114.15
2576.85,29.22,11.78,41.85,15.30,935.56,434.55,-264.31,-149.12,-225.86,-111.71,25.56,-30.65,-100.00,-100.00,34.28,114.15
2580.25,27.85,11.70,40.32,15.33,910.91,409.06,-263.49,-144.76,-206.57,-93.39,25.54,-29.44,-100.00,-100.00,34.28,114.15
2582.95,26.80,11.66,39.02,15.34,889.95,387.64,-260.42,-139.76,-188.49,-79.44,25.49,-28.48,-100.00,-100.00,34.28,114.15
2585.95,25.68,11.63,37.48,15.38,865.25,361.80,-254.60,-131.83,-169.70,-59.22,25.41,-27.41,-100.00,-86.63,34.28,114.15
2589.17,24.52,11.62,35.63,15.40,835.32,331.06,-243.73,-119.88,-135.83,-30.85,25.27,-26.26,-100.00,-57.11,30.60,109.32
2592.32,23.43,11.63,33.88,15.41,807.00,302.32,-232.93,-109.13,-126.36,-27.58,25.11,-25.14,-100.00,-52.73,30.60,109.32
2595.37,22.43,11.67,32.06,15.40,776.83,272.72,-218.71,-96.59,-93.52,-5.47,24.90,-24.06,-68.61,-29.53,30.60,109.32
2598.58,21.41,11.72,30.06,15.36,743.50,240.62,-201.07,-82.02,-64.68,13.82,24.65,-22.92,-40.03,-9.10,30.60,109.32
2601.09,20.65,11.78,28.47,15.35,717.22,214.80,-186.28,-69.59,-45.79,31.13,24.43,-22.03,-21.36,9.09,30.60,109.32
2603.68,19.89,11.85,26.76,15.34,689.16,186.94,-169.44,-55.30,-21.79,52.23,24.17,-21.12,2.38,31.12,26.63,103.96
2606.61,19.07,11.95,25.05,15.31,660.68,159.39,-152.84,-42.78,-23.16,40.61,23.85,-20.08,0.69,20.53,26.63,103.96
2609.61,18.27,12.06,23.29,15.26,631.07,131.40,-134.53,-29.81,-0.79,51.84,23.48,-19.02,22.69,32.82,26.63,103.96
2612.05,17.64,12.17,21.92,15.21,607.82,109.93,-119.87,-20.30,9.21,51.92,23.16,-18.16,32.37,33.76,26.63,103.96
2614.84,16.95,12.29,20.46,15.15,582.97,86.90,-104.18,-10.65,15.06,51.95,22.76,-17.17,37.82,34.78,26.63,103.96
2617.59,16.30,12.43,19.13,15.11,560.53,65.83,-90.10,-2.46,17.57,50.20,22.34,-16.20,39.90,34.00,26.63,103.96
2620.61,15.63,12.60,17.73,15.06,536.74,43.79,-74.73,5.80,29.45,52.60,21.84,-15.14,51.29,37.46,22.92,98.84
2623.24,15.06,12.75,16.74,15.01,519.84,28.39,-64.57,9.47,15.81,31.96,21.37,-14.22,37.18,17.74,22.92,98.84
2626.21,14.46,12.93,15.68,14.95,501.38,11.89,-53.07,13.07,25.38,31.68,20.82,-13.17,46.20,18.51,22.92,98.84
2629.15,13.88,13.12,14.73,14.90,484.95,-2.83,-42.86,15.34,26.34,25.74,20.23,-12.14,46.57,13.60,22.92,98.84
2631.61,13.43,13.29,14.01,14.87,472.82,-14.15,-35.44,16.52,24.44,21.64,19.71,-11.28,44.15,10.36,22.92,98.84
2634.63,12.90,13.50,13.25,14.85,460.12,-26.21,-27.93,16.49,21.25,13.01,19.05,-10.22,40.30,2.79,22.92,98.84
2637.82,12.38,13.73,12.54,14.84,448.12,-37.68,-20.77,15.53,22.64,7.18,18.30,-9.10,40.95,-1.92,19.29,93.92
2640.31,11.99,13.92,12.09,14.81,440.45,-44.56,-16.40,13.01,17.58,-7.34,17.70,-8.23,35.27,-15.57,19.29,93.92
2643.20,11.56,14.14,11.62,14.82,432.89,-52.29,-12.20,10.12,15.63,-9.40,16.96,-7.22,32.59,-16.62,19.29,93.92
2646.12,11.16,14.37,11.19,14.85,426.41,-59.92,-8.61,7.36,14.69,-10.64,16.18,-6.20,30.88,-16.84,19.29,93.92
2648.44,10.85,14.55,10.89,14.90,422.26,-65.63,-6.41,5.06,11.48,-13.34,15.54,-5.39,27.02,-18.73,19.29,93.92
2651.29,10.50,14.78,10.57,14.96,417.80,-71.89,-3.95,1.76,11.95,-18.85,14.73,-4.40,26.67,-23.25,19.29,93.92
2654.10,10.17,15.01,10.28,15.03,414.30,-77.63,-2.02,-1.62,10.40,-22.34,13.89,-3.42,24.29,-25.75,15.50,88.82
2657.28,9.83,15.28,10.02,15.11,411.43,-83.43,-0.46,-5.77,8.22,-27.47,12.90,-2.31,21.13,-29.78,15.50,88.82
2659.86,9.57,15.49,9.81,15.21,409.69,-88.42,0.55,-8.57,7.26,-25.79,12.08,-1.41,19.34,-27.20,15.50,88.82
2662.34,9.33,15.70,9.62,15.32,408.39,-93.34,1.41,-10.87,7.22,-24.98,11.26,-0.55,18.47,-25.53,15.50,88.82
2665.62,9.05,15.97,9.39,15.49,407.21,-99.80,2.40,-13.62,7.17,-25.57,10.13,0.58,17.30,-24.98,15.50,88.82
2668.22,8.84,16.19,9.22,15.61,406.44,-104.70,3.29,-15.73,8.63,-26.75,9.21,1.49,17.84,-25.26,15.50,88.82
2670.56,8.66,16.39,9.06,15.75,406.20,-109.45,3.84,-17.05,7.18,-23.57,8.36,2.30,15.55,-21.27,11.91,83.84
2672.98,8.49,16.59,8.92,15.89,406.24,-114.08,4.29,-18.49,6.74,-25.17,7.46,3.13,14.20,-22.04,11.91,83.84
2675.48,8.33,16.79,8.78,16.06,406.61,-119.11,4.62,-19.49,5.96,-22.61,6.50,4.00,12.47,-18.61,11.91,83.84
2678.37,8.15,17.03,8.62,16.24,407.03,-124.67,5.21,-20.60,7.78,-23.20,5.37,5.00,13.15,-18.20,11.91,83.84
2680.72,8.03,17.22,8.50,16.39,407.52,-129.09,5.70,-21.37,8.20,-22.83,4.42,5.81,12.62,-17.02,11.91,83.84
2683.51,7.89,17.44,8.36,16.59,408.53,-134.67,6.00,-21.68,6.66,-19.27,3.27,6.77,9.92,-12.50,11.91,83.84
2686.45,7.75,17.66,8.22,16.81,409.84,-140.60,6.21,-21.63,6.26,-17.05,2.02,7.78,8.28,-9.27,11.91,83.84
2688.97,7.65,17.85,8.10,17.02,411.27,-145.92,6.21,-21.10,4.95,-13.20,0.92,8.65,5.87,-4.55,8.33,78.97
2691.57,7.55,18.04,8.01,17.19,412.50,-150.29,6.53,-21.40,7.40,-19.10,-0.24,9.54,7.16,-9.56,8.33,78.97
2693.83,7.48,18.20,7.93,17.35,413.87,-154.34,6.59,-21.22,5.69,-15.65,-1.27,10.32,4.41,-5.32,8.33,78.97
2696.62,7.40,18.40,7.84,17.57,415.91,-159.24,6.35,-20.83,3.56,-14.17,-2.57,11.28,0.99,-2.89,8.33,78.97
2699.54,7.32,18.59,7.76,17.80,418.33,-164.42,5.86,-20.04,1.78,-11.29,-3.96,12.28,-2.19,0.99,8.33,78.97
2701.92,7.27,18.74,7.69,17.97,420.02,-168.38,5.76,-19.42,3.85,-11.02,-5.12,13.10,-1.27,2.08,8.33,78.97
2705.00,7.21,18.93,7.60,18.21,422.43,-173.61,5.40,-18.21,2.29,-7.66,-6.66,14.15,-4.37,6.49,4.68,73.95
2708.08,7.16,19.10,7.54,18.41,424.83,-177.87,5.03,-17.59,1.91,-10.54,-8.22,15.21,-6.31,4.66,4.68,73.95
2710.63,7.13,19.23,7.50,18.59,427.05,-181.47,4.45,-16.75,-0.39,-7.65,-9.55,16.08,-9.94,8.42,4.68,73.95
2713.27,7.10,19.36,7.47,18.77,429.49,-185.05,3.65,-15.77,-2.36,-6.14,-10.96,16.98,-13.32,10.84,4.68,73.95
2715.56,7.07,19.47,7.43,18.91,431.27,-187.93,3.23,-14.94,-0.65,-5.56,-12.20,17.76,-12.84,12.20,4.68,73.95
2718.36,7.05,19.58,7.40,19.08,433.44,-191.16,2.62,-13.93,-1.76,-4.88,-13.74,18.72,-15.50,13.84,4.68,73.95
2721.10,7.04,19.68,7.37,19.23,435.38,-194.13,2.09,-12.87,-1.69,-3.54,-15.28,19.65,-16.97,16.11,4.68,73.95
2723.47,7.03,19.76,7.35,19.35,437.16,-196.46,1.41,-11.97,-3.87,-2.90,-16.63,20.46,-20.51,17.56,2.16,69.52
2726.14,7.02,19.84,7.33,19.48,438.80,-198.83,0.85,-10.95,-2.97,-2.03,-18.18,21.36,-21.16,19.33,2.16,69.52
2728.85,7.02,19.90,7.32,19.59,440.41,-200.90,0.19,-9.99,-4.16,-1.80,-19.79,22.28,-23.95,20.48,2.16,69.52
2731.09,7.01,19.94,7.30,19.66,441.46,-202.32,-0.24,-9.27,-3.53,-1.82,-21.14,23.05,-24.68,21.22,2.16,69.52
2733.86,7.01,19.98,7.29,19.74,442.52,-203.73,-0.73,-8.48,-3.67,-1.82,-22.83,23.98,-26.50,22.17,2.16,69.52
2736.55,7.01,20.00,7.29,19.80,443.35,-204.76,-1.24,-7.79,-4.35,-1.70,-24.51,24.90,-28.86,23.20,2.16,69.52
2739.87,7.28,19.85,7.28,19.86,444.30,-205.86,-0.11,0.07,5.89,41.43,41.10,39.00,47.00,80.44,3.14,65.76
2743.32,7.33,19.84,7.27,19.87,444.36,-206.24,0.47,1.39,3.32,7.83,41.10,39.14,44.42,46.97,3.14,65.76
2746.01,7.43,19.84,7.34,19.87,445.46,-205.20,0.97,2.17,4.05,6.79,41.05,39.19,45.09,45.98,3.14,65.76
2748.37,7.57,19.83,7.46,19.89,447.68,-203.51,0.92,2.81,0.38,7.00,40.96,39.19,41.34,46.20,3.14,65.76
