BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.65,31.29,0.04,-0.02,256.38,-128.20,17.35,9.93,100.00,-100.00,42.94,170.25
3.38,7.01,5.09,7.00,5.09,197.81,31.25,0.18,0.25,0.87,1.63,17.64,10.27,18.50,11.90,42.93,170.24
6.07,7.04,5.09,7.00,5.18,199.41,29.86,-0.77,2.15,-6.83,14.05,17.86,10.53,11.02,24.58,42.93,170.24
8.33,7.09,5.09,7.06,5.28,201.96,29.05,-2.50,3.62,-15.38,14.23,18.03,10.74,2.65,24.98,42.93,170.24
10.50,7.15,5.10,7.09,5.27,202.33,29.86,-1.85,3.61,3.77,2.88,18.19,10.94,21.96,13.83,42.93,170.24
12.89,7.22,5.11,7.13,5.21,202.03,31.29,-0.16,3.29,12.31,0.21,18.36,11.16,30.67,11.37,42.93,170.24
15.75,7.33,5.12,7.20,5.22,203.39,32.45,0.51,3.72,4.44,5.66,18.55,11.41,22.99,17.07,42.93,170.24
17.90,7.43,5.13,7.28,5.32,206.36,32.06,-0.70,5.51,-10.43,19.04,18.69,11.59,8.26,30.63,42.93,170.24
20.74,7.57,5.15,7.42,5.48,211.15,31.82,-2.83,7.86,-15.39,20.75,18.86,11.82,3.48,32.57,42.93,170.24
23.08,7.71,5.17,7.50,5.50,212.84,32.87,-2.06,8.76,4.10,13.71,19.00,12.00,23.10,25.71,42.93,170.24
25.47,7.86,5.18,7.60,5.45,213.67,35.24,-0.14,8.58,13.99,5.52,19.12,12.18,33.11,17.70,42.93,170.24
27.70,8.01,5.20,7.73,5.44,215.56,37.60,0.76,8.44,7.69,5.65,19.24,12.34,26.93,17.99,42.93,170.24
30.63,8.23,5.23,7.93,5.54,220.53,39.24,-0.21,9.95,-6.02,17.01,19.38,12.55,13.36,29.55,42.93,170.24
32.77,8.40,5.25,8.10,5.63,224.66,40.39,-1.19,11.31,-8.92,20.09,19.47,12.69,10.55,32.78,42.93,170.24
35.17,8.61,5.27,8.27,5.68,228.31,42.43,-1.11,12.22,-0.32,16.43,19.57,12.84,19.25,29.28,42.93,170.24
38.13,8.88,5.30,8.50,5.64,231.47,46.82,0.66,11.74,11.01,6.57,19.68,13.03,30.69,19.60,42.93,170.24
40.86,9.14,5.33,8.76,5.63,235.51,51.31,1.46,11.09,6.26,4.70,19.77,13.19,26.03,17.89,42.93,170.24
43.64,9.43,5.37,9.03,5.69,240.87,54.73,1.32,11.80,0.19,13.93,19.85,13.34,20.04,27.27,42.93,170.24
45.83,9.67,5.39,9.26,5.77,245.99,57.24,0.51,12.71,-6.11,17.44,19.91,13.45,13.80,30.89,42.93,170.24
48.36,9.95,5.43,9.51,5.81,250.78,60.71,0.93,13.37,3.67,15.26,19.97,13.58,23.64,28.84,42.93,170.24
50.57,10.21,5.46,9.76,5.79,254.45,65.04,1.99,12.79,9.94,5.61,20.01,13.68,29.95,19.29,42.93,170.24
52.80,10.48,5.49,10.03,5.77,258.69,69.65,2.68,12.08,7.56,4.12,20.05,13.78,27.61,17.90,42.93,170.24
55.13,10.77,5.52,10.32,5.78,263.64,74.38,3.07,11.59,5.40,5.56,20.08,13.88,25.48,19.44,42.93,170.24
57.56,11.09,5.56,10.67,5.83,270.14,79.30,2.31,11.22,-3.63,6.32,20.11,13.98,16.48,20.30,42.95,170.24
60.66,11.50,5.61,11.05,5.89,277.46,84.46,2.62,12.10,3.84,14.65,20.13,14.09,23.97,28.74,42.95,170.24
62.92,11.82,5.64,11.35,5.91,282.60,89.14,3.20,11.96,7.09,8.47,20.13,14.16,27.23,22.63,42.95,170.24
65.60,12.20,5.69,11.75,5.91,289.06,95.56,3.76,11.11,6.65,3.33,20.13,14.24,26.78,17.58,42.95,170.24
67.88,12.54,5.72,12.10,5.92,295.04,101.14,3.89,10.37,4.12,2.60,20.12,14.31,24.24,16.90,42.95,170.24
70.28,12.90,5.77,12.48,5.95,301.67,107.03,3.89,9.73,3.06,3.18,20.11,14.37,23.17,17.55,42.95,170.24
72.63,13.26,5.81,12.84,5.99,308.20,112.17,3.97,9.83,3.77,8.57,20.09,14.42,23.86,22.99,42.95,170.24
75.22,13.67,5.86,13.24,6.04,315.56,117.80,4.08,10.13,4.02,10.12,20.05,14.47,24.07,24.59,42.95,170.24
78.18,14.15,5.91,13.74,6.07,324.35,125.53,4.04,9.33,3.03,2.77,20.00,14.52,23.03,17.29,42.95,170.24
80.60,14.55,5.96,14.13,6.08,330.79,131.81,4.90,8.83,10.10,3.40,19.95,14.55,30.05,17.95,42.95,170.24
83.41,15.02,6.01,14.62,6.09,338.98,139.59,5.37,7.92,7.26,0.71,19.88,14.58,27.14,15.29,42.95,170.24
85.69,15.42,6.06,15.01,6.14,346.30,145.26,5.23,7.94,3.06,6.47,19.82,14.59,22.88,21.06,42.95,170.24
88.10,15.84,6.11,15.43,6.21,354.14,150.93,5.07,8.36,2.93,9.79,19.75,14.61,22.68,24.39,42.95,170.24
90.43,16.25,6.15,15.85,6.24,361.55,157.30,5.25,8.00,5.52,3.68,19.67,14.61,25.18,18.29,42.95,170.24
93.11,16.73,6.21,16.33,6.25,369.66,164.95,5.95,7.34,9.37,1.54,19.57,14.61,28.93,16.15,42.95,170.24
95.42,17.16,6.26,16.78,6.27,377.37,172.09,5.97,6.33,4.95,-2.58,19.47,14.60,24.42,12.02,42.96,170.25
97.90,17.62,6.31,17.24,6.33,385.74,178.62,6.01,6.47,5.10,6.18,19.36,14.59,24.46,20.76,42.96,170.25
100.74,18.15,6.37,17.78,6.41,395.89,186.13,5.64,6.70,2.20,6.80,19.23,14.56,21.42,21.36,42.96,170.25
103.28,18.64,6.43,18.25,6.45,404.24,193.23,6.11,6.60,8.15,4.56,19.10,14.53,27.25,19.09,42.96,170.25
