BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.65,31.29,0.02,0.04,128.19,256.36,17.36,9.92,100.00,100.00,3.38,174.72
2.79,7.01,5.08,6.99,5.08,197.65,31.36,0.22,0.14,1.43,0.69,17.59,10.21,19.03,10.90,3.39,174.73
5.23,7.03,5.09,7.09,5.08,199.13,32.89,-0.75,-1.01,-7.60,-9.02,17.79,10.45,10.19,1.43,3.39,174.73
8.00,7.08,5.09,7.24,5.09,201.92,35.18,-2.62,-2.56,-13.88,-11.86,18.01,10.71,4.12,-1.15,3.39,174.73
10.22,7.14,5.10,7.31,5.10,203.24,36.23,-2.92,-2.81,-4.70,-4.20,18.17,10.92,13.47,6.72,3.39,174.73
12.47,7.21,5.11,7.40,5.09,204.51,37.75,-2.92,-3.32,-2.39,-6.64,18.33,11.12,15.94,4.48,3.39,174.73
15.44,7.32,5.12,7.52,5.12,206.97,39.35,-3.34,-3.30,-5.13,-2.55,18.53,11.38,13.40,8.83,3.39,174.73
17.71,7.42,5.13,7.65,5.14,209.48,41.04,-4.00,-3.53,-8.27,-4.59,18.68,11.57,10.41,6.98,3.39,174.73
20.65,7.57,5.15,7.76,5.18,211.76,42.23,-3.56,-2.56,-0.23,3.76,18.86,11.81,18.63,15.56,3.39,174.73
22.81,7.69,5.16,7.83,5.18,213.01,43.48,-2.56,-2.02,6.06,2.70,18.98,11.98,25.04,14.68,3.39,174.73
25.35,7.85,5.18,7.95,5.19,215.06,45.29,-1.69,-1.52,4.65,2.29,19.12,12.17,23.77,14.46,3.39,174.73
27.53,8.00,5.20,8.05,5.22,217.17,46.41,-1.08,-0.49,4.00,7.90,19.23,12.33,23.23,20.23,3.39,174.73
29.92,8.18,5.22,8.17,5.26,219.76,47.70,-0.46,0.77,4.18,9.77,19.34,12.50,23.52,22.26,3.39,174.73
32.10,8.35,5.24,8.28,5.29,222.07,48.91,0.36,2.04,6.92,11.87,19.44,12.64,26.37,24.52,3.39,174.73
34.35,8.54,5.26,8.41,5.30,224.40,50.89,1.49,2.80,9.91,8.13,19.54,12.79,29.44,20.92,3.39,174.73
36.57,8.73,5.28,8.56,5.30,226.99,53.37,2.47,3.15,9.78,5.31,19.62,12.93,29.40,18.24,3.39,174.73
38.95,8.96,5.31,8.76,5.33,230.75,56.14,2.78,3.61,4.49,6.22,19.71,13.07,24.19,19.29,3.39,174.73
41.26,9.19,5.33,8.94,5.38,234.44,58.43,3.25,4.61,6.12,11.33,19.78,13.21,25.90,24.54,3.39,174.73
43.44,9.41,5.36,9.13,5.42,238.13,60.69,3.67,5.61,6.32,12.48,19.85,13.33,26.17,25.81,3.39,174.73
