BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.63,31.33,-0.00,-0.02,-0.13,-192.24,17.36,9.92,17.22,-100.00,39.99,168.82
3.44,7.01,5.08,6.77,5.35,198.38,23.25,-0.46,8.33,-2.74,49.15,17.65,10.27,14.91,59.42,39.99,168.83
13.12,7.23,5.11,6.66,5.42,197.70,20.30,4.24,14.46,11.90,22.64,18.38,11.18,30.28,33.82,39.99,168.83
15.82,7.33,5.12,6.62,5.42,197.02,19.62,6.85,16.66,22.37,27.63,18.56,11.41,40.93,39.04,39.99,168.83
18.76,7.47,5.13,6.66,5.44,198.14,19.89,8.20,18.36,14.65,24.81,18.75,11.66,33.39,36.46,39.99,168.83
21.28,7.60,5.15,6.77,5.58,202.22,19.38,6.56,20.80,-6.19,33.55,18.90,11.86,12.71,45.41,39.99,168.83
23.91,7.76,5.17,6.96,5.79,208.68,19.20,2.94,23.22,-21.76,34.74,19.04,12.06,-2.72,46.80,39.99,168.83
26.30,7.92,5.19,7.17,5.89,213.72,21.03,0.75,23.66,-15.39,22.08,19.17,12.24,3.78,34.32,39.99,168.83
28.75,8.09,5.21,7.41,5.88,217.43,25.05,0.21,22.14,-3.74,6.91,19.29,12.41,15.55,19.33,40.00,168.83
31.11,8.27,5.23,7.60,5.88,220.55,28.15,0.38,21.66,1.60,13.72,19.40,12.58,21.00,26.30,40.00,168.83
33.58,8.47,5.25,7.83,5.96,225.78,30.67,-1.16,22.05,-11.82,20.46,19.51,12.74,7.68,33.20,40.00,168.83
35.78,8.66,5.27,8.08,6.10,232.00,32.43,-3.88,23.06,-24.81,26.47,19.59,12.88,-5.22,39.36,40.00,168.83
38.52,8.91,5.30,8.38,6.19,238.52,35.71,-5.80,23.44,-16.93,21.15,19.69,13.05,2.76,34.20,40.00,168.83
41.25,9.18,5.33,8.67,6.17,242.79,40.91,-5.17,22.11,-0.09,9.19,19.78,13.21,19.69,22.39,40.00,168.83
43.64,9.43,5.36,8.92,6.12,246.26,45.73,-4.14,20.87,4.27,7.60,19.85,13.34,24.12,20.94,40.00,168.83
45.99,9.68,5.39,9.21,6.16,251.60,49.99,-4.85,20.27,-9.16,11.79,19.91,13.46,10.75,25.25,39.99,168.82
48.40,9.96,5.42,9.50,6.25,257.71,53.22,-5.98,20.99,-12.97,21.96,19.97,13.58,7.00,35.54,39.99,168.82
51.03,10.26,5.46,9.82,6.32,264.19,57.30,-6.82,21.37,-11.05,19.65,20.02,13.70,8.97,33.36,39.99,168.82
53.99,10.63,5.50,10.17,6.29,269.48,63.48,-5.47,20.46,3.56,10.97,20.07,13.83,23.63,24.80,39.99,168.82
56.26,10.92,5.53,10.45,6.24,273.17,68.93,-3.89,19.19,9.15,5.59,20.09,13.92,29.25,19.51,39.99,168.82
58.94,11.27,5.57,10.81,6.22,278.84,75.23,-3.10,18.01,2.68,6.65,20.12,14.03,22.79,20.67,39.99,168.82
61.24,11.58,5.61,11.15,6.27,285.04,79.91,-3.57,17.86,-6.47,13.17,20.13,14.11,13.66,27.28,39.99,168.82
63.96,11.96,5.65,11.54,6.32,292.44,85.41,-4.02,17.88,-6.09,14.44,20.14,14.19,14.05,28.63,39.98,168.83
66.38,12.31,5.70,11.85,6.31,297.37,90.66,-2.55,17.69,8.57,12.79,20.13,14.26,28.71,27.06,39.98,168.83
69.15,12.73,5.74,12.25,6.26,303.04,97.95,-0.70,16.36,11.14,4.65,20.12,14.34,31.26,18.99,39.98,168.83
71.91,13.15,5.79,12.68,6.24,309.72,105.51,0.33,14.91,6.81,2.76,20.10,14.40,26.90,17.16,39.98,168.83
74.22,13.51,5.83,13.06,6.26,316.22,111.40,0.44,14.25,1.12,6.44,20.07,14.45,21.18,20.89,39.98,168.83
76.56,13.88,5.88,13.44,6.30,323.10,116.89,0.42,14.19,0.18,10.91,20.03,14.49,20.21,25.40,39.98,168.83
78.93,14.27,5.92,13.80,6.31,329.23,122.63,1.33,14.04,7.83,10.11,19.99,14.53,27.82,24.63,39.98,168.83
81.73,14.74,5.98,14.25,6.29,336.28,130.41,2.80,13.02,11.45,4.04,19.93,14.56,31.38,18.60,39.98,168.83
84.64,15.23,6.03,14.76,6.25,343.99,139.28,4.15,11.32,11.41,-1.15,19.85,14.59,31.26,13.43,39.98,168.83
86.94,15.63,6.08,15.17,6.25,350.67,146.03,4.78,10.37,8.62,1.08,19.78,14.60,28.40,15.68,39.98,168.83
89.36,16.06,6.13,15.59,6.29,358.16,152.31,5.07,10.25,6.12,7.33,19.71,14.61,25.83,21.94,39.98,168.83
91.71,16.48,6.18,16.01,6.34,365.86,158.36,5.06,10.30,4.04,8.62,19.62,14.61,23.66,23.23,39.98,168.83
