BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,7.00,5.08,6.99,5.08,197.70,31.29,-0.01,0.08,-96.27,673.02,17.36,9.92,-78.92,100.00,51.30,177.21
3.44,7.01,5.08,7.11,4.68,192.91,39.81,5.07,-8.20,29.90,-48.62,17.65,10.27,47.55,-38.35,51.49,167.99
12.81,7.22,5.11,7.18,4.54,191.79,43.31,10.01,-8.66,17.24,-7.80,18.36,11.15,35.60,3.34,51.49,167.99
15.54,7.33,5.12,7.23,4.53,192.56,44.19,11.15,-8.03,16.21,-2.38,18.54,11.38,34.75,9.00,51.49,167.99
18.45,7.46,5.13,7.22,4.67,194.73,41.68,11.40,-3.61,10.59,23.64,18.73,11.63,29.32,35.27,51.49,167.99
20.96,7.59,5.15,7.19,4.80,196.29,39.22,12.22,0.74,15.56,30.99,18.88,11.83,34.44,42.82,51.49,167.99
23.51,7.74,5.17,7.25,4.89,198.71,38.72,12.52,3.40,12.06,20.96,19.02,12.03,31.08,32.99,51.49,167.99
25.86,7.89,5.18,7.37,4.95,201.72,39.57,12.27,4.73,7.93,13.66,19.15,12.21,27.08,25.87,51.49,167.99
28.22,8.05,5.20,7.50,5.06,205.56,39.86,11.42,6.82,2.84,20.99,19.26,12.38,22.11,33.36,51.46,167.62
30.57,8.23,5.22,7.61,5.16,208.99,40.14,11.22,9.09,7.51,24.18,19.37,12.54,26.88,36.71,51.46,167.62
33.03,8.43,5.25,7.75,5.26,212.97,40.78,10.87,11.33,6.20,24.94,19.48,12.70,25.68,37.64,51.46,167.62
35.25,8.62,5.27,7.91,5.34,216.92,42.08,10.39,12.78,4.53,21.72,19.57,12.85,24.10,34.56,51.46,167.62
37.96,8.87,5.30,8.15,5.42,222.20,44.60,9.63,13.83,2.76,17.81,19.67,13.01,22.43,30.82,51.46,167.62
40.81,9.14,5.33,8.39,5.51,227.63,47.22,9.24,15.21,5.03,20.66,19.77,13.18,24.80,33.84,51.46,167.62
42.95,9.36,5.35,8.57,5.58,231.69,48.87,9.16,16.72,6.64,25.73,19.83,13.30,26.47,39.02,51.46,167.62
45.54,9.64,5.39,8.83,5.66,237.29,51.88,8.62,17.72,3.29,20.96,19.90,13.44,23.19,34.39,51.46,167.62
48.08,9.92,5.42,9.17,5.73,243.91,56.34,7.19,17.37,-4.10,11.47,19.96,13.56,15.86,25.03,51.60,167.30
50.55,10.21,5.45,9.46,5.78,249.58,60.27,6.79,17.61,2.57,15.78,20.01,13.68,22.58,29.46,51.60,167.30
52.84,10.49,5.48,9.76,5.83,255.22,64.29,6.23,17.62,0.69,14.15,20.05,13.78,20.74,27.94,51.60,167.30
55.45,10.82,5.52,10.11,5.90,262.12,69.02,5.33,17.65,-1.75,14.33,20.08,13.89,18.33,28.22,51.60,167.30
58.41,11.20,5.57,10.54,5.97,270.25,74.69,4.24,17.56,-3.04,13.54,20.11,14.00,17.07,27.54,51.60,167.30
60.67,11.51,5.60,10.86,6.02,276.34,79.08,3.74,17.59,-0.89,14.31,20.13,14.09,19.23,28.40,51.60,167.30
63.19,11.86,5.64,11.25,6.07,283.44,84.75,3.07,17.02,-2.20,9.61,20.13,14.17,17.93,23.78,51.47,166.93
65.64,12.21,5.68,11.60,6.09,289.72,90.22,3.20,16.63,3.51,10.55,20.13,14.24,23.64,24.79,51.47,166.93
67.91,12.54,5.72,11.96,6.13,296.25,95.43,2.76,16.24,-1.19,10.02,20.13,14.30,18.93,24.33,51.47,166.93
70.26,12.90,5.76,12.35,6.18,303.34,100.99,2.13,15.81,-2.96,9.44,20.11,14.36,17.15,23.80,51.47,166.93
73.05,13.33,5.81,12.80,6.23,311.49,107.67,1.86,15.37,-0.27,9.53,20.08,14.42,19.81,23.95,51.47,166.93
75.95,13.79,5.87,13.28,6.27,320.11,114.74,1.64,14.95,0.02,9.43,20.04,14.48,20.06,23.91,51.47,166.93
78.26,14.16,5.91,13.70,6.31,327.60,120.87,1.01,14.26,-3.92,6.21,20.00,14.52,16.08,20.72,51.50,166.67
80.82,14.59,5.96,14.12,6.35,335.09,127.22,1.26,14.05,2.71,9.77,19.95,14.55,22.66,24.32,51.50,166.67
83.17,14.99,6.00,14.54,6.39,342.56,133.42,1.05,13.60,-0.78,7.55,19.89,14.57,19.11,22.12,51.50,166.67
85.79,15.44,6.06,15.00,6.41,350.54,140.54,1.28,12.99,2.62,6.31,19.82,14.59,22.44,20.90,51.50,166.67
88.75,15.95,6.12,15.54,6.43,359.75,149.08,1.57,11.97,2.97,3.54,19.72,14.61,22.69,18.15,51.50,166.67
91.04,16.36,6.16,15.96,6.45,366.93,155.72,1.83,11.23,3.44,3.33,19.64,14.61,23.08,17.94,51.50,166.67
93.68,16.84,6.22,16.46,6.49,375.66,163.30,1.85,10.58,1.64,4.17,19.54,14.60,21.19,18.78,51.50,166.67
96.04,17.28,6.27,16.94,6.52,384.03,170.55,1.41,9.61,-2.17,0.50,19.45,14.59,17.27,15.10,51.47,166.26
99.13,17.85,6.34,17.50,6.56,393.85,179.23,2.10,9.26,5.58,5.42,19.31,14.57,24.88,19.99,51.47,166.26
101.37,18.28,6.39,17.94,6.57,401.25,186.15,2.46,8.50,4.78,0.83,19.20,14.55,23.97,15.38,51.47,166.26
104.15,18.81,6.45,18.49,6.60,410.79,194.66,2.64,7.69,3.23,1.08,19.05,14.51,22.28,15.59,51.47,166.26
107.13,19.38,6.51,19.09,6.65,421.47,203.64,2.49,7.05,1.14,1.88,18.88,14.46,20.03,16.35,51.47,166.26
109.70,19.89,6.57,19.61,6.70,430.59,211.31,2.58,6.68,2.65,2.80,18.73,14.41,21.38,17.21,51.47,166.26
111.99,20.34,6.62,20.08,6.73,438.85,218.65,2.61,5.91,2.37,-1.09,18.58,14.36,20.95,13.27,51.50,166.00
114.53,20.85,6.68,20.57,6.75,447.18,226.14,3.55,5.77,9.32,3.59,18.42,14.30,27.74,17.89,51.50,166.00
117.40,21.43,6.75,21.15,6.79,457.37,234.93,3.91,5.34,5.33,1.69,18.21,14.22,23.55,15.91,51.50,166.00
119.50,21.86,6.80,21.58,6.83,464.97,241.46,4.13,5.01,5.05,1.23,18.06,14.15,23.11,15.39,51.50,166.00
122.26,22.42,6.87,22.14,6.88,474.99,249.72,4.41,4.91,5.32,3.31,17.85,14.06,23.17,17.37,51.50,166.00
125.06,23.00,6.93,22.70,6.94,485.19,258.11,4.73,4.86,5.83,3.54,17.62,13.96,23.45,17.50,51.50,166.00
127.54,23.51,6.99,23.22,6.98,494.29,265.85,5.03,4.56,6.09,1.58,17.41,13.86,23.50,15.45,51.50,166.00
130.14,24.05,7.05,23.80,7.03,504.72,274.46,4.50,3.80,0.03,-2.08,17.19,13.75,17.22,11.67,51.47,165.56
132.59,24.56,7.11,24.28,7.08,513.47,281.62,5.11,4.05,8.45,5.04,16.96,13.64,25.41,18.68,51.47,165.56
135.00,25.07,7.17,24.79,7.14,522.65,288.92,5.15,4.07,4.42,3.38,16.74,13.52,21.16,16.90,51.47,165.56
138.10,25.72,7.25,25.44,7.22,534.58,298.19,5.18,4.27,4.30,4.58,16.43,13.36,20.73,17.94,51.47,165.56
140.70,26.27,7.31,25.99,7.27,544.47,306.30,5.31,4.11,5.16,2.17,16.17,13.22,21.33,15.40,51.47,165.56
143.28,26.82,7.37,26.53,7.31,553.92,314.63,5.86,3.70,8.38,0.20,15.90,13.07,24.28,13.27,51.47,165.56
145.69,27.33,7.43,27.07,7.35,563.50,322.71,5.62,3.02,2.77,-2.54,15.63,12.93,18.40,10.39,51.46,165.49
148.77,27.99,7.51,27.70,7.45,575.34,331.59,5.75,3.63,5.32,6.36,15.29,12.73,20.61,19.10,51.46,165.49
150.92,28.44,7.56,28.16,7.51,583.82,337.98,5.62,3.85,3.42,4.89,15.04,12.59,18.46,17.49,51.46,165.49
