BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,6.99,5.08,197.72,31.29,-0.02,-0.07,-76.92,-230.79,24.91,2.37,-52.01,-60.00,36.36,174.85
3.40,7.01,5.09,6.29,5.14,187.11,18.72,10.95,12.67,65.27,75.76,25.17,2.73,60.00,60.00,36.35,174.85
18.87,7.47,5.25,6.14,5.14,184.65,16.41,23.73,19.94,33.45,24.18,26.11,4.27,59.56,28.44,36.35,174.85
21.58,7.62,5.31,6.16,5.15,185.13,16.57,26.46,21.33,38.73,26.01,26.23,4.51,60.00,30.52,36.35,174.85
24.51,7.80,5.37,6.42,5.23,190.84,19.51,24.65,20.26,8.96,9.85,26.35,4.78,35.32,14.63,36.35,174.85
26.65,7.94,5.42,6.67,5.29,195.74,22.68,22.89,18.61,3.90,1.34,26.43,4.96,30.34,6.30,36.35,174.85
29.29,8.13,5.48,7.01,5.31,201.59,27.84,21.24,15.46,6.00,-8.55,26.52,5.19,32.52,-3.36,36.35,174.85
31.48,8.30,5.54,7.29,5.31,206.40,32.41,20.17,12.69,7.61,-12.00,26.59,5.37,34.19,-6.63,36.35,174.85
34.06,8.51,5.62,7.67,5.37,213.50,37.77,17.80,9.60,-1.84,-13.27,26.65,5.58,24.81,-7.69,36.35,174.85
36.39,8.72,5.69,7.98,5.45,219.78,41.33,16.05,8.21,-0.31,-3.80,26.70,5.76,26.39,1.96,36.35,174.85
39.33,8.99,5.79,8.38,5.56,228.11,46.19,13.82,6.29,-2.22,-6.43,26.75,5.99,24.53,-0.44,36.35,174.85
41.50,9.21,5.86,8.67,5.60,233.71,50.21,12.96,4.55,3.40,-10.45,26.78,6.15,30.18,-4.30,36.35,174.85
43.97,9.46,5.95,9.00,5.66,239.91,54.69,12.43,2.79,6.25,-10.21,26.80,6.33,33.05,-3.87,36.35,174.85
46.17,9.70,6.04,9.30,5.73,245.93,58.45,11.71,1.58,3.63,-8.35,26.81,6.49,30.44,-1.86,36.35,174.85
48.62,9.98,6.13,9.63,5.85,253.29,61.88,10.47,1.09,-0.46,-2.59,26.81,6.66,26.36,4.07,36.35,174.85
51.15,10.28,6.24,9.99,5.98,261.44,65.65,8.91,0.48,-3.65,-3.84,26.81,6.83,23.16,2.99,36.35,174.85
53.53,10.57,6.34,10.29,6.07,267.84,68.97,8.95,0.25,7.45,-1.47,26.79,6.98,34.24,5.52,36.35,174.85
56.32,10.92,6.46,10.66,6.18,275.59,73.28,9.06,-0.28,7.88,-3.54,26.76,7.16,34.64,3.62,36.35,174.85
58.58,11.22,6.57,10.96,6.28,282.27,76.51,8.93,-0.36,6.15,-0.92,26.72,7.30,32.87,6.37,36.35,174.85
61.18,11.57,6.69,11.33,6.44,290.93,79.96,8.08,-0.05,0.80,2.01,26.68,7.45,27.47,9.46,36.35,174.85
63.44,11.89,6.80,11.66,6.58,298.62,83.08,7.41,0.20,0.70,2.09,26.62,7.58,27.32,9.67,36.35,174.85
65.84,12.24,6.92,12.00,6.72,306.40,86.35,7.25,0.59,4.68,3.31,26.56,7.71,31.23,11.02,36.35,174.85
68.23,12.59,7.05,12.35,6.86,314.40,89.91,7.05,0.77,4.14,1.97,26.48,7.84,30.62,9.81,36.35,174.85
70.64,12.95,7.18,12.68,6.98,321.89,93.36,7.60,1.19,10.13,3.99,26.40,7.96,36.53,11.95,36.35,174.85
72.94,13.31,7.30,13.03,7.13,330.13,96.64,7.24,1.70,3.04,5.25,26.31,8.07,29.35,13.32,36.35,174.85
75.84,13.77,7.46,13.50,7.33,340.98,100.96,6.55,2.26,1.09,5.16,26.19,8.21,27.28,13.37,36.35,174.85
78.09,14.13,7.59,13.86,7.49,349.62,104.33,5.99,2.77,0.38,6.22,26.08,8.31,26.46,14.53,36.35,174.85
80.44,14.52,7.73,14.23,7.64,358.10,107.89,6.08,3.33,5.55,6.85,25.96,8.41,31.51,15.25,36.35,174.85
82.61,14.89,7.85,14.59,7.78,366.14,111.47,6.13,3.64,5.31,5.38,25.84,8.50,31.15,13.88,36.35,174.85
85.37,15.36,8.02,15.05,7.96,376.60,116.04,6.11,4.08,4.74,6.09,25.68,8.60,30.42,14.70,36.35,174.85
88.10,15.84,8.19,15.56,8.17,388.42,120.94,4.85,4.26,-4.20,4.52,25.51,8.70,21.31,13.23,36.35,174.85
90.51,16.26,8.34,15.96,8.34,397.89,124.78,4.86,4.97,3.99,9.14,25.35,8.79,29.33,17.93,36.35,174.85
93.11,16.73,8.50,16.42,8.53,408.48,129.24,4.62,5.48,2.09,7.86,25.16,8.87,27.25,16.73,36.35,174.85
95.40,17.15,8.65,16.83,8.68,417.60,133.51,4.78,5.68,5.06,6.05,24.99,8.94,30.05,14.99,36.35,174.85
97.75,17.59,8.80,17.26,8.83,427.22,138.03,4.83,5.80,4.22,5.54,24.80,9.01,29.03,14.55,36.35,174.85
100.07,18.03,8.96,17.71,9.00,437.18,142.54,4.51,5.93,1.17,5.67,24.61,9.07,25.78,14.74,36.35,174.85
102.94,18.57,9.15,18.26,9.22,449.92,147.94,3.84,6.32,-1.01,7.48,24.36,9.14,23.34,16.62,36.35,174.85
105.07,18.98,9.29,18.68,9.39,459.50,152.14,3.34,6.49,-1.41,6.57,24.16,9.19,22.75,15.75,36.35,174.85
107.88,19.53,9.48,19.22,9.59,471.61,157.74,3.30,6.68,2.37,6.56,23.89,9.24,26.27,15.80,36.35,174.85
110.55,20.05,9.67,19.77,9.77,483.61,163.61,2.93,6.40,-0.09,3.28,23.63,9.29,23.53,12.58,36.35,174.85
113.21,20.58,9.85,20.27,9.97,495.01,168.75,3.23,6.89,4.58,8.69,23.35,9.33,27.93,18.02,36.35,174.85
115.68,21.08,10.03,20.78,10.17,506.59,173.72,2.59,7.18,-2.51,7.79,23.08,9.37,20.57,17.15,36.35,174.85
118.05,21.56,10.20,21.26,10.35,517.51,178.64,2.27,7.35,-0.52,7.16,22.82,9.39,22.30,16.55,36.35,174.85
120.82,22.12,10.39,21.82,10.54,529.82,184.61,2.44,7.37,3.02,6.00,22.49,9.42,25.51,15.42,36.35,174.85
123.93,22.76,10.62,22.44,10.75,543.37,191.38,3.04,7.40,5.83,6.13,22.11,9.44,27.94,15.58,36.35,174.85
126.51,23.29,10.80,23.07,10.99,557.46,197.75,0.73,6.69,-15.09,0.51,21.79,9.45,6.70,9.96,36.35,174.85
129.56,23.93,11.03,23.61,11.19,569.70,203.23,2.50,7.95,12.15,13.59,21.39,9.46,33.54,23.05,36.35,174.85
131.92,24.42,11.20,24.10,11.38,580.79,208.37,2.33,8.06,0.58,7.24,21.07,9.46,21.65,16.70,36.35,174.85
134.55,24.97,11.39,24.65,11.56,592.79,214.28,2.53,8.01,3.39,6.09,20.70,9.46,24.09,15.55,36.35,174.85
137.66,25.63,11.62,25.31,11.79,607.27,221.26,2.53,7.98,2.01,6.21,20.26,9.44,22.27,15.65,36.35,174.85
140.23,26.17,11.81,25.85,11.99,619.38,226.82,2.45,8.20,1.46,8.07,19.87,9.43,21.33,17.50,36.35,174.85
142.82,26.72,12.01,26.40,12.19,631.64,232.67,2.35,8.20,1.15,6.52,19.48,9.40,20.63,15.92,36.35,174.85
145.16,27.22,12.18,26.89,12.36,642.53,238.01,2.42,8.13,2.52,6.02,19.11,9.38,21.63,15.39,36.35,174.85
148.08,27.84,12.40,27.56,12.58,657.04,245.24,1.62,7.48,-3.56,2.09,18.64,9.34,15.08,11.43,36.35,174.85
151.42,28.55,12.65,28.24,12.81,672.04,252.69,2.33,7.59,5.60,6.62,18.08,9.29,23.68,15.91,36.35,174.85
154.01,29.10,12.84,28.81,13.00,684.37,258.77,2.14,7.33,0.42,4.14,17.64,9.24,18.06,13.38,36.35,174.85
156.65,29.66,13.04,29.38,13.20,697.07,264.84,1.88,7.24,-0.22,5.22,17.18,9.19,16.96,14.41,36.35,174.85
159.03,30.16,13.21,29.89,13.38,708.23,270.29,1.85,7.15,1.30,5.00,16.75,9.13,18.05,14.13,36.35,174.85
161.91,30.77,13.43,30.50,13.57,721.44,277.05,2.10,6.85,3.21,3.64,16.22,9.06,19.43,12.70,36.35,174.85
165.11,31.45,13.66,31.20,13.81,736.82,284.79,1.65,6.28,-1.19,1.94,15.62,8.98,14.43,10.92,36.36,174.85
167.85,32.02,13.87,31.76,14.00,749.17,290.76,2.04,6.43,4.14,6.07,15.08,8.90,19.22,14.97,36.36,174.85
170.50,32.58,14.06,32.32,14.20,761.58,296.70,1.87,6.38,0.39,4.79,14.56,8.81,14.95,13.60,36.36,174.85
172.86,33.07,14.23,32.82,14.36,772.42,302.26,1.88,6.03,1.58,2.23,14.08,8.73,15.66,10.96,36.36,174.85
175.77,33.67,14.45,33.44,14.55,785.55,309.16,2.08,5.54,2.87,1.50,13.48,8.63,16.35,10.12,36.36,174.85
178.94,34.32,14.67,34.09,14.77,799.84,316.36,2.21,5.26,2.46,2.64,12.81,8.50,15.27,11.14,36.36,174.85
181.66,34.87,14.87,34.68,14.98,812.98,322.56,1.32,4.95,-4.68,1.96,12.22,8.39,7.54,10.35,36.35,174.85
184.52,35.45,15.07,35.23,15.16,824.93,328.47,2.17,5.19,6.92,5.62,11.59,8.27,18.51,13.89,36.35,174.85
186.94,35.94,15.24,35.70,15.33,835.37,333.57,2.43,5.23,3.83,4.50,11.05,8.16,14.88,12.65,36.35,174.85
189.87,36.52,15.45,36.28,15.52,847.96,339.83,2.72,5.16,3.94,3.71,10.37,8.02,14.31,11.73,36.35,174.85
192.00,36.94,15.59,36.69,15.66,857.05,344.36,2.88,5.08,3.62,3.42,9.87,7.91,13.50,11.34,36.35,174.85
194.36,37.40,15.75,37.15,15.83,867.29,349.17,2.83,5.17,1.90,4.76,9.31,7.79,11.22,12.55,36.35,174.85
197.22,37.95,15.95,37.80,16.05,881.62,356.11,0.69,4.08,-12.58,-3.41,8.62,7.64,-3.96,4.22,36.35,174.85
200.23,38.52,16.15,38.27,16.21,891.77,361.16,3.19,5.10,17.11,10.05,7.88,7.47,24.99,17.52,36.35,174.85
202.64,38.97,16.31,38.71,16.35,901.37,366.00,3.58,5.07,5.72,3.83,7.27,7.33,13.00,11.16,36.35,174.85
204.87,39.39,16.45,39.12,16.49,910.32,370.35,3.79,5.12,4.60,4.43,6.71,7.19,11.31,11.62,36.35,174.85
207.64,39.89,16.63,39.62,16.68,921.65,375.67,3.62,5.16,1.82,4.44,5.99,7.02,7.81,11.46,36.35,174.85
210.52,40.41,16.81,40.14,16.86,933.15,381.12,3.57,5.22,2.59,4.49,5.23,6.83,7.83,11.32,36.35,174.85
213.08,40.86,16.97,40.69,17.04,945.08,387.11,1.62,4.01,-12.11,-5.05,4.55,6.66,-7.56,1.62,36.35,174.85
216.28,41.42,17.16,41.14,17.19,954.85,391.93,4.10,5.09,16.87,9.98,3.67,6.44,20.54,16.42,36.35,174.85
218.63,41.81,17.30,41.53,17.33,963.47,396.23,4.31,5.02,4.98,3.51,3.02,6.27,8.00,9.78,36.35,174.85
221.44,42.28,17.47,41.99,17.50,973.84,400.85,4.23,5.36,2.91,6.36,2.23,6.06,5.14,12.43,36.35,174.85
223.56,42.63,17.59,42.34,17.62,981.51,404.60,4.20,5.27,3.10,3.49,1.62,5.90,4.73,9.39,36.35,174.85
