BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,7.00,5.08,6.99,5.08,197.68,31.29,0.09,-0.00,769.11,-0.02,17.35,9.93,100.00,9.91,28.91,175.79
2.63,7.01,5.09,7.03,5.12,198.84,31.31,-0.90,0.12,-7.28,0.89,17.58,10.19,10.30,11.08,28.91,175.79
6.89,7.06,5.09,7.14,5.21,202.20,31.66,-3.23,0.58,-12.17,2.38,17.92,10.61,5.75,12.99,28.91,175.79
9.46,7.12,5.10,7.25,5.27,204.95,32.48,-4.92,0.61,-15.48,0.64,18.11,10.85,2.63,11.49,28.91,175.79
11.69,7.18,5.11,7.30,5.22,205.08,34.06,-3.88,-0.04,5.10,-5.12,18.27,11.05,23.37,5.93,28.91,175.79
13.92,7.26,5.12,7.39,5.19,205.85,36.04,-3.23,-0.90,2.49,-7.41,18.43,11.25,20.92,3.84,28.91,175.79
16.88,7.38,5.13,7.54,5.25,209.37,37.40,-4.50,-0.48,-11.13,2.06,18.62,11.50,7.49,13.56,28.91,175.79
19.47,7.51,5.14,7.68,5.39,213.89,37.55,-6.75,1.17,-20.60,12.15,18.78,11.71,-1.82,23.87,28.91,175.79
22.22,7.66,5.16,7.79,5.48,217.14,37.86,-7.24,3.05,-8.94,14.40,18.95,11.93,10.01,26.34,28.91,175.79
24.68,7.81,5.18,7.89,5.45,218.37,40.10,-5.72,3.00,6.27,2.00,19.08,12.12,25.35,14.12,28.91,175.79
27.18,7.98,5.20,8.01,5.43,219.96,42.32,-4.24,3.20,6.96,4.00,19.21,12.30,26.17,16.30,28.91,175.79
29.37,8.14,5.22,8.13,5.47,222.59,43.62,-3.96,4.21,-0.96,11.44,19.32,12.46,18.35,23.90,28.91,175.79
32.34,8.37,5.24,8.32,5.59,227.74,44.67,-4.85,6.53,-9.12,18.88,19.45,12.66,10.33,31.54,28.91,175.79
34.49,8.55,5.26,8.45,5.65,230.77,45.83,-4.59,7.98,-1.54,18.19,19.54,12.80,17.99,30.99,28.91,175.79
36.80,8.76,5.29,8.59,5.65,233.23,48.16,-3.30,8.62,7.16,11.80,19.63,12.95,26.79,24.75,28.91,175.79
39.76,9.04,5.32,8.82,5.64,236.68,52.08,-1.63,8.76,8.52,7.84,19.73,13.12,28.25,20.96,28.91,175.79
42.05,9.27,5.35,9.03,5.67,240.70,54.98,-1.47,9.18,0.08,10.54,19.80,13.25,19.89,23.79,28.91,175.79
45.02,9.58,5.38,9.30,5.76,246.48,57.92,-1.51,10.78,-1.47,18.04,19.89,13.41,18.42,31.45,28.91,175.79
47.52,9.86,5.42,9.52,5.81,251.03,60.80,-1.01,11.91,2.70,17.41,19.95,13.54,22.64,30.95,28.91,175.79
50.02,10.15,5.45,9.78,5.81,255.13,65.02,0.18,11.89,8.46,9.39,20.00,13.66,28.46,23.05,28.91,175.79
52.28,10.42,5.48,10.03,5.81,259.22,69.13,1.04,11.70,7.51,7.90,20.04,13.76,27.55,21.66,28.91,175.79
54.53,10.70,5.51,10.30,5.83,264.06,73.13,1.33,11.76,3.30,9.89,20.07,13.86,23.37,23.74,28.91,175.79
56.86,11.00,5.55,10.60,5.87,269.77,77.43,1.07,11.78,-1.07,9.57,20.10,13.95,19.03,23.52,28.91,175.79
59.22,11.31,5.58,10.90,5.92,275.39,81.61,1.17,12.15,1.71,12.43,20.12,14.04,21.82,26.47,28.91,175.79
62.01,11.69,5.63,11.28,5.94,281.94,87.47,1.61,11.82,4.04,7.39,20.13,14.13,24.17,21.53,28.91,175.79
64.40,12.03,5.67,11.59,5.95,287.17,92.33,2.55,11.85,8.89,9.71,20.13,14.21,29.03,23.92,28.91,175.79
67.07,12.42,5.71,11.99,5.98,294.14,98.33,2.66,11.46,2.87,6.63,20.13,14.28,23.00,20.91,28.91,175.79
69.34,12.76,5.75,12.34,6.00,300.22,103.73,2.78,10.98,3.13,5.03,20.11,14.34,23.24,19.38,28.91,175.79
71.73,13.12,5.79,12.71,6.04,306.92,109.29,2.75,10.71,1.99,6.59,20.09,14.40,22.08,20.99,28.91,175.79
74.08,13.49,5.84,13.07,6.06,313.30,114.74,3.09,10.58,5.00,7.50,20.07,14.45,25.06,21.95,28.91,175.79
76.48,13.87,5.88,13.45,6.09,320.00,120.50,3.38,10.36,4.80,6.70,20.03,14.49,24.83,21.19,28.91,175.79
79.48,14.37,5.94,13.97,6.12,328.94,128.47,3.41,9.50,2.95,2.61,19.97,14.53,22.92,17.15,28.90,175.82
81.87,14.76,5.98,14.36,6.14,335.60,134.67,4.03,9.07,7.77,4.11,19.92,14.56,27.69,18.68,28.90,175.82
84.55,15.22,6.04,14.83,6.17,343.90,141.79,4.07,8.57,3.47,3.53,19.85,14.59,23.32,18.12,28.90,175.82
86.86,15.62,6.08,15.24,6.21,351.11,147.79,4.18,8.37,4.21,5.22,19.78,14.60,23.99,19.82,28.90,175.82
89.22,16.04,6.13,15.66,6.25,358.82,154.05,4.08,8.15,2.55,4.85,19.71,14.61,22.26,19.46,28.90,175.82
91.57,16.46,6.18,16.09,6.28,366.16,160.64,4.42,7.64,6.03,2.32,19.62,14.61,25.66,16.93,28.90,175.82
94.17,16.93,6.23,16.56,6.30,374.27,167.94,4.92,7.16,7.30,2.55,19.52,14.61,26.82,17.15,28.90,175.82
96.50,17.36,6.28,17.03,6.34,382.69,174.99,4.35,6.34,-0.74,-1.15,19.42,14.59,18.68,13.45,28.91,175.79
99.38,17.90,6.35,17.56,6.41,392.35,182.57,4.53,6.56,4.70,6.60,19.29,14.57,23.99,21.18,28.91,175.79
102.11,18.42,6.41,18.08,6.45,401.63,190.31,4.70,6.31,4.83,3.43,19.16,14.54,23.99,17.97,28.91,175.79
104.61,18.90,6.46,18.56,6.48,409.80,197.80,5.30,5.77,8.47,0.89,19.02,14.51,27.50,15.40,28.91,175.79
107.02,19.36,6.51,19.02,6.51,417.97,204.90,5.65,5.43,7.07,1.87,18.89,14.47,25.96,16.34,28.91,175.79
109.34,19.82,6.57,19.48,6.56,426.26,211.53,5.68,5.38,4.73,3.93,18.75,14.42,23.48,18.35,28.91,175.79
111.87,20.32,6.63,20.00,6.63,435.93,218.85,5.14,5.30,0.40,3.70,18.59,14.37,18.99,18.07,28.91,175.79
