BEGIN CSV
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Mallet(cm),Y_Mallet(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM,Right_PWM,X_Puck,Y_Puck
0.00,6.99,5.08,7.00,5.08,197.68,31.36,-0.09,-0.09,inf,inf,0.00,0.00,-60.00,-60.00,52.72,161.45
20.35,6.99,5.08,7.00,5.08,197.68,31.36,-0.03,-0.03,0.02,0.02,17.36,9.92,17.38,9.95,52.71,161.45
23.49,7.01,5.08,6.99,5.08,197.54,31.38,0.33,0.17,2.26,1.28,17.62,10.24,19.89,11.53,52.71,161.45
26.43,7.05,5.08,7.01,5.08,198.03,31.60,0.53,0.51,1.63,2.38,17.86,10.53,19.49,12.91,52.71,161.45
28.57,7.09,5.09,7.04,5.10,198.69,31.86,0.64,0.85,1.44,3.53,18.02,10.73,19.47,14.26,52.71,161.45
31.34,7.16,5.10,7.08,5.10,199.48,32.41,1.19,1.36,4.38,4.28,18.23,10.99,22.60,15.27,52.71,161.45
33.48,7.23,5.11,7.12,5.11,200.20,32.96,1.75,1.83,5.98,5.29,18.38,11.18,24.35,16.47,52.71,161.45
36.01,7.33,5.12,7.19,5.12,201.43,33.86,2.31,2.34,5.72,5.46,18.55,11.40,24.27,16.85,52.71,161.45
38.40,7.44,5.13,7.27,5.13,202.99,34.94,2.72,2.83,5.18,5.80,18.70,11.60,23.88,17.40,52.71,161.45
40.86,7.56,5.14,7.35,5.15,204.69,35.93,3.33,3.66,6.99,8.85,18.85,11.80,25.84,20.65,52.71,161.45
43.04,7.69,5.16,7.44,5.17,206.36,37.18,3.92,4.20,7.90,7.70,18.98,11.97,26.88,19.67,52.71,161.45
45.26,7.82,5.17,7.54,5.18,208.25,38.65,4.54,4.72,8.53,7.85,19.10,12.14,27.62,19.98,52.71,161.45
47.44,7.97,5.19,7.66,5.20,210.49,40.28,4.99,5.22,7.59,8.22,19.21,12.30,26.80,20.52,52.71,161.45
50.04,8.16,5.21,7.81,5.23,213.47,42.30,5.45,5.93,7.47,9.54,19.33,12.48,26.81,22.02,52.71,161.45
52.26,8.33,5.23,7.96,5.25,216.40,44.36,5.70,6.38,6.54,8.64,19.43,12.63,25.97,21.27,52.71,161.45
54.66,8.53,5.26,8.12,5.28,219.32,46.45,6.44,7.20,10.54,11.69,19.54,12.79,30.08,24.47,52.71,161.45
57.63,8.80,5.29,8.35,5.31,223.52,49.79,7.09,7.70,9.51,9.11,19.65,12.97,29.16,22.08,52.71,161.45
59.75,9.00,5.31,8.53,5.33,226.92,52.45,7.35,7.94,8.05,8.40,19.72,13.10,27.77,21.50,52.71,161.45
62.52,9.28,5.34,8.79,5.37,231.84,56.05,7.49,8.35,6.85,9.23,19.81,13.26,26.66,22.49,52.71,161.45
64.65,9.50,5.37,9.01,5.40,235.89,59.11,7.53,8.53,6.33,8.29,19.87,13.37,26.20,21.66,52.71,161.45
67.31,9.79,5.40,9.29,5.43,240.98,63.08,7.75,8.77,7.69,8.60,19.94,13.51,27.62,22.11,52.71,161.45
69.47,10.04,5.43,9.53,5.46,245.42,66.56,7.84,8.88,6.94,8.00,19.98,13.61,26.93,21.61,52.71,161.45
72.29,10.38,5.47,9.88,5.51,251.97,71.65,7.42,8.64,3.38,5.45,20.04,13.74,23.42,19.19,52.71,161.45
74.65,10.67,5.50,10.17,5.54,257.20,75.67,7.52,8.84,6.76,8.57,20.07,13.84,26.83,22.42,52.71,161.45
77.13,10.99,5.54,10.49,5.58,263.00,80.33,7.54,8.80,6.18,6.72,20.10,13.94,26.28,20.66,52.71,161.45
79.42,11.29,5.58,10.80,5.61,268.63,84.86,7.45,8.65,5.24,5.82,20.12,14.03,25.36,19.85,52.71,161.45
81.67,11.59,5.61,11.12,5.65,274.58,89.49,7.09,8.45,2.84,5.15,20.13,14.11,22.97,19.26,52.71,161.45
83.98,11.92,5.65,11.45,5.70,280.78,94.20,6.81,8.43,3.33,6.64,20.14,14.18,23.46,20.83,52.71,161.45
86.63,12.30,5.69,11.87,5.74,288.25,100.33,6.33,7.85,1.94,2.41,20.13,14.26,22.07,16.67,52.71,161.45
88.97,12.65,5.73,12.20,5.78,294.27,105.10,6.65,8.10,7.70,8.38,20.12,14.32,27.82,22.71,52.71,161.45
91.32,13.00,5.77,12.57,5.82,300.99,110.50,6.44,7.86,3.58,4.46,20.10,14.38,23.68,18.84,52.71,161.45
94.21,13.46,5.83,13.03,5.88,309.61,117.16,6.05,7.72,2.48,5.32,20.07,14.44,22.55,19.76,52.71,161.45
96.50,13.82,5.87,13.42,5.92,316.55,122.70,5.75,7.44,2.28,3.85,20.04,14.48,22.32,18.33,52.71,161.45
99.05,14.23,5.92,13.85,5.96,324.30,129.02,5.58,7.13,3.33,3.56,19.99,14.52,23.32,18.08,52.71,161.45
101.38,14.62,5.96,14.24,6.01,331.45,134.71,5.50,7.03,3.78,4.89,19.94,14.55,23.72,19.44,52.71,161.45
104.32,15.12,6.02,14.75,6.07,340.92,142.08,5.15,6.90,2.04,4.72,19.87,14.58,21.91,19.31,52.71,161.45
106.61,15.52,6.07,15.18,6.13,348.80,148.25,4.48,6.44,-1.52,1.69,19.80,14.60,18.28,16.29,52.71,161.44
109.53,16.03,6.13,15.68,6.18,357.97,155.57,4.69,6.56,5.03,5.92,19.71,14.61,24.74,20.52,52.71,161.44
112.37,16.54,6.18,16.19,6.23,367.06,162.97,4.91,6.53,5.28,5.09,19.61,14.61,24.89,19.70,52.71,161.44
114.90,17.00,6.24,16.66,6.28,375.59,169.85,4.79,6.32,2.99,3.54,19.51,14.60,22.50,18.15,52.71,161.44
117.38,17.46,6.29,17.13,6.34,384.18,176.68,4.58,6.12,2.15,3.52,19.40,14.59,21.55,18.11,52.71,161.44
119.74,17.90,6.34,17.58,6.39,392.49,183.12,4.34,6.08,1.75,4.56,19.29,14.57,21.04,19.13,52.71,161.44
122.45,18.41,6.40,18.13,6.45,402.46,191.16,3.75,5.47,-0.86,0.44,19.16,14.54,18.30,14.98,52.71,161.45
125.73,19.04,6.47,18.72,6.52,413.23,199.80,4.50,5.97,7.63,7.41,18.98,14.50,26.62,21.91,52.71,161.45
128.34,19.55,6.53,19.23,6.58,422.57,207.16,4.45,5.96,3.22,4.76,18.83,14.45,22.05,19.21,52.71,161.45
131.03,20.08,6.59,19.77,6.64,432.28,214.94,4.42,5.85,3.29,3.96,18.67,14.39,21.96,18.35,52.71,161.45
133.48,20.57,6.65,20.26,6.70,441.31,222.08,4.29,5.77,2.50,3.99,18.51,14.34,21.01,18.32,52.71,161.45
135.84,21.04,6.71,20.74,6.75,449.92,229.09,4.31,5.60,3.64,3.27,18.35,14.28,21.99,17.55,52.71,161.45
138.22,21.52,6.76,21.26,6.80,459.37,236.71,3.65,4.94,-1.91,-0.88,18.18,14.21,16.27,13.33,52.71,161.44
140.81,22.05,6.82,21.74,6.86,468.16,243.72,4.48,5.56,9.20,8.59,17.99,14.12,27.18,22.72,52.71,161.44
143.75,22.65,6.89,22.35,6.93,479.19,252.44,4.46,5.56,3.42,4.44,17.76,14.02,21.18,18.46,52.71,161.44
146.30,23.18,6.95,22.87,6.99,488.90,260.02,4.38,5.61,2.95,4.85,17.55,13.93,20.50,18.77,52.71,161.44
148.82,23.70,7.01,23.40,7.05,498.48,267.71,4.34,5.48,3.17,3.46,17.33,13.82,20.51,17.29,52.71,161.44
151.19,24.20,7.07,23.90,7.10,507.47,274.99,4.38,5.36,3.86,3.45,17.12,13.72,20.98,17.17,52.71,161.44
154.08,24.80,7.14,24.51,7.16,518.41,284.04,4.50,5.07,4.30,2.31,16.86,13.59,21.16,15.89,52.71,161.44
156.19,25.25,7.19,24.96,7.21,526.65,290.61,4.37,4.93,2.42,2.76,16.66,13.48,19.08,16.25,52.71,161.44
159.07,25.85,7.26,25.60,7.28,538.23,299.82,3.90,4.53,0.28,1.19,16.37,13.33,16.65,14.52,52.71,161.44
162.01,26.48,7.33,26.19,7.35,548.93,308.45,4.57,4.90,7.60,6.13,16.07,13.17,23.67,19.29,52.71,161.44
164.49,27.00,7.40,26.71,7.40,558.36,316.01,4.75,4.96,5.12,4.39,15.80,13.02,20.92,17.41,52.71,161.44
166.90,27.51,7.45,27.22,7.46,567.72,323.46,4.74,4.92,3.72,3.66,15.54,12.88,19.26,16.53,52.71,161.44
